#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	citT//fecB//potD//rstB//
GO_0071704_3	helD//purA//garD//rpsD//ribA//mtlD//spoT//yidL//yhhT//ynhG//hipB//exuT//rplQ//hicB//eamB//motA//entE//ttdR//pheS//tomB//dppF//degS//sdhC//nrdG//rsmA//waaH//argS//yhdW//dmlR//mrcB//lhr//nrdR//rseP//ccmD//yahO//yciT//glpF//yedL//yghO//argH//truA//cbtA//yobA//tsaB//yphC//emrE//yehZ//yddA//tcyL//rnd//yeeJ//dedD//symE//prmB//zipA//soxR//ecpR//yeeY//amiC//higA//mdtD//pckA//coaE//crr//yeiG//nikB//tmk//dauA//eutA//gcl//plaP//dinQ//lpp//leuE//rsuA//mog//rplR//rnhA//bglH//rpnB//sapC//argA//yqeA//tdcA//yggW//rssA//sfmH//bdcA//sfsA//ackA//rlmB//appY//fbp//mltF//yfhM//envC//lysC//cadC//ygfX//elfD//umpG//allC//mtnN//solA//lgoD//nrdI//oxyR//yhbO//aaeR//mcrA//yfeO//rcnB//sppA//gltP//skp//ftsP//rlmG//glnH//truD//ulaE//yrdA//mppA//ribD//yafE//rodZ//rpmG//cysA//yghO//zntA//yhdW//fcl//yraI//paaX//priC//sgbE//phoA//ydeT//mdh//garD//yhbQ//queG//mutH//tcyL//araD//flgJ//recD//accD//hsdM//ypdI//cpdB//acrD//dinB//yeeJ//yjeI//hyaD//adhE//fdoH//tolC//ssb//trmB//ihfB//matP//yqhC//ompR//yjhI//coaD//cysS//rpe//tynA//cysN//gldA//yedX//ybcJ//tyrB//ymfK//ybjI//cptB//fabI//pitA//trpC//yfbU//sgcX//cysM//ydeM//glnA//cutA//rimP//recC//lacZ//nuoH//seqA//bglA//bamE//kduI//ftsW//ydaN//secY//phnM//hisS//mcbR//priB//pntB//suhB//feoB//yccA//lapA//fetB//argC//ilvA//ptsG//gutQ//lpxK//alaS//mtlD//hcaB//tesB//lexA//cpsB//cueO//appA//nagZ//glmS//manZ//ycjY//allS//ycfL//nrfC//kdpC//xseA//hisP//ccmE//mepA//yggN//asnS//torR//zntA//nlpD//aroG//iclR//thiH//ahr//dxr//wcaB//yihO//yihU//flgI//elbB//ybdM//leuS//dtpA//arcA//prkB//aroE//ascB//yiaN//gnd//recO//flgC//udk//yagE//pyrH//acnA//aqpZ//tusA//mppA//kup//yidQ//maeA//tauA//fmt//ompA//icd//rsmB//dapD//flgE//yaaY//fliG//cdh//lacY//otsB//cheB//fimB//pspD//eno//uxaC//yhcH//pyrE//cynS//tldD//mukB//yfeD//nlpD//yihV//dgt//lysO//gntP//ccmG//nuoE//srlE//fimG//endA//yfhH//yciA//pphA//pflC//ynhF//yggE//ybhJ//mutL//yiiE//argH//mhpB//flhE//fklB//kdsC//srmB//waaJ//shoB//fecD//gatD//yjjI//pykA//thrL//nadK//aceF//soxS//nhaR//clpS//yojI//yqiH//nuoL//hofC//nrfF//fdnI//rhaR//recT//hsdM//ais//kefC//cca//yajD//endA//intA//cysE//gor//lhr//azoR//zraS//purA//pheM//feoB//eptA//sfsB//secM//gntK//ytfQ//tilS//exoX//nrfC//carB//bhsA//idnO//ydfH//cutA//ydiQ//yihX//tpiA//gadW//rnhA//speA//pflA//barA//dsbA//hyfR//moaA//rpnC//lgoD//pepT//nikB//proQ//rhaA//csdA//cspB//nudG//surA//yneJ//prlC//yrbG//cpoB//ttdT//ldrB//idi//oxyR//yqiI//slyA//puuA//alaE//ftsX//hda//ldtD//ypdC//yfeD//yagG//yidE//rpnD//yidL//feoB//rzpR//livF//ggt//glsA1//narZ//yrbG//hpf//rbbA//uxuR//coaA//oppD//eutD//rayT//paaF//pflA//yfcP//trpGD//aldA//gloA//rpsQ//dmsC//narW//tusE//potB//xisE//yehB//sodA//yqiH//yqiH//rlmN//intE//pnuC//argE//holC//ivy//mhpA//glcE//ydbK//ybbY//dinB//pspD//atoC//pyrB//phoP//sstT//mioC//gcvT//adiY//dnaT//frdB//hcaR//mcrA//mepS//panF//glxR//trpA//ampE//nupC//sgbU//cdd//bluR//cysA//chbB//der//panE//frsA//frmA//glyA//torI//pdeK//hypF//garR//rlmA//fecA//pstS//bolA//ygeR//lpxB//rbsK//bhsA//chpS//hycA//tig//mmuP//artM//pabC//clpB//mnmC//frlA//azoR//fryA//waaB//pheS//nei//chpB//ribC//phnC//rpsM//selU//yfeD//malY//proW//feoA//ybhF//napF//mutL//lpp//waaA//torR//srlR//hyfC//recD//fur//secB//glsA1//ybcF//nrdE//lpxP//borD//nhaB//dcuR//gloA//mhpB//ydiF//xylH//pdxY//rzpR//yfdG//trxC//gnd//puuE//pdeF//narV//aspC//sucC//rpmH//proC//frdB//cadB//yoeE//nrdF//waaA//comR//dgcT//zupT//mnmE//moaE//radD//yhaJ//hdeD//dicB//rpoD//yihP//aroG//ascG//osmE//exbB//prpD//yajL//lpxM//yghG//yjbB//yaaA//rpsD//sulA//speE//lacY//ubiA//panZ//ldcA//sdiA//ydeT//agaR//galS//ydbD//ydgA//sucB//preA//ytfE//yoaA//purN//blc//norR//csiR//arnB//fhuF//ypdF//dppA//yqiG//cadC//csgD//pdxA//atpH//ynbC//gspE//potG//rplE//lacI//flhE//ftnA//uspG//yjbH//hdeD//udk//appA//envZ//moaA//lysS//mdtM//spy//citE//umuD//ydjH//iap//murF//pldB//lpxK//alkA//cca//yeiE//sgbH//dmlR//ybeQ//ypjD//mmuP//rlmE//ybcC//potA//agaW//rutC//gfcE//minE//alaS//yhhY//malS//tsaC//mog//rhaS//mdtK//gor//fic//yhbO//insH-5//artP//nmpC//pgl//fur//gntT//menH//ariR//recO//gsiC//ftnB//mdoG//bfr//secF//rihA//yhjA//glmU//speG//idnK//rlmF//wcaJ//atoS//yfdK//argP//tauD//pgaC//hscB//torA//minD//rlmH//gltB//fkpB//queC//fucO//hflK//serS//murR//yjbE//tyrS//sbp//truB//alsK//narI//ibpA//pstC//nusG//atpG//viaA//efp//narK//cyoB//yigL//nei//evgS//pyrE//yjhG//rimL//glnH//gltD//rfaE//secG//deaD//cpsG//yhaM//ycjD//sgrT//rplX//kdsC//yecS//galU//lptA//yciV//treR//yeeL//glpX//putA//potE//galS//lolC//mdtG//dinD//accD//uidC//folC//pgaC//ftsY//tdcD//malP//leuS//malY//insH-6//dsbA//rpsI//mazF//topA//focA//atpA//ybhD//fliM//gatY//narK//nrdA//flgC//fecB//ybeF//ybhA//nudC//cysD//rhtC//mqsA//thiQ//btuR//fabG//rtcR//pnuC//arcC//ogt//cirA//glgP//gppA//yiaT//yjhH//sgbH//abpB//fabB//aroL//mltD//yegV//tonB//yehP//fhlA//fruK//rutA//udk//rsfS//yfcQ//hdfR//yehP//alaE//ulaE//elfG//mdlB//uhpC//phr//rplQ//adhP//mdtO//ybaO//ascB//ybaM//yfcR//hda//sulA//yejE//rnpA//greB//tauD//paaA//feaR//tauC//slyD//dcm//gadW//dosP//yeaG//gatZ//ynjD//ypjD//pcm//mog//mepA//mdoG//rnlA//hyfA//coaA//uvrY//mtlR//ynbC//rnb//rluF//ykgF//ybbW//yddA//guaD//rpmJ//hscC//rraB//ihfA//nagC//dacB//yfgJ//cysU//ydiB//uspF//hybB//yraJ//yihV//nrfC//entA//glcD//yqiI//pckA//patA//cecR//glmM//oppD//opgC//cysI//yadI//mtr//hybD//miaB//rusA//gadE//csiR//agaS//ttdB//metH//ybeQ//sugE//dsbB//abpA//yibT//ubiD//mgtL//psd//hybB//ygfX//soxR//hisB//arnD//raiA//yfaX//cstA//mlaD//hypB//rcnR//diaA//yihL//creC//lptB//mdtP//selB//fiu//ykgF//nudF//tesB//pckA//araH//putP//ybhD//mdtM//ybhG//yiiE//znuA//yihW//rpoS//fepD//rpsS//rapA//gppA//fimE//arsC//exbD//uup//cusS//lapA//cof//rutR//cecR//aroA//phoA//hflD//tdk//recE//rraB//hofN//ybdR//ispG//nuoE//glmM//osmE//rspB//lpxH//ybcM//kdsA//napF//ynbC//lacY//mdtO//cedA//otsA//aroP//bioC//panC//speE//ampH//gatB//fliG//emrK//rluA//cutA//holC//casD//ibpA//motA//mqsA//sspA//fadB//yoaA//yebK//bcp//cydC//intQ//idnO//potE//yfcQ//glnH//oppA//mtgA//alsB//yhdZ//yghU//seqA//yihP//envR//cysM//mltD//mhpA//dnaT//pnuC//ibaG//modC//amtB//mltF//artM//acpT//yhbS//pdeD//flhD//ftp//nrdR//csrD//tdcR//chbR//rsmG//fsr//groL//dacC//blr//gltB//pepQ//malE//menH//norV//ccmF//sufE//acrE//lplT//trxC//ppsR//casA//yebQ//gppA//def//yaaA//lptE//pdeF//insB-2//hdeA//aspA//sdhE//ugpE//ygjK//prc//fucA//ldcC//rpe//sgcB//recR//fucK//uup//oxc//sfsB//yjcO//yraN//elaA//thiC//crr//accB//dinB//rpmG//glsA1//shoB//btuF//patZ//cbeA//gcd//lacI//otsA//yieL//mutS//zipA//cysS//intQ//ybcC//hda//panC//yqaA//deoC//ybiT//katG//lpxH//satP//cyoA//kup//hisB//yqgF//yjjU//yecS//hyaB//ydeE//menD//cyaY//rpoD//glsB//malF//sdaB//yfgJ//mobA//basR//ycjY//chaC//pgaA//pabC//puuC//yfaU//ypdA//mprA//csgB//cmtA//yfeX//fadL//rdgC//dcuD//yfiF//betI//tmcA//agaS//galU//bcp//melB//paaG//macB//aroB//dmlA//queE//ycbU//frmB//sbcD//rutF//ybcL//yhjA//malQ//mdtP//narU//yfiC//gntU//casD//fhlA//ycjY//ubiE//yhfS//lrhA//cas1//caiB//sdaB//dcm//trpA//ycjQ//yhaV//uvrD//aroC//nuoB//pheT//insB-2//manZ//dadA//ybcF//glgC//yciH//sgcB//yieF//tcyL//rmf//flgK//ycbU//yceD//yhbY//aaeA//prfA//raiA//yhbY//mcbA//raiA//mscL//symE//rpmF//rplI//rrrD//uxaC//artI//frwC//pdxB//yihU//hprS//pitA//iraM//tcyN//dhaL//mepA//opgC//xerC//thiE//frvB//ravA//mgtL//dcm//yqjA//allC//flgA//aroF//yobF//argD//wzb//rhtB//fabG//gdhA//insI4//narJ//yjbE//gltP//mhpR//yafC//marA//adk//phnN//dsdC//recD//garL//rpsA//mdaB//ygjH//epd//pyrL//waaP//yddL//cas3//trmO//tauC//yraI//dut//ychH//mdtQ//rssA//xapA//yebZ//bioD2//lpcA//emrK//ubiC//ypdF//argG//idnO//yfdR//mngA//argS//gltK//prpB//truA//rseC//frc//glpF//yeaD//rplE//yciG//atpB//yrbG//ydhJ//pepA//rihC//htpX//yhjB//mnaT//soxR//cynX//nikD//yjhB//katG//fklB//borD//alaS//rfaH//dfp//spy//tdcC//yiaA//tonB//tnaC//ptsN//rpsO//narI//eutD//cusF//mrcA//bcsQ//lptD//queD//yadC//trpC//ybjN//yqjI//rseP//ykgF//araG//lpxM//mltA//fepC//cynX//tpiA//oppA//ydjJ//nanE//astB//thrS//gstB//yfaE//glrK//narX//gstA//trpGD//cyoD//rfbX//ygaZ//rcnB//nlpI//mcrA//yfhH//ybaK//prpB//wecE//yfiC//rplK//grxD//lysP//frmA//afuC//nrfB//dnaB//fdhE//pfkA//cbrA//yjcO//yfbV//rbn//hflC//pabB//lon//ygbI//purB//oxyR//nuoN//marR//pdeH//mscS//dedD//map//tolA//treF//argS//purC//argI//nuoM//ygbI//alaE//potB//paaG//dut//glxR//ftnA//ycbU//aceA//yfdO//tldD//dgcQ//elaD//ycjY//queF//cca//ygcR//map//ugd//tabA//yefM//ydeT//elfA//yjiA//flgD//rfaQ//osmY//fliZ//dhaL//rfaH//norR//syd//acs//trpE//norR//msrQ//csrA//rimI//bdcR//gabP//yghU//ftnB//agaR//ribD//ppiA//tcyN//dgcQ//yhjV//dicA//ackA//yddM//sstT//glpG//pfkB//ybiX//fau//phnL//tsgA//argH//entH//ydfH//recB//lpd//dctR//mdtL//trmB//mppA//hyaC//yahK//mocA//frdA//mug//yhgH//qorA//cdd//endA//uxaA//yhbO//fucA//lapB//rlmL//ydcM//kdsA//eptC//rlmA//yeeO//glnQ//cysK//rfaC//yieH//etp//chpB//fdhE//tcdA//ydfD//narL//glxR//mdtE//tnaC//narJ//ycjD//mdtK//ybhI//bglX//hxpB//hldE//trpL//glgC//rpoS//hflD//nupG//yidH//uspG//mzrA//nhaA//atpH//yfjR//mrdA//holE//paaK//ynbC//potC//dfp//livG//tyrS//cpdA//sgcA//ybcF//ghoS//tonB//gadA//rclA//kdgR//bcp//zapE//btuR//fabR//aaeB//sppA//rsmB//bamD//yqiI//lacY//trpGD//mrdA//thiP//artP//fumC//yjaA//hcaR//degQ//lacI//araF//nrdF//fimZ//gshB//pdxH//glgB//lit//ptsI//acrE//metK//mscS//guaD//yhbQ//rpmC//rplQ//clpS//greA//cfa//rpoS//clcB//map//purB//lolE//pinE//atpE//fliL//ilvA//csrA//lgt//rimI//accB//malX//lgoD//hofC//selB//secD//yccS//waaY//sdiA//ycbU//yqiI//aceF//secD//ynbC//rplI//mnmE//maoP//mnmA//proQ//uraA//yajL//abpA//yfcP//ibsB//sdhC//atpC//ygcR//mntR//gadW//rspB//arfB//chpB//dnaA//ldtE//casA//dsbA//minC//yahF//dadA//proS//araH//secY//moeA//speG//fimF//hisG//glvB//yahI//bioD//glsB//hokB//puuB//rimM//ygfA//ydfD//gltS//dtpC//yidL//frwD//cysU//fucO//frwD//yrfG//elfA//rfaQ//tmk//rimJ//gutQ//rng//flgF//fadR//ftsX//actP//acrR//ldtE//atpC//argC//fre//tdcR//aspC//ubiB//prs//rffC//nuoN//phoR//ispA//zntR//nadK//uspE//ynfK//murJ//tktA//plsB//ydeE//yeaK//glvB//prpB//rho//atpD//yadG//dnaG//pitB//preT//rhlB//intQ//pflC//gspJ//cmoM//ubiB//
GO_0071705_5	asr//ygaH//nlpD//eutK//hupA//gdhA//torS//intQ//gpsA//lolC//aaeB//murQ//borD//purU//ribE//gltS//murE//narY//ybcJ//aroB//ycbX//argT//ettA//agaW//ydaN//rhtB//lpxL//fnr//eutA//cusA//yneJ//cysU//rnpA//gluQ//uidA//mhpB//mutT//aroL//hcaB//rhtA//fliZ//flhA//ptsG//dppF//kdpE//mltC//wzzE//ssuD//cmtB//gyrB//abgT//yqeG//lsrG//chiP//aroH//glvB//ftsI//elbB//mnmG//ampH//ghxP//kdpF//rarA//hypB//cca//csdA//rnc//folC//aceA//alaC//ycfS//araB//argD//pgsA//pgaB//dpiA//phnH//rnb//ccmD//yohC//nuoE//tus//pntB//ubiH//yajD//rpsG//hybO//insH-5//wcaB//mdtJ//gspI//araA//glk//nadC//pcnB//rpmF//ybfA//katE//eco//wcaC//recT//recF//acpS//rbsB//rpsD//narV//ydeT//yghU//dacD//yraN//tdh//rlmB//yeaG//betI//trkH//glnK//rne//flhA//trmO//yqgF//selU//ftsX//speF//rpsE//xapA//lasT//menE//sodA//yibA//phnI//yfbV//feoC//yraH//mntH//folD//rcsF//flgE//lolB//yhjA//malG//ynjD//yqeF//insI1//osmY//tomB//yhhT//elfC//tdh//afuC//kbaY//yhbQ//fepA//uvrA//rpnC//elaB//cdh//holE//yciT//rbsD//umuD//nagE//hypE//upp//carB//ftnB//yieH//creC//patZ//ybjI//mnmE//rplW//selU//nrdI//ybgP//ydfK//cdsA//kdsB//dnaG//abgB//prmB//rapZ//yieE//yihL//cbl//mgsA//nirC//kdgT//argH//cutC//ubiG//htpG//yggP//glcC//argC//uxaB//tnaC//truA//hns//wzyE//ghoT//bamD//frwB//csgE//kbaY//ispH//gloA//lpd//ampH//mobA//dam//ibpB//dacC//ygjK//ldtC//caiE//creC//rpoD//hns//plsB//ygiW//yfiE//fepG//araG//ppsR//fpr//rpoH//ybfE//ynfK//ybcL//uhpA//topAI//mglB//holE//ybdN//pinE//ydaC//
GO_0071709_5	priB//rlpA//asnC//rna//ddlB//aes//ynfK//rplD//tdcG//srlA//
GO_0071731_5	abgB//lptF//yraJ//
GO_0071732_6	mnmA//
GO_0071769_5	sad//
GO_0071804_3	lgt//xanQ//dcuA//gfcE//ttcA//uspG//xseA//rimO//hemD//gspI//recX//tsaB//ftsP//dcm//gabP//
GO_0071805_4	narV//tufA//gor//dcuB//fimI//ynfK//tusD//araF//hybC//ybgP//yeaK//mppA//bglH//rpmB//aroB//
GO_0071806_6	hybD//kefB//trmJ//trxC//yccA//torY//hisM//abgR//fkpA//preA//yicJ//polB//tus//nrfF//speA//aspC//ydjJ//sapD//yadN//
GO_0071807_8	alsE//
GO_0071824_5	sapD//
GO_0071826_5	hofC//mlaC//elaD//proW//queA//lptA//ybiX//ihfA//yodD//fliS//dtpB//insB-2//yehZ//ribC//endA//ftsE//fruB//yggP//glpF//dnaK//garP//intE//kdpF//feaB//phoR//tufB//
GO_0071897_6	glcF//rpmC//plsC//diaA//mcrB//rluF//yeaK//puuC//ybjC//galE//kdgT//rsmB//sgrT//fimD//yeaE//dhaR//creC//dinG//rpsM//rpnD//
GO_0071915_9	agaI//
GO_0071932_8	groL//
GO_0071934_6	yjbG//yeiG//elfG//
GO_0071941_4	yfgI//efeO//nhaA//cmk//ribA//argK//yihI//ade//xylA//
GO_0071945_7	mazF//
GO_0071951_8	deoB//
GO_0071963_4	prs//
GO_0071973_6	gutM//ynbB//mrp//rpmF//eutR//frlC//hdeD//yjjB//accC//pgpB//appY//gmd//insI-1//lysO//yqiG//yfcG//yfdG//ydeT//yagU//rsmF//exuR//fimC//gsiA//trpS//mdtJ//yddM//waaH//adeD//yfeX//wcaC//rcsD//
GO_0071975_4	osmF//
GO_0071977_5	priB//
GO_0071978_7	hslJ//yohD//nlpE//htpG//ycjU//ybdM//alkA//gudD//yiaB//agaV//hprR//yebQ//ybcM//qseB//
GO_0072321_6	recE//ldcC//
GO_0072322_6	rfbX//
GO_0072323_7	yohD//
GO_0072329_7	nlpI//mrcB//hypF//torC//galK//lysO//rbsR//nadC//acpP//yehD//uidA//secB//frc//casE//yjiR//dcuS//uvrD//tktB//malS//potC//sgcX//ppx//oxc//crfC//gltX//tktA//hupB//topA//treB//nagZ//cmoM//yadV//purT//ybjN//ydjK//mlaC//hypT//fimE//glgX//norR//malQ//rof//ybhF//hisD//corA//flgH//matP//nfo//mepM//argC//deoA//yciA//yidR//cycA//ldrB//pinR//glvB//waaA//iaaA//sgcA//ygaV//miaA//adhP//metR//amyA//cspB//alaS//nanS//srlD//yhgH//ligA//lgoD//pbpC//rcsF//fepG//potA//bssR//gnsB//ffh//yfaV//yqjA//
GO_0072330_7	gabT//guaB//dgkA//mdtJ//glpX//yghO//cspD//hycB//rseP//prpR//ybaL//yiaT//dxs//smpB//paaJ//djlC//opgH//dgoK//cspG//slyD//sucC//ariR//alaE//smrA//acrD//metE//leuS//ompC//mdtQ//ybaQ//cusC//lgoR//thiE//yijO//fliD//fes//ybeY//rplN//dgt//cpdB//yciF//yraR//dgcT//feaR//abpA//cydA//bamB//ycjW//lexA//exbD//hcp//evgS//opgD//ygdG//pyrD//parC//rtcR//yhcF//
GO_0072337_6	yfjV//degS//yqaB//fadA//feoC//rimP//rfe//secG//frlR//hdhA//intS//potE//yieF//etk//argA//gsiD//cobB//lsrC//amiD//motA//acrB//nirC//yfjV//nfo//acpH//recX//
GO_0072344_7	acrF//purB//casA//aqpZ//
GO_0072348_5	nhaA//pdeF//tolR//ivy//ogt//clpX//mazF//rhtC//insI4//rpsB//sgcR//ycdY//yqhD//fabI//yhjD//ydjE//ybhF//dcuD//decR//nudG//glnA//yiaL//agaB//cra//fetB//alaE//ghoT//paaK//alaA//spoT//glnL//lolE//rsgA//roxA//fsr//rhaS//lexA//gntT//polA//waaQ//
GO_0072350_7	dadA//queF//ybiV//fadL//lgoD//ykgO//atpC//fecD//mqsA//murI//yjhP//paaJ//birA//ydjH//rutB//acrA//mtlD//kdgK//
GO_0072488_7	nhaR//thiG//aroC//rplC//yejF//xseA//alaE//
GO_0072490_6	kbaZ//aqpZ//
GO_0072491_6	nagK//arcC//
GO_0072501_7	dld//
GO_0072502_7	appB//
GO_0072503_7	ytfQ//cpxP//
GO_0072505_8	hiuH//
GO_0072506_8	azoR//
GO_0072507_8	lpxP//sgbE//iscS//
GO_0072511_7	surA//kduI//ybiH//yehP//yddM//rnlB//dusC//barA//pspF//rsmD//avtA//xisR//yhdH//mdtM//iclR//abpB//dinQ//
GO_0072512_7	bamB//rbsK//panZ//ampG//ilvL//rihA//ampH//mdtC//oppD//hycI//mlaD//ybbW//
GO_0072521_5	etk//ybiA//rhaS//elfC//mqsR//fimE//tdk//dsbB//ubiD//ugpC//yeiG//mglB//mltA//secG//rseB//surE//cra//ybiO//osmE//gspE//clsC//tbpA//nhaA//nrdB//rplE//ibsB//ydbD//ulaB//ibsA//flhE//nfi//fliL//pspC//cvrA//gyrB//gltI//nadB//nadC//yihO//yjhP//bamD//abgT//ycgR//frc//galK//hslV//msrB//rstB//ycjD//argR//fhuC//pal//fhuD//dcp//arfA//hisH//glnA//clpB//kdgT//nrdH//sgcA//ypdA//gpt//rayT//lsrD//lnt//cysC//ttdA//
GO_0072522_6	tnaB//ddpA//lpcA//etp//blr//flgA//cysN//yhjC//insI4//eptC//yjiM//yjbG//ascB//opgG//rplC//suhB//sdhB//ybfE//ydiO//flgC//yebC//mhpC//yehD//sthA//potE//galP//yfdG//fruA//ygbI//rzoD//yafN//bioB//yqhC//gadE//pfkB//cdgI//xylH//ibpA//kduD//lrhA//ybiH//gntT//patA//
GO_0072523_6	ldhA//sdhD//yceD//cheA//edd//afuC//sdaC//ycaO//copA//cysU//rplY//glpX//
GO_0072524_5	argR//der//rzpR//pepQ//poxB//nemR//leuE//yajO//yfdK//holB//rpnB//tehB//ydiB//hisS//yjiY//cydB//cysB//sgcE//priB//wcaB//xylF//pdxJ//waaA//ydcI//yabI//cycA//dps//ybaE//kdsC//rhaD//yjcE//pdeH//pyrB//fliZ//patA//nusG//yddA//iraD//folA//araC//ttdR//fdnH//sfmD//narV//fimI//ibsD//mtnN//
GO_0072525_6	dhaL//waaY//eno//paaJ//hisC//yadG//tsaC//xapA//rmf//dgcZ//pinE//fruK//yqjH//iaaA//pstB//ypjD//kdpD//yfcV//flhA//rcnA//yhbO//fepG//glgS//yaaJ//yebC//recN//acs//secF//cptB//srmB//gutQ//yhaV//fadJ//idnO//yfdR//fruK//rsmH//
GO_0072526_6	rbfA//phnC//
GO_0072527_5	katG//gapC//tsgA//vsr//era//glcE//nuoE//erfK//pppA//dgcF//ybbN//mngB//alsB//viaA//yehA//narU//ebgR//dkgA//yfiC//metI//yfjV//ynjA//lptB//mntH//ydcO//yjjI//yegT//fecC//folC//serS//yeeJ//rfe//cspE//bamE//menI//yceO//holA//yahF//lsrA//deoD//pgpA//xylE//gcvH//recT//tag//kdpC//fdhD//yidP//yebZ//pflB//narP//potI//holD//rlmD//nusA//thiI//nfuA//
GO_0072528_6	curA//soxS//acs//hisD//acpP//yraJ//qorA//infB//ftsW//flgC//murC//ycaN//dxr//dpiA//truB//fimI//putA//hypD//ghxQ//pnp//citG//secE//yjjQ//puuE//flhE//casA//atpC//abgA//opgE//
GO_0072529_6	hybA//deoA//garK//rsmG//rffM//trpL//tsx//rpsJ//melR//mdoG//ldrD//grcA//pdxA//ldrA//ldcC//pnp//potD//ybeY//narY//treR//hycB//kgtP//ppsR//
GO_0072530_6	yhfS//yeaG//dnaQ//leuC//
GO_0072531_6	allC//ebgR//proP//speC//trpGD//leuD//
GO_0072581_9	agaI//
GO_0072593_4	yaiV//cycA//rodZ//pitA//ychO//proX//arcC//yajL//pspA//
GO_0072594_5	appY//
GO_0072599_6	ribE//
GO_0072657_6	selU//acrD//rpmF//tonB//wzyE//rluF//obgE//yiaL//feoC//agaI//macA//ypdI//umuC//ycgV//exuR//pheA//prfB//
GO_0072714_5	cecR//
GO_0075713_7	abgA//pspC//nadK//
GO_0080033_5	ibsA//rcnA//
GO_0080090_5	aroF//sufA//abgT//cydA//gatY//dmlA//metB//yibF//efp//yfiE//map//fdoH//rcdA//yhiM//comR//yaaJ//ttdB//tauD//fic//elfA//insK//wbbK//sufB//ubiD//waaH//hdeB//curA//yebS//yiaF//ydhC//ftsY//cra//bdm//psuG//tcdA//ydcT//fdnH//ssuA//tdcC//glpF//pck//murG//uspG//nac//menE//thiL//mltG//msrP//exoX//sgcR//ccmD//acs//sodB//lpxC//sucD//yqgF//rfaC//rpmF//yabI//pflA//rplB//mdtP//cytR//acrR//yidC//mdoG//ynaE//clpS//metH//opgD//fabB//etk//waaQ//fecD//eutK//insB-2//trpR//mltC//adeQ//mhpT//araG//pdeH//ftsW//etk//ccmD//mdtJ//mprA//gutQ//insB-2//entS//mdtC//mhpD//yfbR//yejB//prc//dgoT//glyA//ypdC//cysE//insK//queF//yjhI//mlaD//sdaB//yqiH//rclB//ydiV//ispA//cmtA//csrA//zapC//yhaO//ydaV//cbeA//fkpA//yfcG//sulA//prfC//mrdA//cspD//ydbD//ibaG//zapD//ypdB//sfsA//mreB//nuoL//hisM//flgJ//ilvD//rhtB//ygfZ//rutG//rutF//mazF//mdlA//bioC//narX//gntR//yfaU//ycgV//srlA//hscB//yiaA//hisA//ampE//serB//rhaT//hofN//pyrF//queD//yihV//hemH//patD//cbeA//kdsA//gutQ//insH-6//aqpZ//ugd//rlmC//ulaC//bglF//hisD//hofO//bamB//phoR//bglA//ydjL//ibpB//ycjR//yiaB//mrcB//prpR//menC//yicJ//thiM//cydA//phnH//yeiL//gpt//ilvI//scpB//yfhM//cysC//rzoR//rluF//yoaA//arsC//murA//betT//eutD//glsA1//norR//ggt//glcD//narV//rpnB//uxuA//glpR//grpE//yghW//srlE//yacG//yhcN//citC//pbpC//uacT//ubiG//ynaI//clsA//yohC//corA//ybgI//ynbC//glcE//glpR//bglF//yddM//potA//wzyE//mmuP//ftsB//fadK//glgA//fabA//hybE//rlmL//gcvA//insE-1//alaA//clpX//nuoH//envR//sanA//abpA//yadC//ybjC//rfbB//bamA//gsiC//tsf//trkH//uraA//rfaG//yhjX//dnaN//hicB//fecA//paoC//artQ//fepB//ridA//psuT//yhbO//fepA//gltK//glgS//menI//ycjY//proC//skp//guaA//ydeI//prfC//truC//mdlA//hofQ//csgE//yjiR//ybaK//lptA//ydbK//caiT//msrC//mngA//yciF//xseA//oxyR//aroA//fkpA//fimE//gutQ//hyaA//yebG//hypC//yfbR//hyi//murI//pinQ//glnP//rihB//acnA//yjeI//aceB//fimF//ynfH//gltX//insE-1//mtlD//ghoS//flgK//xthA//ydcR//paaA//metI//ulaD//opgG//ppiD//dtd//aphA//dcp//ycbU//araH//napB//glpC//mltC//luxS//rnt//fklB//yciF//adiY//fmt//rspB//prlF//lacZ//flhC//tpiA//hofC//kbp//lgoR//ppiA//patD//rpe//torY//fepB//glrR//citX//folD//nfi//cyoB//eutN//chpB//tolC//hns//
GO_0080111_4	lysR//selA//
GO_0080134_5	arcA//
GO_0089705_7	tpiA//dbpA//
GO_0089709_7	asd//nudG//
GO_0089718_7	moaD//hflX//gltI//nadD//yjhH//hybC//waaF//ispU//intS//yihV//
GO_0090066_4	eutD//rna//ygcO//glmM//glpX//
GO_0090068_7	artP//
GO_0090069_5	hcaC//tsx//dppB//
GO_0090071_6	nudG//iscU//cydB//
GO_0090087_6	ftnA//pmbA//fieF//
GO_0090116_7	ttdR//
GO_0090143_4	pagP//
GO_0090150_5	rarD//wzzB//entC//thiM//feoA//dsbB//tatB//hemB//proX//frdB//mqsA//crl//
