#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	osmF//mdaB//rfaE//slt//
GO_1901564_4	cueR//ppsR//basS//modA//moaE//fabB//mrr//guaB//yijO//ghrB//ybbY//scpB//udp//znuA//araC//murG//yadN//lsrB//ldcA//insI3//yjhI//ybaE//creB//glcD//ratA//ybjD//hyaA//nagZ//cyoE//ftsH//mutT//ushA//xapA//metQ//ybiX//rfaG//argE//fucK//ybdG//nanK//paoC//ileS//eco//pgsA//arfA//ompR//accC//hypB//mutL//ptsP//def//katG//insA-1//nrdB//yqcG//pdeD//dinD//yraI//speE//kbaY//crl//topB//cmtA//sgcX//rffH//iraP//msrC//rcnA//wzzE//ubiB//mltC//yjhG//ttdT//ydeM//yoeE//sapA//rimL//queC//fhlA//surE//aldA//phoQ//bioF//menB//deoA//hcaC//purB//asnB//mreD//yedL//rpsL//clsC//ynjD//ycjU//aslB//pgaD//nrfE//add//sapB//lsrC//hisS//fhlA//rraB//csrA//moaA//patA//fepB//spy//lsrG//tatD//decR//zntA//ispB//ycjR//psuT//cdgI//stpA//yhgF//napC//epmC//yceD//yhaM//mlaC//trpE//murR//ybcF//fre//glgC//arcC//macB//lolB//kefF//paaD//rnt//ybaM//malP//ftsK//relA//ynfK//dicA//speF//gadC//gshA//arcA//yigB//dppC//torR//hokE//dicA//ygjK//rhsD//hdfR//yggT//yciF//yfhH//yjaZ//gloC//nsrR//adeD//gor//clsA//rpsR//btuB//hslJ//cobT//pbpG//pgaB//rpnD//rcsB//bcsQ//dnaJ//yghG//insA-2//pgrR//rplR//frdD//rplY//ghoS//rplL//yjeI//mntS//ptsI//leuO//ytfP//rplF//era//tig//arnE//ynjA//yjiY//flgE//fdnG//tolC//hemB//curA//wzc//uof//ydbK//artI//lyxK//glyS//rmuC//dinG//hisH//accC//nusG//intE//pal//chbG//wecC//holA//rhaR//lpxM//qorA//menC//bssR//galK//yraK//nudC//ydaC//rluA//priA//ybgQ//ydcP//gltX//ydaC//acrF//intZ//fliD//ldtD//dld//trpD//hflK//alsK//tyrB//bssR//marA//gltK//speC//yjjX//ddpA//ycaO//waaB//yeiG//cobB//napF//hflX//sugE//cysI//yfbS//csgA//yfdO//tsgA//zinT//tusE//tas//clpS//nikE//dgkA//malK//yehC//ybhF//gltB//gltK//leuD//rsuA//tauA//phnI//yccS//yfbR//ydjK//yddM//prfA//nlpD//dicC//cueO//ydjL//csiR//ygeR//cspD//fadD//ssb//fhuF//yidA//hisA//mdoD//zapB//betB//metL//asr//lptF//uvrY//yegV//torD//ispU//proW//ygiW//trxC//ileS//ybgQ//lnt//queD//hisM//sodC//ygaZ//ygfX//mdtM//sspA//mazG//accD//prfA//gspE//nrfA//ribE//hybF//glnD//yieK//fhuD//ftsH//iscR//yidA//pdxY//cysZ//ileS//ubiB//yagG//leuB//yphB//mobA//intA//nhaA//mcrA//ydiP//rpoE//gatC//idnO//pdxK//fruK//psuT//citT//dcuB//ftsX//rzoD//mreB//miaB//dacB//yihR//hemC//insE-1//nrdI//bioF//cysN//evgS//fbaA//yojI//prpD//rpmJ//phnJ//cdsA//hemF//cydA//ydiK//ycaO//mtlA//cmtA//ykgF//dedD//yedX//fadA//folX//speA//truC//aslB//sbcC//rayT//hcaC//gadW//thiH//yehC//tmk//fimC//pyrG//symE//ybiO//nikA//fdnH//aspC//treF//manA//fruK//fadD//lapB//ddpA//tamA//flgD//asnB//eutK//ftsI//hyaC//fsr//rplX//nagD//galE//nuoI//gspJ//msrQ//ycaO//tldD//glpB//trmB//yfcS//murA//pinR//yqiJ//ynhF//yjaA//fdnI//eamB//yeiE//leuO//ldhA//ydfG//ubiF//tsr//hcaB//menE//astC//hdeA//dinQ//brnQ//dnaB//uvrA//rutD//mdtE//purA//emrK//treC//rffM//ivy//pyrL//fimZ//pgl//bcp//ppx//hcaD//yjgX//mgsA//rbsD//envC//sucC//yphD//tauB//priB//dsbB//lsrD//nrdD//fpr//ybiX//btuE//gmk//rpsE//cydC//yedF//cspC//hisH//waaZ//livJ//ydiZ//yciG//bglX//oppD//yhbO//hcaF//abgR//lacY//yfbV//aroB//amtB//msrP//pgaB//yibH//ybbY//msrQ//yidK//zupT//lamB//mraY//rraA//smrA//lptC//putA//fiu//feaB//ybiV//rsuA//norW//tyrA//ydiK//umuD//kch//rclC//yggD//kbp//sugE//appC//ilvD//yddM//lpxP//lpxL//msrP//ybjC//ybhS//malK//slyD//asnA//aslB//nuoB//dnaA//dnaN//copA//sfmF//nfo//hemD//pheA//topA//frvB//puuC//lipA//gpp//treB//gabD//yadN//ybiS//phnI//ygiN//yidA//mppA//narI//ymgA//dacB//roxA//waaU//recQ//fdnI//pphA//malP//sgbE//ypdA//frmB//flgA//napB//ycjU//malE//epd//guaD//fnr//yghB//gsiC//tusD//pyrD//dgcZ//mliC//fepB//prmC//phoP//yciK//nagK//minC//lpxP//rluD//yraK//cusR//paaG//dkgA//pldB//yfaV//rmuC//mtnN//zur//ydaV//mdh//intQ//pspF//ftsL//rcnR//grpE//mngR//pepN//yhaM//dxr//dinD//skp//ansA//ydeI//casE//msrC//xylB//copA//hcaC//rseP//hxpB//higB//kdsD//yagU//rpmH//pyrB//cpxP//suhB//rraB//sbmA//trkG//dadA//kup//hsrA//panB//murR//mscS//accB//cas2//hisH//atoB//yhdJ//puuR//truA//zraR//yajD//potH//bfr//aes//aceB//sdaA//hemB//deoA//yicJ//eutK//potE//flhC//kch//purF//ygiS//rsmH//ccmE//mog//kdpE//mtn//proC//flgJ//hisH//nuoG//fliA//zipA//glrR//murP//yjcS//lsrR//frvA//yibT//glxR//ygjK//tabA//fdoG//yqeF//nhaA//nrfC//ygjH//narI//rffC//bglA//adiC//argE//queA//ilvB//fmt//ugpE//pitA//htpG//mdlB//rzpR//bioD2//argP//lsrB//fadD//fryC//ydeM//narP//yqhD//copA//waaO//osmE//allR//elaD//dinG//nfo//nlpI//cyaA//yqeA//fabZ//pstB//ykfM//ydaC//mug//surE//hisG//yqiJ//glrR//fecA//ycfJ//rnd//dsdX//yagG//lsrD//zwf//hofN//ccmG//ibsD//agaW//flgF//eco//paaZ//dhaK//fieF//ydeI//ydiR//thyA//maoP//lipB//sbmC//degP//cysZ//yeeO//leuC//yggN//purN//rhaR//alaA//rlmA//tdcF//rplS//folA//focA//eutD//arcA//truA//gyrA//gsiA//aroK//acrF//ybhA//agaA//ybiT//rpsM//dbpA//fabH//pdxH//fiu//intE//gatD//tnaA//narI//fliG//murA//metG//ydjK//
GO_1901565_5	ycaN//iscA//mlaC//uvrC//elfA//bsmA//zapC//ssuA//yfcS//hypD//ygaH//sgbE//ompT//fecC//rclA//clsC//ymgA//acrD//yggD//dppB//sodA//pspF//lptC//nadB//minD//rpsP//tag//rlmM//glgB//elbB//araC//caiD//psd//clcA//surE//leuC//afuB//melB//ydhQ//yobF//aroG//yiaU//nirC//arfB//ybaO//mcrA//trmL//yggW//hisM//murQ//ulaB//cspI//hyfF//crr//rpsT//kdsB//yedF//csdE//ubiE//deoD//casC//cusB//cecR//insA-1//treR//yqaE//agaB//amiA//narQ//ptsH//purL//lplA//phnP//aceA//rplY//ybdO//sfmC//nrfE//priB//mreD//pgrR//prfC//yadK//hslJ//yggF//dedD//apaH//araA//yheT//waaO//nei//bfr//mocA//fepE//sfmC//ispA//yehZ//nuoI//xylB//trpGD//hycB//hiuH//puuE//trkH//ydjJ//ccmG//phoE//yciH//dsdC//adiY//chbR//aldA//ompW//focA//metH//napC//betI//ilvL//flhE//yjeH//fliA//argD//yqjA//prmA//mltF//arsC//uxuA//fimI//lepA//dgoA//mhpC//lhr//flhD//coaA//
GO_1901566_5	dgcZ//yehZ//lgoT//srlB//truB//fliT//ubiC//glsA//ilvA//acrZ//yieF//recX//lolE//wcaC//yjiQ//lpcA//murR//roxA//glnE//nuoN//nimT//cycA//astC//purR//cspD//sbcB//yfbV//mdfA//agaS//cmtB//msrA//rssB//gntR//rfbB//cedA//cueO//dppA//rpsN//yfcU//ulaB//hemH//rbn//lipA//uxaC//ibsE//yhaM//panZ//garR//tonB//ivbL//mrp//fadH//dppF//ybdR//trpB//gpt//dut//dbpA//hxpB//gutQ//cytR//tdcG//rplD//prpR//gltP//cysA//mltB//cysZ//rpsB//dnaA//gatA//metG//ycjW//ldrD//ybiW//ddpX//nirC//higB//dgoR//araD//ftsB//suhB//yhcF//trpE//gsiC//betT//fimG//kdsD//mfd//cysD//lldD//rbsK//tdcG//clpP//yphF//glcE//narH//setA//bdm//yehZ//ynjD//hflC//lpcA//ydeO//fruA//nac//uacT//ygaH//hybD//ulaE//paaE//gsiA//gspE//srlD//cynT//eutN//panZ//sdiA//mog//chaA//mepA//uspG//macA//insA-1//ugpA//ravA//ansB//ispH//pmbA//macB//wzc//degP//yhcH//ybhS//nuoM//uxuB//cysQ//ubiD//waaL//satP//cadC//pckA//pspA//yfgI//sthA//ilvA//bioB//deaD//patZ//alsE//entA//potI//yjhI//rnr//fhuB//gcvP//yhcN//mukB//ybcC//rplI//fumB//rhoL//hybF//rpnC//frlR//clpB//araC//mltA//pncB//gutQ//yqeA//arcC//tqsA//folP//ybhS//cysB//hprS//pspF//creB//glgC//treR//sbmA//atpE//ybaM//cmtB//yiaU//csgF//speC//accD//ftsX//gsiA//rpmE//fdoH//leuE//metC//ygiS//dsbD//focA//lysP//yfaX//dam//asnA//yjbG//hypC//proB//kduD//cydD//ibsA//panE//zapC//frlC//dacC//gadC//adhE//ydiP//rmf//yjeH//yhjG//artI//yfjV//bioA//holD//dinG//yeaG//clsA//sufS//pdeF//sgrT//rph//secF//hslR//entF//psuT//yhfS//fre//pdxA//flgB//nrdE//trpR//yceO//menA//feoC//treF//hslO//yeaE//ydaV//csiR//alr//yhcD//cydC//rfbB//yieF//glgA//mazF//tauC//yeiE//ybhS//frlA//phoP//cysM//uxuA//yidD//ybiH//pyrH//ade//leuE//potI//trpB//mdlB//ralR//recQ//ybdG//cmoM//trmI//lolB//lrhA//nlpI//frmA//fepD//rng//nimT//insI1//elfA//hxpA//fdoG//ybaT//sgrT//artM//recO//trmD//mdtI//pgrR//pstB//ybhF//eptC//rhaD//pyrG//ypdF//ygbM//cysE//solA//glvC//nuoE//aroP//wcaC//pinE//mepA//feoB//nuoI//rutD//phoA//yadG//ydeP//atoC//gor//rcsB//metR//paaH//rpsG//pyrD//pabA//cmk//amiA//napB//pspA//sgbE//ybdZ//mntR//ccmF//nadB//glpD//ygiS//ycjW//galM//tyrB//waaP//erfK//znuB//msrC//rcsA//relA//yigL//nikD//tatD//purT//cyoD//ydcM//trxC//hscB//recB//recX//yhdW//emrD//yciG//yjcO//mdh//evgA//ycjW//envR//metI//atpA//cnu//arnA//def//trpL//paaA//zapA//metL//pdeD//lsrG//flgI//kdsC//artI//ybdM//gadC//hipB//yfeW//oppF//mdtN//recD//speC//paaH//rimO//era//ltaE//yidQ//cheA//
GO_1901568_4	ydjK//
GO_1901569_5	ydhC//
GO_1901575_4	panF//fimZ//lysS//thrC//intQ//pta//patZ//prkB//hypA//hemL//dhaK//ycjD//puuA//sucD//leuA//exbB//tauC//fucK//hchA//ygeV//ibpB//elaA//higA//yeeL//alsK//yohC//miaB//yjcO//cheY//frmR//nirB//napF//atpG//rpmF//thrA//crl//yqiI//garR//hdeD//potH//sufE//ltaE//hldE//ynjD//asnA//yqeF//flhA//betB//waaO//phoB//astB//ortT//yeeA//cbeA//aroE//frdB//argF//oxyR//znuB//rlmC//rutA//dsbG//pcm//dicA//yihU//rutG//ssb//xylB//hemF//queC//wecA//dxr//yjhP//hipB//prmC//cirA//cdsA//aslB//gldA//lptC//glnQ//rna//fadI//amiC//agaW//topB//mqsR//bdm//fadM//yccX//ibsD//treF//amtB//ribF//sapB//ompC//flgH//ybbW//purT//gntT//elfG//mobA//tamA//fruA//rnhB//ygfX//fepE//uof//nagD//yabI//rcsD//msrQ//sufD//fdx//ddlA//yqaE//idnD//abgA//aroA//lpxB//intQ//fadK//murI//yadN//insK//holA//ftsE//rlmB//coaE//bamA//aaeB//rffM//fepB//yhdX//rpoH//iscR//lpxP//dnaX//deoD//dnaK//chbG//treR//eutD//fre//menF//rsmE//uup//ybaQ//ygeV//erpA//yggT//mrcA//tsgA//pcm//lysP//chiP//fliA//rplQ//glnL//hdeA//potH//flhD//frvR//ompR//purN//ibpA//aas//cbtA//yeeA//thrC//skp//atpE//ackA//malY//umpH//kdpD//mppA//ygaH//thiM//adhE//yceK//lysC//rpmJ//ruvB//cas1//citG//ihfB//araE//nupC//ndk//mzrA//yhbY//livK//yegS//uvrB//bglA//slyA//ydiV//casE//pflB//fkpB//maa//yicJ//paaD//pdhR//hcp//ytfP//ushA//phnG//hyfA//baeS//pmbA//gspE//priB//ybjX//yadC//hns//yeeJ//norR//ybdM//nadA//yhiM//glcD//fkpA//ribA//ugpE//mltD//ulaF//atpH//bcp//trpR//dcuC//tamA//glcC//btuR//alsA//rsuA//allS//mnmC//yqhD//lpxB//norR//tcyP//rimM//pfkB//fabD//ymgF//trpD//phoE//prpR//yidP//mqsA//mgtA//hyaA//priC//hisM//mltF//yraJ//cysS//norR//rpsA//frlC//argK//sxy//yajQ//glnH//lsrC//flgB//pcm//ydiP//agp//gcvT//yjhI//dauA//ivbL//gltP//gatC//mreD//bluR//hyaB//deoC//cusC//tmcA//eutN//asnA//hflK//fadB//yhgH//rpmH//yiiD//oppC//ftp//lptF//curA//yfeR//ais//trkH//tatA//yfcV//intZ//rpsA//puuP//hrsA//fumC//yiiM//menD//nrfF//ulaG//alsB//modA//gor//ldtD//ybdM//roxA//gltK//ybdZ//fadE//ycfL//sodA//yghU//ydaN//pagP//yihV//rlmN//ugd//yihX//ibpB//sbcC//patA//rpsQ//atpG//yigL//valS//nikE//tusB//zur//ogrK//yiiE//sgcX//uhpC//ynhF//ybhP//cysA//cyoD//rseB//tatD//focB//yihS//wecA//sppA//epd//fumB//lldP//hycH//ais//bioB//metN//caiE//hscA//lasT//yiaO//epmB//setC//efeO//pyrE//yciH//gudP//gsiC//stpA//mfd//mepS//pgsA//pck//yohC//ssuE//opgB//ivbL//agaB//macB//livJ//wzyE//uspG//ybgP//relB//dusB//ybgP//yjaZ//hns//glgC//ogrK//glcA//rnt//dicC//ygiS//glcD//cynS//rutG//gloA//recQ//malE//lsrA//gadX//livF//
GO_1901576_4	gpp//insK//yqiG//nth//rcsA//rhsD//galK//rarD//yhjD//pdeK//udp//rimI//rpsN//ybeQ//idnD//yejF//dnaJ//fliM//fabR//secE//ldtC//ortT//dhaR//ybeF//nadE//hchA//glnA//hscC//hupA//feaB//bamB//potH//nhaB//wecC//hyfA//psuG//proP//rluA//msrA//sufB//ccmH//lptF//bdcR//surA//flhD//nmpC//rclR//nrdH//abgT//rpmF//plaP//ytfQ//yfbS//rcsF//gfcE//treB//fliS//ybjX//ilvM//rho//rnhA//entD//bioF//bioC//fiu//lysO//tufA//frdD//amtB//chiP//flgK//yihP//cysQ//yjbE//dsdX//cra//prpR//gadW//allR//atpG//nagA//mdtL//viaA//yeiE//yejF//ygeV//appY//menH//ybiO//rihC//skp//yagG//pgrR//mhpR//yqaB//pepN//flgF//appC//envZ//kdsB//sufA//yfcS//proX//mcrA//ydaC//gudD//bglB//rpoA//upp//yiaU//pgpB//rbsD//fecC//panB//hisS//adhP//zntA//arsB//miaB//thrL//caiE//plaP//uspG//livF//lspA//ydfD//tauB//lptG//nagZ//ykgA//rffT//murI//yciV//slt//puuP//yefM//nrdA//yfaX//ydiV//nrdH//ybaE//ybiA//fimH//thrB//yhgH//ybdG//nirD//ychH//arfB//tnaC//rlmI//slt//yfhM//yfbS//mscK//clpP//yciE//rffH//mepS//tcyL//abgA//ybiY//bamC//brnQ//tdcB//hha//priB//rpsO//yadV//basR//asd//narI//bcr//ampD//hisC//ivy//mnaT//hisQ//ybjL//mntP//yjiM//frlB//mak//rpmH//fepD//lapA//barA//mdoG//hyfR//ssuA//tamA//hyfC//ypdI//rbsR//yeaE//ppc//lgoR//atpC//kup//hcaD//sodA//pgl//mltD//tyrS//yihP//suhB//preA//appA//tufA//yfiR//fmt//csgA//pphA//ybcL//ygbL//yqhC//yoeE//yjcS//sad//cbrA//lacI//ymdB//hemG//yhcH//tnaC//lsrK//exbB//ygbM//waaO//ampG//xseB//yfaV//insK//rbsR//pdeH//lpcA//aroP//manZ//rplQ//btuD//dkgA//rfaH//fucK//pta//rfaQ//yeaK//nsrR//nadK//rlmN//tauD//argH//ilvL//ybhD//speD//yqiI//yoeE//rplX//ghxQ//yjcE//thrB//ymgF//gor//speC//lldR//sfmC//lptC//yebQ//trpS//thiP//fumA//ycgB//lacY//zntA//secA//trpC//iscA//pbpC//flgD//rmf//aldB//mdtL//borD//agaW//clcA//uidA//waaO//fkpA//dpiB//pliG//ibsE//ydhJ//mepS//gsiD//gstA//lptA//ynfE//yiiE//yjhB//paaE//ybdO//azoR//yidH//yfcS//agaW//yoaA//yhjV//rsmA//cpxP//pbpG//pykA//nusG//hokE//mrdB//lipB//ycbV//ppiD//ybhI//proX//acpS//cpxA//ada//sdhD//ybhI//fruA//hcaE//rnlA//mtlR//frlC//adiA//fecA//paoC//msrC//mhpT//pcnB//phnJ//dedD//yfeR//hipA//arfA//ydjH//srlA//dppC//ttdA//pdxK//hypD//cadB//sfmD//gloA//ddpA//yadG//mazG//yhaJ//secY//sstT//uof//ccmG//lrp//pntA//pepD//narU//lldP//bolA//bcsA//manY//dnaT//rpsS//lacZ//paaD//hyi//ycjU//sohB//ilvB//hyfA//fabI//rph//pinQ//yqeA//mazF//fdhF//rnc//arfB//trpS//murI//lexA//yaaJ//speG//thrA//ymfK//tap//yjjQ//glpD//chbA//carA//yhbX//fepG//ygiV//intA//rcnR//yggW//zapD//purL//recG//ydeO//wcaC//rpoS//phoA//ghoT//ftsL//pgaC//flgC//ybdN//opgH//potI//dnaQ//cspA//rbsA//malE//entS//pdhR//xerD//fabA//gapC//ribF//puuB//modA//fhuB//clpB//yehZ//rffG//mnmC//patA//tpiA//fetB//bamD//dnaG//proC//gmd//rpmE//dkgB//glgX//yqhC//dcuS//ydfK//hisG//epmA//gcvA//tolQ//yjjU//cusF//adiC//murE//ribC//mrr//mtlA//efp//hha//clpS//yehC//yajL//ybhP//rbbA//kdpD//fhuF//waaY//acpS//yhiM//pliG//ybiI//caiF//raiA//pspC//ettA//entS//yfeD//lolB//ridA//sufD//xylB//yqeF//lpxT//ubiJ//yghW//dcuD//fabZ//araG//mdtJ//betT//pykA//ybhA//lepB//dppF//rbsR//norR//dgcT//ydjL//rlmI//arsB//yadM//entC//rhaD//metL//dinJ//yaaA//ydhC//mdtQ//ymfA//intF//rapZ//ribA//fumC//ptrA//trmH//ydcZ//psuT//ytfE//tilS//yfaV//ghoT//lsrG//tyrS//hemA//yciF//sbcD//casC//ymgC//rsmF//fucI//lpoA//prmB//purL//ftsP//fdnI//yebS//suhB//amiD//mdtE//yjiX//tsf//insF-1//zntA//rapZ//hipB//lplT//ralR//cpxR//dtd//rpsD//ppx//mnmE//napB//ppsR//satP//asmA//malS//tnaB//agaC//maoP//ribA//dinB//hisD//cbeA//zntR//ycjQ//ppsR//ansB//bioD1//rof//rimM//mrcB//panF//cyoD//pgaC//mqsR//glnP//yihO//mgtL//yfaE//amyA//rplP//ybiS//fes//fabI//nfo//ybjC//ccmE//citE//nuoG//yfdC//flgJ//nanS//ebgR//ydhJ//yeiL//tig//yqcG//galT//gapC//mhpB//yfeD//ftsI//psd//caiB//yfiR//fre//glpD//trpE//obgE//yfeD//rplI//ydiK//prfA//zapA//argH//dtpD//tolA//dkgB//csdA//rsmG//cysN//fis//ychH//nrdB//trmJ//cas2//yraJ//yhaV//idnT//lldP//ruvB//torY//artQ//eco//erpA//glpG//recE//alkB//hflC//pfkB//sgcR//selD//pstA//waaZ//rcsD//pdxY//sdhC//ycdY//rpiR//chaC//bssS//mzrA//zntR//gadA//hpt//yhaO//bglF//cysB//dcuC//ybiA//yfhH//sspB//insI-1//clpB//rpnD//udp//yraJ//nemR//pyrH//mdoG//nuoG//fliD//yfcP//nfi//ugpC//melB//kdpD//ybcJ//murJ//mlaB//moaE//rpoD//ftnA//elaB//napD//yjeH//gatD//nmpC//yiaB//hipA//mrr//ykgO//zwf//ilvM//tsaC//grxD//thiD//yihX//yfjR//malY//cbtA//ppiD//chbB//prs//hokE//dgcQ//narU//evgS//mnmA//gsiC//torC//vsr//mog//selU//rbsA//yieL//speA//btuR//higA//surA//solA//tabA//tsaE//ompG//nusA//trpGD//pepB//aidB//tomB//mngA//chbA//ycbV//tamA//waaZ//gsiD//rpsD//adiA//cusF//mtlR//leuB//glnK//hprS//tig//dcuC//cbpM//alkA//mipA//ogt//nanR//paaF//rpsP//aslB//elfG//parC//dld//glnE//chpS//dauA//ibsD//bepA//focA//ybeY//hisA//mdtB//hycH//
GO_1901605_5	iap//hofM//arnF//maoP//cyoE//gyrA//plaP//waaB//leuC//fucK//narX//bamD//srlA//obgE//fieF//lpp//yehP//ybfA//gadW//rlmJ//ilvE//ilvL//stpA//pdxH//cycA//rlmB//lysP//ybaK//malP//mdaB//narQ//paaA//yggF//nadD//tdk//ftsP//map//hypE//ybiX//galK//rplY//nrfA//pyrB//astC//fliK//rutG//yjhP//metL//yhfK//ampE//rfbB//sdiA//speA//tcdA//marR//fbp//gcvA//hcaB//mhpC//nanR//sfmF//glnK//malQ//yfdO//ydfD//flgM//sohB//ycbU//oppC//dusC//rluC//insA-1//dinI//gcl//setC//mglC//xylH//dgoK//caiD//hscC//rsmF//rhaS//tcdA//aceK//frmR//fdhE//garK//napC//rtcB//trmO//cheZ//uidC//tsaC//nadK//bdcR//lptE//uspB//yqeG//gltX//glmS//lsrA//fhuB//bfr//pspC//acrF//minE//fdoH//proB//tsf//xylE//pyrE//emrE//galE//ftnA//nudF//dacC//preT//gspE//paaD//rimM//queG//xanQ//waaP//ssb//fhuC//yfbS//gpp//fliD//ogt//soxR//mliC//yhbY//glvC//nrfA//cof//yeeO//leuD//yfdO//pbpC//ydhC//acrA//ybfE//spy//nmpC//rrrQ//nanS//sfmH//murE//ygiS//fdhD//dapB//cysS//frlR//ldtD//fimH//rhlB//rfaG//
GO_1901606_6	yhcF//ubiI//gudX//paaJ//purA//dusC//btuC//pheP//cysG//srlR//mlaD//tolR//phnK//gatZ//appY//hslR//rpoE//ptsN//fsr//fbp//surA//degQ//mrdB//kdpF//tadA//yggX//ybbW//feoC//rplK//hda//pinE//caiE//ompT//sgrR//ubiD//hprS//lolA//ftnA//arnE//ccmH//minC//dcp//yifB//panD//slyA//ilvH//kdgT//
GO_1901607_6	acrD//pgpA//cadC//pntB//leuD//feoC//prfC//dcyD//aqpZ//recR//lrp//lysS//fliG//yfaU//cysD//lpcA//malK//ybiV//ghxQ//serC//yagI//nadC//waaB//pinQ//hflC//rihB//prpB//coaA//zraR//bcsA//menE//yaaY//ydiP//mcbA//mobA//yheT//fimI//pgaC//ydhK//dnaT//pphA//yhdZ//hisM//alkA//selD//aldA//speE//mltD//brnQ//pcm//ydeT//ydcO//casC//ydhK//treC//oppF//setA//dcd//tdk//wecE//hslJ//holB//gutQ//garD//ycdY//ynhF//hypD//dinQ//insH-6//ybaE//opgH//yfhH//yphF//yhaC//pepB//xylA//ydjL//entC//tas//yehP//hxpA//opgD//ribD//gntP//clcA//dicC//pgaC//yhaO//mepA//fadE//murC//ugpB//rpiB//oppB//hemC//eutR//rrrQ//yfbS//paaC//fdnI//
GO_1901615_4	csgF//rutA//hycA//ftsK//yobF//yiaJ//rplB//dps//ydcP//hiuH//thiI//ftnB//yphF//dcuR//ttdT//flgH//rclC//yihI//cheW//yqgB//cdd//abpA//rpsE//glnE//uhpA//efeO//uhpT//yfhM//wcaJ//flgG//yneJ//moaD//rluD//yfbR//znuB//tdh//fimH//rutC//kdpD//fimC//glpK//yadK//ubiJ//trpGD//rcsD//gpsA//yhiM//yjjI//astC//carA//envR//essD//efeO//yidA//uspC//dctA//pykF//rplN//yjfP//xylH//caiD//ybeY//malX//dinJ//crfC//ybhG//uspC//gltI//mioC//tdk//rplC//mdoG//moaB//chbR//rbsC//ymgA//abpA//dgcF//yjfF//yfdO//clsB//sgcE//yneJ//melA//
GO_1901616_5	nanC//yhaV//yejE//galK//fimZ//priC//ompG//gudP//glpK//emrK//rfaG//cadB//yabI//hfq//arnA//mscK//dgoR//yeaK//rbsR//ccmD//serS//bluF//ftsB//mntP//tdh//
GO_1901617_5	gudX//rpsE//cnu//yehX//dapB//pphA//pgrR//mtfA//speF//ldtA//dfp//ynjD//phnK//dhaK//polB//fadR//leuE//deaD//cbtA//menI//nfuA//agp//rutE//fryC//speD//aroA//
GO_1901642_6	mscL//uvrY//gutQ//gltL//pdeH//groL//queE//flgG//
GO_1901652_5	ycjY//ndk//acnB//eno//rsmB//
GO_1901653_6	lhr//hyaC//
GO_1901654_5	asmA//nrdG//ycfH//pgpB//ftsH//
GO_1901656_7	cyoA//xseA//tabA//yfcV//nrfA//
GO_1901657_5	dtpD//ydhJ//ycbU//tdh//ihfA//rimM//argI//metL//alsE//ascB//ypdA//mnmE//frlR//fepG//ygbI//btuC//greB//sodC//kdpD//fabZ//ttdB//dgoA//yjiA//yjeI//thrL//yfbV//mug//aldA//uhpC//ilvL//ymfK//hdeA//mgsA//fimA//potI//rof//idi//yohC//ynfF//insH-5//ychH//fimA//ybfE//ilvN//
GO_1901658_6	mdfA//dosP//yhbO//tatA//yegD//yqjH//sspA//dapF//nepI//aspS//hscB//gstA//nfsB//ssb//
GO_1901659_6	csiR//ftsN//yjjX//fliK//mraY//rho//mltC//hycB//lptE//rpmH//uhpA//ldhA//metC//rraB//gcd//yiaM//argP//betI//ygbL//
GO_1901661_5	tauA//ibsA//yheT//hemH//sapB//acrR//arsC//menH//fimH//pinE//poxB//lspA//yqcG//iclR//bglF//icd//ilvL//cas2//deaD//carA//yjeI//opgB//mepA//trmD//
GO_1901663_6	elaD//ygiN//glgX//chpS//yeaD//fecD//xanQ//fliS//ratA//modC//yidZ//cfa//katE//emrY//ygbN//ppsA//fumB//mdoG//lapB//npr//pgaA//ybaL//murB//
GO_1901678_5	ilvB//rlmA//sthA//cof//truC//accB//mog//lipA//dhaR//aspC//evgA//yggX//ybdZ//lptE//dkgA//ydfG//gatA//sucD//zapA//dcp//lsrK//rnd//ybcJ//dppC//bioD2//ccmA//dgoT//
GO_1901679_6	dnaT//
GO_1901684_8	casA//
GO_1901698_4	eutA//lit//endA//yejA//garD//ygaH//coaD//dcuA//trpB//argT//sdiA//lpoB//sfmF//ynfE//rplM//yfdO//waaB//viaA//tig//csgA//tpx//
GO_1901699_5	agaV//gntU//ssuD//comR//parC//fepC//
GO_1901700_4	sgbH//yghG//serS//folP//sdaA//yfgJ//fryC//scpB//lptE//purC//htrE//yagI//pstA//edd//yfdG//cbtA//glcC//yjjX//rdgB//gltK//narI//bssR//hdfR//yjcO//guaD//chiP//proS//blr//yjhH//kbaY//hslO//lolB//uspB//yihX//grcA//yhcH//ycgV//dgcJ//proV//argB//ilvL//casD//gadX//lolA//yjbE//pncB//yfhH//tyrR//pspF//ybhR//lipB//lexA//mlc//glyS//pyrC//tauA//xylE//paaD//rcsA//garD//ydcM//adiC//trkH//
GO_1901701_5	insA-2//fmt//btuR//rlmA//sufA//ldtA//yciE//yiaL//yneL//ybfA//rmf//cspE//pgaD//gloB//dsbC//betA//yieK//adhE//
GO_1901891_5	opgC//sdaB//ygbL//
GO_1901892_6	yhhT//
GO_1901998_5	mltC//citC//
