#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	paaG//hyaB//relB//galS//
GO_0071704_3	iap//hcaD//fecD//lgoR//zupT//cpxA//yihO//sdaC//ydcZ//avtA//lptD//nepI//ydiV//dxr//queC//glpB//gspE//dnaC//gloA//nrdH//ybaE//yieH//apt//frc//ydhJ//maa//gpmM//exuT//tesB//tpx//proP//ykgF//bioB//caiE//ynfE//mhpA//ygiW//cysH//gntK//creB//xerC//ubiB//aceB//opgH//frr//mntR//rihA//rpiR//phoR//cheY//ynfK//uidA//yfcS//plsX//gpmM//srlD//garD//plsX//yjiM//cutA//bioD2//paaC//mobA//valS//mraY//fabH//thiD//nikD//rseP//npr//ubiD//bioD//kduD//kefG//rlmN//fic//metH//ytfQ//dinB//recX//trpS//pheA//hokE//nei//purA//dhaM//pyrE//glmM//narY//ppk//agaB//csgB//norV//ugpB//plaP//uspB//lepA//glsA1//higB//yajQ//prfC//yccX//thiM//wecE//cirA//hprS//adeP//alaE//yqjA//priB//trpE//cmoA//iraM//fnr//betA//hyaA//rmf//ppiD//wecC//cysK//mgtL//dadA//dtpA//citE//gshB//tabA//rpsA//yidE//dhaM//dadA//maeA//zinT//rnb//yjbE//torS//clpS//proQ//hemH//yfdG//purF//gpmA//panZ//nadA//dam//yejA//ftsK//ychH//rhaT//cmtB//rbfA//rlmF//tamB//envZ//ydgA//prmA//hsdR//gmk//idnD//dgoK//speA//argT//narY//zraR//mdh//ftsE//mepS//folP//nac//tyrS//fadR//seqA//mnmC//ycdX//sgcB//cdgI//mdlB//alaE//hslU//gadC//aslB//fliD//glnS//gatD//oppC//hrpA//serB//ynhG//dcuD//pal//sgbU//ldrA//comR//pdxH//pspC//insH-6//gntP//priC//insA-1//entE//lsrG//frlC//rlmI//casE//nikD//hemN//rnr//dut//rpsM//flgD//kduD//malZ//narL//yeeA//btuF//hybE//ybiY//mngA//pgrR//yicJ//nuoB//hypF//satP//yjjB//ydeE//cyoE//sanA//thrA//rng//menF//sufA//rclB//yehB//hemC//mdtQ//gshB//leuO//nuoH//yciV//ynfH//yagJ//gsiB//rutD//marA//bglB//bglA//bglB//proC//panB//yfiR//kdsA//zapD//gcvP//hscA//ybhA//recJ//pyrB//manX//lsrK//hypA//mutL//hcp//srlA//yqjH//rhaB//luxS//ompW//tadA//ykgO//mlaD//rpsJ//yejF//dusC//torI//norV//queG//curA//atpE//yfgJ//ugd//waaU//mdh//casB//mdtL//yneE//yjiX//argD//creB//yehY//yraN//ydbK//cheW//paaE//yfcU//cbpM//rhaS//potE//yihO//mgtL//lysU//xapR//trpC//lit//dcuD//leuC//ebgR//frvB//flhC//ubiE//ybiJ//yihL//bglH//tktB//caiF//tyrR//metG//tktB//fumB//ygjR//stpA//lsrA//hisI//hfq//rfaG//ybjL//envC//kbp//blc//flhE//yebQ//uspC//tas//lpxD//mtlA//torC//artP//ymfA//clpP//sugE//yfaV//recA//pabB//mglC//gpsA//hcp//guaC//avtA//murE//aroD//miaB//araG//efeO//yhjA//paaF//mrp//gapC//rzoD//recB//dnaT//tsaC//secG//grxD//cusB//ddpX//nrfA//ubiX//adk//yjhH//phnM//pdxA//nagD//rhmD//dacD//dsbA//gabP//yejF//nrdF//folA//hslJ//era//bssS//xylG//ttdA//dadA//mnaT//dapF//rpoS//erpA//secM//wecE//rbsC//ulaG//fliD//yidZ//rplP//ybdM//fumB//frwD//fryA//rpoH//fliD//nagE//uxuB//cmtA//yjaZ//yjtD//cstA//kefG//manX//hxpA//hlyE//aes//yicJ//guaC//hscC//acs//pdxA//fimA//fabG//rimK//epmA//ygiW//xylF//comR//acs//fryB//secY//trpD//rplL//def//glgS//ybhJ//puuD//rraB//sbmC//pyrC//hns//queG//oppF//udp//ycdX//ygeV//iscS//galK//ygfX//treB//yghU//udp//rpiB//yqaA//murG//maeA//mdtL//ybcJ//thrA//mqsR//mrp//rpe//tdk//rstB//yagJ//ykgF//dgoK//poxB//tktB//metQ//gshA//ycaO//trkH//poxB//ruvB//rfbX//ihfB//hrpA//ybdM//queE//wzb//yfjR//rpsJ//mdtN//kdgT//nupX//speB//pinE//artQ//eamB//ymgA//proP//trpS//kdgT//casE//azoR//yedP//mmuP//garR//ftnB//artP//yfdR//fadK//mutT//lipA//ebgR//ade//entH//mtlR//metC//trpB//sbmA//astB//wrbA//rfaQ//ppiD//nuoG//acpP//malG//nac//ydiQ//hiuH//abgT//gsiD//cpsG//nikB//proV//iscA//malI//relA//phnM//yfjV//rffG//umuD//glsA2//rspB//sfmA//cheZ//pyrH//mraY//sspA//slyD//mutL//yaiP//mrdA//yeaK//kilR//arcC//menF//dcd//hflD//fbaA//mukB//hxpA//uxuR//ssuA//lsrC//yjjU//fhuF//ycjU//araD//treR//tolB//rplI//frwB//uof//codB//yohD//rihC//sthA//gspI//tpx//glpD//yeaV//decR//sgcE//yejB//ycfJ//ydaN//mpaA//entB//metG//ftsB//guaC//artP//cspI//rnb//yieK//hybO//puuD//yhfS//yhdX//mdoG//yjhP//ndk//pepQ//cpxA//lasT//prpR//aroH//glnD//fliK//malG//tolR//eno//thrC//ybhA//ybbW//msrA//ydiP//yhjA//fliK//ydjK//yehD//narJ//hdeD//yqiJ//garL//gspI//hdeD//chiP//lsrD//cpxP//gyrB//groS//insA-2//cheW//cyoD//sdaC//yjiA//brnQ//murQ//pspD//yfjR//fhlA//rfbC//setC//caiD//gntP//sucA//yciG//cspE//fliK//fliG//yadN//psuG//murD//yaiW//ycgR//pgaD//flhD//puuD//ibaG//ycaO//yidA//yibA//gltX//gltD//nfsB//clpB//ygaZ//clcA//malK//ratA//envR//ubiC//tusC//yahK//abgT//yhdX//purU//mog//rihA//agaR//ytfT//nrdD//glnD//caiT//pykA//flgE//speD//kch//kilR//yhbS//aaeA//argB//valS//caiT//ggt//bipA//hemN//gnd//yceK//yebS//casE//gpt//yegV//xerD//ydcZ//mdtD//ppx//bfr//galP//prpD//ydeT//yfhM//gspJ//yagG//hypA//znuB//ansA//putP//dgcE//rnb//yheT//prpD//zraS//xapB//hyfF//flgF//nagB//narJ//ssuD//ykgF//asd//ybhS//yagG//yfcS//ykfI//ampG//yfbS//cyoA//acpP//idnD//moaB//mgtL//kdsC//dkgA//ybhG//kdpA//metN//malX//argP//yggN//slt//prpC//sgrT//dcuD//ibsA//opgC//argP//flgA//rhmD//xylH//tynA//aslB//mglB//cheR//umpG//cysC//pphB//nfi//fucI//rplL//osmY//kup//rcnR//rpmG//yejB//yehP//yihL//hybD//lexA//flgB//hscA//emrK//cysP//treR//rpmC//yicJ//agaA//yejE//ldtD//yjiY//hdhA//wzzE//ompN//xanQ//panB//torR//gltK//uhpC//sgcR//sdhD//glpR//sbmA//cspB//znuA//yiiD//rsmC//bamB//aaeR//chbF//hemB//leuO//dnaQ//malX//ptsN//yjbH//glsA2//hyaD//phnC//epmB//rlmJ//kbaY//hemB//msrP//rplF//rsmA//sfmD//exbD//fepE//mutH//purL//mtlD//macB//apt//torZ//potH//orn//ushA//kdsA//yeaV//iclR//leuE//yqaE//rmf//dinJ//iclR//iaaA//rbbA//thyA//rclB//zapE//clpX//yeeO//deoA//hicB//ilvC//degQ//sufD//purN//garK//sodA//pyrH//nmpC//rplT//dgcJ//ndk//gpmA//oppD//mntH//kduI//fadJ//mtlR//bglX//rlmG//caiE//narY//dadA//mhpA//ogrK//dmlR//csgE//dgcE//ygfZ//glpF//chiP//setC//metH//basS//aroP//fhuD//ftsN//yjjG//hsrA//torY//cueO//yjiQ//dxr//essD//wcaB//fdhD//hsdM//rmuC//cvrA//rffH//ybgI//aroA//mreB//dtpC//rpmG//mngB//intQ//pdxY//yiaJ//greB//rplO//rffC//hldE//pfkA//dld//rplN//hemF//ybgP//umpG//rclC//adiY//rnb//cecR//mlaF//leuO//mglC//manZ//hemG//ybcL//tbpA//yafS//phoB//phr//mzrA//dcd//yaiV//ychH//potI//torD//wecC//ycbX//cysM//uxaC//hcaE//yebQ//adiA//lolA//glnA//lptG//surE//cmoA//glnS//gnd//ibpA//ydaC//gadC//tdcD//bipA//ybhP//rlpA//mmuM//mutM//cysN//dgcT//fimG//asnB//glrK//yahO//ynbC//rdgC//gltS//yhbQ//betA//lnt//ydiZ//hybA//cobB//ubiC//cadB//dnaK//acrA//rlmH//ssuD//yneL//ybdR//btuE//ydiQ//hofQ//paaZ//moaC//aas//hokB//mdtK//ftsI//rzpR//panB//rtcB//ydcS//glyS//dusB//sdaB//yqjA//gapC//nuoN//fucK//phoR//hycH//gcvP//glnS//nei//purF//hypT//ivy//yidR//hscC//rep//nrfC//nfo//xisE//thiE//gph//nuoB//rplE//surE//narG//gdhA//adeP//speA//bcsA//thyA//nlpA//dsdX//narV//aceF//gutM//bamD//dgcE//ymfA//gloA//tolQ//sufA//ompR//cpdA//nemR//astB//gapC//garD//aldA//glyA//folC//ddlA//recT//holB//gltL//glk//groL//paaG//paaX//mrdA//aroK//folA//yehX//fixC//basR//preA//ldhA//rpsP//yfhH//ybcF//mzrA//cobU//allR//eco//ydeI//ddpA//tolB//yqeG//yifB//fimI//emrE//gadW//recQ//aphA//dut//dmsA//copA//tusE//upp//trpL//dtpA//tnaC//pbpC//sgbU//eutB//dmsA//lapA//cadC//nrdB//fepC//kdpC//ftsP//betT//gcvP//bioC//rlmH//tsgA//ybaL//yafO//bamA//ltaE//nuoI//rsmB//thiP//rcsB//hipA//rmf//nrdD//ghxP//ynbC//ybgP//sspA//narX//queG//mdh//corA//yqaA//norR//macA//gatB//ychF//eamA//rutB//tusE//aaeR//pncB//tauD//rplR//galE//hha//emrY//cspA//intZ//ykgA//yciF//msrB//uof//betB//folE//yhbO//wecB//bglH//cheW//msrP//rzoD//sbp//emrY//rpnC//malF//ggt//lnt//tnaC//yphF//entH//ybiH//tldD//nagA//frlR//xapA//rpsE//rhaR//ytfQ//rlpA//htpG//gppA//rplK//ycbV//tolQ//cpsG//eutK//yjiR//rpmF//speB//yfaX//trkA//feoA//dctA//dadA//aceF//fnr//waaA//nlpD//phnL//glcC//kdpD//mntS//appC//napD//setA//gcvA//crr//nagZ//dppA//lsrC//recX//nadE//yahK//srlR//insH-6//pdeL//glpB//folD//glgA//yehY//solA//waaJ//holD//hybD//garR//serS//yhdH//hslJ//aslB//allC//ldcC//gsiD//yaaA//yehY//rplP//hemG//rplM//betI//recQ//yhjV//yjeH//elfD//carA//symE//fadI//bisC//bcsQ//nadB//pyrH//xylA//lipA//crcB//cbpM//glnK//msrQ//rpsS//nikD//ydiZ//polA//rpnB//pdeD//serB//gudD//mngR//yfaU//yiaO//ubiD//ygaH//rseP//hypA//sspB//fliT//sufC//dnaB//wrbA//syd//thrS//rplO//dtd//torI//gcvP//baeR//ribB//fepD//tgt//garP//ibpA//dinQ//bluF//waaQ//atpF//add//cof//acrD//yafS//sucD//cas1//mazG//panE//glpG//yidQ//dcuS//frdD//lipA//phoP//tdcE//atpD//ytfQ//ampG//araD//glnQ//ppiD//gstB//hipB//argC//recD//elfG//minC//mnaT//guaD//tisB//nrfG//nadE//sdhA//flhD//ygbL//cpxR//aaeR//glpK//gstB//lolC//nuoB//yedX//ygcW//yeaG//tnaA//gph//yjjQ//mcbR//glcA//alpA//ghrB//hipB//waaB//uacT//csiD//mutH//menF//dgcT//ydaN//secE//yddL//rsfS//fumA//waaY//glsA//gfcE//yhjB//uxuA//yqgB//hofC//ubiI//ybcC//bsmA//yadC//yfaE//helD//cpsG//creB//panE//rihA//maa//yiiE//macA//upp//shoB//efp//dadA//puuB//citC//trkH//glyA//frlB//iscS//ydiZ//cdh//arnT//rarD//betI//ydhK//tyrS//rluA//flgI//yjiX//alsB//rdgB//trkH//pphA//fieF//melB//holA//mdtP//ftsK//csiR//yhjG//yhbQ//ribD//yeeA//pepD//glcD//yjeI//casB//fdhD//frdC//acs//mutS//yjaZ//dnaX//pheS//nagC//yciT//yibT//yeeJ//lepA//narI//hrsA//ftsB//secB//kbaZ//pyrL//setB//fdhE//puuD//yeiG//flgB//yahI//folD//ebgA//alr//nagD//lpcA//frvB//lapA//insI4//chbF//tusB//ccmD//xisE//nikE//ttdA//mprA//napF//narZ//ccmE//gatC//araD//ybeQ//pagP//puuD//rutE//dctA//ydiP//acrB//yfiF//yphF//tomB//fdoI//trpE//elaA//yfiE//cysK//alsC//cirA//potB//der//ycjU//eutK//dapF//paaJ//ssuE//mntS//ssuD//yehT//nlpE//rbsR//oppF//clpP//ybeF//yfcQ//bamE//glpF//exuR//dgt//kdpA//ubiI//yqiG//tcyJ//lrp//nanE//atoB//narG//gltS//uvrY//elaB//glpX//glnL//gltI//ubiI//yhgF//yhcH//yjtD//atpD//torS//yceO//malY//pgm//fecA//melB//pntB//ynfH//ugpE//pinR//insI4//argD//rseB//frdD//yfcP//tsaE//sugE//allS//ffh//pphA//agaR//lpxC//rfaH//rtcB//xylG//mscL//frvR//gsiB//insA-1//rtcB//rpsL//tufA//fiu//yddM//paoC//basS//nfo//yafC//rutG//metB//ppiD//moaC//fes//mlaF//ilvE//hyfR//norW//ycjU//umpG//yafE//cysH//kefC//fliD//ygeW//bepA//xylA//lipA//rpoS//btuR//hypA//ybfA//ghrB//gppA//rhaA//ydbK//pcm//hyfR//chbG//glsA1//ybjG//arsR//yfgJ//ccmH//yjtD//rfaC//cheW//casC//tdcB//intF//nirB//sodA//gnd//prfA//galR//rho//pgaA//ydaV//mzrA//cydB//rcsB//dcuB//mocA//hemA//mrr//ssuD//trpGD//ldtC//aes//gshB//ccmD//ydcP//treC//bioA//ykgA//ihfA//nepI//caiF//yfdR//glgA//pitB//rhlE//ycbX//nlpE//ybiS//yiaF//cmtB//dkgA//rluA//ybcC//lrhA//truB//ybhI//rpiB//yfbS//asnC//orn//
GO_0071705_5	yehA//yfbV//folA//pepN//znuC//serC//ybaL//speB//apaH//ftsE//proP//speD//torY//rcsA//fetB//ftsA//malI//mdtC//efp//dedD//tdcD//ygjR//ampD//pdeK//yggT//argB//crl//sbmA//xylF//bfr//leuD//pgpA//tamB//selA//ftsK//udk//atpD//leuO//rplL//zapA//metF//yceK//glcD//narP//yafO//ftsQ//yqcG//ymfK//ybdN//cpdA//adk//lyxK//alaE//rlmF//greA//setB//hisA//dusB//ubiB//hisS//uhpC//csgF//fecC//tdh//sstT//tauD//glpB//bamD//yegS//rcdA//cspD//elaA//purU//rnd//ndh//nupC//clpX//lldR//pgaD//cspG//rplB//dinQ//yafO//yigB//ygeV//wecE//surA//xanP//glsA//rpmE//cobC//frr//sdaA//uraA//yhaV//lpxK//maeA//copA//infB//hisC//gadE//chbR//kup//araC//pal//msrB//sgcE//paaZ//ibpB//dsdX//yjiQ//maeA//yjcS//yaiV//serC//satP//deaD//ygjR//ybhR//basS//yagF//rclA//hipB//yedL//garL//hcaT//bamE//araD//ydiO//csgD//menD//prfC//rihB//gabT//thiM//yeeO//lysO//rlmA//queC//gsiA//hcp//lepB//mhpT//hybF//ffh//rzpD//fadI//bamD//fepC//tmcA//proC//malG//matP//mhpD//fepB//pinQ//sgbE//araD//tar//grcA//mog//ulaA//casA//hofM//waaS//avtA//ftsA//aroE//blc//gutQ//hisG//mltG//ilvL//yagI//ybiI//yjiA//rdgB//rhmR//mdlA//hflD//cyoA//ettA//nlpA//secM//guaC//etp//fadL//glk//rfe//recT//xapA//chbR//yjhH//hybB//ybhI//ilvC//mdoG//yciF//mtlA//queE//lldP//gsiB//rpmF//rplD//mrcA//fepE//mazF//cra//rpsB//tufB//tusB//lapA//yraJ//recG//yjeH//glcB//fryC//tsaC//ypdB//dcyD//hprR//corA//truC//talB//hupB//dsdA//yihX//idnD//trxA//cmk//lon//cbeA//yfbR//ybhP//prpD//parE//
GO_0071709_5	fucI//mutL//rihC//dbpA//ftp//yjtD//dcuB//citT//fadR//alkA//
GO_0071731_5	murJ//btuB//pspG//
GO_0071732_6	npr//
GO_0071769_5	argG//
GO_0071804_3	lpxC//fruK//caiB//yqaB//cysA//ibsA//minD//fumA//sgrT//ybiO//yjtD//sspB//polB//galM//allD//
GO_0071805_4	flgH//uxaA//kdpF//clpX//fliA//argE//yheT//glmU//patZ//flhA//pinE//ygaH//rfbC//flgK//etp//
GO_0071806_6	nanK//ascB//pyrD//yebZ//potB//hcaT//rlmA//eutN//ubiD//dgt//sucA//allB//rpsA//evgS//nrfE//aroH//atpB//glpG//menC//
GO_0071807_8	menD//
GO_0071824_5	helD//
GO_0071826_5	rhtA//arsB//wecB//proA//manX//pstC//eptC//ykfM//hslO//rplR//treF//rpnB//moaD//ulaF//fadR//umpG//nadC//maa//bluR//nuoN//yneE//pfkA//murB//citT//gspE//ptsI//
GO_0071897_6	yjhB//fliA//marR//nikR//cpdB//ydhJ//ddpX//birA//mutS//trpGD//acrR//phnG//fecD//csgA//pcnB//yraR//fieF//trmO//iraM//dicA//
GO_0071915_9	xylH//
GO_0071932_8	lptB//
GO_0071934_6	atpA//livK//ymfA//
GO_0071941_4	hypD//ybiS//yghG//pmbA//tynA//fdoG//fliK//mscS//mdtD//
GO_0071945_7	yahB//
GO_0071951_8	arnT//
GO_0071963_4	galM//
GO_0071973_6	yadV//frlR//ssuC//rplJ//fadK//lolD//yadI//rlmD//groS//ppiA//clpP//yeeJ//yfiR//asr//hyfA//yiaN//yicJ//livK//manY//manA//phnJ//yhcN//yebG//fruA//btuE//ybhJ//ptsN//lysC//dcuC//nrfB//prmB//
GO_0071975_4	pflC//
GO_0071977_5	lplA//
GO_0071978_7	ligA//yadK//sbp//sgcX//cadA//ftnA//rutD//pgaB//hns//yggD//cutC//pykA//fimI//cusF//
GO_0072321_6	yceO//yfdG//
GO_0072322_6	ytfP//
GO_0072323_7	sufS//
GO_0072329_7	dsdX//ruvB//ftsQ//araB//hofC//pgl//soxR//zipA//mog//phnH//abgA//rpsE//mppA//gsiB//fhuB//nrdR//mdtD//yciA//ykfI//ycfJ//potG//setC//flgJ//dppD//rffH//solA//cobB//rdgC//aspC//mlaB//yeiE//prlF//tap//mglC//narV//manZ//fiu//nirD//ydcM//yhaO//rssA//mnmC//ung//yegD//yccX//sucB//fliM//phnC//cheB//nuoL//pepQ//ygeW//torI//rpsK//atoC//nikR//bamB//argG//queD//dcuS//bamB//ftsP//ulaR//ulaR//uhpT//cyoD//xylB//nimR//acnB//yfcS//rzpR//fepB//tabA//yadI//glcD//truA//yggD//yhdJ//deoC//ulaF//yahK//
GO_0072330_7	dsdX//ubiC//arnT//citX//dhaL//topAI//msrC//ttdT//rfaQ//cusS//yefM//rapA//crr//hyaD//ftsW//nikR//glpG//eptA//betI//yddM//ghxQ//lgoT//phoR//ulaF//dicC//yhiM//malQ//selD//rfaF//murR//cdh//yohC//adiY//ybhG//yiaJ//argH//yqiJ//yahI//glmU//dgkA//djlC//rpsB//yoeB//araG//tsgA//dcuC//rhtC//sgrR//pgpA//nadD//mzrA//bglX//kdsD//hofO//yhdJ//hslJ//ybiI//yfdS//
GO_0072337_6	tamA//glgS//dfp//yedL//fimC//mgrB//leuD//fliZ//yaiW//rlmG//rutG//yddM//ydaV//bluR//dgoA//bamE//ldrB//yoaA//phoE//glcD//nrdA//waaF//rhaD//nsrR//yjiR//corA//
GO_0072344_7	focB//der//ybiI//fhuD//
GO_0072348_5	bepA//priA//alsC//htrE//flgE//gmd//ascF//nadC//paaH//gatB//rpsD//waaA//fruB//alaE//aroE//nadA//fecA//yeaV//fimA//pyrF//gadE//fadH//prfC//nanC//yehU//panF//frwB//pgsA//ldtC//potG//argO//eptB//ispA//ascB//hflX//tpiA//csiR//surA//lgoR//cdd//
GO_0072350_7	sbmC//insA-2//hha//ygeX//yjaZ//guaA//yhjB//fepB//plsC//ytfR//yieF//znuC//obgE//yfaU//ulaG//mpaA//ybiI//xapR//
GO_0072488_7	ubiE//yjbH//ghxQ//otsB//ftnA//nanS//fetA//
GO_0072490_6	idnT//priB//
GO_0072491_6	yiaL//ybhF//
GO_0072501_7	rpoA//
GO_0072502_7	relE//
GO_0072503_7	rdgB//trmD//
GO_0072505_8	rzpD//
GO_0072506_8	hscA//
GO_0072507_8	fur//pbpC//ampH//
GO_0072511_7	yehU//gsiD//uxaA//modA//sbcC//trmA//nanR//kch//ybiI//tktA//xerD//nrdA//fliA//araF//yebK//purB//tolQ//
GO_0072512_7	tolA//acnA//artI//cra//carB//cobB//aroK//elfC//truA//cpdB//sppA//hrsA//
GO_0072521_5	kdpB//lpxB//pinR//clpB//yqcG//nrdF//yfcG//arsR//tus//cdaR//trkA//metB//rutR//hypE//wzzB//ygeX//ccmF//rho//yagJ//uvrC//speF//ydfK//recD//insI4//pnuC//hcp//ybjN//dps//bioD2//kduI//bglJ//potB//hupB//hisQ//gltP//ffh//ybeF//cpxA//kdpE//ybdZ//rfaF//rfaF//rbsR//selD//mngA//secA//cysP//mutT//yfcQ//yhaV//thiH//djlC//ppsR//frr//elyC//nuoN//yqeA//mliC//cusB//ung//puuE//livH//yedF//ydeM//decR//torC//atpF//aidB//
GO_0072522_6	ibsA//waaB//pflC//dcuS//hprS//mdtL//ompC//rbn//cysH//alaC//yiaA//ynbB//kdpA//rpnD//mak//btuF//panC//rimJ//ubiD//smpB//yfjV//xapA//rpsT//bglA//udk//modA//yahI//garL//dgkA//borD//bioP//nanK//yneL//bioD1//gutM//yaaU//yagI//sbmA//yadV//agaA//metL//pdeD//norV//
GO_0072523_6	rpnD//yoeE//secY//ubiJ//pspC//ydcM//yfgO//gor//tatA//ftp//nuoB//minE//
GO_0072524_5	wzzE//gloA//aspS//treC//yihW//clcA//alaC//nagC//trpL//xanQ//potA//mdtI//alsK//yfcA//rsmC//ahr//asnB//cydC//malZ//agp//prpB//tktA//agaR//mdtP//kdsB//eco//yejA//truA//gyrA//bioD2//etk//metE//oxyR//qseC//nirC//recG//yciH//asnB//yggN//baeS//mtlD//glpK//phoQ//fetA//rplS//wecE//uspF//
GO_0072525_6	mdtK//lpxB//yddG//greB//erpA//mdtF//uup//arfB//aes//yebS//sdhA//ybbY//cdaR//stpA//secB//paaE//sucB//yddG//fepE//yraI//yiaJ//yadM//fadL//hybO//yhjA//dsbG//tatB//gcvH//alpA//lptG//rtcB//dmsC//moaB//ttdT//mutH//ibsB//cysI//
GO_0072526_6	abpB//cspC//
GO_0072527_5	rpnB//htrE//dut//cpxA//relB//araE//ydiQ//arnD//sdhE//glnD//yoaA//yahN//mdtD//fepB//trpL//gnd//dmsA//yhhT//entA//yfaL//ada//asnB//trkA//aes//tdcA//norV//aroD//blr//nanR//rimI//yjiY//wcaB//ortT//ynbD//serS//malS//ybfE//mhpB//mdtC//fucA//moeB//lpxT//yeaD//dkgB//pntA//katE//eamA//yhaJ//hypC//pgpB//ispA//ypdI//tbpA//hslO//yrdA//kdpE//radA//
GO_0072528_6	hcp//yfcQ//mscM//leuE//vsr//cysC//gutM//ycfS//minE//yehA//fdoI//narZ//rhlE//yadC//hxpA//ynfF//yehT//gspI//ycgV//queE//narQ//parE//ycjY//rpsK//solA//pyrL//hemA//fepD//ychO//
GO_0072529_6	obgE//fecB//fadE//fumB//bglF//aroP//proA//znuA//fixC//puuR//mdtP//tcyJ//degS//astC//envR//yiiE//flgF//ygfX//tdcG//ynfL//dut//ydaC//agaR//
GO_0072530_6	nadC//dxs//nlpE//rhaB//
GO_0072531_6	mglB//adhP//sgcR//gnd//dnaC//codA//
GO_0072581_9	bisC//
GO_0072593_4	yhcF//cbl//ytfQ//pckA//iscU//garK//hybA//ybcQ//waaC//
GO_0072594_5	pbpC//
GO_0072599_6	yhcD//
GO_0072657_6	yraK//plsC//tehA//trpE//era//rhaS//galS//ftsB//ycjW//arnT//grxD//abgB//tyrR//sdhD//yeeA//dppB//minE//
GO_0072714_5	setC//
GO_0075713_7	ccmD//rnr//waaU//
GO_0080033_5	sdhC//yhcN//
GO_0080090_5	mutT//alaC//entC//hiuH//focA//yagI//gstB//flgC//cpxP//trmO//iscA//adeP//gshB//apt//yphC//ilvN//guaD//yjbE//lepB//yhaM//gltS//rfe//gsiB//mdtQ//thiC//wzzE//dpiB//torR//cstA//flhC//frlA//menC//cca//hda//intA//tamA//chbF//rpsE//fbaA//yphD//ftsI//fimE//mglB//yihX//rhoL//ybgQ//miaA//gor//map//gmd//ihfB//recJ//parC//cysI//yihR//yjaZ//rnhA//kbaY//murQ//rssA//speG//trxC//bioA//citC//yehY//yiaN//atpC//ulaB//yfbU//ibpA//ada//ybaM//bioF//ulaF//rluC//dgoA//ascB//ydcI//narV//dps//arsC//ygiS//hpf//rhaR//yphF//kefF//diaA//ybhI//ileS//treF//atoC//queF//trmD//mioC//dcp//pspA//dusB//ykgO//metN//thiG//mnmG//ycbB//paaG//aroC//bioC//waaC//fepA//caiB//dinD//pheT//aceF//mdtD//ompF//yohC//idi//mltG//fsr//sbcD//cytR//oxyR//sufE//era//glk//pfkB//hofM//gsiD//fadM//rcsC//nrdA//ybhR//waaP//mtfA//focA//sdhE//rpiA//phnP//ghxP//pdxJ//bdcA//cadB//purB//artP//fabH//lldR//dcuC//miaA//ydcP//hpf//feoC//hipB//xisE//mcrA//paaB//ymgA//rplF//asnB//ybjN//ybiH//malP//marA//araH//atpG//wrbA//mhpD//yfiF//hokB//yihT//ygaV//arsR//fdoG//caiB//yciK//sugE//cydB//rcnA//miaA//selA//csdE//ygbL//xisR//ytfQ//lasT//hemF//otsB//yiaL//nrfD//cobT//ygfI//glnD//metQ//ybiX//nrfB//aidB//argE//nanS//lolB//caiE//efp//dcyD//bcsA//lpxB//yicJ//ddpA//apt//pitB//mhpB//ydeT//kduD//yjiM//sbmC//ulaD//yiaB//mzrA//ycbB//btuD//sgcB//fliT//ydjK//aaeB//rpoS//eutA//kdsD//aroC//bdm//ydeP//ykfM//xisE//yebC//aas//rsmC//pyrB//cho//ydgA//ycbV//dgoT//yibA//fryA//yhjV//hdeA//ykgF//yeeY//pyrL//rhlE//btuC//purD//fhuB//yddA//ligB//lspA//sfmD//cheB//mfd//ftp//argT//lldP//yidE//cobS//gmk//yraK//srlB//clcB//tcyL//gdhA//purF//trmB//thrL//bioD1//nadA//glpR//fdnH//envZ//ygaZ//nrdE//entC//cyaY//ybhI//truD//hokB//aspS//yhjV//entC//rplO//adk//ansB//yeiL//argP//mprA//yfhH//bepA//thiH//ybdM//nanR//rsmD//trpGD//gntK//mltG//lyxK//mrcB//cydB//yfcV//mzrA//nuoB//leuO//pyrC//cspI//nupC//npr//atpH//proV//ybjL//nlpI//nfo//queC//proB//pepA//yihS//eutK//ogt//ftp//ybjL//gcvR//lpxC//bglX//modA//rpsM//envC//gutQ//ugpE//amiD//ppx//mmuM//ihfA//hisA//hcaE//tdcF//curA//yqiG//ulaD//yqjI//narQ//selU//tdcD//mdtK//cdh//cheW//
GO_0080111_4	cadA//agaR//
GO_0080134_5	lyxK//
GO_0089705_7	yhaC//yfbU//
GO_0089709_7	nuoG//exbD//
GO_0089718_7	selA//ygjK//appC//rssA//waaC//artM//rpmF//folP//lipB//mngB//
GO_0090066_4	pepN//ribC//yhaJ//argK//livJ//
GO_0090068_7	rmuC//
GO_0090069_5	rzoD//bglH//mcrB//
GO_0090071_6	malP//emrE//fruB//
GO_0090087_6	yjiX//rraB//araD//
GO_0090116_7	hisP//
GO_0090143_4	hyfC//
GO_0090150_5	msrA//glvC//rnpA//bipA//yehX//selU//zapE//flgA//patD//tilS//fdnH//baeR//
