#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	ydeE//mreB//psuG//ygbI//
GO_0072329_7	hchA//yegT//selU//cspA//ltaE//dtd//carA//yidK//lpoA//fcl//cmtB//yjjV//phoR//ascF//eutN//ygiN//luxS//glpA//uspC//cpxA//ampH//acrB//allB//deoC//pspC//nuoN//ispU//gutQ//aldA//metE//ubiG//orn//otsB//gadE//rfaD//metR//pntB//exbD//aroA//pheA//ariR//livK//tufB//ansB//polB//mdtE//yhdW//hiuH//waaB//hlyE//allR//tabA//fumC//rfaE//yjbB//tsgA//ydjL//waaG//rpsP//nudB//mdtD//rffH//uspF//puuP//ibsB//mnmE//ydiF//rluB//hyfC//tpx//yfiC//gmd//gmhB//aes//frmB//folP//frdB//feoC//rseB//yqcC//mdtA//
GO_0072330_7	rfbC//def//allR//frlC//ydcT//cspB//prlF//osmC//ada//higA//ruvA//glmM//cysH//agaA//appY//galM//fumB//tnaC//yjhI//rutB//pabA//pldB//deoB//exbD//thrL//sgcE//rtcR//waaQ//pgpC//yhaO//folE//pabA//uraA//ydfD//cvpA//fruK//ycjW//dicC//ulaG//rpsR//dinD//fucO//kch//yiaT//yfgJ//ykfM//tauA//hslR//rplI//sufS//smrA//malP//artQ//secA//rpsQ//rplE//atoB//yifB//
GO_0072337_6	guaA//elaD//dmlR//hisA//alr//appC//cbtA//mdtC//pntB//nrdH//panC//glyS//icd//fryA//yaaA//cadC//nuoB//ulaR//osmY//rlmD//hupB//trmO//recN//ybcJ//dam//moaE//
GO_0072344_7	nrdG//ccmH//lpxD//lepA//
GO_0072348_5	hemN//nuoN//yraH//waaG//rpsR//manY//guaB//fdnI//melA//dppD//emrB//yhcN//ubiH//motA//yeeY//hicB//rng//ypdF//cysA//qseC//gadA//hokB//hypF//mscS//opgH//xylG//ilvC//blr//chpS//atpD//arcA//grcA//ptrA//rlmB//pdeF//ftsK//puuA//adeQ//yhbY//ppiC//
GO_0072350_7	ydfG//msrB//alkA//dapF//atpD//rclB//dnaA//marR//yebG//pepT//yggF//feaR//chbA//ghxP//pdxH//ygiV//menF//yahI//
GO_0072488_7	yjcS//ygiW//yafN//torR//fadI//yebK//bioA//
GO_0072490_6	fruA//ansB//
GO_0072491_6	iscA//metG//
GO_0072501_7	ybaT//
GO_0072502_7	mliC//
GO_0072503_7	pepQ//gabD//
GO_0072505_8	prlC//
GO_0072506_8	rraA//
GO_0072507_8	yebQ//lpxC//sapC//
GO_0072511_7	lrp//deoC//yidL//yijO//tmk//yagJ//cytR//emrK//waaF//coaE//puuA//puuD//yehA//gyrA//emrD//gadC//ligA//
GO_0072512_7	nusA//yphD//basS//tmk//argD//uup//ybbY//yjaZ//nagZ//flgG//sapC//ilvB//
GO_0072521_5	clpA//dnaK//yoaB//yfdK//yccX//ynfL//viaA//yghG//yehB//paaB//malX//sdaC//fieF//clpS//fdoH//rho//paaH//hybA//fic//nadE//pck//talB//gltK//gstB//sseA//hypT//yfgJ//artQ//focA//yqcG//glvC//obgE//gpp//dcyD//appY//pldB//zur//fepB//sgcE//fdhD//ydiK//smrA//tktB//sbmC//fsr//elbB//rplO//nrdF//tesB//grpE//gcvA//yraJ//nuoB//tynA//pta//panE//alsB//lptE//uhpA//hha//fumB//galR//sapB//gatA//trmB//csgA//idnT//yegS//
GO_0072522_6	priB//pdxA//gph//grpE//frmR//rfaB//frc//atoS//osmF//cyoC//prlF//yghW//scpC//atpA//tdcF//mltA//arcC//diaA//purU//potH//tmk//gpmM//rlmA//mdlA//ygjK//ygfZ//shoB//glgB//yehA//ydbK//adeQ//ynbB//ldrD//symE//ynfF//hypD//ldcA//rbfA//ribF//rpmJ//chpB//ykfI//kdgR//
GO_0072523_6	eutA//lyxK//accA//allR//rutD//yhcD//bioD2//folE//thiE//yabI//gdhA//caiT//
GO_0072524_5	cynS//nrdR//ykfI//dhaK//aldA//ydhJ//ydhQ//radD//nrdR//umpH//dsbG//ynbC//yahN//nlpA//xapR//glcD//sfmD//ycbV//pdxB//sgbE//hcaE//rnr//cyaY//xylB//rcnR//ybjC//trxC//sgcR//rlpA//rhaR//rpmB//nikR//yggT//menB//cca//torZ//yqjA//clsA//dicC//pgpA//yjeH//argI//xisE//rhaR//ygcW//glnA//ispF//
GO_0072525_6	murA//insI4//nrdD//gpp//holC//dppD//cheA//waaY//deoA//ldcA//ubiD//spoT//clpX//pyrC//casB//aaeA//ais//fabD//yhjV//yeaK//rnhB//mdtG//gloB//greB//narZ//yghB//aceA//puuD//narQ//yphF//hicB//nrfC//paaB//aaeR//msrP//rpiR//yghG//
GO_0072526_6	dgcN//gcvH//
GO_0072527_5	murP//gpmA//recR//fdhF//yqcC//cpxA//pldB//yoaB//yidR//oxc//pdxK//patZ//thiQ//rlmB//paaD//wza//malX//ykgF//iscA//narJ//cusC//mhpR//fryB//argS//mdtB//ygjH//selD//rimL//ydjJ//yecS//gyrB//cytR//tap//folE//mdtO//narU//lgoR//gloC//gabP//mdoD//mdtN//hemC//insK//galP//chiP//lpoA//yhcH//uidR//yadG//yedL//modA//sohB//cdd//xanP//dppF//garK//insH-5//
GO_0072528_6	idnK//fdoH//ydeP//hofP//trpC//cydC//ypdI//pepB//carB//ybaO//cysU//yifB//bioF//yoeB//rpnA//yfgJ//fixB//sucB//yfdG//yidK//pepB//cydD//helD//cysN//cyoE//uraA//lolE//yfjV//sbmC//
GO_0072529_6	cheR//yiaJ//ortT//dnaQ//panF//hycH//rimJ//holA//ybiH//ynfK//psuG//rlmN//folP//tktA//amiA//casD//ycgB//ptsP//hcaD//sdhE//ravA//murQ//mdtF//
GO_0072530_6	bisC//cysW//nikE//pspC//
GO_0072531_6	cheW//leuO//arnD//ompF//prfC//gmk//
GO_0072581_9	cydD//
GO_0072593_4	dapF//nadE//rffG//fklB//yccX//mdtF//moaD//ackA//ogt//
GO_0072594_5	qseB//
GO_0072599_6	dppA//
GO_0072657_6	pnp//gyrA//ychF//gltB//ykfM//yciF//yihI//rclC//sdiA//tsgA//purN//malX//potG//sfsB//agaD//mlaE//ompF//
GO_0072714_5	ansB//
GO_0075713_7	metI//pdxK//ilvC//
GO_0080033_5	argC//fecD//
GO_0080090_5	rapA//appC//cusS//atpE//paaZ//luxS//add//rlmN//alsE//yiaL//cas3//pdxH//queC//mdtI//kdpE//rhmD//iscA//yphD//setB//yfaX//mutH//idnO//yihV//fau//mazG//hyi//hldE//tgt//narV//pspD//galR//yddA//ftsL//intS//umuD//argF//kbaZ//yjjU//bioC//rplC//yiaN//lsrD//cyoC//lepA//lpxH//uspB//mltF//iraP//metB//bioH//ftsL//rdgB//tabA//hisS//birA//mscK//yfbU//cmoB//cnu//lolB//lpxT//mlaF//fimC//glsB//trpD//eutR//arnE//ydcO//narW//ytfP//yifB//ygjK//bcr//pgk//gltB//bglJ//dcp//lhr//yahD//intS//hemL//dgoT//phnJ//yjfP//bssS//argP//tsaE//cmtB//frmB//yfeW//dnaG//yfcA//hemD//mepA//fliG//pldB//garL//bcp//frsA//dcuA//xseB//csdA//dusB//yohD//parC//glpF//yeaE//deoC//hycA//soxR//gcvR//mdtN//galE//pepD//glnB//mglB//pflA//soxR//pheT//fetB//potD//waaA//elfD//iraP//ulaA//rutG//pth//yajL//nrdI//glgA//nrfA//ybjL//napC//uxuB//tyrS//ackA//envZ//rplL//hycB//glnB//ccmC//tdcE//dcuA//ybhR//rpmE//glyS//cca//yqeF//glsA1//sufC//elyC//aer//dhaL//trpR//gcvP//tolR//dgcZ//nrfA//sspA//hypE//rpsQ//cas3//fadH//prmA//relA//atpF//yhcH//hypT//rpsB//fixA//eutN//moaA//atpD//ypdA//yjhP//rcsF//tyrA//leuC//yieE//frwD//yihX//ldtA//yehZ//rplM//rho//yjjI//nikB//tdcG//ribD//guaD//idnO//osmC//rhaB//ybcJ//rbbA//yqjH//crfC//cecR//dgcE//ymjB//arcC//yqiJ//hdhA//parE//kup//ravA//recC//hda//thrL//ydeM//yjbG//ydcS//leuE//trkH//lptB//dauA//pyrD//lptG//hprS//mug//frmR//yfdO//araB//casB//ivy//ivy//wrbA//truA//sgcE//tsgA//casD//elfA//umpG//mngA//ydiF//ybcQ//caiF//bglJ//csgD//pinR//topB//yrbG//ybgQ//yjbB//ompW//uvrA//atpD//metE//rdgC//tatA//alaC//yijE//ilvL//fis//nanE//srlA//fic//yhjC//aroK//nikD//acrZ//yebG//trkG//envR//yjiR//yciF//ydeP//ulaD//yedP//hypF//holD//slyA//norV//trkA//gstA//mgrB//yfeR//mtfA//ymfK//pepN//hemE//slt//hfq//lpxT//rfe//ykgA//yegV//glvC//rutB//ftsB//tolA//fucO//ybfE//ung//rpsK//focA//tolA//ileS//araH//zapB//speG//yfcP//nac//lipB//cyoC//dcuB//rspB//dpiA//dut//ynfF//wzyE//pliG//yoaB//yidZ//holD//rbsK//yjiR//shiA//secD//ybhD//purN//hybC//rsmH//nikB//ybeQ//ftsN//ldcC//cysB//ftsA//mcrA//yqcC//entC//ugd//xanQ//truA//yjjU//rnb//yhcD//torZ//glnS//araB//xseA//livF//pdeK//bioB//
GO_0080111_4	cpsB//acrR//
GO_0080134_5	ligA//
GO_0089705_7	narP//nfsB//
GO_0089709_7	ybjG//katE//
GO_0089718_7	tdh//aspC//aer//rpmH//rnpA//dcuA//lpxK//rhaM//rffH//ynbD//
GO_0090066_4	ilvM//oppB//rpsD//bepA//argO//
GO_0090068_7	fabD//
GO_0090069_5	setB//paaB//ppiA//
GO_0090071_6	metR//topB//exbB//
GO_0090087_6	hyi//roxA//ytfT//
GO_0090116_7	ravA//
GO_0090143_4	btuF//
GO_0090150_5	mtn//ydhJ//fabH//opgH//ilvD//yfcG//relB//acrA//gntT//yeeJ//sstT//rimI//
GO_0090304_5	hemN//pbpG//xapR//kbp//actP//flhC//melA//grxD//frlC//hicA//fadK//dfp//yebK//leuA//ihfA//nudC//proC//syd//hypT//glnL//pdeR//purT//topB//hflK//torY//tehA//pepB//lgt//yhbX//lpd//caiB//pgpC//hinT//emrD//hrpA//rppH//yhcD//ppk//ynhG//exuT//rnlA//rplL//yjeI//fklB//mtlR//sgrR//phoE//ftsP//paaK//tcyL//dcuR//ychO//ulaE//yhdW//ribB//helD//nmpC//pfkA//murP//pmbA//cmoM//ubiC//menI//patZ//yidA//ubiD//sbp//cbl//rplQ//phnP//yjiY//ycbB//potE//rfaQ//glpR//dfp//dinJ//wcaB//yebZ//fliZ//lptA//patD//narH//argS//menD//gatY//panF//sbcB//xseB//folC//yraR//flhD//dgoK//afuC//trpL//uidR//hemF//melA//ynhF//entF//cdsA//rsmJ//waaY//afuC//glpT//yedP//mlc//acpH//cheZ//ratA//nemR//mdtQ//ulaA//pcnB//speA//uspG//mtlR//exbD//groS//narY//cusR//nrdF//lpxM//livK//idnT//gspF//fliA//hisF//gmhB//hha//tamB//yqhD//holB//mrcB//atoS//eutB//dnaX//solA//lipA//recX//rppH//nanR//dinQ//aldB//prmC//xapA//ubiC//coaD//bcsA//yebQ//tldD//sufC//ratA//fabR//trmA//tonB//cheB//mgsA//deoA//prfB//yiaB//oxc//dcuS//casA//acpH//ptsG//yphD//xylF//holE//rnhA//pstB//glnD//ygjR//flgA//hemG//yfgJ//hemE//ghrB//ybaO//hrsA//metH//sapC//uvrA//garR//plsB//phnH//purT//rpsR//puuC//rimO//nlpD//rarD//argS//mlaD//araH//hflC//citG//amiD//pyrB//ycbU//ytfQ//gstA//emrD//leuO//sucB//zur//ydcO//zinT//kbaZ//ybaL//ykfM//tdcR//hupB//phnI//nupC//prfB//cdaR//trxA//cydC//speA//etk//putA//entD//glmU//artM//rsfS//mcbA//envC//phnN//ttdA//mak//galS//accC//ompA//gyrA//ymdB//marR//mdtO//hisH//cysI//glnL//xanQ//kefC//yadK//rpsD//entD//higA//gpp//appC//dhaM//epmC//ghxQ//ogrK//rapZ//trmD//intS//rpiR//hexR//frlB//ddpX//znuA//ydiK//sfmC//cysP//ccmD//narG//mdtP//lptB//ugpB//higA//mtlD//cas2//xerC//fadM//galP//amyA//ybiX//fliD//rpoH//nadC//cas3//ybgP//gyrA//priC//mreC//clsC//dnaN//tatA//purN//rhlB//arcB//yqcC//ppiA//yciA//gyrB//yihR//yaaA//pphB//ycfJ//yfeW//hisQ//ldtB//nadC//topA//caiT//rplO//yfeW//fecD//rna//tyrR//potH//ynjA//murD//nrfF//ybhD//eamB//dcd//sapC//cyaY//glpG//hcaD//truB//frwB//rihA//yeaV//rbn//yceK//npr//garR//arsR//rplB//rbsR//sutR//trxA//dgoR//betT//kdsC//setA//lysA//mprA//yeeL//mepH//rpnB//betT//fruK//cmtA//ygfA//fdnG//pspF//rhmR//rffC//cbrC//gpmM//dgoR//manA//yiaA//rnlB//uidA//tdk//thrA//ilvN//ampH//dgt//yghG//yfdO//hisG//yafN//lsrC//ybiA//nrfC//flgC//dapD//uhpC//fecD//lacZ//kdsA//fecB//yebZ//copA//csdA//recJ//nudG//fliZ//treA//ybgI//soxS//rfbD//tqsA//znuA//iscA//agaW//ybiA//alsB//rbsB//tatB//csgA//hisQ//rclR//allB//flhD//hokE//yoeB//aroC//tilS//sfsA//ghoT//lexA//ydcZ//flgJ//rfaD//sbcC//fieF//ygfI//sufS//nrfA//dsbA//ykgF//ymdB//yqeF//ydhJ//idnO//ompL//luxS//mog//alaC//tamA//alsC//glpA//yjbB//ssuA//hiuH//ykgM//ompN//yjiA//ubiF//fruK//grxD//fdnH//yhgH//betT//bamE//hrpA//alsK//yraJ//nhaB//
GO_0090305_6	hcaT//yadI//cdsA//yhjD//yejA//ldtD//glnE//hyfF//murJ//nrfG//narY//cysS//galU//hisD//wbbK//argI//napD//allB//gfcE//dcuA//uspB//ghrB//cspC//puuA//mhpD//rpmB//bamD//ycdY//lpxD//tadA//hofN//ydiV//puuC//gcvH//fepE//mdtF//crp//lexA//yhfS//yraR//cysQ//cynT//msrQ//yifB//pntB//fdrA//gnd//intS//basS//edd//opgC//leuO//ytfQ//lepB//rpsD//trmD//rfaG//zupT//gntP//nemR//yfiE//hscC//yfeW//zinT//pyrL//yjjU//ybiS//rplW//tktB//trg//aspA//rsgA//minE//fadM//insE-1//uvrA//yaaY//insI3//ybeQ//groS//ybjD//
GO_0090313_8	ynbC//aroE//
GO_0090329_8	aaeA//phoR//sucC//rimI//rpsP//dcp//ybiY//
GO_0090347_6	hisB//
GO_0090352_6	rffH//
GO_0090357_7	kbaY//oppF//
GO_0090358_8	yajL//
GO_0090407_5	agaS//rlmI//leuB//fecB//thyA//yahN//tehA//wecA//ldtB//btuC//umuD//frlB//pyrH//ribB//pheA//rfaE//ynjD//pstS//hypT//purA//curA//thyA//add//intE//gnsB//ibsA//aceB//topAI//moaA//yhiM//fkpA//paaB//eptC//yaiP//ybcL//gltP//ridA//hybO//secY//dapA//pldB//envY//yjhC//kduD//ybiI//acs//aas//yiaJ//ftnB//yiaT//proB//lpp//acnB//gmd//frlR//tnaB//ubiD//gyrB//yhaJ//cusB//pdeH//lplA//ybbY//iscU//ycaO//entE//der//yihS//proW//mepH//cirA//murG//tgt//ansB//hisF//malF//argF//garP//feoB//yfbS//yejF//acrA//mhpA//gcl//hupA//sfmH//groL//yeaG//lpxP//rlmH//gnsB//hslJ//rplN//aroB//selA//menC//lspA//aroA//argH//fimZ//ileS//rlmL//selB//cobS//lplA//rtcR//yfhH//atpG//rlmA//ftsZ//lrhA//spy//pheS//yjjV//sucB//ykgM//moaB//flgJ//waaS//ydgA//yieF//ompC//helD//umuD//speG//aspS//gadX//rsuA//yidQ//parC//nanT//
GO_0090487_4	ecpR//
GO_0090501_7	gstB//galK//mazG//yecS//flhE//tonB//agp//ybiA//zntR//rsmB//pspG//nanE//menH//yeeL//cysI//nikC//hns//efeO//ltaE//tdcD//mglB//yciT//infB//rbsR//alsB//xseB//nuoL//lptB//ftsB//rzoD//hyaD//yciA//
GO_0090502_8	rpsM//phoA//secY//dgoD//sapB//dsdC//yhaM//ldrD//ssuA//yhbO//paaH//pbpG//iraP//holC//melB//rfaB//oxyR//rof//rsmH//ecpR//agaW//
GO_0090503_8	rsmC//htrE//fecA//yjiA//mcrB//ribD//cheW//yibA//
GO_0090529_5	rspB//ygiN//murR//menB//trpD//yiaO//
GO_0090540_10	glnS//phnG//ulaG//
GO_0090549_5	uraA//rcsD//
GO_0090605_5	ivy//hypA//dnaC//feaB//mgsA//hybE//rclC//tolR//htpX//
GO_0090609_6	aes//recF//yehA//ygjK//msrC//yeaK//clcA//mscK//csdA//
GO_0090662_6	ccmA//
GO_0097035_4	ygaV//holE//
GO_0097056_7	dnaX//
GO_0097164_4	ftsW//degS//uspE//rutR//hofO//ygcO//ftsX//adeD//yibH//yihS//obgE//nanC//era//xanQ//pgrR//aceK//setA//pdeK//galR//cmtB//setA//cheZ//npr//tehA//caiT//sbp//
GO_0097237_5	mtn//opgE//speB//yfeW//cvpA//waaP//afuB//uspC//argK//glk//
GO_0097264_6	sanA//
GO_0097286_10	atpB//
GO_0097292_8	uvrD//
GO_0097293_9	rcsA//
GO_0097304_7	glpK//
GO_0097305_5	dacC//mtnN//btuC//frlA//rlmI//creC//
GO_0097339_7	entE//
GO_0097366_5	yefM//emrB//bdm//
GO_0097428_6	ybbY//ybeQ//cpxP//crr//cho//hypT//yfcV//
GO_0097435_4	ycdY//lpcA//
GO_0097501_4	gsiC//
GO_0097502_4	yfiR//
GO_0097510_7	cspB//
GO_0097532_4	rzpD//
GO_0097533_5	lepB//
GO_0097577_5	mmuP//rluE//tolQ//
GO_0097588_5	rplK//rpnC//purC//yfiC//hyi//bglJ//trmL//fucK//pdxY//rfaG//dcm//zraR//phoU//pyrD//actP//wzzE//ftsN//kbaZ//pstS//adeQ//ycdX//waaF//galK//hemH//insH-6//argH//birA//putP//katE//ybaT//yehW//
GO_0097638_8	nudB//ybiX//rpsH//ompL//
GO_0097659_7	rseP//ynhG//ribA//phnL//hemB//tsaD//thrS//hemE//ymfK//elfD//mdlA//leuA//rpsE//elyC//ftsW//rfe//nupG//nupX//alaC//ypdF//yqeG//ftsZ//bepA//abpB//hemH//ortT//cysG//adiY//yqeG//mlc//yqiG//clpX//rsgA//nirD//csgB//dgcF//fabH//grpE//recT//trkA//lptG//potE//pstA//csgD//mutY//wecA//putA//fepE//thiL//uspE//gspI//queA//yfcA//torC//rihA//yhdH//melR//rluF//adiY//yehX//folD//ybiW//pabA//umuD//tatA//argI//yajL//acs//trpD//envR//treR//rpsI//proA//yafN//glcE//hyaD//yjfP//moeB//yfdS//rfbC//fadH//sbmA//araB//fimE//rlmH//yebG//yijE//ygbN//sufS//mlc//comR//nanE//mscL//ymfK//greA//pgaB//pyrC//yddG//rcdA//alsC//hscB//lpxK//pbpC//dld//rutF//fabR//yebS//ugpA//uhpB//uraA//dhaK//lpp//narW//atoC//yejE//adiA//manX//murR//rsmH//
GO_0098002_8	bioD1//
GO_0098542_4	ftsY//ydaC//pntB//mntS//tauB//srlR//cusB//frmB//pflC//glvC//
GO_0098586_5	ybhF//lgoD//gatY//
GO_0098655_7	mgsA//rluE//arsR//uxaA//insH-6//ycaO//accD//purC//sapB//recT//uvrD//pntA//mdtN//fimI//pheP//bglX//rutD//paaA//gntR//yjhB//hybE//afuC//paaF//dppB//glsA//ytfR//eutN//cycA//ftsE//araH//fkpB//ycjP//trmH//fecA//hcp//opgE//glpR//ugd//yebC//ortT//gshA//betB//lasT//yehB//acpH//pepA//yjeH//recA//tusC//ydiF//thiE//dcyD//acrB//gltL//sapC//ilvC//manY//mdfA//rpmG//tolB//argI//treR//hcaT//chbR//cusS//basR//hybG//bssS//ffh//acpP//frmR//fabR//ybeQ//mlaD//mprA//araE//nrdD//asnB//trpS//aroE//ibsD//talB//ahpC//rlmI//ribB//yhdZ//yrfG//rpsM//fhuC//proX//adhP//ydaV//dgcE//kdpD//fliA//yjjV//wzzE//nfi//fixB//aceB//cyoE//sfmF//yaaJ//xylH//torD//selU//
GO_0098656_7	yghW//betI//parC//fadL//lipB//nuoF//gsiA//cusF//kduI//hisB//yehP//kefB//ydeI//rhaA//sfsA//nuoI//malQ//rluA//setB//htpG//cynT//oxc//mraY//fdhE//dedD//lpxH//pnp//yqjI//pepT//dacD//rfbD//mdtB//arfB//focB//pepN//abgR//hprS//bamC//cobS//serS//ilvH//abpB//mdtG//yadG//asnS//narI//groL//sucB//rimL//gadE//yehZ//paaD//uvrA//elbB//hcaE//clcA//ybcL//allD//melR//trpL//purB//dam//tusB//metB//ubiA//xanQ//insI4//lptF//erfK//flgE//coaA//yehY//hypC//bglJ//mliC//tilS//srkA//lpoB//yneL//npr//pfkA//xanP//thrB//uidC//tsaB//rplI//ftsB//mak//glvC//moaA//rutR//ypdC//rlmD//rbsB//gcvP//gmd//yidE//
GO_0098657_5	yodD//srkA//hyfA//pdeF//hisH//rihC//yehA//emrK//glcF//ybeQ//torS//glnL//srlR//hypF//murB//yiaJ//gspI//hycI//hcaD//rpiB//
GO_0098659_8	amiD//frvR//
GO_0098660_7	yceK//atpC//tolC//yfeO//dcuS//rcnA//yjcO//ycaN//ompA//emrY//dtpD//hscB//rplL//nuoG//ynbB//dnaG//sapC//mutS//rutC//chbB//mdtL//clpS//ispH//gspJ//uidA//yegT//tcyJ//npr//nemA//cas3//hcaE//xylF//hypA//mnmG//yeiG//chbG//tpiA//yedX//citG//yccA//recO//pdeD//hyaB//gadE//brnQ//sbcB//xylF//rpiR//argF//mdfA//cas3//hupA//emrD//ompA//ypjD//sgrT//rep//lpd//pdhR//hybA//nfsB//yfdR//trpL//rplE//xisR//guaD//fimA//thiL//yiaA//alsE//yfdK//rrrD//tus//nupC//recJ//cspD//rhaT//
GO_0098661_8	cysZ//nadE//bacA//lgoR//znuB//yahK//sbcB//tufA//adeQ//yeiL//casD//aaeA//metG//ssuC//yjcS//ftsL//gspJ//lgoR//folX//
GO_0098662_8	waaQ//dtpA//uhpB//mhpB//pgk//rfaH//csgB//ydaV//trmO//tolA//kefG//nusG//yciH//rffH//tusB//aspC//fryA//srkA//speB//ugpA//ccmG//gpr//lipA//lpxL//dhaR//ulaG//yjbG//aer//ghrB//trmI//leuA//srlA//pyrC//sapA//yjbB//feaB//thiI//priC//lgoD//yjbG//fhuC//astC//relB//nanT//yejA//livF//yjiM//cspD//lgoD//secE//rlmB//ppsA//cydD//gltP//ygbL//yjhI//hybO//bhsA//metB//aroA//rluB//
GO_0098670_7	narZ//
GO_0098704_7	yddM//malK//afuB//yraJ//
GO_0098707_10	ptsN//
GO_0098708_8	ribF//dcuA//hcaC//yjgX//
GO_0098710_7	rpmA//argR//
GO_0098711_9	pdeK//
GO_0098713_8	ynfL//envZ//ldrB//tonB//
GO_0098719_9	lacI//
GO_0098732_6	bdcR//mreC//rplC//yccX//
GO_0098739_6	speB//ycfS//ycjD//otsB//lsrB//ybeQ//chbF//hsdR//araA//nagD//amiC//entS//cyoC//betI//menI//rplN//phnC//cheR//
GO_0098771_7	lolA//recF//fadH//flhE//xylB//ydeT//rplI//thiH//feaR//moaE//tolA//curA//kdpC//dhaK//slyA//tnaA//serA//dsbG//yfeO//yfcP//arfB//setA//mngA//msbA//fklB//sfmC//yqcC//ispB//tmcA//ftsY//hchA//tdcC//gudP//aphA//ydeO//pyrL//
GO_0098776_7	rplF//yjbE//oppD//sgrT//fdhF//
GO_0098795_9	mltD//
GO_0098869_4	tisB//yiaB//ybhR//gppA//iraM//lamB//ybaK//xylE//yojI//exoX//tnaB//insA-1//ssb//mltG//dppD//osmC//soxR//gatC//flhA//lpxP//chaA//lrhA//
GO_0099046_5	tcyP//dsbC//
GO_0099116_10	glxK//
GO_0099131_7	mltC//
GO_0099132_7	rnt//rplX//gpt//msbA//agaW//zapC//ydjK//cpsB//mutM//emrY//cydB//yqiG//yiiM//dmlA//yfiC//exbD//proV//cpoB//deoA//motA//ascF//recD//tdcA//
GO_0099133_8	cysM//hldE//frlR//casE//gltS//pdeL//rffT//araA//barA//alsE//xylB//ypdF//uspF//speE//ykfI//gcl//ratA//gloB//flhE//rhmD//
GO_0099587_7	epd//arsB//
GO_0101030_8	ydiV//
GO_0104004_4	cdh//melB//dinB//ybfA//nikB//rffC//murG//hslU//fliZ//frdC//rpoS//ccmH//pyrB//dapA//entC//feoA//ydfG//pabB//dcd//ubiG//dgkA//ydjL//yehC//rhaR//
GO_0110017_7	ybjL//
GO_0110095_4	gcvT//xanQ//
GO_0140115_6	uxaA//mrcA//amyA//cueR//afuB//
GO_1900190_5	glpC//osmF//cpdB//cyoB//pitA//rhaS//sufC//holC//ccmH//acrE//focB//cbpM//yfeD//
GO_1900191_6	yraK//gsiB//nuoI//ung//
GO_1900192_6	nagC//qorA//
GO_1900231_6	yfeX//gdhA//nudC//ugpC//macA//
GO_1900232_7	cpdB//flgH//yrfG//
GO_1900233_7	putA//
GO_1900371_8	metK//
GO_1900372_9	elaD//
GO_1900376_6	ygjK//ymgF//ytfQ//
GO_1900377_7	adhE//
GO_1900378_7	hypA//
GO_1900542_7	flgK//
GO_1900543_8	glnB//
GO_1900704_7	napB//
GO_1900705_8	ftsA//
GO_1900725_7	pdxK//
GO_1900727_8	yceO//
GO_1900749_6	dam//
GO_1900751_9	rluC//
GO_1900866_6	folP//
GO_1901068_8	phoQ//cheZ//oxc//rzoD//yjcE//zapB//fepD//fabD//yahI//hemH//sapB//
GO_1901069_9	cecR//
GO_1901070_9	exoX//tnaC//hyfA//yggX//
GO_1901071_6	dctR//pldB//bglB//yhcN//dtd//
GO_1901072_7	ydjL//yddA//feoC//argP//
