#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	caiT//roxA//ftsB//xylB//
GO_1901564_4	ubiD//yjaA//fiu//yneJ//sspA//mlaB//rsmB//yiaF//nirC//holB//abgR//yqhC//recF//yraJ//ygiS//fecA//prfA//yciA//mdtQ//lsrB//leuB//sucA//znuA//hybB//fadI//pdeH//insB-4//copA//yfdC//elyC//rhaM//aroL//ldtD//ybjD//iscS//yehD//yiaU//moeB//ruvB//hcp//dgcF//ibpA//purC//yhfK//ybcJ//thiE//pcm//flhA//sspA//miaA//fumB//ftsH//ppsR//yjeI//citT//uraA//tdcF//agaC//glnE//zapB//fabI//cadB//kch//sspB//etp//prc//hybB//xylG//fliA//yahD//malE//livJ//luxS//cueO//malP//frdA//rffG//ybaE//frdC//hybD//oppD//yphB//menC//fre//pnp//mltC//nadB//puuB//narU//rpsB//xapB//dapF//yjbE//aslB//yciF//rsmG//miaB//yidL//cmtB//yoeB//sufC//ychF//eutN//yidC//prs//mreB//lolB//kch//luxS//rsmH//cpxP//sgcA//rbsC//argC//cobT//aaeB//yfeR//torZ//cnu//yqjH//ydiO//adhE//queG//fadH//fimH//yabI//ybaK//rmf//rsgA//ldrA//btuB//hisS//yhdX//waaB//wzzE//ileS//gpmM//ydfK//tadA//cmoB//thrB//ptrA//gnsB//mtfA//srmB//umuD//pstA//phnJ//hemD//hfq//glgP//spy//maoP//bhsA//efeO//ypdB//yebG//gspF//ribB//clpS//ldcC//aslB//ybdR//ompW//wcaC//malE//ybeY//cyoA//hybF//srlA//nadC//hypD//hyfF//rpsN//ackA//valS//yhcD//waaU//btuD//araF//yacG//yiiM//pspC//yccS//yafO//rsmA//xisE//fnr//lysR//basS//lipA//dbpA//topAI//cho//fdhE//gluQ//nuoE//lsrB//fecD//phoU//yafN//phnN//ibsA//elfA//fimA//yqeA//yoeB//dgcM//hemG//mlaF//rplJ//mutL//panE//paaX//bamA//ssuA//hsdM//epd//sstT//nfi//feoA//cheY//paaC//alsC//lyxK//hybO//topAI//cyoC//dcyD//sppA//rhaM//yobF//atpA//dcm//yfeR//sthA//murB//tatD//ybiX//narZ//mutT//cydC//yadK//yfdS//smpB//ydcM//lit//flgB//rbfA//ilvB//yqaE//pykF//glpG//alaC//mog//mipA//dnaT//rlmA//kdgR//dbpA//intZ//tusC//adk//paaH//etp//yadM//rnpA//yhbQ//kefF//degP//caiD//bamD//dctA//fbaA//yjbE//menF//ndh//potI//hyi//appC//menF//folE//phoU//rraB//cpdA//garL//pcm//pheP//lpxT//fliM//gatZ//ycfJ//yqgB//trmJ//clsB//rplF//puuA//mnmE//yacG//zapA//pitB//emrB//rlmL//gstB//ybjG//yehW//polB//creB//mcbA//rnpA//hda//rhsD//minC//lpd//oppB//yphC//tyrB//fic//atoC//dsdA//lysA//hybO//puuA//ftsB//cobC//rsmC//btuC//ynjA//rlmH//yeeA//fre//kduD//hypF//aslB//ygbN//tauB//glnB//yidL//ldcC//livF//dgcJ//glnQ//dld//pepA//rcsB//frmR//crcB//ubiG//rihC//ttdA//dacD//lplT//ytfE//ygeA//alsE//ynbD//ydiV//dsbD//tsgA//cueO//ycjP//alsB//ybcQ//pfkB//ykgM//relB//proX//cfa//lpxT//nlpE//pyrC//yadN//yadC//ymgC//rarD//pflC//tdcC//argG//aer//ycbV//yidZ//yqcC//malP//ydeM//rbn//mdh//hyi//ndk//rplQ//malS//narW//fumB//trpD//yjbG//cheB//ykfM//yccS//sthA//rluA//dacA//rbsR//bioD1//hscC//ybaL//yhgH//parC//rhaR//kbp//ydiF//ybeQ//adk//trpGD//uof//betI//chaC//yacG//cysB//ampE//ibpB//msrC//glnA//yjjW//prpD//ychH//ftsX//ybhI//uxaC//rhaS//malP//queF//fixB//cvrA//tnaA//ptsI//rarA//folA//epd//galF//ortT//paaX//hprR//hisH//yjaZ//nadC//tyrS//glcB//fliS//lpxL//yghG//epd//fepG//narX//yhgF//arcA//luxS//sfsA//phoB//entF//ftsX//pflA//fliZ//rdgB//ymfA//ompG//ilvH//ybiT//napC//copA//nrfC//topB//ybiA//malK//phoE//ybhD//rlmM//paaH//lamB//nimR//ykfM//gspI//puuP//rep//dapB//casD//moaD//ivbL//surA//gadA//citX//ubiI//rplW//npr//trkG//sspA//hisS//betB//flgH//carA//moaC//narU//ispG//rfaC//xylR//rusA//entF//gltP//sohB//ogt//trpS//oppF//narH//gspI//eno//rplQ//nikR//menC//ompR//arsR//rplM//caiB//trkA//edd//fimH//aroL//dacB//dmlA//ppx//yraJ//hslV//ulaB//iscR//fkpB//lsrK//afuC//tehA//zitB//rapA//dctA//yjiM//wzzE//yihO//oxc//surE//casC//rcsC//yjfF//sgcB//fliK//recG//modC//hcaT//zapA//yihI//pspG//nanT//rseC//yajD//acnA//eutK//dicC//gntP//amiC//tauC//torC//surA//ybaL//yahB//prpC//yhdJ//mntS//ddlB//cydA//ratA//fsr//cysK//selU//tusA//narH//rpsJ//yigB//rclA//bcr//ilvH//thiG//phnO//metF//dgcT//zitB//htpX//yraR//hflD//ftp//tcyL//corA//btuC//yeeY//idnK//insI-2//ybhD//eptC//ilvI//lptE//ydgA//ynbC//cpoB//umpH//ruvA//zapB//ilvC//gadE//dnaJ//arnE//mnmG//cysS//hcp//argK//cydD//dicA//malE//bamB//ycjP//tdcD//mutL//yahD//ynhG//phoA//ftsP//sufS//oppF//clpP//yciH//araC//moaB//mdtP//cysD//degQ//murA//ompF//insI4//osmF//ybhJ//yphC//rlmA//dapA//kdpE//yraR//ydcI//dnaB//holA//arcC//ynfK//cbrA//lpd//osmC//yheT//thiI//ychH//ynfE//narU//msrB//purF//decR//sxy//pdeD//sulA//glvB//pgrR//zapD//elyC//arnT//gltK//ompR//afuB//ynfK//eptB//fadR//uidA//edd//coaD//gatD//umpG//mhpT//dctR//tdcD//yeeY//fixA//ghxQ//dicC//creC//hdeA//trpA//araE//patD//nanA//fliG//mdtA//gadW//gloA//gltB//yagI//zntA//sstT//chiP//uraA//cptB//narZ//moeB//btuF//yciG//dnaG//rsmJ//entF//nupG//dapD//mmuP//dut//nrdH//dbpA//yfiE//fbp//iraD//flgF//tmk//yhdJ//epmB//cas1//surE//fimG//grxD//pmbA//rplY//ypdA//ydeO//kilR//flhD//sgbU//ompA//dkgA//yfcS//ibsD//iap//codB//abgR//pflC//minE//fdhE//mreD//rpiA//bglA//casA//treF//cheB//folM//fecD//tauC//srlR//emrK//napD//glrK//glgC//ghxP//cstA//oppB//
GO_1901565_5	dsbA//rlmA//glgP//mhpR//bioH//wecB//sfsA//hdeA//fliA//rcsA//hprR//mltB//rpmE//rodZ//nrdR//agaW//psd//hisG//surE//hokB//tyrS//lptB//recB//dhaR//tcyL//hcaR//pepD//ytfP//ypdI//eco//patA//btuR//fepB//cpsB//kch//allS//dmlA//paaH//livG//rnhA//rhmD//bioP//fucA//rplA//ssuB//cspG//yqaE//pheM//rpsL//pykA//aroK//mnmG//bglB//rhlB//dnaJ//marR//decR//tatD//ydcM//gntP//mdtG//leuA//gnd//dkgB//apaH//rmuC//yeeL//sodB//pyrF//yhfS//yqjA//csrD//sohB//emrK//ycdX//rnlA//fixB//kgtP//rdgC//narX//ftsN//hipA//ygiW//fecC//yehD//paaJ//rpmF//opgC//scpC//yedX//yebK//cstA//ygjH//yqiG//phnG//hemL//rtcR//sanA//iclR//thiM//yraN//phnM//sucA//iclR//pppA//speD//fabH//aslB//ynbD//folE//fruB//mreB//dinD//flgD//tktA//ychO//garP//tolC//cdaR//gcvT//holE//dgcZ//preA//ilvM//flgB//lsrB//dnaA//ldcA//cydC//essD//bssS//ydfH//tmk//csgE//
GO_1901566_5	insE-1//citC//afuB//ydiO//gutQ//psuT//clpS//dgcT//yagE//yiiE//pspA//rcsB//ycfS//npr//cpoB//accB//narX//pykA//fliL//ydiO//rutG//ccmE//atoS//caiE//pck//yeeA//gpsA//truC//clsB//putA//ftsK//dgkA//pbpC//rsmA//hisD//thiI//galT//ftsA//opgC//rbsD//speG//pepT//putA//bioB//gdhA//rfbD//araH//fabA//rsmA//lpcA//cdaR//adk//crfC//ycjW//acs//bioD2//intS//astC//pdeK//pheP//cutA//nlpA//lsrR//kdpA//zapA//dgcF//thiH//rstB//fhuB//pstB//paaC//tatE//putA//norW//lpd//tsf//msbA//wcaJ//malY//tqsA//tehA//nusA//rpsQ//nfi//elfC//purU//prmB//yeeA//iscX//acrR//yadC//dnaK//glnD//insF-1//ydcT//codB//yhcD//ahpC//tisB//hdfR//cysS//marR//artQ//sstT//narI//pmbA//ydcR//ygjH//yrfG//puuA//relE//dmsA//wza//bioF//gpmM//btuC//rimJ//phoP//ttcA//raiA//otsA//yhcD//ubiF//rpoE//hisD//yicJ//fdnG//rtcR//ydjE//clsB//nlpI//nuoE//paoC//yccX//rplR//elfG//rpe//sfmA//yeaE//gnsB//elbB//ppiC//tcyL//rpsS//dnaA//pepT//gpt//nuoE//rhtA//panC//sdhC//guaB//yebQ//ftsY//afuC//fabG//recD//nanR//mcbA//pfkB//sfmH//cysC//cvpA//uacT//ybiS//asr//chbG//tatA//cas3//yiaB//ccmD//infC//hchA//atpG//yehX//gsiD//ybjI//cysA//ykgM//bluF//ade//trpR//ccmD//fdhE//ppiC//rsmD//adeP//hfq//sufS//ubiX//bfr//trmA//ubiJ//yidL//uidR//pnuC//rmf//tdk//cydA//kduD//fkpA//tadA//wzzE//yhcF//narK//cysN//dnaT//zinT//mdtL//rpsP//uxuR//murI//nuoE//fhuD//cdh//rnlB//kdpC//serB//zinT//yhbQ//thiG//argP//queC//htpX//rpsJ//acs//putP//rhaS//truC//ilvH//paaD//tolA//ibsD//gor//yihO//rpoS//pth//napB//katG//sufD//diaA//rsmA//rof//srkA//narY//yghB//rnhA//artJ//tpx//ihfA//rluA//parC//ybjL//yobA//rusA//yobF//fmt//potD//ygjH//yqeA//bglH//rimL//tag//cyaY//plsC//lsrK//nikE//gor//yhaO//ilvH//adiY//mscM//ypdC//sfmH//mtlA//ibaG//aas//fecB//manX//yhjA//insI-1//sgcC//ydeT//blr//recG//alaA//tsf//glvB//tnaA//setB//glgX//hyaC//yeiG//arcA//clpB//yajD//nlpD//cedA//ybdZ//nuoG//speA//fepD//cysP//mtfA//nuoF//proV//lptB//hybD//cspA//manY//atpB//ydfK//hypB//hybB//yhbY//idnD//ompN//tpx//yeeJ//srlR//yiiE//agaW//ygeW//aroK//yjcO//mhpC//mfd//metE//mnmC//rpsB//ycaN//dgoR//ydeT//nuoE//ydfD//folE//decR//xanQ//glpK//ygbM//fbp//phnL//dgoD//ynfH//nuoE//sucB//dgcF//yggN//ubiA//mscM//metL//nei//tamA//symE//tyrR//lpcA//yhhT//lit//pdhR//ravA//atoS//mgsA//tehB//yedL//pheM//moeB//rffM//hyi//ynbB//prmA//nikA//ybjX//adeD//ihfA//cysZ//napF//rpnB//glpF//ybgP//yijO//pgpC//adhE//cbtA//tsaB//pdxB//pdeD//yedP//
GO_1901568_4	dam//
GO_1901569_5	dgoR//
GO_1901575_4	map//acrA//msrC//ybiY//degP//adeQ//aroB//sppA//yhcD//waaB//coaA//gpr//rhtB//yciA//ygiB//ydiV//ibaG//tpiA//murG//yegD//ycgV//hflK//ftsK//pta//pepB//yjjQ//murF//ftnA//dtpD//cpdA//surA//cadA//amiC//ppiD//flgA//sfmD//macA//csgF//pflC//tsf//yggX//yfiE//cysC//cas1//ptsG//ortT//yfcS//yggE//ligB//yghU//ggt//lysP//glpF//recO//ubiA//obgE//rsmB//ydeE//yobF//araH//glgP//htpX//eamA//gcd//dnaJ//tesB//flgF//dsbB//trxA//dctA//proA//proQ//pflB//rimI//eutD//yciT//rluD//yddA//ygbL//ybhA//xisE//yqiI//pstB//mdtJ//pcnB//yeaG//psd//mipA//ybiS//ygfZ//rpoH//ilvL//nfi//uof//cydC//lamB//ulaF//dsbD//rpsE//lpxD//fepG//serA//patA//wzyE//phnO//hyi//tusA//dpiA//yfjV//preA//argC//hisF//galP//gloC//malS//glsA//yhaO//malQ//ilvB//rpsB//glgP//rcsA//suhB//trpB//dut//ymjB//ydeO//thiM//tolB//ybhF//topAI//speE//yiaN//sfmF//mngR//alkA//fdoI//pdeF//yagF//ydaV//yihL//dgcF//alsC//epmC//msbA//rmuC//yfcG//rplM//flgD//ccmF//rplS//yiaB//dcuD//rplB//dgcN//nadC//ybhS//sfmC//nagE//aldB//trxC//dctR//ynaI//rplN//frdD//ulaC//eptC//ychO//basS//norV//fabB//yfdS//lipB//tsx//lsrC//plaP//ubiF//hflD//tdcA//fhuD//yagF//yejE//pheM//gph//pnp//insH-5//betA//cobT//atpG//cspG//mhpD//bamC//ispH//pepD//ackA//pal//frlB//ybdR//betI//yhfS//tusB//yahN//wecC//intF//malY//lit//fecB//phnH//higA//tar//insI1//creC//nikE//afuC//yahF//hemE//ydfH//aspS//norV//yagI//cyoB//bioA//ygfX//zapC//aroH//glcA//motA//ydjL//rsmB//lamB//entA//pdxB//ydiP//accA//glgC//potC//alpA//iscR//hofO//yoeB//ansA//insK//glpD//torZ//pstC//nemA//ydfG//gudX//yeaE//kgtP//dapB//kbp//ymfA//ymgC//ymfK//paaG//mrcA//ribD//ygfZ//rmf//nadD//abpB//fixC//lolE//ybaQ//ydiV//flgH//fhuB//rutA//mngA//cysZ//gspF//rfbX//rhmD//yadK//bssR//caiE//pstB//yhfK//uxaA//xylB//adeP//yaiV//rcsC//dauA//cysD//yggW//lpxD//argF//yjeH//yggF//fixC//mntS//ygbM//mscM//dacA//idnT//cstA//ghoT//nuoI//cirA//gatZ//fdhD//hypD//treR//mepM//purC//ypjD//yciT//argH//ypdC//pppA//ais//ycdY//glxK//dnaC//narY//mdtL//hybA//dgoK//murP//gltX//rnb//ybcQ//coaD//rimL//alaA//suhB//sdaA//dsbD//pspF//ddlA//atpD//radA//cysE//ubiD//caiE//rplT//elfG//aaeR//corA//zapA//narL//ygeX//ygbN//lpoB//tauB//yhjR//yjjI//hemH//tdcE//speF//rpmE//hinT//rpoH//glpG//glmS//yebS//nadB//dcd//fixC//mntP//ybfE//spoT//ftsL//yjtD//yadM//yhdX//exbD//curA//tyrS//yhjB//yhdZ//yihV//rplB//soxR//metL//emrD//nagC//ulaR//mlaD//mqsR//ilvB//abgB//flgG//clpP//barA//glcF//mak//rpsE//ybiJ//crfC//ilvB//yjbH//dnaJ//alaS//btuB//bisC//nirD//ybhS//ybiX//rbn//relB//
GO_1901576_4	yhiM//dcuB//aidB//ykgA//dnaJ//rlmC//aroB//malY//dcuS//ilvE//bioH//yadG//prfA//yeaV//yqaB//puuC//helD//umpH//aroC//mliC//ypdI//kch//mhpC//tatD//lldD//melB//ycfS//mscS//argA//uspG//thiD//mlaE//lsrR//rhtC//ygcO//tcdA//bioD1//holC//efeO//ygeW//ihfA//acrD//ogt//adhP//miaB//yigL//wecE//melA//purN//thiE//crcB//rssA//pyrB//fryC//narY//gnd//minC//hypB//yhdW//yqhD//yciH//rbsC//abgR//patZ//pgpC//cdgI//sdhB//npr//paaC//malF//cfa//paaB//mdh//atpH//sucD//sodC//rseB//minE//citT//folX//brnQ//yghB//aroB//rbfA//pgl//glcD//yjeH//mepM//ibsA//pdeR//rplQ//ddpA//bioH//yqiI//ydhJ//ade//pdeK//yjfP//artP//plaP//ulaA//mdoD//ompA//wecC//ebgA//ygeA//oppA//ccmG//kefF//mrdB//hybO//yjeH//gluQ//ydeO//recT//trmI//cusA//gluQ//coaD//rhaS//uhpT//zapC//ruvB//mntS//glpG//kdpC//yrdA//bcp//iraP//glsA//araH//nrdI//hyaB//accB//appC//yghW//gyrA//rsmG//ccmF//ybaQ//ycdX//recJ//wzyE//asd//agaI//rlpA//gsiA//yfeX//bamA//hdeA//ilvM//leuC//deaD//mdtJ//yigL//sbmA//yeeY//rapZ//yodD//hupA//accB//rnc//hdhA//dgcT//envZ//insB-4//ytfE//lhr//dgcF//trpL//rmuC//feoA//prmA//prkB//ydhJ//acrE//pyrE//mngR//hrpA//treF//yheT//paaG//grcA//rpiA//ubiH//rpnD//iscS//ubiC//yidA//abgA//yobA//ykfM//yneJ//waaL//cca//yidQ//ybhJ//tufB//setB//artQ//lysS//artI//yphF//gnsB//yeiL//sspA//bssS//puuE//murJ//basR//sfmA//relB//phnJ//murA//yceD//lpxH//idi//tolQ//nanS//sutR//tdcG//cas2//yafE//dnaE//hypE//sbcC//rzpR//coaD//aceB//mdtF//mrdA//hemA//rzpD//tcyL//sodC//speE//dnaA//yedX//asmA//exbD//glmU//galS//bacA//cysW//alkB//opgC//narI//dmsA//pflA//valS//thiP//yhhT//dsdC//asnB//gstA//galS//mug//ycdY//yjhI//gspE//yoaB//gntP//treC//lysA//wcaB//ymgC//btuC//hexR//polB//cysP//eutK//casE//hisS//glpC//srlD//ynfF//adhP//treB//cysM//rplT//etp//aroC//ulaR//alpA//thiD//menB//ygeX//serC//kbaZ//rfaE//rdgC//frdA//yagJ//yfeX//dcp//hslJ//yiaL//trpB//glyA//mdtA//mnaT//chbF//ygeA//cydC//hypB//rpmC//fhuB//iaaA//phoA//asd//uxaC//higA//yfiE//leuE//nuoG//ybaE//sucB//yggE//prc//mtfA//alsA//yhiM//ycjY//yahK//hicB//puuC//cirA//cysW//ydfG//cmtA//rfaQ//putA//lpxP//ychF//focB//pitB//rutE//ppsA//nrfA//kbaY//opgH//yciV//mtlR//pdeF//rlmG//truA//rnhA//yhaO//argG//rna//menF//kdgT//cspA//mtlD//dadA//ilvM//fimG//xisE//ldcA//intE//hscA//pcm//yrfG//bluF//zupT//glyS//ybcL//araD//dnaA//paaC//mazG//sufD//gsiC//flgC//argB//rutA//recD//ftsL//ravA//yejF//caiF//crp//sdhD//hipB//yafQ//frdD//cspA//narZ//greA//yidR//yagF//intA//uxaB//rclR//yejF//tdcC//tktA//chbB//exuT//rhlE//mgtL//lnt//pepQ//pal//hcaB//narX//gpr//pdxJ//efeO//fdnG//prkB//hisP//mfd//ilvH//fecD//ydgA//glnK//baeR//uvrA//cysN//aslB//aceF//amtB//cyoA//leuE//ybjN//tolR//trkA//dnaK//gppA//tdcA//nanT//rpoH//xerD//ilvN//ygjK//mscS//recF//yehC//acrE//rpoS//hofQ//mog//rnlA//deoB//gcvP//fdnG//grxD//acs//yafE//yhhZ//galM//proQ//topB//carA//queA//ydiV//yqeG//napD//dcp//yidL//uvrD//coaA//phnG//kefG//rsmF//ulaA//uidC//cysH//nuoM//ung//sucA//gudX//alsB//fimC//intA//frlC//yfeO//glnQ//dppA//bglX//yjgX//cmtA//fadJ//qseB//dinJ//cdaR//proB//uidA//puuC//csgG//adhP//rpsN//csrA//pfkA//dbpA//dgoK//zwf//waaA//glnL//frsA//torA//glgS//pgrR//accA//mhpR//xylB//paaZ//moeB//ytfQ//plsC//acpP//dpiB//gcvR//fucP//fixC//fucP//infC//dgcN//ilvH//sthA//tas//glgB//dsdX//mglA//atpF//yedP//nhaR//rpsR//rpiA//rne//xapR//deoR//hemC//pgaA//ada//glgB//mnmE//ftnA//aroB//agp//ribF//garK//thiI//argT//rplK//ghxP//rpsH//galS//phnK//melB//pgaA//rsmE//mtlD//ansA//ftsA//ygbN//srkA//acpH//rcnA//ybjG//kdpE//pdhR//cyoE//livF//pdxH//hyaA//nusA//hdeA//ugpB//groL//uspC//fimF//nuoN//uvrB//yfiC//hisF//rplD//diaA//yihP//glvC//cysM//rnc//malQ//recG//gyrA//hcaE//yqjA//yidQ//yraN//mntS//mazF//nagZ//gcd//ydjK//lipA//focB//yebZ//exbD//pagP//ybiI//ppx//sgcX//elfG//uvrB//xylB//ubiH//mcrB//malF//yfcA//mlc//rfaF//ygjK//cpsB//aroP//ispF//rlmH//ibsD//rfaE//nadE//rlmF//hinT//pflB//shiA//clsA//nudB//smpB//rlmC//cpxA//dbpA//yraK//plsX//cspG//gloB//ybdZ//trpS//araE//cycA//gatY//ygfZ//tcyP//yhbO//speA//lptD//yfbU//ftsA//endA//agaW//uidC//ymfA//ykgO//ulaC//rcsB//csiD//cbtA//rcdA//nuoH//queE//argS//recA//trkG//argG//pspA//csgG//argB//tufB//rnlA//yggE//yphD//suhB//ybiI//ftsW//ycfS//kdpF//hisQ//yhbS//relE//recT//tldD//aaeR//sfmC//dcuB//rlmL//ybeQ//rimJ//mdlB//dppA//dcuD//ybhG//caiB//rihA//argD//lpcA//eco//acrE//asnC//ugpE//sdaC//zupT//ybdM//caiE//ydcR//ftnB//upp//araA//ibpB//araC//fryA//rcsF//gatC//pepB//lsrD//ascF//ynbC//parC//tdcC//ampE//manY//mhpA//chaA//ralR//hslU//bglA//adhP//ycgR//aes//gcvA//yiaB//yfgI//rlmN//gloC//kdpB//dgt//mlaC//aer//waaF//tomB//thrB//afuB//yfgJ//ppk//malF//ygcO//uhpT//tcyP//rhoL//lolE//ampH//ftsY//ilvL//paaB//cobT//rlmN//casC//alsB//aceA//tcyL//oppF//fepC//mglC//adeQ//ulaC//tcyP//
GO_1901605_5	pyrE//galR//rssA//speG//tus//yobF//zwf//rcnA//yraK//ychF//torA//yagJ//zapD//tnaB//nusG//ycjY//ynbC//fryB//ligB//aroD//metF//mtn//trmL//cheB//ruvB//paaG//glk//ydcP//ykgA//selB//tehB//yiaO//ftsW//argH//eutN//amyA//rpiA//acpT//yidA//fes//aaeR//yggF//nei//yehT//hpf//asmA//cas3//asnS//dgcF//lgoR//aspC//tomB//yhjG//pntA//yneJ//dgoR//frdA//rimI//dtpB//pdxY//ftsL//ruvB//grcA//adiC//creC//dppC//stpA//solA//cra//bglF//mobA//recB//groS//galT//tufA//gltS//cvrA//selU//ybdG//sufA//gntR//pagP//dcd//narL//cytR//ycjR//exuR//gltD//symE//ampD//chbC//der//mliC//ppiD//hinT//frr//mutY//bisC//rayT//tsaC//thiH//ynbD//yejF//tauC//yoaB//iaaA//lptG//rne//sdaA//eptB//dapF//yggN//metH//ygbN//rho//hsdR//nfo//cca//rffH//proV//tatE//gcvH//narU//topB//prfA//skp//paaZ//rpsN//ybcM//puuB//atoB//hisS//tisB//pdxB//dxs//rhlE//fadK//garP//ygeW//hisI//yieK//sfmH//glxR//glk//gadC//uvrB//mraY//tatB//grpE//lysO//araE//sdaC//dsbG//ansA//yfeX//bdcR//ykgO//
GO_1901606_6	ybaM//asnA//gltD//aaeB//tadA//tnaB//pgpA//pgl//yejE//tcdA//elyC//garL//selU//fadB//ccmG//mrp//ybaT//insH-6//mltC//deoD//proW//ypdB//sgcE//frdA//yfjV//iscA//insA-1//htpG//flgE//entS//ychF//ygeV//dbpA//argS//gadX//yjiY//tap//tolR//maeA//yeaD//ybiA//trmB//puuP//bglX//ompR//glgS//rsuA//
GO_1901607_6	yadG//pta//matP//adeP//argR//ccmF//hcaR//ccmH//tsr//envY//ibsC//lit//rplS//hokB//ytfR//ivy//gltL//gcl//mtfA//hemF//ampH//rppH//dinG//cpoB//yqgB//gadA//flgJ//phoQ//lptG//fadH//caiB//csrD//ybjX//xapB//higB//tehA//ybdZ//ibsA//ygaV//murI//polA//hslJ//wecA//fabB//queA//bglB//patD//mnmG//glk//mdtK//gntT//gntU//glnP//creC//ppiD//phnL//glnB//nrfB//pepN//kefG//sucC//sad//focB//rcsD//kdpE//ygeV//rpsH//wecB//pfkA//ubiX//yfcR//dbpA//clpA//holA//gutQ//cyoA//gstA//glvB//infC//nepI//ydeP//yjgX//hiuH//ybhF//deoR//recD//atpH//glcD//nrfF//hdeD//sugE//fimD//cyoD//focB//betT//lacY//sbmC//gatZ//mmuP//rluD//
GO_1901615_4	zapC//rfaD//glsA//tpx//uhpC//chbR//mioC//rnhB//pgpA//bglJ//recJ//gpp//rpmJ//etk//gcvH//intS//intE//rpiR//yegV//ubiG//arsR//lrp//ispB//rclC//hexR//sucA//rfaD//tsgA//flgH//rplR//ggt//pbpG//pmbA//prs//relA//insA-1//oxc//amiC//obgE//sdhE//gcvR//pyrE//gabD//pdxB//glpB//fadJ//rpsO//fadH//atoC//crfC//exbD//yihR//gatB//sspA//hcaD//dicC//elfA//dkgA//csiR//bioH//uvrC//hdeD//insH-6//pykA//greA//rffT//yejA//pta//ligB//mhpT//yggN//fadM//recG//nagZ//waaQ//glvB//mdh//alsA//frvB//yeaE//xseA//ybaK//nuoB//tdcR//
GO_1901616_5	cyoA//tag//yjjV//fimG//dctR//dsdX//yieK//araH//yiaU//sdaB//flgD//yddA//atpH//mtfA//yafQ//add//thyA//mqsA//yfcQ//cutA//nrfE//frdC//yiiD//yehP//csgB//
GO_1901617_5	hypT//nimR//acrB//glgP//aes//fkpA//emrD//fliT//elfA//fliS//lepB//rpsM//mepA//rpsN//rhmR//tsaB//agaV//yafO//oppB//yfcQ//phoP//hdeA//cho//wcaC//flgJ//lsrR//
GO_1901642_6	yidR//argG//nemR//rhaD//lspA//fhuB//bssR//bamC//
GO_1901652_5	cobC//cas1//narK//insB-4//hdeD//
GO_1901653_6	osmF//carA//
GO_1901654_5	yfbS//hyaA//leuE//cmk//syd//
GO_1901656_7	eptA//fhuB//fcl//pyrD//trg//
GO_1901657_5	ulaB//glcC//prlF//nrfA//ydcS//puuD//ydjJ//nupC//fecB//alkB//ytfR//yfeO//nsrR//pphA//truB//ldrB//glnK//ygeR//radA//cysA//ybbY//araG//trmH//yohC//nagZ//argI//glgS//pyrD//mzrA//citT//yhdZ//hemF//nrdF//lldR//fdrA//murE//yabI//ybaQ//hdeA//rpsM//tatA//dgcN//tus//ampH//
GO_1901658_6	ecpR//tdcE//rsfS//yjjX//ycfS//yihV//yrfG//cynT//zapB//galE//glpR//garK//lpxB//uspB//
GO_1901659_6	cysD//narQ//nlpA//recT//ftnA//argD//waaS//era//panC//srlD//rluE//mraZ//rseP//mreB//cpxA//iscS//mltG//nupX//yahB//
GO_1901661_5	phnK//cydC//oppA//yfjR//rbsC//ybcJ//lamB//fdhE//cobU//yhhT//gabP//yfaE//trpL//ybiX//ahr//nemA//mmuM//ptsH//yfjR//helD//livK//otsA//gshA//rzoD//
GO_1901663_6	yehA//ybdH//tsaB//acnA//tauD//ybiH//tas//dut//lit//rluC//srlD//pgaA//acrR//pabB//sohB//rpnB//ssuA//sdhE//pfkA//gltP//mocA//lptG//frmR//
GO_1901678_5	yafQ//hisG//tqsA//speD//dgcZ//bdm//rhaB//galS//hdeA//rseC//ygbN//rbsA//ftsY//trmL//gadE//mrdA//glcA//rcsD//aaeA//dhaR//hybD//hcaR//gcvR//yidK//fkpB//nhaB//aroE//
GO_1901679_6	moaA//
GO_1901684_8	otsA//
GO_1901698_4	rplY//hcaE//truB//ampD//uvrC//ribF//yqhC//gyrB//creB//rof//entB//csiR//crl//proQ//ydiP//fabB//kdsD//speG//allD//hpt//yhbO//
GO_1901699_5	dmsA//nanK//ycgR//torD//ydeT//plsX//
GO_1901700_4	wzzB//argB//mrr//ligA//soxS//ygiV//hofQ//apaH//gntT//ybiW//dacB//rpsH//metK//acrZ//napC//ahpC//yibF//tcyJ//yjbG//vsr//kefG//mglB//ydcO//elfD//fixA//cfa//livH//uraA//garP//exoX//sixA//lsrG//nadD//tusE//yggD//ybhS//ycjR//mngR//tilS//sppA//yidQ//ptsP//nuoF//fnr//gloA//yfcV//arfA//yggE//yfhM//tauA//pspD//artM//yfdG//agaI//hemN//qseB//minD//gpmM//yggD//lepB//yfjR//yhaC//rbsD//
GO_1901701_5	betT//nadD//lldD//rfbC//corA//phoP//ymgA//yebG//ltaE//xapA//uvrA//fimH//ybgP//frmR//cpxR//maa//yhcD//fadM//
GO_1901891_5	malQ//pdeF//murR//
GO_1901892_6	rnhB//
GO_1901998_5	evgS//cmtB//
