#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	lsrD//yjeI//yehY//nrdG//
GO_0099131_7	yfcQ//
GO_0099132_7	rfbD//hycB//groS//frvB//ybcJ//crl//malG//dxr//cysP//envC//ycgV//pgm//rnhB//yiaU//ymgF//ydiB//fabR//ispG//modA//ldcC//csrA//glpD//yadK//
GO_0099133_8	rpsO//ybjD//dinB//atpH//dtpD//malK//cbrA//rfaB//yciG//yeaD//rutR//sgcA//cho//yibT//cyoA//puuE//clsA//mhpC//rplJ//acrB//
GO_0099587_7	lapB//ybgI//
GO_0101030_8	ruvC//
GO_0104004_4	agaB//yqjI//fdnI//nuoB//paaA//rfaH//asnC//citG//flgJ//lysP//rplB//leuA//ptsP//glnP//nikA//rsmI//bglF//pdhR//acrE//yjjW//pinQ//kch//prpC//hcaC//
GO_0110017_7	rnhB//
GO_0110095_4	mdtJ//queA//
GO_0140115_6	ibpA//yfiR//tatE//yghB//ykfM//
GO_1900190_5	nikA//phoR//mglB//rhaB//ynjA//rhtA//artP//recX//ybaO//edd//tdcD//udp//fliA//
GO_1900191_6	puuA//yiaJ//hisD//phnJ//
GO_1900192_6	trpC//nuoB//
GO_1900231_6	gadX//lgoT//yqiG//pal//yhbY//
GO_1900232_7	argH//gatY//insB-4//
GO_1900233_7	paaF//
GO_1900371_8	betA//
GO_1900372_9	hsrA//
GO_1900376_6	polA//aphA//rnlB//
GO_1900377_7	bdcR//
GO_1900378_7	gltD//
GO_1900542_7	menD//
GO_1900543_8	frlB//
GO_1900704_7	sgrR//
GO_1900705_8	malK//
GO_1900725_7	fdrA//
GO_1900727_8	gspF//
GO_1900749_6	yehU//
GO_1900751_9	lpd//
GO_1900866_6	lacZ//
GO_1901068_8	ybhD//dcyD//murR//yfiC//sfsB//kefC//nudF//chbG//fdrA//rbsD//motA//
GO_1901069_9	lptG//
GO_1901070_9	ecpR//fau//metG//lapA//
GO_1901071_6	yohD//ftnA//aspS//feoA//hyfR//
GO_1901072_7	rlmJ//tsf//waaB//purB//
GO_1901135_4	galP//mglB//uhpC//ascG//rzoR//rsmJ//pfkB//ynfL//ldhA//frr//ilvM//recF//glnB//fre//ralR//fimD//alaA//def//opgE//yciV//panC//yafC//recN//uvrD//tktB//erfK//ycbU//skp//creC//ispF//nfo//ubiG//dnaT//yraK//cusF//pdxY//narY//mukB//treF//truD//yahI//metE//mhpR//yrdA//yejF//rplW//rhtB//exbD//fepB//tusE//ychH//gloC//gntK//dapB//frsA//kdsA//citG//deoA//ydaV//ydbD//rsmD//metR//ybdN//arnT//yfiC//manY//aslB//frlB//ybhD//ftsQ//ubiE//cra//secG//brnQ//yebG//glmS//pspD//ompF//trpA//mltB//lptC//fiu//ydbK//murP//torA//yghB//malY//allR//dapD//nuoH//ccmG//ompG//gatZ//glnL//lpd//trpS//dld//adeD//ybjC//fadR//murB//garD//aldB//yaaY//hprS//mhpT//yjbF//yieF//selU//ribF//yeeY//yahI//rplO//shoB//codB//ppsA//fepG//cpsB//casC//rdgC//rplS//prfA//btuF//yjjI//yiiE//cedA//hemA//yacG//ybhG//manA//accD//uxaB//ydfH//rfaB//fbp//ompW//abpA//ybcL//tisB//dadA//hrpA//pdeL//fdoI//trpB//ftsP//dcuR//tyrB//elfA//rpsK//cpdA//ompR//yedX//yfeO//nhaB//nhaA//pgm//yihQ//insI1//afuC//trpD//ydaC//ftsK//ttdA//citG//purC//dmlA//xylA//nmpC//lgoT//phoB//rpsI//lolA//rpnB//rlmL//mdtE//afuC//hcaD//lyxK//lsrA//surA//lldR//cheW//mlaC//yegS//csrD//tusC//yfhH//casA//waaJ//kdpA//dnaT//ldrB//prs//ygiV//mepS//ygiW//yciG//livF//rho//lysO//ttdR//ubiI//ppx//fliA//ymdB//yadM//torY//mgrB//rpsM//gltI//nmpC//yciV//livK//yqjH//uspE//moaB//yihR//nac//aslB//fruK//kdpE//eptA//mrp//rbsR//fkpA//alsC//coaD//ugpE//aspA//sfmH//dinI//pckA//ycjY//tdcE//dgcJ//rhaM//nei//tas//sgcR//ypdC//argB//nlpD//yiaM//napB//carB//rplA//atpB//phnO//dinI//gltX//murA//yrdA//livF//recN//clsA//folA//clcA//yccA//narJ//yadV//opgG//ulaB//tsaC//mglC//xthA//ypdA//insB-4//caiF//
GO_1901136_5	ycjD//bioP//glgC//minC//gatY//hisS//yeaE//yiaU//phr//ttdT//pstB//lpxH//waaS//argG//uxuR//ftsY//yjhP//dcd//gspI//yfaV//rpmG//pitA//ygjR//yjbE//pntB//qseC//ybcF//yjcE//asd//ybiX//suhB//rplJ//fepC//rep//pgi//metK//scpB//eptC//priB//cysQ//acpT//yehB//thiM//cvrA//msrP//lolE//dsdA//pgi//nac//yjaA//thrC//rplW//
GO_1901137_5	cheW//rraA//yhcD//bamD//uidA//btuD//gsiB//hofP//yidP//yieE//ybcJ//ycfS//ygaV//paoC//mepM//casA//rsmJ//cof//zupT//asnC//metN//ycfS//entF//nac//allC//pheS//dnaN//truA//yfcV//yqjA//fimF//hexR//apaH//aroK//codB//aceK//sbmA//rpsR//glpD//yfaE//panD//hprR//yhjV//yccS//btuD//yhbQ//mepS//rpsR//ybcF//waaY//ugpC//elfC//frmA//manZ//rmf//galE//ptsP//nrfA//argC//rlmJ//caiD//proP//yddM//crp//lpxM//apt//spy//mioC//frmA//hlyE//sgbU//proC//acrZ//yoaA//ytfT//yqcC//cspI//ygfZ//gdhA//fliS//lgoD//gcvT//nrfG//fecD//nanA//frwB//adiC//topA//hscA//yqeF//gabD//ydjL//lsrC//yfaV//setC//torS//mcrB//nuoE//puuR//potF//aaeA//ynfF//guaA//modC//sapF//ydhQ//wcaB//pheT//metI//satP//ygeW//insI-1//citX//ibsD//mhpC//eptB//yejA//menI//cyaA//ihfB//setA//rclB//dcuA//yggF//nrdH//secF//rutE//hdhA//yaiW//betA//yqjA//ulaC//csgA//dedD//gadW//insB-2//ygfX//pykF//glcD//glnS//tsgA//hemG//ykfM//ghoT//rlmI//mtfA//acpH//relB//cas1//ghoT//cmoB//acrZ//fadK//yhfS//tsaB//cas1//hycI//nac//nagE//
GO_1901159_6	ycbB//truB//kilR//
GO_1901160_5	cheY//glnH//yfeD//
GO_1901161_6	crfC//sthA//rpsP//
GO_1901260_9	yefM//
GO_1901264_6	arcA//gltP//ynaI//ycjY//sdaC//elfA//exbD//yqjI//avtA//yidL//pliG//ycaO//lpxP//gspE//glpC//glcC//sxy//ymgA//leuA//aroA//dicA//eptA//mreB//ibsA//uspE//ymfK//pabC//ypjD//rspB//hrpA//thiI//lpxB//yojI//serC//uhpA//oxc//insB-2//hicB//yggP//lsrB//nth//yfhH//flgH//xylE//
GO_1901269_5	guaD//gyrA//purB//rfaC//rpmJ//cobU//fryA//psuG//ssuD//era//phnK//hupB//
GO_1901271_6	yfaE//glcA//waaF//hisD//arfB//iscS//rffC//metL//yfdS//yfcG//tomB//wzc//
GO_1901275_3	ompL//
GO_1901281_6	ppiC//
GO_1901292_6	btuE//accC//azoR//rnd//rpsG//gsiB//yjhI//prmC//ydiK//mepH//patA//cmtB//ibaG//yaiW//gsiD//ydiV//aaeA//lolD//bamC//hypE//atpF//putA//rnhA//glcB//cysB//yciF//pstB//ydcR//ada//glpD//lasT//mliC//
GO_1901293_6	lldD//rfe//ybiA//rsuA//gatB//pgpB//cspC//gloC//yajR//ptsH//sseA//mdtA//puuB//yfdC//adiA//rffC//recE//ppiD//pal//cusF//gltK//fdoI//melB//trmB//aceF//poxB//arsB//gatZ//lit//carA//yeaD//soxR//uxaB//rplW//entC//emrE//serS//bglB//yehP//cpsB//ribF//hslR//dtpB//alsK//metQ//aceF//hokE//rplJ//alr//waaC//deoR//insH-5//mutT//psuT//guaB//fadD//arcC//casA//hybF//psuT//soxS//fhuC//dinJ//frvR//rpsE//cysC//yceD//trxA//trkH//casD//kduD//alsE//ydiQ//livF//sgcR//
GO_1901360_4	potF//hybC//ackA//ytfT//surE//pepT//pitA//sufD//flgD//sbmC//ychF//deaD//nadA//fieF//panZ//narP//ybdZ//ivy//exoX//insK//gudD//citC//sfsB//aspS//allC//pepD//gph//lysA//rnlA//pyrD//rbsR//rlmM//fdnG//fimE//appY//feoC//yihT//phoA//crp//zapD//torA//yieH//tsaB//cydA//cedA//der//metK//potC//sodB//rutR//mobA//cdd//cydD//pliG//ydhK//gluQ//xylG//mgsA//insI3//glnA//pnuC//uspF//cspD//yhaC//ybhP//secF//treC//gcvR//scpC//xylG//yadK//yabI//rffH//feoC//tolQ//glgX//yjtD//ccmC//recQ//ubiB//dnaK//yafS//rplN//eutD//ribE//glmS//lhr//wecC//dppC//trpC//nikB//proX//clpA//tcyP//fepG//iscX//yfiE//cysB//tyrS//gstA//tusD//adiC//purC//hiuH//yehT//rhtB//agaC//kdpE//essD//yrbG//elaB//dnaG//nadE//ybiW//csgE//ybdR//ompF//aroK//garK//casD//ydeO//rseC//cpxP//rimM//cpxA//ubiA//yafE//nadD//ydiZ//srlD//rapZ//hcaC//ydhQ//yedA//alr//mdtB//lyxK//folP//yfcP//glpF//murG//yccX//uidA//yiaT//fumB//rfaQ//ftsI//hslJ//leuE//tehB//yhcN//dsbA//yqeF//yfiE//dnaJ//zapB//ybhG//fhuD//pspD//mdtL//kilR//ybcL//intA//zinT//glxR//rlmJ//paaK//aidB//ugpB//fdoH//uspE//garP//cpxP//yiaU//lolC//glcF//nuoF//rluB//znuB//gudD//dpiB//lysA//lptB//cmoA//rlmL//fabH//pdeH//fucK//ycfH//rutF//bamB//rmf//dapB//rpmA//hcaD//yebK//ruvA//ynhG//pntB//sbcD//tnaB//cbrC//pbpC//manX//intQ//agaD//aes//tnaC//waaU//nac//lpcA//lit//csgB//epmC//zntA//trpE//yedL//dgoT//lsrR//rpnD//ushA//glcF//yhjG//waaP//elbB//yddA//narQ//yfdS//abgB//cheY//alaA//dgt//hyfA//yedL//mltF//cysD//yhbS//ybjI//cycA//ulaE//leuO//yehA//lipA//ynfF//dmsB//yhhT//ompC//cysS//yegS//gstA//fhuF//cedA//metI//menI//cho//gadB//ynbD//pdeL//flgG//rpiB//ghxQ//araC//ftsE//insI-1//deaD//paoC//rraB//rhaA//mdfA//mrp//thiE//sdaA//metQ//narU//basR//ampH//rlmH//uhpB//ebgR//uvrB//treB//hrsA//ettA//mfd//yibT//smrA//mhpT//fabG//nuoN//ptsI//yjiY//actP//adhP//yfcP//yjbG//rlmA//cysM//uvrC//yraJ//galS//argE//phoB//acpT//hisS//rhmD//nfuA//rimK//rcnA//ydjL//mcrA//pcm//metB//folE//nagE//tufA//yggX//dtpC//cdd//dppC//rsmD//yohC//uspG//rstB//ytfR//hemH//ptsI//eutK//ispA//agaI//recJ//sdaB//yidC//yciK//bglB//ydgA//nagK//nth//ihfB//abpB//aroG//ftsQ//yagE//sgcB//thiM//yieF//yfcG//yegT//zntA//holD//cof//ccmA//bioD1//malG//pdeL//rimM//citC//ralR//nlpA//cysU//atoS//speC//opgG//yajQ//otsA//tatE//hofC//glsA//elaA//narI//rarA//glgB//mhpA//thiL//glk//btuE//der//zapC//dnaE//parC//nirC//malY//metE//ompA//insI3//yafC//thrS//rbbA//ampE//ycjW//iscU//hmp//csdE//cbrC//oppC//cusB//rpsP//yiaL//sohB//nfo//yihV//yedA//hcaB//ulaR//sulA//rzoR//nikB//rstB//ibsC//hscC//yqeG//rhtB//acnA//mnmE//kdgR//yaaJ//casD//murI//mlaE//paaJ//malI//xerD//iraD//rimL//sbcC//hemC//yhjD//ydeI//hofP//argG//gstB//cysQ//treC//entC//rhtC//pspC//cusF//rimJ//yddL//basR//ydjJ//rplY//yjiQ//xisR//flhE//mcrA//uxuR//yhbS//proV//mdlA//glgX//ffh//uxaA//elfA//lpxH//tolR//rpsN//queA//ppiC//ulaE//znuC//cusR//insI4//malP//nanR//yqjH//mdtC//bolA//abpA//lptF//appC//mtn//metL//clpP//hflC//ftnB//priC//srlA//lolC//phoE//relB//hypT//yjjU//hns//nrfE//waaG//exuR//mscM//norR//surE//shiA//hemB//priA//ynfH//aroC//rbbA//pgsA//rutR//yieE//tcyN//diaA//rph//clpS//ybcL//paaC//nusG//hexR//amiC//dbpA//envC//orn//cysM//hisC//osmF//proA//cmoM//mppA//waaJ//cpsG//ycaN//agaS//tpx//flhE//yidR//pyrB//intF//mdtK//hycI//ldhA//ydiO//potD//rfbD//ubiX//rpoE//osmC//cpoB//nagZ//mltB//ygdG//phnL//ompC//ygeA//appC//gltP//trmI//ccmA//tnaC//cydB//uidA//tdcF//proC//moaB//ypdF//arsC//murQ//bioP//menA//queE//holD//manY//phoQ//murG//csiD//hybF//aaeR//mhpC//ddlA//pdeD//gmk//narV//ppiA//yfeX//yiaL//pitA//fiu//rfe//ubiX//rpsH//dinJ//dinI//feaB//ftsI//rplQ//acpH//pinE//ftsY//tomB//ompL//decR//yidP//cusB//truD//tadA//deoD//bcr//fau//ttdT//yagF//abpA//xylF//napA//ftp//zapB//leuS//bglH//ymfA//sad//intA//waaO//yafQ//yceO//metN//pepD//abgA//osmY//fimC//mhpR//fimE//dapF//cyaY//mhpC//fur//ibsD//holD//tynA//rluF//ascF//ydaC//nagE//gpmM//frlB//rluC//pstB//adhE//cedA//ldrD//queG//fdnI//glgA//sucC//qorA//mdtA//xylB//puuP//lpoA//hemL//ygfA//mltC//nlpA//yafS//pncB//ynfK//nrfF//gloB//yehX//pykF//ulaE//aspS//emrD//hisP//prfC//radA//pdeK//rlmN//tolR//fimH//fadM//ydiP//rffG//yjhB//recQ//otsB//carB//narZ//npr//mdtA//acnA//ftsA//plsC//ykfM//macA//malF//tisB//rpsM//betA//menI//nfuA//rutF//hdeA//ariR//nupC//fbp//nrdE//pdxK//recG//cysS//tdcE//iscR//gcvR//ynfK//hyfC//zupT//greB//pckA//yehX//ybaQ//tolQ//zapC//yeaV//glsA//ybgI//yhcH//accC//yafS//acpH//yhjB//xdhB//trkG//dtpA//rlmA//yadN//prmB//clpX//hcaR//nanT//ygbL//asr//glcC//yehZ//glrR//yegV//pdeH//pyrE//rfaC//malE//dmlR//blc//asnC//ubiC//yjjU//dcuC//bglX//ymdB//mtlA//glnS//elfG//lpd//pgaD//mglC//ampH//fimE//baeR//patD//htpG//ymgC//bioD2//fimA//cirA//idi//galF//ypdF//actP//cdaR//adiC//exuT//ybdM//
GO_1901361_5	dgcZ//tufB//kefG//wzc//modC//rpoE//yjjV//trpC//rseB//elaB//edd//shoB//tesB//pdeF//ydiP//rutE//hflX//nrdG//yphD//queE//paaF//dtd//tpiA//metE//entE//ydiZ//ubiG//gntU//cbeA//treA//sfmH//wzzE//dinB//yoaB//fryB//gadA//alsK//cyoA//mdlA//bglA//pta//comR//infC//ppsA//envZ//cobB//cbl//yiaT//yfgI//prpR//ivbL//citC//yqcG//ulaD//malF//pykF//purC//rlmN//hisQ//degS//rsfS//yeiE//srlE//ybcM//entC//mtnN//qorA//ygaH//pflB//yfaX//hybC//araG//nikD//norV//casE//trmI//yeeA//fur//rpmE//fruB//ftsH//aroH//cpxR//kbaZ//ybdR//yibF//fecC//fdnG//dinQ//avtA//sucB//obgE//mntP//yddA//bioA//gutM//tap//ybaO//tar//alaE//ybjC//arcC//fecD//envY//yjcO//msrB//yjjG//trpL//cmoB//yfiC//secE//dcuC//aqpZ//hyfF//dinB//gph//fdhE//mdoD//tisB//dacB//cobB//sspA//hupA//ydiF//ydiZ//ycjY//
GO_1901362_5	frwC//napD//sdaB//tqsA//eutB//rpsG//fes//fadK//ubiX//cadB//glgC//yibF//pcm//infB//gntP//envZ//tufB//ycgB//alsE//yqeG//amtB//ydiF//ynfK//metN//cbl//fadJ//stpA//yfiF//grpE//rutE//katG//ibaG//mlaD//feaR//pstS//fdrA//glgP//fruK//dgcM//clpX//glnP//dam//yfdC//copA//aroP//glcF//cnu//ydjK//ndh//rimM//ftsZ//proS//fepA//glpK//dnaA//arnF//yejB//frvA//gabD//ompT//pheT//insI-1//rhtB//cydD//lacY//phnM//ygfA//potC//intQ//ybjG//priC//rcsB//ribD//hupA//deoB//cynT//yqcG//gnd//alaA//nupC//rbsR//pdeH//cyaY//ybiJ//glrK//mltG//modA//rppH//amyA//orn//yheT//hofQ//yrdA//ygjH//casB//ydiK//fhuF//accC//fieF//ppiA//bglH//hybA//cutC//oppD//yciH//mntR//rpiA//fadM//pheM//argO//sspB//yiiM//cysA//ptsI//tktA//yidZ//arfB//rpmA//cobS//hprR//narQ//msrC//blr//yjjG//cdd//ygeR//kduD//fadD//hupA//ypdF//gadX//galS//sucA//yciG//pdxB//soxR//fecD//ybiA//fklB//rsfS//yqeG//ybiA//adk//mmuP//hyaB//rcsD//moeA//pyrB//tauD//potF//bamA//eutR//cheB//entD//rnlB//yhcH//rlmM//yfeW//lysR//tyrS//aceA//kdpA//moaE//rpsD//cedA//tsx//gatY//citG//mreC//ldtC//metI//frdA//cbpM//rcsC//tnaA//lipB//tsf//yieF//yjjU//arnT//rarD//fadR//ompA//sugE//slyD//murD//ykgA//sgcR//hscC//polA//pyrC//xthA//gadX//tauD//rsmG//fmt//ridA//pdxA//rnd//phoP//plaP//aspA//rutE//sohB//rarA//hybG//fepG//priA//nagA//yabI//amtB//clpX//feoB//gspF//yajL//caiT//tldD//nrdI//rbsC//yacG//uhpT//ligB//gltD//kdsD//talB//holA//rimJ//dmsC//hsdM//cydB//betT//ynbD//hsrA//ybjN//ugpA//cyaA//ibsE//rrrD//yraJ//mepM//ilvH//pgaB//alkA//thyA//holB//ybaM//gshB//mmuM//phnP//etk//hinT//gsiB//pphB//cysS//sucB//rfaF//mrdB//csdA//rhoL//ftsN//asnC//rpsJ//lrp//ycjU//feoB//phnG//lptB//ybdG//rimO//recA//sgbU//dinI//sgcA//yiaM//frr//cbrA//pepA//envR//ycbU//nuoI//moaA//ampD//lhr//gnd//raiA//gudP//cutC//yafO//abpB//rsmB//sufS//arcB//smpB//pspF//pdxH//serA//narX//lpoB//ecpR//bioH//nrdF//cueR//alkB//rbsD//fdoG//atpG//dnaB//sdhD//yahF//symE//rplW//yehP//betB//rbsA//yphF//valS//trpC//ascB//cadB//mtlR//proB//helD//rhaD//accA//yjjU//yehP//trmA//ydcP//yraR//manX//umuD//queA//clpB//tolC//dtpD//copA//lhr//rplI//slyA//murB//hsdM//hemD//hofN//rapZ//yidE//perR//kdsA//napB//mocA//envR//malP//sgcX//sufD//ynaE//ilvA//hemL//napB//rmf//pckA//sspA//mdtM//yihQ//purA//yggP//yiaJ//dinG//yjhP//yiaL//rhaS//sbp//ybdH//ytfQ//tsx//yoeE//ybiW//frwC//pdeF//yqaA//cbl//paaZ//yehT//pyrB//pdxY//
GO_1901367_6	phnP//rpmE//
GO_1901401_6	cbrC//
GO_1901422_5	fruA//glxK//fadH//
GO_1901440_4	gyrA//
GO_1901441_5	lgoD//
GO_1901463_7	fruA//
GO_1901530_5	rsmF//yaaU//ilvD//codA//
GO_1901562_5	rimO//
GO_1901564_4	rpsL//baeS//hisG//yjhB//yneL//galS//ihfB//rpsO//yaiW//codB//cirA//ulaA//atoC//atpB//ttdR//patD//folX//ribC//tdcE//murI//casD//ltaE//xylG//cecR//napB//ugpC//puuE//talB//tar//djlC//yhaC//sgrR//ybjC//livM//yfeD//elaB//ybiX//leuA//gltL//ivy//tcyN//ybjL//fliZ//ygeV//mipA//fdx//ydiR//oppF//ygdG//yhdZ//tbpA//atpB//ibsB//insA-2//frvB//pfkB//yfdR//proW//ogt//recF//ortT//nhaR//etk//yfaU//cycA//cspD//leuO//murQ//lapB//bioH//napD//efeO//pheP//alkA//thrA//avtA//mdaB//yihS//appA//lsrA//ybgI//argT//mtfA//mlaB//mqsA//ratA//dppD//glyA//bglA//ycbU//cmoB//cusA//rpsG//flgM//yqiJ//rutE//frc//mdtO//cysK//mepH//elfC//cusS//leuO//yehY//yhhT//araH//yeiL//ubiG//bglX//nuoE//yfdO//rimO//rtcR//mutY//rlmL//dsdX//fimF//rnc//pnp//lipA//yebK//pflC//ibsA//gpmA//rpoS//pyrL//cspI//casA//ridA//dtpC//nanK//ygfA//yraH//yjhG//yjjU//secE//yiiM//flgH//serA//cspA//nuoE//mltD//nimT//glgB//iraP//kdsC//envY//nmpC//wcaC//rutB//fucI//ydhK//fepA//yegT//iclR//trpGD//ycgB//purN//mntS//mutY//grxD//pmbA//rpnC//sufE//yagE//yajO//rpiR//msrA//oppA//fhuB//yihP//nimR//ygdG//gabD//cytR//glxK//tcyJ//rhtA//osmE//ldtD//cspB//nanC//ghoS//yphD//mcrA//ubiB//alsA//ldtC//rne//galM//hofQ//pta//nrdF//ftsX//trxA//ahr//ompR//ugpC//napA//nuoG//pncB//csrD//hcaD//rhaA//dmlA//cbrA//ftsI//pldB//tsaE//efp//dppC//rutA//yfcS//vsr//nadB//dcp//ynfK//sutR//epmB//ydeO//uvrB//gspI//insI3//raiA//dnaG//dgoK//yahN//ymfA//map//yjjQ//dut//hslO//ssuA//dkgB//yiaM//rpoS//nikR//lhr//fucK//rpsR//comR//gpsA//hslO//queA//relA//uspF//rapZ//mgrB//mngB//gatY//bcsQ//zntR//ycjQ//ybgI//ftsN//folC//rpe//hofQ//msrA//mdtL//phnO//fliS//metE//acpS//ortT//lgoR//yjgX//ddlA//hypA//rffT//yebZ//citX//metK//ypdA//rpsP//helD//holE//emrB//sodC//rutA//rfbX//eamB//pdeD//bluR//rzoD//araG//fabZ//xapA//nfuA//paaK//ispH//yieL//ybiY//ssuB//sstT//hipA//tdcR//dnaK//ydiR//rhoL//srlR//pgpA//pdxH//thrS//nagE//yfeR//radA//bamA//bioC//yihR//mscS//msrA//coaE//kefB//glpR//glnD//truB//opgE//mngB//thrA//insB-2//hcp//azoR//ybaK//borD//sufS//aidB//cysB//glpA//rsuA//argE//yeaV//yebZ//cpxA//insE-1//betA//sdiA//thiG//yjtD//emrY//lptG//mmuP//mhpT//ggt//uxuR//frvB//srkA//plsC//aphA//cdgI//rbsC//wcaC//ybhA//elfC//lgoR//argA//gpr//yihO//gstA//ypdC//tag//deoR//arnA//ccmH//dnaT//cutA//glpB//rpiR//ascF//ybhS//recC//helD//tap//yafE//frdB//nagK//yeiG//yrfG//cyaY//bluR//ligA//djlC//yjbH//rutB//hxpB//zupT//moaD//relE//ymgC//sdhD//hybA//glcB//dnaX//yjaZ//btuC//arnB//tsf//yajO//yrfG//flhD//yfcV//ugpC//perR//def//wecC//yehU//erfK//degS//parC//yedL//gntP//sdiA//kefB//cobB//era//rpiA//araE//malK//ygaV//tamB//mtr//pgaB//yhjR//murE//ttcA//hisI//rspB//ydjM//ogt//narG//cheW//cynS//tsaC//hyi//nrfE//ybhJ//ygbN//nei//wzzB//acrD//cobT//sutR//ravA//cusS//yefM//recJ//cueR//frwC//dnaG//envY//glgA//tdk//panF//yeiE//mrdA//dgoR//bcsQ//pheS//gcvP//yjjU//kduI//lpoB//tolC//leuS//greA//trmL//melR//lacY//creB//hicB//pabA//pbpG//yehU//elbB//yiiD//gatD//emrD//marA//galS//eco//tcyN//cysP//yahK//rmf//katG//yjbB//sthA//gudD//ptrA//fabA//hscA//sdaA//uhpB//ydhJ//ttdB//ade//hflD//glsA2//yihQ//narW//metF//mlaC//yaaA//dhaK//atpD//alaA//fucI//yaiP//casE//rpsP//ihfB//ygbI//yhiM//thiG//sgcB//rihA//tsgA//narI//trmB//nusG//hybC//mlaE//ung//phnO//rnr//pgpC//yidR//fdrA//rhmD//insB-4//ybhS//raiA//glpC//mcbR//lolD//yadI//ribC//moaD//xanQ//malQ//nanS//abgA//tgt//yjjQ//dhaL//yidD//fimH//ribD//yhjC//atpF//yciV//ftp//ydcO//rffH//fadE//intZ//opgG//yfcR//yfbU//yhjX//hycA//argK//holE//higA//ulaR//gnsB//glnP//tpx//yhdH//purF//ravA//frvA//paaF//fliD//yidP//clpB//napD//queC//pflA//yggP//yfiC//mazF//prc//speA//surA//hemG//cysG//alaE//tsaB//hflK//mipA//lrhA//csgE//yiaB//potH//secF//lptC//crfC//rbbA//frlC//hofC//sutR//prlF//phoE//asd//yqeF//ribA//dacA//adeP//nupG//aroF//norW//lacZ//rusA//nanT//fdhF//leuA//livG//fadH//hslO//yedA//pyrH//malF//agaS//yhiM//ycgR//seqA//metH//cysW//dinD//yhdZ//nuoB//aslB//artM//nuoF//ybiY//rhaS//yqeG//uspB//pntB//bamE//artM//ygiW//iscX//ybcF//citX//upp//rpsJ//dld//hisB//yfiE//rdgC//ycbB//narH//phr//gatD//bioD2//lpcA//nupG//abgB//atpG//ggt//csgG//plsC//prfA//wecC//ppx//agaC//basR//ydjK//yjhB//speG//ybcM//zitB//yfiR//xapR//ypdF//slt//helD//ykgF//yghU//rpmF//mngA//cdaR//dut//grxD//trkG//cdgI//rbsD//kdsA//rpsN//csgE//znuC//yqeG//birA//ubiX//bluR//cysQ//nikC//ppsA//dgoD//gcvT//hexR//flgM//tauD//ybiJ//zapD//insE-1//glyA//yihI//agaR//lysS//yhgH//fetB//cdaR//galR//recQ//bluR//panD//glmM//ynfH//argT//frlB//trxA//ydhK//ybhJ//sgbH//satP//dhaK//yadV//dsbB//baeS//mdtM//ppiD//caiF//rluC//intE//sufC//gcvP//kdgR//barA//pdxH//ytfT//nagE//paaZ//mlaE//recB//nrdH//kch//artJ//lpxC//waaQ//nadC//opgC//apt//adk//tnaC//coaD//envZ//tas//nrdA//aldA//ffh//
GO_1901565_5	mog//holC//pstB//cobB//aceB//mngR//purB//cysE//sgcC//yhcN//ybiH//accD//aspS//wecE//acpH//gspE//yccX//gfcE//tmk//ttdR//brnQ//psd//ycjR//folA//mdtF//sfmC//yiaO//arnD//cyoB//sapB//dgoD//ilvI//sspA//yjjB//rbsA//uidC//iscS//crcB//pntA//yaaU//cspE//hmp//mtgA//ilvE//recG//trkG//yjeH//mdtM//dacB//csrD//dgcM//yeeJ//idnD//shiA//mepH//yjfP//mraZ//mdtG//hxpB//yibA//murJ//yahI//macA//carB//ilvM//murE//zapE//atpF//pspF//dkgB//codA//fhuD//entS//hybF//tatA//yjfP//yqeG//pldB//ybhS//hinT//hisB//rplI//tatA//ahpC//hha//erfK//kdpD//yqeF//ybdH//hrsA//rng//bioC//kduD//livK//recO//fabD//aceF//dctA//cueR//rtcR//erpA//araB//puuB//yfaE//rplY//ulaB//dps//yjtD//ycbX//hicA//rpsP//fimZ//ykgM//yjhP//recX//alaS//yggD//dusC//fliG//fucO//pinE//uidR//ttdT//mdoD//melB//modB//rng//menB//tcyL//wcaC//ydeT//hcp//mnaT//intS//
