#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	ybiV//dinQ//yfcA//alsA//
GO_0061727_6	gstA//ftp//yfaE//gntK//blc//rfbX//dmsA//yoeB//yadK//hdeB//dinQ//purF//emrB//ypdB//bglB//fhlA//tyrS//yggX//era//ppiC//uvrA//dgcF//ycfH//ompA//
GO_0061984_6	yggX//
GO_0061985_7	mhpC//
GO_0062012_5	cysK//arnF//ftsB//hpt//yghU//folD//ycfL//ptsN//ypdI//pyrC//rpiB//
GO_0062013_6	yagU//actP//ais//
GO_0062014_6	tap//hchA//
GO_0065002_6	kdpE//wecA//metB//yhaC//yggN//puuD//orn//speB//
GO_0065003_5	yahN//ycgV//ghoT//ybeQ//rimI//iscX//etk//cyoD//metR//coaD//chbC//ndh//lgoT//napB//pgm//lptD//yajR//rdgC//thiI//leuB//epd//msrC//infC//radA//frwB//mdlB//atpF//helD//manZ//torC//bglA//serC//mhpT//putP//nfo//rhaM//ampG//mppA//clsA//kdsA//ftsW//melR//eco//rimI//dgcJ//epmC//nrdI//yfcR//tdcC//rna//rbsK//potE//bcp//hemD//rpsQ//queA//tadA//eptC//nanS//ackA//ydiP//eamA//hofP//thiI//aroK//raiA//galR//fimD//dppA//yafS//ptrA//pepT//ydhJ//yrfG//rlmE//rluC//cmtA//acpS//ybfA//osmE//rnpA//speG//ymdB//lacY//ulaR//yebG//hemH//groL//phnI//ampG//msrP//thiL//
GO_0065004_6	asd//
GO_0065008_3	nhaA//mfd//tesB//rlmA//rraA//rfbB//ravA//rlmM//aroE//chiP//cynT//sxy//fkpA//livM//fabH//alkA//pth//moaA//pspC//narI//rhtA//yjjB//yeeY//ruvB//greB//arsR//ubiG//yodD//codA//narZ//yhdH//yejA//acrZ//dsbG//nemA//pck//dsbG//mcbR//yeeY//fabI//sgcR//narU//fhuC//ftnA//lapB//wcaJ//rnt//cmoB//fadD//recJ//ypdA//lsrA//aaeR//cspC//waaY//dicB//nlpD//yggN//cyoC//otsA//kdsC//bglA//argH//kdsC//ynaI//glcE//asd//arfB//cbpM//oppA//znuA//nagC//lptD//atoC//yedA//dusC//csrD//livJ//bluF//gltK//mmuM//msbA//fimA//leuO//insB-2//tusA//chpB//mrdA//yjhH//clcA//paaJ//rbsR//hlyE//psuG//hofO//gadX//rplI//fimE//yhhZ//ybaK//yjjI//yqiJ//aaeB//ybhD//tig//glcA//murJ//gltD//lpd//rseC//kefF//trpB//yehW//rtcR//leuA//agaB//rho//mtnN//glnK//fdrA//fumC//recD//fecA//malZ//xseA//pgaD//ynjA//rssB//aaeR//yjbG//oppB//
GO_0065009_3	yraR//ldtC//sfsA//amtB//mutS//pinR//yihW//rcsD//rutD//cpxP//dmlA//uraA//mdtJ//rluB//bglB//rimP//ybiT//hisF//pheT//rplW//glpB//yfdG//hokB//iraD//uidR//adeQ//pgpA//dcyD//vsr//dgcE//hldE//afuC//ygcR//slyA//yiaT//flgD//hipB//cysN//yojI//yiaA//gsiD//dgcJ//cpoB//nmpC//pdxK//yiaO//miaA//katG//asr//evgA//dgkA//lptF//narL//araD//yfdG//clpA//tig//tusC//yahB//yieE//rssB//ccmF//deoD//yjhI//ygbI//ygfX//ybaO//chaC//sbmC//yhfK//solA//ghoT//sdhA//yqgB//glmM//parC//malS//
GO_0070084_7	hemB//
GO_0070085_3	lptF//cspC//
GO_0070178_5	yjjW//
GO_0070201_6	cytR//lpxH//yadM//
GO_0070206_7	casD//fimG//yjcS//rna//
GO_0070207_8	nanE//dgt//rng//cmk//
GO_0070297_7	pinQ//
GO_0070298_8	gcvT//
GO_0070301_6	nrdI//mzrA//waaF//phnJ//ymfK//ykgF//xylA//ygcO//rpoH//hemB//
GO_0070329_5	osmC//yraR//
GO_0070413_7	yqjA//rpnC//
GO_0070415_6	ypdF//ridA//
GO_0070417_5	argB//csgB//lpxH//ndk//
GO_0070453_7	metC//
GO_0070475_7	fadH//lsrC//yjbE//setB//sseA//ydcM//pdxJ//yagG//lapB//frlC//sucA//ruvB//ccmG//truA//sgbH//yehD//eutB//ybgP//dicC//
GO_0070476_7	yobF//amiB//
GO_0070482_4	leuD//pdeF//aroB//hpf//
GO_0070525_7	dicB//idnT//dmsB//hyi//
GO_0070574_9	yggW//yhgF//rihC//ebgR//
GO_0070581_8	dtpA//
GO_0070588_9	hybC//
GO_0070589_6	map//mltA//lptE//abpA//ispH//aas//pyrD//umpH//cycA//adiY//selA//syd//frwB//rluE//eamA//gnd//pstS//uvrY//npr//nlpE//rimI//mtfA//yeeY//cydA//argK//glpD//exuT//cmtB//ynjD//hiuH//xthA//insB-4//cobT//mnmA//phnG//yfbR//tolC//nrfG//rpoA//tsaE//ybdG//cobU//rcsB//
GO_0070627_10	ppx//
GO_0070646_6	rpnA//
GO_0070647_7	ybfA//
GO_0070689_6	ygeA//nuoI//
GO_0070716_8	osmE//
GO_0070726_5	ybiH//acrR//
GO_0070727_4	ydjH//xisR//yidL//rlpA//yehU//garR//bdm//btuD//allB//abpA//csrA//cmtB//speE//puuP//ydfD//ettA//pitB//
GO_0070778_6	plsB//chiP//
GO_0070838_8	yhaV//rseC//sucA//dmlR//coaE//rhsD//rfbC//rhaM//trpB//sbcD//caiE//frdA//fliG//oxyR//nuoM//
GO_0070873_7	yhjV//ebgA//
GO_0070874_7	xylH//
GO_0070875_7	accA//
GO_0070887_4	pyrL//lsrB//pheS//ansA//ykfM//dtpC//yeeA//malF//ybiS//decR//pgaB//fcl//dtpB//appA//hmp//ydfD//tpiA//tadA//btuE//dmlR//yeeY//wza//yiiE//skp//lpxP//helD//mltG//mdtD//sfmA//pdxB//tsaD//metL//cobU//rluA//ymgA//glnH//pphB//atpF//fdnH//pgsA//sufA//glsB//fixC//mfd//ygeV//pflB//yeeO//yobF//gppA//patD//coaE//ftsH//lpxP//iscR//nuoF//ilvN//ebgA//fdhF//sucC//rfe//
GO_0070894_6	ndk//
GO_0070925_5	galT//ypdF//glcE//sdaA//ttdT//orn//mreB//rpsP//shoB//cdsA//
GO_0070930_7	yeeO//
GO_0070972_7	hybA//
GO_0070981_6	hybO//
GO_0070982_5	surA//
GO_0070988_3	yhfS//exuT//
GO_0070989_4	ttcA//
GO_0071103_6	panF//wecB//insA-2//gyrB//livK//aroH//sufA//motA//ybeF//glnH//pyrB//sodC//hokE//sseA//yddA//rzpD//tusC//lptA//entC//
GO_0071139_6	ypdI//dnaQ//
GO_0071214_4	tqsA//ubiB//rplX//hybA//fadJ//afuB//lpxL//preA//rfbB//eamA//hscB//cysN//rplE//aroA//rapA//argG//waaZ//cedA//kdpB//yehD//rpsS//ascB//argA//iap//
GO_0071218_6	thiG//
GO_0071229_5	entD//dinI//oppB//fucO//valS//
GO_0071230_6	ydiZ//
GO_0071236_5	cstA//fucP//nlpA//tbpA//evgS//lnt//etp//yddM//nikB//puuD//erpA//gltS//ilvN//infB//frlR//rsmE//paaX//rutE//
GO_0071237_6	dusC//fklB//
GO_0071241_5	rlmN//pyrL//frdA//pgpB//ydcP//thiH//wecE//ybiX//puuP//trpE//rlmJ//hrsA//ycbV//amiC//mdlB//cvpA//araF//
GO_0071243_5	yedP//
GO_0071248_6	ddpX//arsC//torZ//ybhF//lpd//dppA//glgP//ubiH//rimO//prs//gshB//ydhQ//yhfK//yihW//
GO_0071249_6	ybjL//yphB//
GO_0071250_6	torA//hslR//
GO_0071265_5	pagP//panE//aceF//eco//yjjV//
GO_0071266_6	hypC//ilvN//
GO_0071267_6	gpmA//bioH//rnr//
GO_0071270_6	rarD//yhjR//
GO_0071271_7	glsA//hyaB//
GO_0071276_7	acrB//zupT//
GO_0071280_7	ybcF//ydeT//
GO_0071284_7	pabB//
GO_0071286_7	uspC//sohB//
GO_0071287_7	cyoC//
GO_0071288_7	atpF//alsE//
GO_0071289_7	relB//
GO_0071291_6	pykF//
GO_0071292_7	ompA//tehA//
GO_0071294_7	efeO//cueR//
GO_0071310_5	tcyJ//cof//mtlR//lpxP//xanP//tisB//dmlR//fhlA//rplI//rluD//yfaV//
GO_0071417_5	lgt//ybiT//atoB//
GO_0071421_9	trmO//dauA//yaaJ//
GO_0071422_7	pmbA//hpf//pmbA//
GO_0071423_8	dusC//
GO_0071453_5	mscL//fepC//torY//
GO_0071454_5	ortT//yahI//
GO_0071456_5	glmM//
GO_0071467_5	tdcB//ybhA//clpB//nadC//lsrD//trxC//argC//waaB//cra//intF//paaX//
GO_0071468_6	phoP//yjeH//pgsA//yadC//pbpG//menF//dapB//hpf//rplS//ygbI//
GO_0071470_5	tilS//gatY//lepB//narZ//cdgI//elbB//dnaC//yidL//ydiP//oxyR//
GO_0071474_6	yaiW//folC//recB//trmD//
GO_0071478_5	alr//lolC//yfdS//
GO_0071482_6	yhbX//ydjE//flgJ//
GO_0071483_7	lolC//
GO_0071495_4	ftsB//yedX//tktB//
GO_0071496_4	bglB//uhpT//kbaY//ilvI//groL//rluF//cydB//selU//ybaO//rapZ//hofQ//birA//zapA//coaD//yobF//ldrB//rimP//nrfE//prmB//paaE//alkA//ffh//frdB//cstA//ybiT//yfeX//aceB//dcp//prmA//ygcO//bamC//fcl//uvrB//sufD//fadM//yjjV//agaR//ligB//mreC//idi//tqsA//dgcT//argT//yjhC//macB//insA-2//yehY//helD//elaD//gyrB//yciV//kduD//qseC//
GO_0071500_5	acnA//
GO_0071502_5	proA//
GO_0071545_6	xthA//fucI//
GO_0071554_3	narP//ynaE//ybjL//rluC//gntU//barA//asnB//ubiC//araA//yddG//murG//rseC//iscR//gluQ//garD//ybcL//pyrG//oppB//sgrT//pckA//cysD//livF//mazF//
GO_0071555_4	yehW//mliC//guaA//lysU//yacG//crp//uspC//potF//agaC//insH-5//cydC//mglC//tcyJ//
GO_0071577_9	nrdA//treC//ruvA//fecD//epmA//phoP//yodD//
GO_0071616_6	rlmB//bdm//
GO_0071702_5	gltS//hcaB//metG//evgA//ydiK//galU//avtA//hinT//yehP//mdtL//fecD//yphB//cydD//murQ//caiD//ihfB//umpG//pgaA//exuT//ycfL//gabD//ydiV//yfcU//bcp//fliM//yafQ//yfaX//diaA//livM//murC//apt//ppsA//yagJ//bdcA//rplS//entS//phnM//phr//paaB//cyoB//ccmG//metL//yehT//adhP//yehX//ppiA//focB//fimC//ogt//gntP//yajD//tmk//yoaA//garK//ribC//glmM//waaG//dadA//gltS//yihO//kefF//paaX//guaC//lptD//yijE//hslJ//ybgQ//yafQ//sucB//dacC//ribA//ugpC//nuoF//trkH//ycdX//nanA//raiA//kdpE//envR//opgC//smrA//fryA//mrdB//crcB//lptB//leuB//fdx//tsf//mocA//leuO//lsrG//rpsJ//glvC//ccmF//dgcF//yieH//yfgJ//recR//yihL//sseA//gstB//ygiV//mtn//thrA//uxuA//oppD//ygiS//asnS//yeaV//cmoM//sucC//yehZ//purL//rapA//paaX//sppA//fabD//psuT//fabG//yebG//yhdH//gadW//yccS//efp//speA//glsA1//tag//tcyJ//pyrD//mreB//uvrY//thrS//lrhA//ymfA//cvpA//srkA//alsK//yjeH//ftsH//ftsH//adhP//yajD//rsmF//secY//rhaR//qorA//hslO//yqiI//crl//hscA//cpxR//ybbW//bdm//yfbR//cobT//tatB//murI//nuoI//gatA//phoQ//ybdO//arnT//fimA//clsB//hybO//trmI//hfq//fixC//mhpA//glcC//glgX//rpoH//dicC//secA//mzrA//holA//ygbM//kefB//fliL//yqaB//arsR//rhaR//argT//ybeF//insB-4//ycjU//djlC//moaC//zapD//yfgJ//emrY//cas3//ycfS//hofQ//trpD//flgG//tap//pntA//ychF//rcsB//yegV//glpT//sstT//macB//cusS//glpR//dkgA//lplT//recX//nadA//yphD//dtpD//sdhB//nth//tdcG//rbfA//gltD//envR//glsA1//glrK//yqgF//macB//allR//ycfH//ybiY//wcaB//icd//prlC//ttdR//ilvB//tus//scpB//pyrF//iaaA//glxR//yhjC//dhaK//allS//feaB//tyrS//gcvA//wecA//ghxP//rbfA//asnA//dgcM//nrdB//fabB//yfeR//nlpI//queG//csdE//hslJ//epd//sfmF//mnmA//alaE//slmA//etk//dmlR//rfe//cdsA//ykfM//clpS//prpR//ycjW//ydeT//fliG//msrC//cusF//bioD//hyfR//opgD//ygeW//yraI//dgoT//tisB//dnaB//leuB//mrp//aceB//nuoG//yieL//malP//caiF//opgH//folM//galR//trmD//galP//purR//ldhA//ynaI//glnB//infB//ribB//bglH//ulaG//nhaR//srlD//umuC//ycjP//yadN//phnI//rseB//bioP//flgJ//frsA//fic//ybjG//nupG//rhtA//rmuC//ygjR//patA//narL//lpxT//atpG//emrB//dcuD//fau//sucB//mlaF//chaC//dnaX//uvrD//pepT//argT//sbp//yafN//nrfF//ldcA//era//modA//yneJ//nuoH//rnt//yqjI//holB//galR//yfaU//narH//hrsA//csiD//yahK//pntB//rcsC//narV//etk//rpsO//yjbH//hslV//hupA//yihQ//acs//dnaG//flgJ//citG//yaaA//tktA//murB//cra//adhP//lsrA//hyi//waaB//ydfK//metR//yggX//mmuP//gcvR//narQ//insI-1//abgA//mdtQ//gldA//ompF//elbB//araH//fepG//proV//mltC//hybG//pheP//rbsB//lapB//cydC//metF//dosP//adiA//
GO_0071704_3	ybhJ//nadC//tdcR//ygeA//roxA//nrdR//pgm//coaA//yecS//coaD//fur//yjiX//pitB//lacI//yfaL//sugE//ytfQ//mdtK//fliS//maa//nudG//rplW//xanP//arsR//bglH//yphF//tolA//yghB//rodZ//yeaD//uxuB//yhjD//pheT//lplT//narP//chbG//tap//grcA//rffT//holD//yddL//rclB//uhpT//rng//rho//yqaE//nfuA//surA//uvrD//potI//der//ssb//ybjI//tig//pbpC//hscB//glpK//nirD//yihI//yehY//yeeA//slt//ansB//nusA//rimL//tnaB//cpdB//fepB//cas1//idnO//yjcE//adeP//ratA//uxuA//iscA//rhaD//mepH//yjiA//iscU//puuD//ilvM//pgl//mltD//murQ//pntA//prmC//wecE//dsbD//cysD//pyrD//ycjY//narX//flgE//secY//ycgB//fixA//bioB//bcp//tas//uhpT//ftsZ//yahK//yidQ//yebK//pgpC//cheA//glpK//proB//dsbA//hisQ//cysZ//paaE//glmM//ldrD//oppF//tnaB//rnt//efeO//dacD//leuB//mnmC//rimJ//pdxK//mpaA//yagJ//hybG//pgm//cysG//mutS//mscM//actP//iclR//yggF//rffT//ydiZ//atpG//yidP//yggN//xapA//yciV//cecR//rhaR//ybaE//phnL//kch//rluE//mhpC//carA//tomB//edd//entB//argH//pflB//yieH//blc//basS//hflX//dinB//dsdX//znuB//fabI//yjaA//speB//cbrC//ydiO//rlpA//nikA//elfD//ilvB//nanE//yadI//ybcL//hemC//lexA//hcaE//cadA//chbA//sufA//ychO//purN//ybhJ//mazF//fabR//sgcB//yihW//ymjB//yjbG//yadV//kbp//ispU//tonB//kdpE//hcaE//fliK//wza//sodC//fumA//gadB//ldtD//dgoK//mhpC//dgcT//mtnN//gpsA//galU//narU//nuoH//ssb//mdtP//hisC//nadB//rhsD//cyoE//bioD//ygfI//rfe//ygcW//setC//yeaD//gabP//bcp//dtpD//pnuC//pgaB//uxaA//tusC//purF//ftnB//era//mutM//ydcP//sgcR//yccA//xseB//hsdM//aqpZ//fliA//yidD//ygfZ//pepT//ygcW//leuC//hchA//chbR//dnaB//phnM//yidR//uxuR//yhfS//queF//csgB//aspA//ycfH//metN//potC//ygiV//hsrA//rzpR//ynaI//ariR//cyoE//aroL//yfaV//feoA//rfe//hcaE//polA//yegV//aroF//yieF//rclA//atpD//emrB//amyA//ybaT//menH//lacZ//grpE//glnL//emrY//wecC//malY//gatY//tauB//pagP//mdtG//moaB//yhdX//lpxH//pdeL//uidR//asnC//paaH//nagE//ldtE//aroK//znuB//flgI//lgt//groS//mgtL//rpnD//galE//ariR//fecB//ybiV//gadB//ssuD//mhpC//rpnD//xanQ//atpF//bssR//alsC//rlmN//yfaU//hrsA//murE//xylB//gshB//yccS//ygiB//hpf//dusB//gnsB//yfdS//pfkA//ffh//atpD//yibA//yhdX//frmB//yqiJ//prmB//cbrA//tsf//ydcP//folX//fabG//rhtB//tolB//pfkB//frvA//insE-1//ypjD//nanS//agaR//sixA//norW//mrdB//acrB//rhaD//yfjV//ndh//pykF//mlaC//yjjX//moaB//blr//gldA//frdA//flgH//garK//ynfK//ptsI//pitA//yccX//rzoD//umpH//yqeF//napC//aphA//rnt//fur//cptB//mnmG//phoE//pbpG//slyD//yebC//gph//pheS//cpdB//yjjW//nrdB//yadK//smrA//ynaI//acpH//nuoI//yjiM//ycaN//serA//recA//nikA//ppiA//pdeD//insI1//livJ//mrdB//ygiB//glnL//yedP//ispH//fecB//araC//fre//yoaB//ydcT//ulaE//yraK//tsr//pdeR//nuoG//tadA//mmuM//idnD//radA//ilvD//ynfF//tomB//hisM//livK//ydiP//patZ//mazG//yqhD//yebC//tcyL//folA//eutA//maa//alsC//yeaV//cydB//pphA//mtnN//hldE//pphA//yjbF//borD//yahF//lpxH//recD//rpsM//phnI//xylH//ynfK//djlC//hisF//polB//ilvN//pspF//fecC//selB//yahK//alpA//mukB//gatA//pflC//murE//allR//prfC//dctA//argK//bsmA//yjiY//ftsK//rarD//radD//rplL//proP//topB//ulaD//hipB//tatB//bcsQ//argB//paaC//ymfA//yqaE//lgoD//hupA//yfaX//pcnB//feoC//sucB//yqiH//potD//dgt//cdh//rssA//dppB//opgC//clcB//tcdA//dapF//mscL//hscC//tsx//mutT//dsdA//ytfE//nagB//ldtD//feaB//yihP//ppsR//aspA//rihA//tolB//ptsN//ydeM//gspF//thiL//yeaK//phnO//tcyP//cheW//ascG//caiE//ymfK//yfiF//htpG//dhaM//yhcN//mmuP//tcyJ//uspC//fimB//ydfD//yegT//ftnB//speA//idnT//ycaN//lplA//galM//avtA//gph//btuB//modB//exuR//bglB//ettA//yciG//yqjI//yjhH//garR//dctA//tdcD//rtcB//ascF//frlA//cysZ//hybC//mepM//yahI//proS//sgcR//lhr//fetB//yihQ//znuB//rpmC//yphF//queC//pntB//sfsB//phnG//pck//map//ratA//yrbG//dcuD//queC//tdcC//sspA//asnC//yfaL//ybhD//preT//clpB//zntA//ycjD//ispG//lsrK//recA//rcnB//panF//casE//yfgJ//ulaE//ftsW//bamC//glsA1//nuoE//mfd//ulaB//xylH//bacA//gcvT//ymfK//greA//hemB//phnP//yqcC//glnL//ileS//deoB//tatA//cmoB//cobU//feoB//ycdY//zapE//ahr//galF//yneL//ansA//trpA//glcD//yghW//dnaC//phnH//galF//rutR//yjhB//yebQ//miaB//zapD//lldR//agp//rayT//trmL//wzyE//hisF//uacT//tatD//rffM//gltX//cmk//rhaM//yqiG//intE//ahpC//murQ//panC//yqiG//pnp//rfbX//ycdX//edd//rplJ//intS//mgsA//metI//ubiE//ybeY//arnA//adeP//tnaB//rbsK//entF//rng//yeiL//yjbE//yciG//ycaO//yggT//pnp//frmA//sfsB//mreD//ycjY//fimZ//yaiP//folA//lpxH//yjeI//yidH//purC//ynfE//yqeG//pheT//ariR//rplB//uidC//tadA//prs//yedL//dsbD//hisD//rpsO//uacT//phnM//holA//dacB//rnc//selB//gatZ//glcB//clpB//leuE//dinD//yfcP//lepA//paaC//birA//fhuD//prlC//waaO//thiQ//rpmH//mntP//ubiA//tsaD//rfaD//exbD//nrfE//fadL//hisQ//tap//ppsA//bssR//araB//garL//phnM//yghG//yiaM//polB//phr//ymjB//abpA//glcE//kdgR//yieH//yfiC//mcrB//ftsE//dnaJ//bfr//gph//metQ//potE//agaR//nupG//lpxK//lysP//nanR//bamE//argE//ftsX//hemD//galR//lldR//ldtA//diaA//bglH//yhdW//adhP//bssR//yidH//fecD//pyrF//potH//exbD//gntR//sutR//hscC//nagA//fmt//pdhR//csgE//mltB//ansB//zur//pykF//thyA//nanE//sapF//tsgA//glxR//exuR//iscU//bipA//treB//alsC//hsdR//yhcH//paaZ//hisP//lysC//waaP//ycjD//ulaA//gntR//gatD//rfbD//wzzE//sgcC//aceF//kdpB//yieK//cutA//rof//deoR//dmlR//chpS//xdhB//trmO//hcaF//mglB//rihB//gltD//dadA//tdcC//chpS//yciG//ftp//bdcR//adhE//mnmG//aroA//uidR//ung//purD//preT//rplR//adhE//yeeO//narG//actP//ulaG//lrhA//mltC//hisA//nanK//mntS//rplC//ampH//yieL//ychF//fmt//rfbD//cysZ//pdeD//guaD//yfeX//upp//phnI//nanC//emrY//pyrB//ybhP//spy//ydcI//pldB//paaX//yfdS//tig//ispF//trpD//rsmC//ptsG//ybaQ//potD//btuF//ybdR//rbsR//erpA//malS//yjeI//cirA//dsdX//araC//nanC//yjaZ//phnJ//waaZ//iaaA//yeiG//paaG//atpA//norW//minE//barA//entS//pgaC//glpD//nhaB//rpsN//rimJ//nhaB//yjbF//nudG//creB//manA//exuR//yfbU//rraB//dpiB//yafQ//narI//glnL//rimM//puuE//fabD//ampG//gudD//lexA//mdtM//fucO//trpB//argH//dmsC//araC//gntK//dgcM//nac//ygaH//rfaD//glmU//dkgA//thrB//yghG//dnaN//ynjD//tmcA//xanP//sbp//fetA//yiiM//metN//cysU//lolE//csiR//clpP//ygbN//malK//kdpE//cptB//atpE//xapA//glnK//yccX//melA//srmB//fruK//casD//fdnG//tyrS//hupB//dps//yeeJ//yqjH//lsrR//yadI//rayT//icd//hofC//fmt//ynhG//clsA//ascB//ygfZ//ycgV//gabT//ynbB//potD//aas//uxaA//xapA//pinQ//rhmR//yebQ//treR//tdcR//nudG//ivy//dnaA//cpxA//yefM//hofC//zupT//phnN//yqaE//yghO//ldcC//dnaB//yciG//glsA//dgcQ//pflA//malX//otsA//uhpA//pitB//yneE//lon//csgE//agp//sgcR//yehC//dmsC//gstA//paaF//yhjA//frwB//pgaB//ansB//hypE//focB//yoeE//tnaC//phnP//pyrC//tgt//phoA//yiaN//adeD//dcuD//ygcR//mltF//ugpB//mraY//mdtL//yifB//purN//uspB//ymjB//yjjU//basR//thiP//skp//hdeA//endA//ubiX//cas2//yciT//fetB//tolR//pdeD//yaaY//cbrA//ydjL//marA//nlpI//ptsP//hybE//emrY//wzc//dhaM//mtgA//xisR//ydhC//ssuB//sgbE//zupT//shoB//motA//yigL//hsrA//pdeD//ynfK//rpsJ//csgB//sbcC//accA//ddlB//yehD//ydjL//xerD//chpB//mdaB//ypdI//mdtO//bluF//arcB//rplW//narZ//mltD//ykgO//yfdK//mlaD//pcnB//rspB//cysN//aroG//dinQ//yebQ//kdsC//ybjG//bioC//dgoA//argH//hybG//nikB//frlB//eco//narY//ftsE//yaaU//osmY//tdcF//trg//gshB//sgcB//ydeE//rsmH//ychO//ldrD//recQ//birA//yihV//rbsK//orn//ygaZ//ulaA//yhjV//yjeI//ispG//lpd//amiA//fur//rcnR//fruB//rhaA//fsr//mhpD//cof//yjiX//yciT//rraA//ycjR//dinB//yeaV//glpB//torA//ubiI//treF//pdxA//rclC//entA//priA//fabH//fliG//znuC//ruvB//ybaK//cycA//yiiM//oppB//blr//bglA//fdnG//bacA//glnL//cpdB//ompT//wzc//wecA//cydA//amiB//yidP//pnuC//ibsC//dtpB//opgB//pgpB//mdtE//dgoA//rimO//selU//ldtB//yafE//mutL//ispU//nmpC//hyaC//yfgO//ypjD//ompR//bipA//dgcM//argF//npr//alsE//moeB//yciT//priB//fsr//gatZ//dbpA//syd//rhaR//yecS//tolR//srlA//ybaO//hcaT//ispU//ybaE//aslB//curA//curA//mzrA//lgoT//pbpG//degQ//allS//frdC//ligA//apaH//cbrC//nrfA//nadD//rsmC//nirD//yjfP//mtlA//narQ//yjgX//yidP//cobT//ldtE//sdaA//thrA//djlC//yhbY//tauC//ycfJ//nuoB//ldrA//rpsO//raiA//insH-5//dppC//sgbE//xisE//ccmC//malE//luxS//ypdI//hypF//rclC//rlmN//gcvR//grcA//fabZ//sdaA//plsB//serS//hisD//cusA//xerD//manX//ldtC//kdsC//yfcP//cysP//bioP//waaZ//zur//yjaA//acrR//mnaT//murR//sodB//yqhC//ompC//fliG//hdeB//gapC//fryC//glpT//amyA//ftsY//ybcJ//mngB//cobU//bglX//fepE//sgcA//eamB//ssb//ligA//elbB//yijO//yddL//dgoT//phnG//rcnA//mdtG//pepA//gpp//secF//dnaA//yihL//argE//umuC//clpX//mobA//glcA//yjjQ//qseC//mdtK//hisS//osmE//zraR//ftsX//relE//acpS//pta//ugd//potC//dut//lptA//prkB//recC//yhhT//rplO//bssR//dgcJ//cysN//ihfA//bipA//aes//carB//yjiR//mscK//mlaB//pldB//ibsE//yadI//mtlR//skp//gldA//dnaC//yaiP//mntH//htpX//pgm//hybD//rlmE//wecC//tusC//htrE//rlmI//yeaE//yhaV//yaiV//hycH//yhfK//rdgB//entA//dppB//nlpA//sapA//eamA//ycdX//yfdG//fryA//hxpB//araH//fucA//ihfA//ddpX//dgoK//lsrG//cpdA//nagC//chbR//nuoF//rpsT//nikD//elfC//proB//yahK//ispH//hofC//xanQ//cueR//queC//yhjD//phnG//pykA//rnhB//yraH//yihW//xapA//rrrD//dgoA//erpA//ygaZ//serA//mliC//ghoT//mnaT//pphB//mpaA//nlpD//fruB//gudP//accC//dmlA//yehB//mepS//trpB//arsC//yihL//dnaB//yhjG//sspA//cutA//nrfF//pdxH//ltaE//srlB//kbaZ//ygeV//yhdZ//ftsN//manZ//baeS//dinD//ghoT//yceD//rapA//katE//tsaD//coaE//fliL//sstT//cptB//truA//mpaA//uof//rrrD//ssuE//paaE//fdhE//uxuA//polA//rsgA//rsmH//rraB//cydC//pyrC//rraB//ispG//sgcC//csgE//priB//yibH//rsmB//afuB//dicC//tsaE//tolB//ydjM//rclA//fklB//focB//ridA//mlaD//holD//sdaC//nemA//yieK//ydfG//htpG//ubiG//dppF//pstB//ymdB//narU//sufC//acnB//lplT//kduI//yebG//pfkB//yedA//secG//appB//tolA//sugE//gntR//apaH//dgcM//mnaT//potB//arnT//accD//opgC//srlA//ydiF//ghxP//metF//bioC//yciA//kdpF//recB//yjeH//yagJ//csdE//paaF//nuoB//atpH//mpaA//iscU//bssS//hxpA//dgcT//cadC//lpxH//holE//cusS//dnaT//gatC//glnQ//tdcB//rpmC//glpG//metR//gyrB//pheM//uspG//napD//cas3//recB//soxS//rhtC//aroA//trmJ//eamB//fabI//nanE//zitB//ptsH//mltA//ispG//eutR//yphD//yegS//napB//dctA//phnJ//yqaB//pcnB//rcnB//insA-1//rplW//hcp//leuE//folX//alkB//kgtP//mdtB//ccmG//yccA//barA//cheR//yfdC//msbA//ybaQ//serA//focB//araA//agp//fadA//ompN//ycbV//ybcM//envZ//dpiA//fabR//groS//rcsA//yccA//ydgA//ispA//chaC//raiA//dadA//leuO//glgC//nrfC//ycjR//slyA//ibsE//gabT//eutA//secF//mioC//hemB//hsrA//dicC//ghoS//miaB//eutR//zraS//bglJ//kdsD//maa//zapD//folP//ybhG//yagG//codB//atpA//udp//trxC//cobU//mdtN//gppA//clpX//mglC//ybjN//truB//dauA//waaL//
