#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	hrsA//yedF//yjbF//lacZ//
GO_0071704_3	kdsB//mraY//frdB//gudX//dadA//hdeD//fabG//yggP//hofM//tdcC//recE//aaeB//yjgX//ybhA//hemB//feaR//malZ//mmuM//fre//shiA//pepA//glnH//nudF//frsA//rcnB//rsmI//ygfA//trpL//mngA//ihfA//cusA//ynjA//cheB//ymdB//rluD//hemG//opgE//borD//dtd//ggt//nupC//nuoL//hofM//greA//topAI//rnr//flgM//ccmA//ydjH//pyrC//ybiT//rpsP//caiF//argB//sgcX//trmD//artI//nadK//rcnR//groS//coaA//panB//nfsB//mak//yrfG//gabP//dgoK//srlD//citX//yhdH//basR//ampE//recR//aroP//parE//btuE//arcC//recE//yegT//polA//alsE//xisR//gcd//fhuB//rplB//nrdD//csgG//mnmE//nudF//glcC//entA//frr//chbA//lldD//hisS//yraI//rlmJ//carA//recE//glnS//ynbC//yggX//suhB//deoD//rbfA//pheS//lrp//rbsA//rfbX//lapB//gluQ//rpsQ//argC//rsmI//yjhH//alaS//glcC//rzpD//tsgA//sfmH//rhaM//gpmM//yjgX//pta//ypdA//phoU//mipA//wcaB//nirB//ybiI//iscR//ompA//bglJ//fumB//yneJ//tmcA//gpmM//tdcB//cydC//glpX//alsK//ychH//fbaA//ybcJ//garK//alsA//nikR//setA//puuP//rppH//yjhB//fic//ydcO//yebS//ftp//csgF//nrfE//afuB//betT//murQ//hypE//hyi//truB//narW//gmd//dgoT//caiF//acrZ//entA//rimJ//mhpT//hcaD//aroB//sufS//nanT//ispU//leuD//yhjR//atpE//eno//yebZ//amiB//fieF//yphB//tsx//rutE//ygbN//sdaC//yadV//yfaL//argE//fadM//rpsG//malY//ymjB//yfiF//bssS//lysA//oppF//cydC//sapB//tcyN//nrdA//pdxJ//xerD//adeQ//gudD//abpB//thrA//coaE//folX//leuA//ilvH//fadL//sgbE//alsB//cpoB//dcuA//fbp//modA//yicJ//agaC//yajO//clcA//rpiR//ybjD//yqjH//scpB//uspG//glsA//appB//gpt//cspG//ileS//hofO//thiH//glnD//yehP//yjjU//ompF//lpxB//yhcH//hipA//ycjU//accB//ycjR//cysN//dacD//thiM//nirC//dkgA//sbcC//ndh//ybbY//yeaV//yjbG//tnaA//ydaV//cutC//osmF//aaeR//rsmI//dsbB//frvR//fimB//opgC//rhlE//galM//ybhD//kbaY//entD//bamD//mutS//flgM//selA//clpA//rbbA//gpmM//pykF//cyoE//thrB//narP//trmH//hdeA//gltS//holC//fimI//kdsD//yddM//tusA//entH//treB//cmoM//glpD//zraR//yejE//ampE//rimK//hemL//aroK//uspB//ulaC//potA//ybhF//mreD//yrfG//nuoB//paaF//ampD//dnaA//flgK//bepA//recF//lgt//cof//yahN//yihV//gabD//djlC//rutA//pgaA//yeaD//mlaF//yegS//malF//yahF//umuD//queF//satP//holD//ydiV//tolQ//ydgA//yobA//hypC//yagG//bioP//metQ//aroK//tdcD//purA//nikE//yehA//mntP//coaA//yjiY//sodC//mtlD//rsmB//gltX//pphB//cueR//ybfE//ynfL//lptA//trmH//tgt//talB//purC//insI-1//ribE//ansB//hofO//rseP//xanP//flgK//yneJ//deoB//rpoA//uxaC//kefG//sgcA//kdsD//yghW//rplP//nrdE//dtpC//pflA//waaF//marR//yqhC//yadN//lacY//sbcB//eptA//cvrA//lit//degS//amiD//ytfP//cmtB//xerD//rimK//yfcP//yedF//fbp//topA//uxuA//nagB//fes//uxaA//sbcB//fimG//speF//rna//umuD//intQ//cynX//mglA//gntP//ybfA//nrfE//tldD//leuE//ybcF//kdgR//yjiM//amiD//hemG//ddlB//hypD//aas//thiM//dsbC//yfcG//yfgJ//pykA//yoeE//ilvA//mrr//iscR//glnD//ycdX//mngB//msrA//waaJ//intA//sstT//dut//rpsJ//cysC//rclB//araA//priC//pal//waaL//yeaK//tusB//ydiQ//cysA//actP//ygaH//lapB//livM//phoA//metB//ydcO//hemG//yiaB//lpxL//ivbL//dinI//ubiX//ydbD//entB//nrdI//nlpI//cusS//rppH//fpr//ttdR//paaD//sufE//recB//citE//xanP//rfe//ybiA//hscB//gapC//glcB//tqsA//norW//citT//ssb//yejE//clcB//xylB//argS//tsgA//fixB//surA//atoC//yfcS//ulaE//rpsS//tilS//trmI//yphC//elbB//ydaN//apaH//dfp//deoR//frdD//ridA//pdxH//nikB//lldD//radA//speG//uidA//ydiF//ygfA//deoR//casA//yfiC//nanK//sgcB//dppF//cheB//queG//glsA2//ynfH//ackA//ygcR//xseA//hofM//fabA//ybhA//tnaA//tnaA//hcaD//surE//gutM//rfaC//hisI//cyoB//rpsO//hyaD//pagP//atpH//yfaU//ydcO//cynX//hypC//guaD//hycB//dtd//vsr//agaW//atoS//fepG//hldE//zur//entS//ptsH//ttdT//rsmC//yedL//plsB//fabD//hofC//codA//basR//fepG//trmB//ybiH//tusB//bipA//sufE//yqiJ//nrdH//yqiH//yidD//ftnA//fixC//fumB//yiiE//mscL//pgpA//accA//pgl//guaA//yaaU//ynfK//kduI//yihQ//thiI//clpX//leuB//lipA//aldB//ydiB//sfmF//marA//truA//mtlR//dicC//gsiD//mrp//motA//atpC//yiiD//btuR//afuB//cspD//mdtP//sapB//degQ//ddlA//glcA//yraJ//rmf//yfhH//fruA//btuC//cyoD//glmS//flgJ//glpD//ytfQ//pabB//mreC//nrdF//minE//bglB//modA//yabI//atpB//wcaB//recC//moeB//dtd//acrZ//trpB//paaE//ldrA//livF//mocA//raiA//symE//hinT//lysP//moeB//ftsK//ghxP//rdgC//cbrC//kdgK//srlB//yegV//yodD//hypC//aaeR//glvC//ampE//acnA//uvrB//kbp//mltD//ycdY//rplW//yieL//gltX//hyfR//ribE//gatZ//yraK//yegS//glsA2//gadA//torD//ycbU//cusR//yahB//aroL//arfB//rpsI//yajQ//gpsA//elaA//cca//dhaK//hypB//luxS//paaH//ybiX//yagF//hscB//ftsN//dacA//rpoH//fklB//hyaA//norW//rpnD//rfaC//mhpA//xylR//yieE//gspE//lacY//aroG//gspF//ftsH//yqeA//gltS//ygjK//ynaI//fepA//tufB//nanA//ygiV//aceK//trkG//mraY//cas1//coaE//sufB//mtnN//metI//mdh//btuR//rhaM//mrp//ygcO//prmA//rhlB//hybB//uspF//yidQ//dhaR//ykfM//mglB//mhpB//chpB//nikE//cadC//emrY//rfaG//pepN//dgcM//phnC//puuE//emrE//fliL//nrfB//arsC//mioC//rplP//opgE//fdnI//xseB//pinE//ibsE//pepN//rsmJ//pflC//lrp//pgaA//prfC//betB//waaP//srlD//yjtD//hybB//alaC//serA//uspB//ivbL//yidR//dgcE//ddlA//mrcA//yhdH//iscR//rbsR//gltX//ais//rplW//yidZ//trmA//uvrB//yadN//clsC//yfhM//rlmH//dhaL//prlC//rpsJ//agp//ompW//thrL//gudD//cedA//ybbY//scpC//dapF//prmA//rihC//dgcJ//treF//mukB//ybcL//basS//sfsB//prpC//ugd//serC//gpr//lysS//chbC//glsB//mscM//yfgJ//nrfB//ydfK//sbcB//iap//yphC//ychF//rsmE//tomB//hpt//purU//ptrA//fecB//rpsM//narX//narK//agaR//yhjR//eptC//ykfM//diaA//intF//cobS//dgcJ//csrA//nudB//cysW//yagI//pgaC//folX//bamC//dsdA//hybD//yqhD//chpB//ychO//yjjV//yfaL//adeP//yciF//hofM//qseC//yiaL//nfi//fliM//mraY//ssuB//hybC//ygbN//kdsA//yagI//puuD//hslV//dinQ//ynaI//mak//dhaK//cysE//yghG//hisA//alaC//lptC//ybbN//glyS//wzzE//flgC//sbmA//yqcC//tktA//adeP//qseB//cyoD//yjhG//dsbG//gmk//ydaV//yjbF//entB//pgpC//apt//cynT//hyaC//gor//fieF//sdaA//pflB//zupT//dgoT//murC//gudP//cpxA//fumC//modC//fadE//rpsT//insA-2//pinQ//tauD//ispH//rhmD//fliS//rihC//dctR//yhdX//xylH//arcB//ldtE//tsx//flhE//ddpA//yijO//mdtG//nudG//sgcC//yfiE//erfK//yiiD//entH//yehX//carA//pinR//dosP//yqcG//sapC//yraN//bglB//trpB//rpiB//potH//hscB//ttcA//mlaB//ompL//yqjA//yaaU//yggD//ydcI//fepC//ccmC//groL//cysB//pdxY//ycfH//yhbX//pagP//yaaJ//bhsA//rihC//ftsK//gltI//narZ//yhhY//ybeQ//kdpD//mutS//sgcR//ispB//hisI//trg//waaL//fau//rutB//frmB//ymfA//yecS//pspF//rpmC//tdcA//adiY//hyfR//gadC//dnaT//emrE//sdhE//alpA//psuT//mnmC//caiD//xerD//lsrR//kdpA//mutY//tusE//mlaF//lysU//yrfG//tcyN//fdnH//ubiJ//ybiW//dcuC//recB//hemL//asnS//potA//torR//pyrG//araH//ygbL//moeA//yghU//yajR//tar//mltF//ynfH//intE//thrS//groL//flgC//yqiG//mazF//birA//bamB//torZ//emrE//fhlA//fepD//yihT//satP//yjbG//gltS//fmt//phnM//rpsA//fepE//trpC//cysH//yidA//proW//fryB//phnI//glsB//chbB//xapB//truC//dtpB//yidE//rffH//ddlA//nrfE//polB//umuD//sixA//appC//wzzE//speE//nanA//nadE//csdE//yfaX//yfcS//yhhZ//yjiX//frwB//gcl//ptsH//ubiB//yiaF//ybaE//mdtA//yehD//dcp//elfD//yjbE//rtcB//sgcC//fliT//csgB//dnaT//sfsA//yheT//cspE//nrdR//cspB//tyrR//gltP//xthA//tolB//zapE//ulaC//ynjD//ynfL//tamB//alpA//yidE//cysU//murA//murJ//proQ//lysA//priA//dtpC//rep//yjbE//btuR//ppc//yddM//lon//elfC//yqiI//rcnR//ftsX//wcaJ//sanA//yiaJ//deoR//ddlA//fur//arsC//ribD//yfeW//atpB//aaeR//hiuH//frlA//lipA//murD//arnB//bamC//aspC//araD//yjjI//yidK//frmA//der//waaH//fdnI//wzzE//ycfL//frdA//secD//yoaA//rpsN//mrdB//phoA//cadA//ldtC//nuoB//yjaA//lsrK//opgH//acrA//murR//fadH//mntP//mntR//csgA//cstA//ycjR//purF//narU//puuC//gnd//ydiV//mepM//pdeF//dinJ//truA//fepB//ybhI//cysG//selD//yjbE//ybhG//bdcR//talB//relB//mrp//fadB//napB//sufB//yqhC//setC//modA//mtlD//apt//focB//znuC//yeaV//raiA//yjhP//yqeF//ugpA//hofN//bamE//xylA//sdaB//talB//yohD//kefG//prlF//yhaV//dppA//hyaD//ymfK//rfaD//sthA//recX//yeeJ//hcp//dnaN//glxR//yfjR//fliZ//avtA//srmB//katG//nadD//rng//ubiA//patZ//lptA//mltG//alr//rzoR//zraR//dapA//ghxP//intS//umuC//phoA//syd//xapB//rplW//lon//hdhA//yhjD//yeeO//yfhH//mmuM//yfcU//hemH//ubiE//feoA//aaeB//secF//yfaU//radD//epmA//dgcF//yraK//pphB//ydjK//ydeE//mscL//yhaM//lptG//mcbR//gnsB//yiaJ//ade//mtn//queG//intE//araB//yfbS//lipA//nhaB//asnA//mngA//ibsE//nadB//rclR//glgA//nudG//insA-2//asnC//pdeK//htpG//yhaO//rdgC//cpdB//uxaB//rzoD//xisR//purC//nikD//dgcM//ais//yggW//ynfK//ycgB//glmS//sfmA//ynbC//murG//yiaF//rpiR//rsmG//rsuA//mreC//rihB//sspA//ybdH//pepB//leuD//yfaE//deaD//nuoB//sdiA//rclA//cheA//phr//fhuC//moeB//yigL//fecB//ftsB//ade//alaA//bamA//pcm//yfeX//aroH//clpS//rplK//opgD//hisA//pdxH//pheA//mzrA//flgH//dhaM//mhpD//yfeX//paaA//ansA//gspF//cusB//ghxP//bioP//lpcA//pyrH//pinE//gudP//ppiA//ydcI//lysA//fimF//rlmL//dppA//hycA//nac//ycaO//ybfA//msrQ//ygfI//pgrR//ubiF//yfcG//iraD//eptA//yajD//ubiF//ibsC//rlmN//mlaF//cadA//flgB//ampE//accD//speA//trkA//aroC//uraA//ihfA//ahr//mazG//ytfQ//hcaT//ydcM//tmk//casE//sulA//cpxR//cydB//rluB//tesB//glk//pstS//queD//trkH//malK//yagE//cydD//mcrB//lhr//clpA//tdcR//narJ//murE//yjgX//yihO//dgoR//tag//bioP//lpxC//yijO//asnS//dicB//aaeR//recO//plsX//raiA//amiA//tdcA//yjjB//dsbD//trmI//hisQ//ygfA//torA//yfeX//waaG//nrdD//alsA//ygbM//yiaN//metC//emrE//gcvR//yebK//pgaB//glpT//purD//ppx//hofQ//topB//waaF//mntH//rpsN//rhtB//prs//ilvM//slyD//atoC//xisR//mog//hisC//glcF//atpB//sgrT//araB//atoB//radA//araA//rlmL//ytfP//rfaQ//yhaM//bssR//rlmE//helD//ahpC//ygiN//hflK//manY//flgB//sodA//ypjD//kefF//msrQ//fpr//lplA//der//allC//essD//agaC//mug//ugd//yegD//galS//yiaF//cas1//alsA//mprA//aqpZ//uvrD//cusR//rzpD//suhB//rbsR//ubiG//yfcS//yejA//bacA//dgoT//lacY//msbA//uvrA//mglC//ompC//pppA//waaH//sbp//hdeB//hchA//yaiW//ligA//ytfP//cydC//rffC//yaiP//adiY//crr//yaiV//hinT//dsbA//dhaR//sfmD//lolC//ugd//msbA//ydaC//yadV//mhpC//ompW//rutC//rspB//envR//ffh//yjhI//rpoE//malE//rclA//dauA//hexR//uraA//dbpA//guaC//hemC//rutF//ybaE//fliA//gltB//cdaR//fadB//ydfD//yjcO//insK//asnC//ygjR//atpA//exuT//leuC//araH//ycbB//dnaG//ycjW//murP//sspB//hisD//yneL//wcaB//tatE//gutM//hokB//hybO//gudD//eutB//atpG//narI//srlE//recC//ftsB//ubiA//eco//menH//sapC//yidL//aceA//metN//chpB//tsf//yhbY//prfB//casE//rfaD//lepA//kgtP//csiR//mdtC//xylG//hyaC//nfuA//csgD//agaC//mioC//narG//dmlR//garK//pstA//serC//murB//yhdX//mhpB//ybiW//gpr//ycjY//rpoS//ibpB//yebG//acrA//lgoT//napD//dinQ//sgbH//xapB//
GO_0071705_5	metB//ynbD//tig//phnG//allC//csdA//malP//murP//yohC//ubiH//creC//yhhZ//aroE//pheA//ypdI//pspA//zwf//yciH//hypA//ulaE//potG//iscR//nfsB//aes//efp//yegD//yehT//ygiN//curA//rpsG//aslB//flgG//yaaY//eno//ung//yhjX//nuoF//yegS//yadV//rbsK//idnO//cspB//raiA//mepM//cusC//yajD//gatZ//mliC//ygcO//ycgV//agaB//rluC//nrdA//feaB//dcyD//eutN//malK//trmA//galP//ygbN//thyA//malQ//pstS//yaiW//malZ//hemD//zapA//pspC//atpF//pyrF//appA//apt//argD//lrhA//cobU//dsdA//stpA//speB//panZ//yobA//bioH//gspF//cirA//paaH//srlR//yebC//ycbU//pnp//metQ//ydcS//glcE//ptrA//rlmH//yqiG//pyrH//astC//ydfD//agaS//nrdB//opgE//patA//rplJ//ebgA//lpxT//csrD//yegT//ydcS//tnaA//sbcC//yafE//hisQ//ydgA//dacA//chaC//ascF//clcB//rplL//fucI//rimM//arnA//zntR//yagI//yfgI//mdtM//yejA//tatB//yhdH//csgF//hxpA//flgE//clpP//tolB//yfdS//yfdO//bolA//cptB//yjjU//ldtA//lysO//cpsG//hisS//yqiJ//cbtA//malG//lacY//metK//ptsP//mlc//frvA//rzpR//pdeK//cysI//setC//waaJ//yqgB//paaG//fhuF//nfuA//fryB//kdgR//dcuC//fnr//ydfG//nrfC//tdcB//artM//leuD//zapE//feaB//yddL//yjcO//ygeX//topA//intF//dkgB//fabZ//fimH//yeeL//yahN//rfe//cysS//cpsB//pepN//yjbB//lpxC//mtfA//hcaC//yhhT//secA//mntR//pliG//parE//sapC//envC//cheR//hyfF//ulaA//recT//rmuC//grxD//rhlB//pyrF//ydcR//argB//hflD//idnK//aspA//focB//uspE//argH//ynbD//chbR//fdoG//acnA//frwB//ybcJ//napC//ydaV//rhaM//yajD//epmA//entD//ynfL//uhpA//groS//copA//leuE//yddL//patD//norR//dacC//ypjD//flgB//ychO//ycjP//yhdZ//
GO_0071709_5	yeaG//hcaC//rppH//potC//mgsA//dgcN//yfaE//hyfF//pepT//hdhA//
GO_0071731_5	fruB//agaR//torS//
GO_0071732_6	oppD//
GO_0071769_5	nupX//
GO_0071804_3	yqaB//codB//glyS//allB//spy//pinE//cysH//arsB//sanA//ldtB//recD//ychH//hisD//rpiR//pphA//
GO_0071805_4	lsrC//bioF//frlA//yejB//rplX//glpR//mtlR//gltB//hdeD//lptG//ilvC//yagF//yfeX//purN//hisS//
GO_0071806_6	minD//copA//murI//aceA//cadB//ugpC//bdcR//ogrK//yigL//caiB//rfe//yggD//proQ//kdsC//wecB//phnM//ccmF//bioP//ypdB//
GO_0071807_8	fliS//
GO_0071824_5	rsmB//
GO_0071826_5	tnaB//waaU//dsdA//ptsG//uidA//yfbS//argD//hupB//ubiB//deoB//rfaF//tap//glxK//sdhE//xapB//insF-1//treR//zntA//hsdR//rlmJ//chbB//glyS//idi//puuD//yhcN//insE-1//
GO_0071897_6	rihB//upp//flgD//maa//pbpG//tatC//rfbB//rimP//mtlR//pgsA//aroE//mcrA//rfbD//ygcR//puuA//sucC//gudD//recD//envC//sdiA//
GO_0071915_9	argS//
GO_0071932_8	gdhA//
GO_0071934_6	acrE//setA//yfiR//
GO_0071941_4	ydcM//uvrD//mcbR//pepD//lptB//pinR//rluE//hofQ//murE//
GO_0071945_7	paaF//
GO_0071951_8	rcnA//
GO_0071963_4	ycbB//
GO_0071973_6	arcC//ygiS//htrE//fadJ//slmA//ycjD//hisB//sgcR//ypdF//pal//rimM//hyfA//ydcS//lldD//ampD//glnH//ybbY//sixA//fabB//ydhK//ybbN//paaF//sbcB//bamE//nagC//acrZ//casE//narK//sgbE//sgbH//mnmC//
GO_0071975_4	glvC//
GO_0071977_5	ybeQ//
GO_0071978_7	ndh//thiD//yqiI//hxpA//bhsA//yddL//pspF//hlyE//ybhS//garD//treA//ybdO//erfK//ydeE//
GO_0072321_6	dgcM//yaaY//
GO_0072322_6	spy//
GO_0072323_7	tehB//
GO_0072329_7	srlB//aaeA//yjiX//epd//rpsL//tauB//yjcO//rplD//mdtN//sgcE//pabB//envR//yghG//paaB//fau//ftsY//ygiV//exuT//tamA//yhgF//ada//ftp//ssuE//mazF//uvrY//tatC//recE//baeS//argP//ydiQ//ygiW//opgC//ppc//hisM//ibaG//tufA//cbrA//mepA//ytfE//trpR//ykgA//symE//livJ//trxA//pdeR//sufC//prpR//gloB//tcdA//ralR//mhpB//yjhH//garR//pdxY//uspF//dgoD//sad//iraM//rtcR//ibsC//tgt//yjbH//narI//aidB//yqiI//cysI//rbsA//sspB//plsX//hcp//dtpD//yjhP//glnL//yjjV//yfjV//metL//betI//fliD//prfB//glnD//acrR//
GO_0072330_7	rcnB//tyrR//atpE//yhcN//secF//yfhH//murC//thyA//mgtL//bacA//ybgI//zinT//cutA//ybjC//cmoA//cvpA//mqsA//garP//lacY//lptA//mdtD//hflX//manA//waaG//trpD//emrE//yeeA//osmC//recO//adiY//wecB//betI//gloA//yajD//cysK//yeeA//yibA//trmB//rpsE//amiC//cusR//add//potG//yggT//ydiK//bglF//yehB//yehY//yfgO//creB//ffh//rpnC//cirA//fabG//hcaR//xerD//yajD//insI-2//
GO_0072337_6	idnO//dtpA//atoB//polB//cof//yggD//bioA//secA//lptC//ydbK//ykgF//argT//glpD//yjjQ//sgbH//yqjH//potA//ilvB//ebgA//mepA//cobS//phnK//dtpB//yieF//gsiC//decR//
GO_0072344_7	tcyN//dinD//aspC//proS//
GO_0072348_5	pfkB//setB//hycI//hisC//fdoH//bhsA//acrF//phnG//waaB//mdtE//thiP//yijE//ubiG//kefF//epd//pcnB//recQ//pcm//queF//modB//pliG//mltB//ygbM//lpxK//yejB//yfcP//glsA//hipB//ynbB//araH//ispA//frmA//appY//glvB//greA//hisA//gadE//rtcB//hisI//creC//
GO_0072350_7	patD//casD//elaD//ghrB//nirB//rpnC//hicA//rhsD//mdtE//nusG//ydcO//rhsD//aceA//hscA//waaC//ubiF//wzzB//ilvB//
GO_0072488_7	nagZ//arfB//patA//bglA//ettA//tig//ytfE//
GO_0072490_6	tap//mngR//
GO_0072491_6	sgrR//yedX//
GO_0072501_7	pfkA//
GO_0072502_7	ascB//
GO_0072503_7	elbB//rnlB//
GO_0072505_8	rpnC//
GO_0072506_8	ygiS//
GO_0072507_8	coaA//psd//mutM//
GO_0072511_7	rmf//arnB//lyxK//atpF//yqaB//narU//phoB//ilvN//envR//ygeA//sstT//xylF//ung//mutT//nfo//eutN//paaF//
GO_0072512_7	rclB//alaE//torD//dapF//mhpT//yadG//lpxT//ulaA//cvrA//rlmI//gutM//sdaA//
GO_0072521_5	fliG//fliZ//trpC//xdhB//topAI//entS//cspA//fruB//guaA//ccmF//msrC//rapA//nupC//wzc//metQ//frlC//pyrH//dgoT//malQ//ttdR//rplW//flgJ//dnaB//metL//speA//hisQ//frdD//xdhB//sstT//rlmJ//cynT//speB//pstB//proC//cspI//yedF//speD//torI//pdeH//dtpB//serB//yaaU//ccmH//yjjG//frvB//rpsO//yibF//ttdA//glcB//holC//ygfZ//lyxK//dcuA//fdhD//bepA//rhmR//bolA//wzzE//mglC//birA//ugpB//ybdO//yfdR//glrK//exoX//alsA//murE//mtn//
GO_0072522_6	rlmB//yeeJ//patA//asmA//yhhY//menA//nfi//yjiQ//actP//ubiF//kefG//glvB//yidH//ygdG//narL//fieF//nanC//lpcA//pgm//epmA//rseC//rdgB//yahD//puuC//msrA//phnN//asnA//mgrB//gatA//gadE//coaA//kdpB//nikR//cobT//yaaA//alsE//relE//malG//lptE//rlmA//ftsX//prc//potF//
GO_0072523_6	nudF//rpsI//yfiC//agaI//ilvH//nac//curA//apt//gudD//rsfS//tsgA//yciH//
GO_0072524_5	radD//yehB//aroB//rpoH//yedF//yphF//tyrB//osmY//hflC//rplC//mgtL//queF//actP//ilvD//ruvA//decR//yfdR//argI//appA//etp//waaZ//ttdA//yihS//agaB//rzoD//cmtA//rhaA//ydiR//tcyP//atpH//plaP//trpC//cydA//aroB//ybhJ//dtpA//nanR//kdgT//sbp//rutR//gloC//ybhP//ydcO//pabA//oppA//rnt//ulaF//
GO_0072525_6	alaC//zur//mmuP//wbbK//yggT//phoU//ybeY//tisB//yihI//tsf//ruvB//nth//ruvB//cusC//hcaT//yfdK//csrA//mrdA//pphB//elbB//cspG//rpsS//yahD//ygfX//yafN//yhcD//gpr//murR//ygcW//fadM//frvB//yhgF//treA//yfbS//asnB//fabG//dnaK//
GO_0072526_6	metR//frmB//
GO_0072527_5	phnG//clsB//ydfG//proB//yihR//acrD//lsrK//ybiH//frlB//uhpC//lit//rpsR//ydiR//pckA//prc//fetB//ilvH//hyfA//dacA//proV//ftnA//fimA//rsmF//rpsI//casD//ispU//sfmD//yecS//flgM//cytR//yqhC//idnD//caiE//rplY//idnK//yajO//raiA//ykfI//yjjB//nrdH//eutN//oxc//rhaS//argT//tnaA//yoeE//pstA//dinJ//fimA//yhcH//rpoH//rsmH//frwC//ibsD//ynbB//yjcE//fhuF//
GO_0072528_6	tisB//ahr//lpp//sspA//gabD//fabA//ydcS//prs//kdpC//phnO//ybbN//mngA//nusG//ybiO//pabC//lnt//dnaQ//tehB//rayT//ydhK//tatE//nrdD//alkB//tnaC//yfiR//ycjY//ybeF//wecB//trmJ//
GO_0072529_6	cas2//ydjM//ssuC//bacA//secM//lysC//dauA//rhaR//sgcC//holB//ybaK//leuD//csgD//dnaC//gcvA//yahF//flgG//edd//aroD//sucA//aidB//rcsA//yphD//
GO_0072530_6	lsrG//prmC//agp//ygfA//
GO_0072531_6	serB//emrD//ycjW//yciF//borD//yqcC//
GO_0072581_9	yhdH//
GO_0072593_4	ypdI//patA//phoP//sdhB//hicB//sfmF//yhfK//yiaJ//evgA//
GO_0072594_5	allS//
GO_0072599_6	pgm//
GO_0072657_6	yrfG//paaB//ybiT//moaE//uhpC//ruvB//ynaI//yidL//aspS//rcnR//ybiX//argO//feoA//truC//ybaL//rhaT//arsB//
GO_0072714_5	rsgA//
GO_0075713_7	maoP//ptsI//bipA//
GO_0080033_5	uhpC//recN//
GO_0080090_5	aceF//gltP//pspC//livG//trmJ//wcaB//ybhD//kbaZ//lpxM//malX//kduI//glrR//mtlD//ybjD//flgI//rsmI//lsrB//yebZ//sgcR//hisS//nusA//uxaC//rpsK//ymjB//mlaC//lrhA//yfbU//rlmB//hns//citX//nanR//speA//yggD//acrZ//ftsH//mraY//aes//hexR//prfB//mlc//minC//rsmJ//pbpG//hscB//rtcB//pdeL//gatY//glcD//shoB//uhpB//tdcA//entB//essD//curA//yehY//dsbB//rluD//rsgA//aroE//hycA//fhuB//narI//xylG//codB//ydiP//wcaB//ydfG//hscA//rclC//folM//mutL//kup//paaD//alsA//yjjQ//insI3//csiD//rimK//ybhI//dppD//fryC//ynfL//nrfB//katE//borD//cadB//dinD//ftsN//cyaA//acnB//yjiX//narK//yeiG//cdd//phoQ//abgB//udk//fadI//lpxT//rhaT//fliZ//recT//nfuA//mlaD//phnJ//insI3//opgC//hycI//pdeR//ariR//yfiF//secD//mqsA//caiE//prfB//bamA//yebS//hpf//hisC//waaH//pagP//gspF//dsbC//fecD//gcvP//ribC//fpr//basS//dauA//fdoH//yhjG//cynS//glgB//hyfR//acpP//csiD//ygbN//dgcN//glcB//ydiB//hemA//rihC//ivy//alsC//acrF//malQ//talB//tig//casA//mdtL//flgM//panB//fumB//gsiC//alsC//idnK//csrA//gntU//hisS//cusB//umpH//bolA//malX//ymgA//rdgB//waaF//iaaA//ansB//ribB//hyaA//clpS//rsmF//flhE//xdhB//betB//rdgC//chbB//xapB//rutF//flgB//pheP//shiA//alsA//yabI//entD//torI//xapB//yidQ//ybcL//yiaT//rplN//yecS//btuR//ymgC//rnhB//queE//fabG//mltF//higA//iclR//nikE//parC//yqaE//pgpC//recG//ansB//fdhE//acrB//cueR//rsmF//mgsA//norR//fmt//yjcO//ycaN//grcA//rcnB//lpxL//csgD//ybcL//fliG//viaA//sixA//gspE//frdD//yccA//ibsE//insH-6//rnb//rpsI//hdeB//fadR//yieE//potE//ydcT//rimM//tdcD//holA//mprA//dcd//yfiE//rnd//hcp//menB//idnO//yghO//hybF//cecR//dxs//waaP//lepB//hscC//agaB//pabA//alsK//lpxM//speG//ygaV//atpB//yafC//wcaB//cyoB//ydcR//djlC//hycB//wcaJ//phnI//yqhC//mutH//shoB//ybaL//nikB//argT//mreC//pheT//chbG//lpxB//ygjR//araE//yhcD//yaaU//phr//kgtP//caiD//pphB//ybcQ//adiA//emrY//yohD//ubiD//fre//fadJ//btuF//moaA//yneJ//mlaB//yfcR//narW//kgtP//pnp//mscL//ygeV//dcm//gspJ//rluC//trmH//yqcG//araE//napC//asnA//mdtN//gltI//erfK//yfeR//lsrB//dedD//waaC//yiaF//nanE//napC//argB//maa//yqgB//yihT//ybiW//frvR//ycbU//gatC//dkgB//yjjU//yfcU//bioD//yafE//hemN//narX//accC//epd//purB//rhaD//yqhC//nlpA//rsmF//mdtO//wecE//ydfD//
GO_0080111_4	cheZ//lgoR//
GO_0080134_5	nrdA//
GO_0089705_7	speG//recJ//
GO_0089709_7	ydcR//yijO//
GO_0089718_7	yedX//zitB//selU//purN//yraK//galT//hypE//cspA//msrQ//gsiD//
GO_0090066_4	coaA//fes//rpmB//menC//iscA//
GO_0090068_7	tig//
GO_0090069_5	hypF//araE//glmU//
GO_0090071_6	pliG//ydhJ//otsB//
GO_0090087_6	map//ydiV//hcaF//
GO_0090116_7	lolA//
GO_0090143_4	pdhR//
GO_0090150_5	glyS//cysS//yhhY//yehA//melR//nirD//hisC//fau//rpsS//sdhB//cdaR//ygdG//
