#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	xylB//bdm//fliZ//ybiH//
GO_0071705_5	torY//yafC//sugE//insF-1//yhhT//feoC//malZ//hyfR//modA//yadV//bioA//betB//yebS//frdC//casD//hisH//yfdO//bioD2//rpnD//corA//glpG//kdsA//nikE//tauD//phoQ//arnE//modA//potB//dgt//ynaI//yadV//yihQ//pbpG//ldtA//ybdR//mngB//mdtC//xerD//clcA//intQ//rnb//gstA//lptD//torC//bamE//lptD//folX//rbsR//hcp//rplN//cysI//prmC//yajQ//glnH//sbp//bamC//ygaZ//hslO//ldtD//dauA//dgcJ//matP//yidD//flgC//udk//potA//flgD//livF//dcuD//baeR//cutC//yceD//purL//mdtN//ubiX//fliS//mngB//murR//argP//dcd//rsmA//holB//ymfA//yggX//murE//bepA//mltF//phoR//ribC//fepE//zupT//dctA//betB//corA//yraR//pdeF//waaL//purC//chiP//fbp//clpB//hisA//acrE//glnB//aspS//slyA//lpxH//moaD//rffC//mngB//cysE//mgtA//glgB//tufB//gadX//dgcQ//eutK//yahK//malG//map//frlR//ytfE//rtcR//gpr//rclB//rpsO//pliG//yadC//mdtC//ynfK//sdhA//sdhB//nusG//topA//ivbL//mgsA//fhlA//flhC//rluA//nikA//yihR//fepG//mtfA//mdtC//polA//yaaU//ypdF//phoU//yhcH//aroE//mdtI//sdaA//tar//yahO//alsE//ratA//sspA//prlC//ghrB//napD//malI//ynaE//pinQ//citT//yafO//argT//ftsL//potF//yedP//agaB//fhuB//dbpA//ybiA//ygcW//gutQ//ptsI//yajD//pbpG//fimD//amtB//yggE//yjeH//avtA//mcbA//arcB//yggX//yjjB//rpe//glpA//ydaC//hemH//yegT//yiaN//caiT//mglB//rhsD//yihP//btuB//msrB//yhbS//argK//yeeO//rsmJ//norV//fimD//yjjQ//rplE//nuoE//sdhD//galM//ycbX//ubiJ//yiaB//yhgF//glrK//higA//murP//flhE//fadD//insI4//zapD//glgX//mdtO//xapA//tusD//ycbB//yqjH//iscR//hupB//chbR//higA//hipA//yggD//fecB//mog//dhaM//
GO_0071709_5	pppA//yeaG//ampH//rimI//gfcE//dctA//uvrA//cheY//rfaD//wecE//
GO_0071731_5	rsmG//fixB//sdhD//
GO_0071732_6	aceF//
GO_0071769_5	pinR//
GO_0071804_3	purL//fliM//thiC//elfG//rng//ycaO//flgB//yaiV//glcB//yohD//fdhE//glnD//oxyR//hemC//sgcE//
GO_0071805_4	rhtB//asnC//plaP//tcyJ//dsdX//glpA//yahK//srkA//chbF//aceA//paoC//ruvC//yidZ//lsrD//ldrA//
GO_0071806_6	yigB//yghO//mscL//allD//tomB//purT//sapA//paaK//ibsD//ygaV//mioC//idnD//argS//yibA//fixB//ompN//hypC//alsK//wzzB//
GO_0071807_8	mepH//
GO_0071824_5	waaJ//
GO_0071826_5	bamC//hisS//gcvP//purC//pagP//nupC//yqiG//pdhR//gsiB//ybiH//rcsB//dinD//ccmG//gshA//murI//gutM//ynjA//ggt//bsmA//ymdB//rluD//rutB//dps//tolB//sseA//lptB//
GO_0071897_6	ydhC//ptsP//seqA//adiA//chpS//ade//mlaD//lysP//ydhK//bcr//yeeL//moaB//ralR//glpA//dps//lysO//acrF//phoB//ldrD//kdsA//
GO_0071915_9	osmY//
GO_0071932_8	csrD//
GO_0071934_6	greA//xapR//zur//
GO_0071941_4	ydcT//lysS//flgF//yhcF//fepD//ilvA//glsA2//yciT//glnQ//
GO_0071945_7	ftsZ//
GO_0071951_8	uvrB//
GO_0071963_4	pdxA//
GO_0071973_6	topAI//nanR//sucD//mntR//lpxC//allB//gadE//uhpT//fdoG//tsgA//pgrR//manZ//garD//tdcF//sfmF//mtr//trmB//cysE//pckA//gpt//aceB//arcB//yidH//ydhK//yagE//dapA//yacG//glyS//ibpB//ccmG//ybhD//
GO_0071975_4	rcsB//
GO_0071977_5	gutM//
GO_0071978_7	yebC//nagB//leuC//yccA//abpB//yjcE//rihC//pdhR//xylH//yccA//gltX//yadK//malF//rbsC//
GO_0072321_6	ycjW//xylF//
GO_0072322_6	exuR//
GO_0072323_7	mdoD//
GO_0072329_7	ydcR//agaA//cheY//ibsC//uspG//allC//yqiH//nadD//lpp//sapF//rpsJ//oppC//purR//hxpB//eptA//trxA//zur//cysS//dld//ssb//hisH//mfd//ada//murF//tnaB//acrE//btuE//sgcE//lgoR//fdrA//ftsQ//tusC//mrcA//rsgA//secY//dnaX//pdeR//potE//zraS//ttdB//smrA//der//ilvI//yajR//tusD//lspA//cyoA//chpS//nrfA//eutK//rpiB//ihfA//amiB//glyA//cheR//yhjD//proC//yajO//entD//gltP//deoA//rrrD//yfcV//yeeJ//sugE//dusC//thrA//gadA//pyrG//csgF//paaB//yghB//yjhG//sbmA//cpsB//ubiB//ycdX//mutY//kilR//rlmJ//yjhI//
GO_0072330_7	wcaB//mutS//agaS//rnd//uxaC//ymdB//yejE//frmR//yqaE//mltD//yhjV//phnM//menH//pflC//xthA//rpmJ//recT//sdaC//casA//sapD//hofP//dps//fsr//adiC//aldA//hprS//mltF//ttdR//ygbL//yagF//insH-6//phnJ//fixA//yafN//hisA//nanK//dnaC//casA//ygeA//uhpC//ispA//deoA//mdtQ//dgcM//rfaE//barA//potF//rihC//yiaO//yccA//bamE//rpsP//dnaJ//hcaD//npr//hxpA//asd//dcm//
GO_0072337_6	rhtB//dtpD//appA//uvrB//oppF//lysP//mepM//cmoA//ydeT//folD//mdh//frvB//ybhF//chiP//agaD//torD//xylG//aroE//yfcG//sdhA//sspA//yadK//pgaC//nikC//rnhB//fes//
GO_0072344_7	spy//proA//mcbR//cynX//
GO_0072348_5	tolQ//treC//mog//qorA//ascB//yecS//yfaE//yfcA//yihQ//mukB//ydfH//ycaN//glnL//perR//lolD//yddM//rutR//potG//yadM//yfeR//leuS//arnD//fimD//mdtA//xthA//ispU//yfiF//htpX//malG//ilvM//yahO//rpoS//rluB//dusB//yehU//fdoH//yagU//allD//ygeV//citC//
GO_0072350_7	kdgR//dgcQ//potA//sapC//glyA//ydcR//perR//yhgH//gloB//metR//rsmJ//gltS//yhaO//sapF//selA//yjfF//sucC//trpB//
GO_0072488_7	hisS//rfbX//ydfH//yjiQ//yfdR//deaD//ygfA//
GO_0072490_6	ebgA//fepE//
GO_0072491_6	ubiA//ycfH//
GO_0072501_7	aphA//
GO_0072502_7	bglA//
GO_0072503_7	yjjQ//gltP//
GO_0072505_8	gnd//
GO_0072506_8	aroC//
GO_0072507_8	hycH//hisI//ydiR//
GO_0072511_7	basR//mtr//melA//ygbI//ulaG//tynA//hisD//trpR//rhaB//afuB//galK//rbsC//dgcF//ubiX//yagI//fiu//moaC//
GO_0072512_7	nuoL//mdtB//fecA//ypdB//hcp//fdoH//pncB//glnE//proB//rutF//cheB//yjtD//
GO_0072521_5	fpr//ascG//trkG//yahB//thiC//yraJ//rcdA//lnt//map//lptF//purC//ydjM//secA//kduI//sohB//lptA//ydeM//murR//insB-4//phoB//gpt//araD//ybcC//ubiF//mcrB//yraH//lldR//ssb//yfaX//hycI//aspA//mhpT//yeeL//iraP//ais//bolA//csdE//zupT//yfdG//hofP//araF//arfA//codA//fepE//cof//intA//ybiH//yadC//fliK//gmk//ydbD//gudX//ttdA//satP//ubiJ//holC//ydeM//osmC//yjiQ//lsrG//hrsA//cutC//ecpR//moaB//speA//pykF//abgA//dapB//
GO_0072522_6	yoaA//fbaA//caiB//cysP//uof//dppC//dhaR//kbp//kdpD//ybjI//ybdR//hyfF//rplW//adeD//ygiB//rpsJ//fadB//modB//gadX//yqgB//flgF//yahB//gcvH//gsiD//hdeD//prlC//selD//grpE//bglA//cpxR//yfcP//arnB//ortT//bamD//tdcR//modC//ymgA//fabR//sgrR//yaaA//torI//ynfE//yidQ//
GO_0072523_6	waaG//ttdB//yfiC//focA//norW//nanS//hycA//nagK//entS//sgcB//rna//ade//
GO_0072524_5	rhlB//fucA//dppA//phoQ//fkpA//hdfR//actP//ftp//proW//rutD//sdhA//appA//yfdC//yhjV//tilS//yehC//trpA//hcaT//cusR//narZ//frvB//pgpB//rbfA//osmY//lacZ//rpsB//dnaK//ybdO//rimL//ychO//nac//pnp//dgt//artJ//opgB//nikA//cpoB//hsrA//tehA//xylG//bhsA//borD//tesB//yjjX//rlmG//yjjG//bfr//
GO_0072525_6	ynjA//flgI//fhlA//ycaO//hslV//hisH//ravA//glpX//dxr//trkA//gatC//ackA//glnE//ycgB//mnmA//lplA//fhuB//bamC//ldhA//sgcC//gadB//folP//clsA//hprR//glnA//dhaM//pfkB//dcuC//panC//appB//dedD//fecC//ypdC//rpsE//ybgI//ldtD//mgtA//
GO_0072526_6	lpxH//rmf//
GO_0072527_5	nhaR//waaF//ddpA//betI//wecB//fruA//glxK//gudP//elbB//ubiE//hpf//ycgV//ybcL//yddA//yaiW//fieF//cstA//modA//yjiR//rutA//yadV//secB//carB//yhhZ//pfkA//pck//agaI//hokE//ybaM//basR//yidK//cusS//secF//mltD//rhlB//csdE//mdlA//yhjA//yehP//ispG//yfeR//mraY//cas2//rlmE//arsR//cspD//ubiB//aes//yjcS//phoU//amyA//rutR//zapD//yafS//lgoD//yjhP//ftsH//
GO_0072528_6	pspA//allS//yhjB//csdA//yajO//lldP//chiP//ftp//ydaN//yhhZ//mraZ//gyrA//ybbW//flgG//trpD//cbrA//hisS//rihA//leuS//menI//adeD//pinE//rlmN//ribD//yjaA//panF//tsr//yajD//vsr//
GO_0072529_6	rnlB//hslU//rpsD//ygjH//appA//dppB//patD//waaQ//araB//ydiQ//pdeL//rep//proC//cho//sfmD//flgB//idnT//fepB//nupC//dxr//yciT//yhjB//trpR//
GO_0072530_6	hisF//potC//tig//uspE//
GO_0072531_6	ydeE//ackA//tdcG//mdfA//rpmG//cspC//
GO_0072581_9	psuG//
GO_0072593_4	proQ//fliS//bisC//clsC//yddL//miaA//ygiS//bamD//lldR//
GO_0072594_5	rsfS//
GO_0072599_6	eutB//
GO_0072657_6	ihfB//idnO//acpH//putA//queC//dtpB//fbaA//glmS//garR//yfhM//mtr//yeaK//yifB//thiG//purT//acnB//xerD//
GO_0072714_5	yjjB//
GO_0075713_7	cysZ//rutE//pckA//
GO_0080033_5	ygcR//yigB//
GO_0080090_5	phoE//chiP//gatA//cysB//ycbU//appY//nrdG//nupC//rutG//yieK//yadC//dicB//hflX//leuE//qseB//phnN//galK//panF//kefB//cpdA//aidB//brnQ//arnT//gcvH//rhaD//umuC//csiR//mglB//ybcM//yciF//ilvD//tolA//ybiJ//mdtA//fabH//yrfG//rplX//gpp//lplT//ynjA//ccmD//cbtA//ccmA//rnhB//epmA//nrdA//mrcB//yijO//yhjV//yfbU//yeiG//mgrB//amtB//ymfA//trpE//cysN//dusC//dnaC//narG//feaR//yojI//gspF//tpx//flgF//tisB//tnaB//tusC//rpoA//aceA//cpdA//narI//yiiM//evgA//sulA//flgH//cheZ//fucP//umuC//dhaK//yciA//cdd//ppk//ascF//dnaX//tcyJ//nmpC//pdeD//dmsB//ybaO//agp//appA//fimA//rcsC//ybhI//smrA//yadI//murE//amiC//livG//csiD//infC//ilvC//nikA//rimO//srmB//pspD//yqgF//bcp//sdaB//yidD//csgD//xisE//csgF//gcvA//rcsA//chaA//xylB//elfD//alkA//folE//pepA//zitB//rhaD//yqaB//hsdR//dut//lgt//nadB//pldB//ybaT//flgH//acnB//nuoI//manA//rclA//kefB//cdaR//sufD//ompF//ttcA//trkH//tolA//malP//uspG//sufD//ldtC//yciT//rarA//mhpT//ykgO//araD//trmB//rcsA//dcuC//arnT//mtfA//rclC//thrL//ltaE//ahr//yfdC//birA//rfe//selD//prs//malI//yqaA//gpmM//ybcM//kdsD//sgcE//osmY//yahB//infC//mdtB//dppB//tdcD//xylE//hpf//ynfE//pgpA//glsA1//insB-2//yehP//mltF//srkA//yidK//ybgI//pabA//lpxB//rhaA//emrY//rrrD//ypdA//cstA//maa//hybD//trmI//araD//uidR//yadK//ygbI//amiC//yhcH//ybhF//caiD//slyD//hflD//recB//yceK//pagP//secD//fhlA//ydaV//yjeH//wzyE//ykgO//rclB//arnT//rpmF//alaA//nuoM//gntR//appC//yggW//astC//insA-2//gntR//tauD//chbG//frwC//dusB//oppD//polA//yhjV//cadC//prmC//dld//uvrD//uidC//glgA//arsC//alaA//hemC//dsbC//priC//metC//hcaT//truA//clcA//lpoB//cobS//msrB//acpT//gatC//lysC//yjiY//ypjD//acrZ//adk//rpsI//baeS//yfdG//grcA//opgG//recX//flgG//nrdR//spoT//arnA//mqsA//etk//cysZ//trpS//manA//yehY//ygjH//ubiC//ccmH//prpR//ugpB//agaA//mnaT//arnB//msrB//amiA//fieF//yidH//purB//cysH//ygiB//alaE//srlB//metF//ycjY//ybcQ//hflX//rplJ//mdtK//adiA//yphB//intA//murP//phoP//htpX//murC//mdtJ//rhaM//bcsQ//acrF//yiaU//dhaR//rpsN//murC//smrA//tusD//hrpA//fepC//folM//feoC//rutC//atoS//ampE//ydgA//ydcR//yddG//nikE//fabI//yhaM//btuB//sapC//flgD//rbfA//ytfQ//nemA//yohC//yraJ//rclA//yfgO//mepA//rsmH//ilvH//yfgJ//ykgO//wecB//
GO_0080111_4	metF//yrfG//
GO_0080134_5	eptA//
GO_0089705_7	hsdR//btuB//
GO_0089709_7	greB//truB//
GO_0089718_7	glk//gloB//lsrA//waaF//nlpD//yjjW//yfaU//kefC//map//manA//
GO_0090066_4	nuoN//idnD//dgoD//yciA//ytfQ//
GO_0090068_7	proB//
GO_0090069_5	ulaF//yjiR//zur//
GO_0090071_6	mnmE//smrA//rffT//
GO_0090087_6	carB//leuC//hyaD//
GO_0090116_7	moaA//
GO_0090143_4	tdcC//
GO_0090150_5	yjjQ//mcbR//gdhA//norW//lolD//adhE//yahB//cpdA//rpsI//yeaE//gltI//nrfC//
GO_0090304_5	rseB//gspF//galM//cmoM//rimO//bioB//opgH//yjhI//gltB//garP//mltB//phoA//cspI//priA//gyrA//proQ//sdhC//ycjR//yegS//cbpM//nhaB//insF-1//yfaX//ydaV//iscX//nadA//hybG//gatA//ccmF//bglA//sutR//rhaR//trpC//ftsB//efeO//lnt//rffC//ettA//yaaA//dut//yciA//aspC//rfbC//yhaJ//ygcW//hemH//iscA//moaB//allD//xylH//nuoI//glnQ//copA//alsK//lysO//agaW//hexR//glpT//cpdB//hemL//cca//aldB//asnB//tas//hokB//rpoE//recG//mdtD//pcm//tcyP//ubiA//ispH//trmI//murA//trmI//rfbX//ybfE//chbC//valS//gltP//yddM//ycjU//yeaD//feaB//npr//yieK//rimP//hokE//ybcC//allC//yajL//nanT//qseC//rng//codB//frmA//dppF//metR//tdh//yqiG//insH-5//yejE//proB//ygiS//bioC//udk//lolA//insA-1//tolR//pphA//ppiA//speA//yibH//rclA//yoeE//aroC//gutQ//btuD//dgoD//xseA//purD//aroA//gatZ//elfG//rbsC//tdh//dgoD//zur//idnO//amyA//ccmE//gspE//flgJ//arnF//nadA//lasT//rhaT//modA//zapB//uof//sgbE//pabA//ydbK//umuD//lsrR//exbB//cpxR//gspI//mglC//rbsD//cyoB//nudF//fecC//cynT//yehT//cusS//lysO//rplO//nagD//guaD//bdcA//yebZ//rplC//pta//modC//araF//prlC//pinE//bglB//alsA//rlmI//ygbL//pmbA//rffM//acrD//paaJ//menA//tcyP//pntB//mscM//yfgJ//bcp//kdpB//relB//araA//cysQ//dacB//puuC//yacG//mdtQ//xapR//arnA//ycfL//yfcF//otsA//yehT//flgF//yjiR//fur//fnr//minC//tehB//proA//fdnI//tdk//yejE//frr//guaA//slt//glnE//clpX//nrdR//yigL//eno//prpB//rplY//yahB//lsrB//atpC//ilvC//ubiH//hrpA//frr//rutA//yjgX//menE//gshA//melR//mppA//yqgB//yebZ//accB//rpsO//orn//allC//corA//rpnB//hupA//cusS//ribF//dgoT//hdeB//lgoD//surA//nadE//bglA//sufD//idnD//cysQ//rplT//hisA//sufB//dhaM//agp//endA//cheZ//rsmD//kdsA//xylR//alaS//tatE//tbpA//essD//guaD//alsB//oppC//rplN//luxS//fdnH//sdaC//agaI//radD//pncB//ybdG//hisM//yfcV//ulaG//ulaE//gsiD//ahr//sbcC//yfdG//frc//yifB//fepC//dcuR//nfo//hdeD//wcaJ//lpxL//intZ//hyaC//mreD//slmA//potD//yfbU//ssuD//casD//dgcJ//yiaB//sdhA//sucD//umuD//ldrA//ribB//kdpE//ydcM//lamB//yhaV//minE//lhr//rsmG//psuG//pdxY//rhsD//uspE//yajR//rzpR//purU//nrdE//mmuP//wrbA//ynfE//rcsF//yieE//ydiZ//dcuA//rnb//elbB//yieE//dppF//srlA//truB//tas//ilvM//glnD//uidC//bolA//yhaJ//folC//treF//lptG//mnmA//fdhD//mntH//uof//lptF//ybhA//clcA//spoT//yqhC//speA//rtcR//ybiH//rsmI//bioH//sgcA//nrfA//alsB//yobA//hlyE//nrdR//yhaV//pgm//wecC//gatA//iscR//atpE//parC//rho//yihS//thrB//srlE//yadK//menH//ugpA//eutK//glpG//phnN//kdgR//cobU//ridA//rfbX//yiiD//ilvE//bamB//cobC//glvC//pgrR//dinI//tcyN//hns//glyS//malP//ybaE//rsmD//mlaC//rssA//ybhR//glnQ//cyoB//carB//atoB//atpD//paaG//flgG//hemC//ptsH//yciV//ybhD//yjhI//phnJ//nfo//rihC//yagE//xylR//ddpX//rplN//yfjR//xylB//aroL//nrfG//hybD//rzoD//minE//potI//bluF//sppA//aroP//tsr//lgt//rhaA//zitB//fucK//sfmH//rpsT//bamA//dgcM//kefB//groS//gapC//sulA//insK//allR//yheT//
GO_0090305_6	poxB//treR//fucO//ulaR//gudP//cobB//kdsD//rsmG//glmS//nupG//cvrA//xylR//proQ//add//hyaD//hflX//ratA//ycgV//fkpB//plaP//tcyP//pgk//tynA//paaZ//paaK//frlR//gadX//syd//yoaA//dgoK//narH//feaR//rtcB//argT//ygbM//xapR//rutC//dgcF//insH-5//rcsA//tldD//lpxM//cysK//higB//cysZ//wecE//yciT//citG//ybhG//moeA//csgF//fic//gstB//murP//thrS//rfbX//folA//rpsR//gshB//alsE//ulaD//yedF//livG//emrE//frvR//exbD//rlmL//mhpD//pgpA//dsbG//glcC//rimK//dpiA//alkB//yjhB//cmoB//mngA//manX//elbB//pspF//queG//
GO_0090313_8	yccX//srlB//
GO_0090329_8	lacY//ccmA//yajD//kefF//yqcG//dgcE//flgJ//
GO_0090347_6	fliD//
GO_0090352_6	entH//
GO_0090357_7	speE//fliZ//
GO_0090358_8	yehU//
GO_0090407_5	nanR//adhE//entE//aphA//galK//fumC//queE//ybcJ//dinG//glpB//hycA//yhgF//ybiS//hisG//pgpB//yajR//ybcM//ybeQ//ackA//aceK//thrL//gyrA//idnD//eptC//mhpT//nuoI//agp//lrp//nrfE//yeiE//oppC//sdaC//cvpA//fes//idnO//cpxA//murC//ptsH//dhaM//sfsA//yiaO//ppx//rof//dppA//efeO//ygbN//alsK//ppk//intS//ulaD//cra//appB//wecB//ldcC//panE//bluF//flhA//envY//fadE//ribB//fabI//gyrB//yibA//amtB//ynhF//gppA//hdeB//tatD//galT//ycbX//mdlA//rpnC//tauB//lapB//mcrA//surE//mdtN//cycA//yhhT//agp//rutR//yoeE//glxK//clsC//aspS//ygeW//frr//speF//pgl//zitB//artJ//astB//artP//dtpB//fhuF//mdlA//lgoT//nepI//rpsQ//hprS//entB//prkB//ilvH//ydaV//mmuP//insI4//atpG//yeaG//ileS//yibF//hflX//fabA//yqjI//clsA//rsmA//ivy//bhsA//pdeL//tolC//feaB//frlB//hemC//narP//fbp//ampD//cobU//aroH//sdaA//mdlA//yjjI//yfiR//
GO_0090487_4	rnc//
GO_0090501_7	deoR//hfq//rapZ//gldA//yjhB//zur//mngB//fixC//emrD//ybcJ//dnaK//ftsZ//valS//ftsZ//pdeH//hofQ//hlyE//ppiA//yacG//mlaE//tusE//intE//yafS//moaC//livG//entC//accD//ybhA//intF//prpR//hisG//fetB//
GO_0090502_8	yejB//torZ//yojI//yjaA//ssb//yfcV//ada//fetB//clpP//yrdA//hybA//mhpA//leuO//ftsL//rplN//queC//yibF//hyaB//ung//cho//prfC//
GO_0090503_8	sufC//fecC//umpG//bglF//narQ//btuC//ycjU//ulaG//
GO_0090529_5	yfeD//psuG//mdh//hokB//gltB//recC//
GO_0090540_10	yieE//phoP//norW//
GO_0090549_5	ogrK//narV//
GO_0090605_5	queA//hemF//znuB//ugd//dcuB//ligB//nuoF//rplE//yhjG//
GO_0090609_6	yjhG//ilvI//lptC//tauB//ykgA//yidR//infC//copA//yggP//
GO_0090662_6	cysU//
GO_0097035_4	rfaE//rluA//
GO_0097056_7	rzoD//
GO_0097164_4	allD//ygbM//rpsQ//rlmG//yicJ//cedA//serB//purF//fliD//galF//frvR//ftnB//ghrB//dmlA//nepI//pepQ//macA//bamD//rfaD//thiE//glyA//frlA//pmbA//azoR//yggT//tusB//
GO_0097237_5	waaY//pliG//sstT//cysN//mutL//rplY//ebgA//scpC//kdpF//ygiN//
GO_0097264_6	yfiF//
GO_0097286_10	ybhS//
GO_0097292_8	ybjC//
GO_0097293_9	kdpA//
GO_0097304_7	srlB//
GO_0097305_5	aroL//fadH//ompR//sodA//smrA//rsuA//
GO_0097339_7	dacA//
GO_0097366_5	potF//ldrD//fpr//
GO_0097428_6	yehB//pfkB//mscS//bluR//narZ//hscA//slmA//
GO_0097435_4	ispA//rtcR//
GO_0097501_4	rnlB//
GO_0097502_4	lsrD//
GO_0097510_7	fadK//
GO_0097532_4	pheP//
GO_0097533_5	umpH//
GO_0097577_5	kefG//dppF//lepA//
GO_0097588_5	rplS//rpsS//queG//rtcR//fabI//ariR//ybjD//nei//rmf//fcl//glnH//dsdA//cutA//rfaB//proX//yjiR//emrK//araH//yneE//malY//hypT//purR//lysO//torY//yegT//recG//dmlA//crl//idnO//codA//patD//
GO_0097638_8	rutE//rlmG//yjiY//cmtB//
GO_0097659_7	frlB//ldrD//aroK//ykgM//yicJ//cbpM//ygeX//nrfF//hycI//leuD//lysC//holE//murA//ybaT//dnaT//dhaR//dusC//yihS//menB//fryB//fhuC//nadA//fdoG//ygaV//cmoM//ybjD//pdxY//kbaY//hycH//sdhB//yebS//mhpC//nlpI//pstA//insI3//cmtB//djlC//narL//rnd//dnaE//frsA//ybjG//asnC//sufS//yghG//fhuF//djlC//rpe//ygjH//alaC//aas//dnaC//hisI//citT//evgS//fbaA//mdtJ//menH//mdlA//secB//puuE//hscA//araF//gntK//yggW//bioB//smpB//nanS//dsbC//nemA//iscA//metQ//rtcR//dxs//rho//pnp//rpsQ//truD//comR//ung//rnhA//cynX//aer//acrA//yjjQ//ridA//mrcB//ansB//nanE//ruvA//groS//dmsA//cutA//paaD//argF//ymgA//arnA//kdgK//metE//dedD//yihP//gspI//tmcA//trmI//mnmA//yqiG//yehA//queE//lepA//prpC//recC//pgi//yibH//hflX//zntR//cbrA//purT//arnF//ibpB//
GO_0098002_8	ubiD//
GO_0098542_4	dgcZ//decR//xerC//rnlB//intA//metQ//rplD//panD//ypjD//yadM//
GO_0098586_5	mocA//zapC//yggW//
GO_0098655_7	wzb//ampG//uxuA//cydC//hybD//truB//nanK//rluE//uidA//yiaL//aslB//bioD1//cmtA//ilvA//ppx//tag//ydhK//dacC//phnO//yigB//ompR//elyC//pgaB//tdk//garP//yidH//xthA//dpiB//ymfK//ydeI//glsA//yahI//apt//polB//metE//pykF//hisA//ubiG//yhhZ//ispF//artJ//ldcC//tatA//ybbN//frc//ileS//shiA//gyrA//arcB//kilR//nrfF//tbpA//cusR//dgcJ//umuC//mdlB//alsB//yphB//ycjU//yahN//yhcN//ilvL//sucD//blr//pcm//ampD//recQ//arnA//acrR//ygjR//hemA//rimK//mlaD//glxK//asnB//yeaK//tldD//yraJ//yjhH//yibF//hscA//ycjP//glpD//recG//thrB//pyrH//glnH//yqaA//umpG//msrP//gltX//tsx//rclR//mazG//rph//atpA//argH//glpC//yijE//rfbX//yfcP//gspJ//trmI//rnhA//aroA//dgcZ//
GO_0098656_7	fabR//eptB//prlC//ytfP//ycfS//rihA//sseA//iraM//tktA//xseA//potH//ligA//opgC//spy//yphF//yibA//yjcO//dcuC//pgsA//narX//yhcH//tisB//dgoR//secM//mdtL//adk//mhpB//cadB//paaG//ssuC//yidR//ruvA//gcl//nrfD//rssB//sbcC//yraJ//kdgR//uup//fre//der//dnaX//ybiI//dsbG//htpX//yebK//aphA//nrdG//ydiB//clsA//fryA//dgcJ//ygeW//satP//copA//lolA//ybdG//tqsA//uxuB//thiI//yfdO//torY//hexR//mdtA//asnC//marR//yfaU//folM//rhmD//yadM//fdrA//hemD//frlA//rfbB//purB//ydcS//crcB//obgE//nepI//rfaE//pgl//uxaA//speG//idnT//ygfI//rnr//paaJ//ybjX//pepQ//asnA//yjjG//rfbB//dtpD//cpsB//ebgR//ycbV//mobA//
GO_0098657_5	yoaB//dsbD//livJ//marR//malG//secE//umpH//arnD//yehB//gpr//rpiB//arfB//ydiQ//gltL//norV//tnaB//sulA//bhsA//mtlD//yjeH//
GO_0098659_8	hisG//yhfK//
GO_0098660_7	xylR//osmE//hofC//seqA//yagE//insI4//gcd//ydiO//rbn//trpS//nikC//sucA//cysN//pepB//ydjK//iscS//ompL//pldB//fes//yghW//yejE//sucB//pgpC//ariR//mreC//ygaZ//tauC//opgG//flgK//gcd//kdsD//glnL//rbsK//purT//yeaV//msbA//yejA//puuD//dbpA//dhaK//fepG//fau//ftsN//hemE//rclA//ydhK//menA//uidC//hrpA//rfe//scpC//rzoD//rlmG//ridA//yciH//gspJ//fdrA//birA//rstB//osmC//wza//xylG//hdfR//hcaC//glgA//dctA//ymfK//nudG//yadK//ybiI//prmC//yfcR//rbsA//ilvD//cysM//sdhC//trpGD//
GO_0098661_8	arnT//yajR//sufC//bamD//xisR//fdrA//hisF//rplC//accC//rlmG//hemE//glsA2//ppiA//pth//ydbK//sspB//radD//gcvH//pabA//
GO_0098662_8	eptA//idnT//ydiR//kefF//cydD//hprR//ldcA//ubiX//dnaA//kbaY//yajD//hlyE//dacA//gspE//amiD//metE//nth//eptB//pepT//yfiC//panB//ygiB//uidR//waaQ//sohB//ycjD//ttdB//holC//rpnD//stpA//ftsH//ycjW//uxaB//ariR//modA//dnaN//ttdR//rclA//csgF//ftsX//ynbC//crfC//erfK//srmB//sbcD//gltD//mdtJ//glnA//ftsB//frdD//mug//ybiJ//yphC//lsrK//ytfT//cynS//hypT//ilvB//bioD2//nanK//pabA//
GO_0098670_7	ispB//
GO_0098704_7	yqeA//gloB//csgD//hfq//
GO_0098707_10	rpe//
GO_0098708_8	ubiF//insH-5//edd//ahpC//
GO_0098710_7	fabA//ybhA//
GO_0098711_9	alaA//
GO_0098713_8	xanQ//yhcD//emrK//nikD//
GO_0098719_9	pdeR//
GO_0098732_6	adhP//mhpT//tisB//argI//
GO_0098739_6	agaC//pepN//lgoR//trpR//ydiV//umuC//yhbQ//mnaT//fimD//shoB//gatD//ldtC//ubiA//fdhF//guaD//ycbV//brnQ//rpmF//
GO_0098771_7	nrdA//ygcO//csdE//lsrB//htpG//rluE//glpR//gloC//ybjX//bcsQ//ribD//araA//yfiE//blr//phnN//hisB//ompW//araA//radD//rraB//entC//uhpC//murI//insH-5//bdm//yqhD//argT//rplQ//emrB//ridA//copA//dinQ//opgB//rfaD//gntP//mdoG//
GO_0098776_7	yciE//yehD//yhjV//dgcQ//ldcA//
GO_0098795_9	arnB//
GO_0098869_4	fhuB//tesB//fcl//thiG//waaY//trpD//aroP//ttdA//glsA//rpmE//ybiX//uspB//smpB//cpxR//rfaB//hypB//tdcF//pgaC//dgcM//atpF//qseC//msrB//
