#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	puuC//rplY//artM//fadB//
GO_0051716_3	csgE//yjgX//mgrB//rpsM//rffC//tdcD//rpmA//uspG//yfiC//ampG//ruvC//rffT//dgcN//uidA//mnmG//ybeQ//sucD//rimO//ftsE//prkB//hflK//argC//iap//speG//cpxA//hldE//rbsC//yneJ//pinQ//ydeI//recG//prfA//elfC//lnt//yihQ//sulA//yhdH//opgD//cmoM//rffC//creB//yggN//livM//sapC//serS//nikD//yfeX//lsrB//xylF//phnI//cysN//yafO//iap//ppc//pykA//solA//mdaB//lptB//ycgV//rpsD//tdcF//napF//crr//yodD//yjiR//hisD//etk//cynX//murJ//gpr//cspD//rhmR//cysG//csgA//acpH//pdeR//ychH//hexR//yggX//gshB//scpB//garD//ubiE//serC//yojI//oppA//wecA//aslB//etk//oppF//spy//ssuE//nadD//ydhJ//rluB//xseB//amtB//pheP//mntH//dtd//mscL//argB//mak//ybeF//ynjD//rcdA//hlyE//purT//fadL//hypC//rhtB//gltK//rlmJ//lptA//phnK//rpsA//ybaE//yjjI//ade//glpK//uvrD//sdhC//truD//fdhE//yjhB//insA-1//yfcP//ftsY//rpsB//hemL//rluE//hisF//glcC//phoA//narH//clpP//paaZ//sspB//casA//mnaT//ybhG//gntP//tusE//hisM//ygeA//fucK//zraR//uvrA//glnB//lysR//thiD//cusF//yeaE//lpd//opgE//cysN//citC//ygeW//nlpE//lapA//atoC//argP//lplA//fucI//garL//lptG//comR//rpnA//yghG//tilS//holE//otsB//sapD//fryC//galP//rzpD//mdlB//fdoH//rep//nikE//yfcG//frvA//ygcW//rng//osmY//napF//holB//ybcQ//dcuD//allR//syd//hybF//pdxY//rhlB//folD//eutN//hisQ//yajD//glnE//otsB//fis//crfC//dppB//hslU//fimC//rpsP//mutM//metN//rbsK//xylF//carB//ilvD//eco//aroL//hisQ//mscL//tolB//phnK//mpaA//rpnA//yiaL//rihA//ynfH//ybbW//secA//proS//treA//rcsB//yqgF//dgcJ//insA-1//ubiD//rpsG//frlB//nagA//nrdF//mlaC//fliK//ftsA//hisF//yggX//hybG//gltD//ydiO//mutS//acpT//rhaA//ynbD//yneJ//lptA//eutA//yfcS//pdeF//mgsA//yigB//fabH//ydfG//yajQ//thrB//elaB//sgrR//yoaA//ssuE//pepA//hisG//narK//mltC//cyoC//ygeW//rpsQ//rimP//ribD//pnp//phoE//frdB//holE//cdsA//adhE//phoU//plsX//hupA//dut//hcaR//trmH//prlC//dapB//ymgC//cusA//yghU//yfiC//psuG//dgcF//ybaL//cdsA//yjjX//patA//lpoB//mdoG//sfsA//sspA//xylA//aceK//napD//cobS//yfeX//mscS//accC//rhmD//yoaA//eutB//hycA//alaS//fliK//gluQ//zraS//rpoH//yiaU//paaX//nlpI//acrE//rlmM//insF-1//rcsA//waaP//folE//gabD//ydjJ//yjiR//rsmB//ldhA//purT//gpp//yciK//nrdE//coaE//ydcO//alsB//rffH//yqjI//cysN//fnr//rlmM//ydcP//ispH//appY//ldhA//hisM//fimZ//cdgI//ligA//araA//alsB//cvrA//hprR//hflX//hslV//sfmF//yfaE//napD//
GO_0051726_5	yebZ//cpsG//glcF//yhjA//argP//
GO_0051781_6	tsaB//glpA//
GO_0051782_6	cbrC//yhjR//narU//mdtJ//glcA//tusA//dinI//
GO_0051788_5	paaA//
GO_0051790_7	sapB//
GO_0051806_6	ybdO//murF//ppiD//ulaG//srlD//bssR//gsiB//yagG//
GO_0051817_5	bglH//zitB//ybiO//glcB//
GO_0051818_6	hmp//yafS//fliK//dgcZ//
GO_0051828_5	msbA//nanE//mmuP//malK//pyrF//mngB//ydjE//murI//
GO_0051883_4	insH-6//yehY//ribA//sapD//
GO_0051977_7	casC//
GO_0051983_5	nrdE//
GO_0052126_4	dppC//ycbB//yfbR//dpiB//
GO_0052128_5	hybA//
GO_0052131_6	yqgB//
GO_0052192_3	yagJ//cbl//gpr//ulaA//
GO_0052547_6	nuoF//oppC//ybaK//
GO_0052548_7	yibH//ygbL//
GO_0052646_5	torY//truD//frvB//frmA//menC//
GO_0052652_8	yjhP//lacZ//
GO_0052653_5	galS//
GO_0052777_7	hprR//yejB//
GO_0052778_6	der//fecA//cyoE//
GO_0052779_5	adk//yheT//secF//
GO_0052782_6	mocA//poxB//
GO_0052803_5	holA//nagC//rpmE//elaA//pdeD//livM//glk//leuE//
GO_0052837_6	glpG//
GO_0052838_5	yiaO//
GO_0055062_9	garK//
GO_0055065_8	tbpA//xapB//sgcC//glyA//solA//agaA//yidE//wecB//umpH//sdaC//menF//leuO//mhpA//alaC//nikA//cdd//sfsB//rbn//frvR//yjaZ//cyoE//ubiG//cusC//yihR//narY//lpd//
GO_0055067_8	secA//rhlB//ypjD//yhiM//prfB//mdtF//yoaA//yhaM//yadN//ugpC//atpD//glmU//
GO_0055069_9	gadC//
GO_0055070_10	infC//cdd//osmC//gsiD//betB//ymgA//
GO_0055071_10	mngA//
GO_0055072_10	hofC//arcB//pgm//tmk//ybjI//murG//nanC//envZ//tatC//treC//ompF//pck//ycdY//pyrB//
GO_0055073_9	glnE//
GO_0055074_9	uhpT//
GO_0055075_9	ompG//
GO_0055076_9	tolB//tdcF//frvA//frsA//malK//flgG//gntT//kdgR//dctR//waaA//folA//pntB//creB//metQ//csiR//cmtB//phnC//purT//cbrC//aaeR//fadL//purR//
GO_0055078_9	yiaF//hisA//nuoI//
GO_0055080_7	ggt//rseB//deaD//yjjI//hprS//astC//osmC//yehU//folM//pspF//gatZ//lexA//yacG//yiaO//panD//bamB//nagE//csgE//waaC//uidR//ykgF//udk//rsmC//wcaC//katG//rutD//fimE//argT//fadH//nikC//ygeR//epmA//chaC//ycjP//yehB//
GO_0055081_7	wecA//
GO_0055082_4	rpsR//ychF//hisB//gadW//trpE//sodB//sbp//mnmE//yaiP//gabD//rpmJ//gadA//glpC//rcsF//secA//prpD//metF//rseP//qseC//frlA//trkG//tcyJ//rhaR//cirA//rutR//sufA//ydiQ//rho//yeeJ//intE//melR//speE//nudG//gltP//
GO_0055083_8	sdaB//
GO_0055085_5	galT//aas//rlmH//menH//mngA//phoA//speB//hflD//tktB//ybhR//moaB//gntR//rffT//sdaA//tcyP//uxaA//ybdN//xseA//trpS//amiC//puuP//cutA//pliG//rfaE//nrfA//hxpB//pntB//malK//tilS//alpA//rbbA//ilvD//yhfK//iscR//actP//holD//nrdE//bioF//flgJ//yajL//ybaK//fieF//mak//cydC//atoS//frdB//tauB//fdoH//hflC//fkpA//ybiW//manZ//aceB//ileS//cvrA//yjjU//hmp//tdcR//rlmB//yqeF//yggX//rna//rodZ//ribE//ihfA//fhuD//rsuA//atoS//dppF//exbD//ybiY//sgcC//ybjI//fruB//queD//uvrY//nrdD//mog//preT//oppA//tsx//adiY//yhaM//opgC//cdaR//rfbD//dapA//tdcE//glnA//proP//araA//caiB//rpe//lsrB//rimK//ubiB//xthA//mutY//map//yibF//nadE//astB//crr//ubiI//srkA//malG//torI//fau//zraR//hdfR//spoT//bluR//iscX//yjfP//rmuC//rimO//yfaU//erfK//rnhA//hflK//yidC//exbD//sbmA//ppiD//cmtB//folP//rplT//ccmC//hycI//fucI//xapR//ykgO//tauA//gntR//mltG//ampG//elfA//frvB//phnC//znuA//mdfA//abgR//apt//glgC//rhtC//xapA//wza//ftsY//glgX//gspJ//pdxY//fbaA//rna//rarA//fabG//fes//oxyR//sbcC//ndk//puuA//rpsB//glpF//pdhR//pyrG//potH//allB//yjhC//dinD//artM//frwB//uspF//codA//uspF//panB//ibsC//zapE//panC//bssS//araB//hybG//ldhA//rfaG//hcaB//wcaC//yieK//aroB//yihW//cedA//ugd//ftsQ//sstT//yjeH//pdxH//maoP//fimH//dhaR//dppB//mepH//citX//mdtL//dapD//atpH//yeaK//fimA//rlmH//kdpA//argP//clsA//yqeF//ggt//sbcB//ybfE//erpA//nudG//atpC//yrbG//deaD//ybcF//yggW//insE-1//lsrG//accC//hflC//yfdO//setC//artQ//ybdH//dadA//mdtF//radD//mdtJ//dusC//ibsB//secF//ydfG//yihI//ttdR//yghW//adiC//npr//lptA//pepD//argR//mqsA//cysE//ispA//sbcB//proQ//abpB//ygiW//degS//corA//yhjD//fucP//tauA//rutG//glpT//eutK//lrhA//gcl//mpaA//erpA//menC//glgC//cas1//ybdG//dgoT//ratA//radA//livJ//queA//tatA//rarA//tyrR//pgaA//intS//dgcM//ada//ydhQ//araH//ompG//ytfT//pstS//lapA//ykgF//narH//ygdG//blc//dinD//artI//tomB//xdhB//yciV//rfaF//pflB//potH//ychF//ybjX//yciA//dmsC//mukB//bluF//narH//phoP//fdoG//pabC//ilvC//ybhI//frc//raiA//cydA//rbsA//yafN//hyfC//rsfS//ygeR//nrfA//treA//pflA//dmlR//patZ//selD//ybcQ//nadA//glgA//rbsK//mipA//yehW//adiY//rlmC//livH//fimI//pyrB//qseB//btuF//secG//tauD//mgtA//uvrC//recD//yddM//kefB//purR//bcp//rplQ//uspB//fucI//ftnB//fliM//dmsB//yggP//yebG//caiE//miaB//paaG//mdtC//sdhE//ynbB//mutL//mdtA//rfbB//katG//clpB//dsbD//recB//yihI//yiiD//lsrD//rimL//crfC//gdhA//aroA//hycB//iaaA//pliG//uhpA//narJ//minD//dnaX//purC//hslU//gspE//eno//ycaN//tusE//fadA//kbaZ//aceF//tatE//chaA//mog//ybiA//bssS//yjcO//dfp//yhbX//ybcM//fucI//yhiM//grxD//ybgP//atpG//mltA//gpp//mgrB//ydfG//fabA//rimM//mlaC//dgkA//yciF//cusS//fadH//cbl//folD//trmB//galU//mutS//hslV//rcsD//mntS//dcp//chaC//yjhG//trpA//yciH//rpsA//xapA//pheA//fadJ//sucA//ompR//
GO_0055086_4	intS//argS//pepN//menH//ymfK//cysM//yjhP//fadM//fdnG//agaA//yqeF//yhaM//rpmF//yjaA//degQ//sgrR//csgD//lsrB//abgR//glpG//gpsA//ygfZ//ygiV//dtpB//queF//ldrA//ydcS//nlpA//hmp//acs//ycbX//yfcS//gmd//amiD//yraK//yahB//pgm//tus//ybdZ//nrdD//wcaB//nfo//paaX//vsr//phnM//elaB//yjhC//agaW//ompL//ycbU//yihS//thrS//sodA//nadA//tas//yggE//proX//hda//ycdX//dauA//hyaA//pyrB//narP//fixB//atpG//tsaC//dacA//metQ//adeP//casA//ihfA//tsgA//tynA//argS//tolB//yijO//ygjR//proS//yciK//msrP//minE//alsC//rpsP//pgaA//rhaM//yfgO//waaQ//yajL//aes//pck//idnD//nepI//acpT//lgoR//ydhJ//murB//dhaM//ispA//setA//degP//topB//leuC//tamB//dps//fepD//dicB//bioD//csiR//ccmD//fiu//gcvT//sgcB//yaiW//nikR//dmlA//yphC//wecA//nimR//csrD//mglA//tpx//gspJ//mdtO//rhsD//moaA//fliM//betT//clpP//murI//ebgA//rraB//wzyE//fepB//ftsE//leuB//moaC//uup//ybbW//nudC//deaD//cynT//mrcB//btuE//kgtP//tusC//rfbB//insI-2//frmA//narP//uxaC//yhcD//thrB//ybbN//yidZ//gadB//modC//gpmA//ansB//ygdG//higB//ispG//focB//recJ//ilvN//eutD//yadC//dcuA//lolE//proC//upp//ndh//nupX//
GO_0055114_3	gspJ//aldB//mqsA//copA//gph//metQ//glcE//ssuE//uhpC//carB//ydcO//yneL//ubiJ//fadH//wza//hemN//topB//fucO//tcyL//yehA//nupG//hyfA//ybdM//tpiA//yehW//rplK//rbsA//phnI//rplX//tusA//yoeE//fkpB//nanA//cvrA//hemG//hsdR//pdeK//bluR//leuE//patA//higA//crfC//uxuR//holB//polB//rlmG//cheA//ribB//preT//holA//poxB//ftsW//ypdA//nikC//hsrA//fumC//ppsR//citC//paaX//kdsC//clpA//rssA//glvB//gmk//malX//norV//flgC//mlaD//atpA//mreB//tadA//prfA//menI//rnt//matP//frmA//dacB//ygiB//tus//rsmA//yccA//folE//thrB//speA//hrpA//fryC//srlB//bdm//wecB//oppB//panF//fruK//hemH//stpA//mobA//mtlA//oppC//yhjB//acpT//livJ//yfgI//ung//lon//sspB//gspE//lpxD//insA-1//abgA//yiaL//minD//ybhF//yggN//lolA//uspB//yidE//sapF//nrfD//lepA//clsA//sfmF//yciF//djlC//yciV//nadD//rlmF//nsrR//ebgA//cobS//rho//ulaC//dgcJ//yfiC//uup//plaP//iclR//tsf//ybgI//agaV//gmd//deoD//pgpA//eamA//cyoB//rpmE//cspC//sdhD//serA//fliS//fadI//cadA//ydaC//pepT//fadB//csgB//yagJ//ileS//rffC//yahF//yhaC//dnaG//trg//mtr//dpiB//sfmC//hemF//ygjR//rlmM//intS//ptsG//asnA//hyfC//yggP//sohB//ilvA//pheA//lpxL//hemA//sanA//treR//ydhC//fliM//gcd//rfaQ//mmuP//entS//bfr//rfe//arcB//yjiX//ligA//bluR//thiE//
GO_0055129_5	ttdB//udp//ybiY//
GO_0055130_8	narY//hscA//
GO_0060003_10	metK//eutD//hrpA//prfC//
GO_0060255_5	lptE//cysB//guaA//yjcS//ompA//gltP//lolC//pgpC//asd//tatB//purU//tynA//pdxB//proV//bisC//mdfA//appC//phoU//gntU//mepH//nagK//trmO//pgm//hypE//ulaR//sspB//lolD//sgcB//rutC//dctA//polA//ulaF//pcnB//recC//yghB//ydhC//nimT//udp//ydiK//rtcB//glpD//aroA//wzzB//insE-1//lplA//rutG//dsbD//coaE//cas1//mcbA//ygaV//waaQ//ydjK//mdtM//guaA//argR//metN//acpH//argG//rodZ//cpoB//acrZ//mgsA//rpiR//gabP//yfeO//kefB//dppA//zapA//wzzE//ptrA//hdeD//ulaR//chbF//ydiP//uvrY//rpsG//rpsH//ssb//ybiX//dxs//speD//cstA//elfA//uup//yjeH//putP//yfiF//ampD//ygjR//rspB//ybaL//opgG//sodB//setC//yfiR//napB//pdxY//xapR//hns//yhbO//mlaC//alkB//thiM//glpX//def//cho//mdtO//frc//coaD//rayT//folX//ybjI//solA//ndk//pck//livH//lplA//parE//yedL//yfcU//gmd//cvpA//ybbY//hslJ//mgsA//fliG//gspE//ompT//tyrS//nrdF//rsfS//mltF//cpoB//ldrA//fadA//gabT//dtpD//ybaQ//yeeL//galF//fecC//codA//cyaY//rfe//fecB//prpR//mgrB//ftsX//ddlB//mutY//rcdA//sufA//ispB//cueO//lon//rffH//yjaA//hypD//bglX//dppF//relA//tsaE//fixB//galF//yfdS//pheM//yggP//yccA//yehU//ulaF//relB//ybaK//creC//yjjX//ccmC//flgF//rbsC//fixB//fkpA//yobA//guaC//crp//pckA//fixB//flgM//rfaH//dcd//exoX//yqiH//rfaE//mdtA//alsA//yjfP//ampE//ulaA//cysZ//yjbG//rutE//acpH//ychO//mnmC//avtA//galK//paaB//mdtN//alkB//rplJ//fecA//zapC//metQ//sodB//xylF//nrfF//trxC//rrrQ//solA//edd//recF//ldrD//nlpI//potF//ymgC//kdgK//shoB//qseB//bdm//ydjM//recB//glcD//frdB//osmC//tgt//rhmD//mepH//ybhR//mnaT//waaB//yedF//mdlB//yciF//lsrR//yegV//hyfR//yccS//cydD//nirB//fetB//ygiS//hha//envR//aceA//yjeH//flgK//csgE//gatZ//topAI//rraB//zapE//yfjV//yphF//waaU//kduD//ydcZ//ulaC//ytfR//ygbM//menB//lysR//glrK//paaA//sppA//hyfF//ibpB//glnE//hprS//zapB//menH//waaH//agaV//moeB//fadM//yijO//waaF//ybaM//mglA//murR//mreC//cusR//cbrC//truC//gsiC//mhpB//ygaZ//deoC//codA//pbpG//psuT//yrfG//kduD//yhaO//yfcU//lpxH//ptsG//mngB//acrB//yadN//phnL//osmY//yqjI//rseP//ygfX//eamB//htpG//insA-2//mdlB//araA//yjbE//ribC//ybcC//kdsB//mlaE//pta//nhaR//pgpC//ybfA//epmC//yiaF//waaO//yjjW//hemH//ftsB//dtpC//artJ//phnJ//yciA//hsdM//malY//nfsB//htpG//brnQ//tcyJ//frlR//yqeG//rutC//htpX//dbpA//mrr//flgH//yodD//menH//nupG//talB//fadE//
GO_0060274_5	yciV//
GO_0060326_5	dgcM//
GO_0060341_5	dapD//ulaR//
GO_0060491_5	speE//ulaG//etp//waaC//
GO_0060566_8	cedA//
GO_0060567_8	xanQ//gspF//orn//
GO_0060699_8	lpxD//dinD//ykgO//ibpA//fkpB//
GO_0060700_7	cedA//sbcC//sucB//cysE//tcyP//
GO_0060701_8	nlpD//holD//rcdA//rep//phoR//
GO_0060702_9	spoT//zitB//purF//ygjR//yoeE//
GO_0061013_7	fecA//dpiA//hcaB//sbcD//paaH//
GO_0061024_4	acpS//artJ//lptF//yqiJ//dctR//murF//ynaE//bioD1//mepA//gyrB//ompW//mmuP//
GO_0061077_4	nrdG//rplS//cysI//yagJ//gntU//yeeO//yraN//nrfA//lptD//srlB//lepA//gsiB//lptC//garL//rlmN//yjeH//lolC//srlE//motA//rnr//artP//intQ//yfdR//
GO_0061475_9	pfkA//
GO_0061504_8	iscS//
GO_0061610_5	slt//
GO_0061615_7	yfgJ//ygaV//
GO_0061687_3	fau//flgH//aaeB//pdxB//flgK//kdpA//
GO_0061720_5	acnB//blc//ihfB//yadI//
GO_0061727_6	ulaE//tag//yihS//cadC//rpsI//eamB//ravA//ycjD//sodA//acpP//glsA//folX//degS//dps//ispF//tsgA//wcaB//pyrH//glcB//rhaR//pntA//tusA//cof//ygiW//
GO_0061984_6	mrr//
GO_0061985_7	ydcS//
GO_0062012_5	rlmG//yneE//lpxH//sdhB//mtr//ldcA//fruA//uidR//yihI//elbB//aroA//
GO_0062013_6	prfB//sufC//yjjQ//
GO_0062014_6	cusS//ydcZ//
GO_0065002_6	skp//yjiM//atpB//abpB//ihfB//pgk//ftsL//hchA//
GO_0065003_5	mglA//basS//rapZ//dsdX//bioB//pdeR//pyrH//yicJ//rplJ//mfd//prlC//matP//pinR//ycfL//mltD//yqiG//wzc//glpT//yphC//cusA//aidB//proQ//tolC//uxuA//ulaG//blr//murE//frvA//ppsA//yadN//glgA//casA//wzzB//gudX//murI//yajD//glsA//ycfS//pldB//rpsO//torR//yiaF//nrfC//sdhB//yobF//gabD//ydjE//glpD//rlmM//ymgF//rlmM//pgaD//polB//moeA//parE//glgB//gcd//era//tdcB//pbpC//clcB//yqhC//nuoI//ubiA//radD//lolE//hypA//nsrR//dgoA//ompW//hypC//lexA//rhsD//infB//ptsP//rhtC//hiuH//ynbC//ibsE//fau//ybiH//fes//dtpA//cyoC//kduD//rimM//yqcC//ytfT//hipA//gcvT//cas2//csgA//
GO_0065004_6	gsiA//
GO_0065008_3	dnaK//yieL//yoeE//rzoR//cysE//truC//gatC//ymfA//ybhP//oxyR//tatB//ravA//elaB//ruvC//dapF//arfB//chaC//aldB//ligA//nuoG//yagG//gatC//uxuA//yihU//nagD//hofQ//rsmB//ibsC//yeaD//glsA//gstA//nfo//ppsA//marA//glnS//gor//glnH//upp//rnt//borD//deoC//yphB//dmlA//dgoD//nrdF//metB//ygeR//ampE//rlmG//adeQ//bcp//mdtN//glgX//arcA//yagU//efeO//yhdX//ruvA//menC//kduI//rpsN//yohD//rsmJ//rapA//mrcA//pgpA//murA//gntT//fecB//cdh//tqsA//narX//trmO//rpmB//mdfA//yagJ//artJ//pliG//eutN//ypdB//guaC//yjiM//yggT//setC//gpp//ydcS//ybaK//dfp//entF//yadN//tcyN//oxyR//phoQ//parC//idnT//hypA//dgoT//yihP//mutY//macB//pmbA//hipA//sanA//ygiN//minC//znuA//ygbM//malK//gltD//fliD//yhgH//yhaC//yphF//ddlA//hdeB//gph//murR//carB//frvA//cydC//dacB//ynjA//ygfA//aroE//yejB//thiE//fabR//rhaS//bipA//yceO//sufA//
GO_0065009_3	insI4//dtpB//accD//hipB//yehT//cho//yfaL//uvrA//flgE//yidD//chbG//sad//dppA//opgG//glsA2//rpmF//cadA//pepA//ghxP//opgD//xylR//glyA//tufB//argE//lolB//ydcS//yehP//envY//tufA//narU//melA//ygiB//hyaD//cysI//tesB//mdlB//hisP//fnr//rmuC//ybhD//metF//ldcA//mobA//rhaA//diaA//argI//menC//murA//bioH//cysG//hcaR//yehC//uhpC//rpsQ//melB//ychH//nrdR//aaeA//emrD//fadM//rpsB//rpe//phnK//yfiE//yagE//fruK//putA//phnL//plsX//fucI//fumA//flgA//secA//hycI//nudB//talB//ydfH//
GO_0070084_7	ugpA//
GO_0070085_3	acpP//mreD//
GO_0070178_5	ydeT//
GO_0070201_6	yeeJ//ugpE//deoR//
GO_0070206_7	ydhJ//aer//moaD//plsX//
GO_0070207_8	mdfA//nanA//tilS//mrcB//
GO_0070297_7	ddpX//
GO_0070298_8	yeaD//
GO_0070301_6	yidE//fliA//frsA//yhgH//ilvD//mdtL//nuoI//dnaX//rfaG//nlpD//
GO_0070329_5	gshA//cfa//
GO_0070413_7	gdhA//rplO//
GO_0070415_6	sapA//rhaB//
GO_0070417_5	gspJ//hns//narI//frc//
GO_0070453_7	yggT//
GO_0070475_7	gltK//umuC//ampH//prpB//ybiJ//cas1//exuT//yeaV//fetB//rzoR//emrK//ribE//gpmA//fryA//rsmD//lpxD//phnH//yqcG//dsbC//
GO_0070476_7	rfaC//betA//
GO_0070482_4	allC//alaC//mhpC//arfA//
GO_0070525_7	xylE//mhpB//yghW//tmcA//
GO_0070574_9	amyA//ulaD//mcrB//serB//
GO_0070581_8	napA//
GO_0070588_9	dhaL//
GO_0070589_6	fabR//fabZ//fruB//yfiF//mraY//kilR//galK//fliK//dcuS//yhdJ//flgM//fnr//caiF//nrdH//ftsX//clsB//hypT//sspA//hyaA//pflA//pspC//kdpC//dcuB//rluB//mlaB//entE//gudD//prkB//gatZ//pbpG//garP//fdnG//clsC//ycgV//chpB//betI//acrB//fliK//rlmH//cynT//ydiV//csgD//birA//
GO_0070627_10	pyrD//
GO_0070646_6	zapC//
GO_0070647_7	tar//
GO_0070689_6	yoaB//metB//
GO_0070716_8	mazF//
GO_0070726_5	cpdB//moeA//
GO_0070727_4	dinI//rplC//agaS//ydfG//hsdM//ybbY//mzrA//rutC//panC//hiuH//kdsB//cmoA//degQ//yejE//yciF//ssuA//hofN//
GO_0070778_6	yadV//nlpE//
GO_0070838_8	yhjC//tusC//paaJ//waaA//rpsT//prs//gatY//ygjR//yjgX//nanC//rcsF//ydbK//kefB//feoC//ghrB//
GO_0070873_7	tdcG//nuoF//
GO_0070874_7	yjhI//
GO_0070875_7	yaaU//
GO_0070887_4	ubiF//nrfB//zapB//yahI//uidC//dgcT//sixA//citG//pdeF//rtcB//sfmC//flgF//cra//mog//flgM//yqjH//rpsM//glnK//asnB//potE//mdaB//metN//rlmM//thrL//rfbC//sgcX//uxaB//rpsT//pspF//appY//fes//hofQ//cbpM//pdxK//speG//caiF//hyaA//pflA//rsmC//yjjX//eutN//yhjB//nimR//yfbU//hsdM//spoT//menH//yjcS//mltD//asnS//tap//ygeV//srkA//srkA//rfbX//ygeA//fecB//ftsL//yedP//hybB//
GO_0070894_6	appA//
GO_0070925_5	ndh//selA//pepD//frr//sgrT//fepC//dcuC//betI//bamB//zupT//
GO_0070930_7	prmA//
GO_0070972_7	pdxA//
GO_0070981_6	paaE//
GO_0070982_5	ribC//
GO_0070988_3	rfbC//queA//
GO_0070989_4	proP//
GO_0071103_6	yciV//ymjB//ldcA//corA//mcbA//yeiG//ybjD//cstA//nimR//mlaC//leuE//sufS//hxpB//amiA//insI1//yeeJ//yhgH//hofN//secD//
GO_0071139_6	sufB//cdd//
GO_0071214_4	bsmA//decR//emrY//ydiR//fabR//pinR//uvrD//qseB//yccA//acrZ//arsB//yjbG//recD//yfbV//adiA//adhP//mrdA//yhaJ//holE//ypdA//bdcA//ycdY//yeaE//acrB//
GO_0071218_6	dtpC//
GO_0071229_5	uhpT//ygiW//napC//feaB//gltL//
GO_0071230_6	aroH//
GO_0071236_5	guaA//ribD//nhaA//acs//fumC//phnG//prc//hycI//hscB//fliK//yfbR//opgH//yfeR//aaeA//cusS//gstA//nrdG//yeeA//
GO_0071237_6	hofM//frlB//
GO_0071241_5	appC//fhuD//rluE//moeB//emrK//trmL//yhfS//nirD//nudG//smrA//crp//narL//hisI//ndk//flgG//flgD//yehC//
GO_0071243_5	cusA//
GO_0071248_6	aroG//sodA//flhD//nhaR//araG//flhD//mrcB//srmB//phoU//yjcS//uidC//etk//aidB//yceO//
GO_0071249_6	codB//nadA//
GO_0071250_6	rimO//cysB//
GO_0071265_5	aaeA//emrD//ybcC//cysQ//fimF//
GO_0071266_6	rpmA//nagC//
GO_0071267_6	secY//umpH//pgsA//
GO_0071270_6	ytfT//lsrC//
GO_0071271_7	murJ//yfbS//
GO_0071276_7	alsB//yjgX//
GO_0071280_7	phoR//arnA//
GO_0071284_7	rplF//
GO_0071286_7	pspG//hflX//
GO_0071287_7	mgtA//
GO_0071288_7	cusF//flgA//
GO_0071289_7	csgG//
GO_0071291_6	ldtC//
GO_0071292_7	dinB//ybdZ//
GO_0071294_7	minC//yfdR//
GO_0071310_5	cycA//sfmF//nagC//yihW//fic//ispA//csgF//macB//rplO//fadB//dicB//
GO_0071417_5	nhaB//bluF//mreB//
GO_0071421_9	gltD//secM//gpmM//
GO_0071422_7	iscS//bisC//dgoR//
GO_0071423_8	argE//
GO_0071453_5	ydhJ//rluC//secA//
GO_0071454_5	ydiK//ydhK//
GO_0071456_5	ppiD//
GO_0071467_5	ibsB//arcA//nikE//yraH//sspB//yhcN//msrQ//treB//hisQ//rho//fhuC//
GO_0071468_6	waaJ//sstT//rplF//adhE//bamC//hycB//insA-2//ynbC//fliD//rpsB//
GO_0071470_5	dctA//rarD//zraR//tusA//recX//purR//ybiA//ilvA//tdcA//gcd//
GO_0071474_6	pdeD//cutA//galE//cysK//
GO_0071478_5	sdhD//rhsD//ribF//
GO_0071482_6	ppc//potA//aspS//
GO_0071483_7	rplE//
GO_0071495_4	frwD//cysK//ubiF//
GO_0071496_4	ulaC//rfaG//yqcG//malE//rfaC//rplA//rpsR//chbR//metL//lpxB//yhjA//rfbB//gppA//exbB//xseA//rhaS//adeP//idnO//rlmL//pyrH//asnB//betB//yhcN//yrbG//yqeA//kefB//rpsB//gdhA//mdtK//pdeH//waaQ//rzpD//tadA//ygjK//gatZ//waaP//insI1//mrcB//rpoA//sapC//ttdT//aroL//potE//yjiR//nmpC//ftsX//ypjD//ygbM//tar//yfdR//yphB//allB//tmk//
GO_0071500_5	mzrA//
GO_0071502_5	def//
GO_0071545_6	rplN//truA//
GO_0071554_3	ydcO//hupB//sapB//ispB//mlc//hflX//paaF//kdpD//epd//ybhD//gnd//mgtA//slyD//scpC//chbR//aroP//degS//treA//truC//phoQ//waaJ//phoE//evgA//
GO_0071555_4	yjhG//ynhF//pdhR//rclC//rfbD//ldtD//yjfF//hypE//purN//pdxB//lacZ//fre//argO//
GO_0071577_9	eno//yiaM//ihfA//hokE//ccmC//rpsH//mtnN//
GO_0071616_6	nagZ//ydcS//
