#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	mgrB//mdtB//icd//yqgB//
GO_0071704_3	fdhF//ssuB//yidC//garK//torD//mtfA//rlmJ//focB//entH//tauD//prpD//sufB//torI//lysA//yihO//rplQ//rbsD//rclA//gsiB//idi//lacY//lrhA//ynhF//nanC//tnaA//tdcF//aldB//menC//cutC//hchA//lysA//aroC//yeiG//rcdA//yfcV//uvrY//cadB//nikE//metQ//yfaL//dxr//rfaE//nrdE//mltC//rlmM//arnB//galK//gpmA//dinQ//arcA//manY//hdeA//rpsO//dsbB//glgB//dgoR//ydiQ//rlmL//ypdF//kdsB//kefG//ddpA//rsmH//tnaA//yahD//mdtN//bcp//pitA//frvR//nudB//msrB//rusA//yiaM//glsA2//dcuR//udp//zinT//fucI//ykgM//rcnR//fcl//sspB//recJ//waaP//mhpT//insI1//yidL//rutA//flgA//gshA//tdcC//tap//lysC//pspF//aroF//cydD//dhaR//csdA//gor//citT//fdnI//kduI//astC//plsX//osmE//gshB//yijO//priA//recE//envR//aspA//cmoM//moeA//alsE//yebC//sodB//aceB//rstB//hybA//garK//mtfA//rffT//ubiX//thiP//hokE//ygcW//ddpA//yjiA//yciH//yjjG//osmC//tusD//glgC//rlmH//nemA//ispF//yadC//yfiC//focB//rutE//yidC//srlA//yigL//nei//tldD//tyrA//ubiX//rlmF//epmB//ilvC//fsr//opgH//yihQ//ftnA//phoU//caiF//avtA//hyi//ribE//thrB//cecR//yihO//narQ//mdtN//dnaT//narH//nrdG//hprR//glyA//bdm//yjjQ//cspI//guaA//sgcX//rpiB//paaD//mraZ//yqhC//wza//lptD//potG//cpxR//cbtA//rnd//sseA//rnlB//yqeF//flgF//dtd//yjhH//rfbB//nusA//osmF//mgsA//yrfG//rsmJ//yggX//frvB//tig//gltL//hisM//agaW//yfiR//prfC//nrdF//efeO//dgcQ//metR//rbsD//nikA//yceD//holA//tauB//hisF//rhtA//thiM//galK//ydcT//xseA//nhaB//zinT//hprR//mntR//pppA//cspE//slt//yahF//lptG//artQ//yehP//setB//ypdC//guaB//yrfG//allB//rpsH//glmS//hisM//basR//dusB//trxC//ymgA//rnt//livM//fur//ubiA//ydjM//lptC//uxuB//acpH//yajL//yjiX//rsmG//plsC//lsrR//yqiH//pgsA//ygcO//pyrG//torC//ydcS//yiaT//hprS//aspS//cysS//frlA//mepM//yfdG//sapD//yfdR//minC//srlR//iap//tolC//serB//rpsG//nanR//aroA//phnJ//ugpE//macA//ydiV//eutA//epd//mlaE//yciT//yjiQ//mgtA//nimT//rnd//ppsA//hokB//cdaR//pgaD//hycA//melR//hlyE//kdpD//cheW//yiaB//dtpD//cobS//acpH//frr//pinE//lolC//sfmF//frlR//gadC//phoB//ompW//bolA//manY//hemN//tadA//sufD//aspS//dtpB//yihR//btuD//fcl//yfdC//recA//cas2//yjaZ//ynhF//arnE//nagC//yciH//recC//yobA//flgD//ubiI//mrr//gabD//sapC//insH-5//yiaA//kefB//fetB//pgk//pepA//murJ//yfaE//zapB//ybaL//uspF//hokB//mfd//lpxM//csgF//yeiG//fur//tatB//fdoG//fpr//ilvB//aroA//rzpD//cobU//alsA//insI-1//tdcB//ompA//ribF//clpX//ycbV//rhaM//dcp//yfgO//tktA//srlD//recR//yiaM//nrdD//ydeI//agaS//yebQ//yjgX//intA//bglF//dgcF//sgcB//recN//recA//menF//glvB//hemA//rpmG//bluF//yhgH//csgF//atpD//sodC//exbB//trmH//proQ//hchA//rodZ//argS//nadC//ycfJ//yggD//pgm//trkA//dtpB//astB//degP//glnE//gspI//ptsI//ssb//gpmA//mntP//valS//ypjD//yjjW//araH//yfaL//rzpR//uvrA//sufB//ygcO//aroE//bssS//menA//mepS//rfaF//adk//dld//higA//yadC//narP//ubiX//fadK//rlmD//secG//yhjD//sohB//lit//abpA//ygcO//flgG//ftp//yhjV//emrY//tdcE//rfaF//smrA//ihfA//rpmF//mdtQ//yjhH//priC//rmuC//sdhB//pepB//lepB//deoD//cbl//caiE//efp//ssuB//entS//queG//cbl//barA//ycgV//yheT//rluD//yraI//rsmI//radA//sgcR//lexA//tsgA//rnhB//insE-1//purN//recR//efeO//uxuB//lpxK//ulaD//mraY//ybgQ//hycH//bisC//betA//ypdC//sgbE//bcsQ//paaK//cyoD//ftsP//ssuA//yqiG//proX//rhtC//ybfA//gudX//nfuA//pdeR//malP//tnaB//npr//ygjR//ydiO//yhbY//dsdX//agp//tufB//aaeB//cvpA//rihC//ftsP//yciF//mepA//metQ//yihT//pyrE//sapA//arsR//cyaA//xylB//gatY//rrrQ//elaB//ftsY//lrp//dtpC//tyrR//ptsN//puuE//yiaA//ldtA//tcyN//pdeD//hypE//cobT//uxaB//galE//bioB//metK//nrfE//caiD//atpF//cusB//purL//fadR//hpt//rnpA//udp//intE//ascG//nusA//moaB//alsB//hypE//epmB//ansB//chbC//yjiR//gatD//yjjI//yqgB//deoB//fabR//purR//hscB//ycdX//holD//gloC//accA//cueR//cutC//gloC//yihQ//narQ//hyfA//secE//asnB//feaR//phoP//ravA//rzoD//thrB//galU//agaS//agaV//ddpA//tktB//ymgF//ibaG//wcaC//yhaO//yhaJ//prpC//lptA//surA//ygiB//rppH//galS//galF//ccmD//yjjB//abpA//yiaA//rplS//pspD//ftsX//fadR//cysI//ydiV//lsrG//grxD//dosP//gluQ//srlR//rluA//hybB//metL//nuoB//idnD//ydeE//fucK//cobB//hxpA//yjgX//rpoE//yfaE//yicJ//oppA//rsmC//recR//citC//gltS//ygaZ//trxC//srlB//ssuC//garP//pyrD//tsx//sppA//psuT//nrfF//ldtB//hypB//ybdO//sdaC//yidP//dadA//znuB//rutF//yfhM//maeA//sucC//pepT//ppc//pbpC//hemB//nrfC//mdoG//kbp//glsB//aroF//ynjD//pbpC//yggX//rsmF//rluC//yagI//mobA//prs//matP//ptsI//yedA//ccmF//yoeB//dsbD//artP//uhpT//lacI//yjbH//tatC//hflX//sdhE//zntR//ilvI//umpG//msbA//cmoM//ecpR//cysS//glcF//ygcO//ydcR//gshB//rpsN//rimM//csgD//otsB//rpnA//pheT//ompG//speA//dosP//yafO//ftnB//tdcG//yfiC//yhjA//rplB//truD//yafQ//hemA//xerD//entC//rplK//ispH//narU//dmsA//ppiD//uhpT//yqiJ//pinQ//slyD//rfbX//ydcT//treR//flhD//lpxM//ygfA//radD//yhcN//yjjX//bdm//xylA//rutE//yihI//frdC//yahI//sgcX//wecC//borD//yebS//phr//mdtK//rimO//insI4//yrdA//cadB//ynbD//ccmD//yehD//mqsR//hyfC//yfeD//hyi//truB//yibH//ttdT//nfo//yiaF//rffC//rsmA//ybbW//murF//lipA//yqeF//chbG//metE//epmB//mdtD//frmA//gudP//maa//gadC//srmB//pheA//gatA//btuD//frdA//cvrA//galE//tmk//yhcN//lpxT//rpmJ//coaA//yidE//abgR//eptC//mnmG//nanK//ulaA//rzpD//ydfH//rpmB//modC//glpR//cysW//recJ//cusB//cstA//adiA//pgi//yibT//pdeD//cpoB//ynfH//frr//dmsB//setB//yhdH//fetA//fimE//grpE//cobS//ispG//pspA//lldR//exbB//ykgA//ybcJ//putA//rarA//gltB//ilvA//rplQ//rcnA//tag//tyrS//gltB//srmB//atoB//fdnH//lpxB//agaV//ligB//iraM//ubiE//fdnI//aer//trpGD//ycjP//cbeA//ptsG//mdfA//speF//waaJ//proQ//menC//rpoS//yihX//mdtP//yafQ//proS//elaD//nlpA//msrC//hpf//tdh//acrZ//rfaG//yggN//flgC//dapF//dsdC//pdhR//nanE//ygdG//rplL//ileS//alaC//ybdG//lolD//dctR//mdtL//gcvR//hcaB//aroH//proX//asr//gutQ//ybiS//lsrA//yqaA//cyaA//pheM//mtnN//truD//fadM//prlC//frwD//hokE//srlB//yfcS//rpsA//dkgA//sfmA//kefF//ampH//emrK//flhC//yddA//uxuA//yahD//betI//mdtE//nrfF//mdoD//feoB//cydB//pgpA//bcsQ//corA//dbpA//motA//yjiA//clcB//ftsQ//citX//yfhH//ydfD//rplE//radA//rpmA//epd//argD//yciF//hicA//ydhQ//yfcV//cynX//pntA//ftsL//csdE//narH//thrL//marR//rsmH//rutG//thiE//pal//nuoL//fumA//yohD//tcyN//yfdC//ybeF//yjbG//mglA//era//rimM//rplQ//flgB//bssR//gntK//abpB//dctR//clcA//slt//livJ//insI4//phnK//recQ//hcaE//ybjI//fabZ//acnB//aroC//yraR//csgD//rtcR//hybO//ihfA//agaA//gadA//lsrA//asnA//rplM//rsmA//recE//ypdB//nuoM//ydcZ//ybgQ//csgE//rmf//tusC//dbpA//ribC//ppx//rhmD//fbp//oppD//cueO//yraN//xapB//yfcG//dtpA//decR//galP//ulaB//tilS//ydeI//kdgR//yojI//appC//dmsB//mdfA//ugd//yjhI//yajL//fepD//rlmH//uhpA//puuA//aceB//exoX//yhaJ//cusB//cysK//topAI//puuB//valS//waaO//mntR//yqeG//fkpB//aroB//hemC//pntB//trpS//puuE//yehW//ccmG//coaA//ugd//tsaC//cutC//glyS//pdxK//bglJ//yebG//mdtD//bdcA//hipB//rdgB//yhbO//yegD//hemE//yedF//fetB//yhdH//xylG//lysU//caiF//araE//dtpB//ypdF//fadI//zapE//ynaE//nrfB//ykgA//ygcW//adeD//thiC//alaE//dinD//katE//ampE//srlB//deoB//ymgC//rpnD//tdcE//mhpD//cueR//tilS//lpp//fliL//cadC//sdhE//yfcQ//oppA//ydfG//rlpA//mraZ//yihS//yhhZ//asr//ghrB//kdgK//tolC//fimH//pabA//glnE//tpx//pmbA//recB//rzoD//rpnA//pflA//bioA//waaJ//csiD//kdsB//dcm//dinD//potF//rpsG//cysN//accC//ldtE//epmB//yjiX//yhjX//galF//csrD//yiaA//yeiG//phnC//ispU//ung//cydA//gph//torS//metE//dhaM//ftsI//hisM//dnaE//ttdR//hycA//yihP//csrD//msrQ//melA//dcuD//yfcF//macB//alsA//ydiP//mdtJ//nrdE//yihT//pinQ//phoR//mdtF//ihfB//hcaF//pgpC//sulA//yfdR//ygfZ//glnK//elbB//dinG//arsR//rfaG//yejE//yiaL//mepA//pgm//rpmJ//glpX//minC//moaA//alaA//ssuD//sbcB//queE//hpf//frc//argF//cho//rplI//yahK//dadA//folE//lolD//argR//infC//epmB//lrhA//murR//ybiH//ileS//mscL//adiY//dhaL//prs//yhgH//treB//tauB//leuB//proB//exuT//ycdY//sufE//yggD//gatY//hybG//ibsA//citG//ccmF//yihT//metH//melB//srlB//gcvP//ahr//csgF//rhaB//tolC//aspA//efeO//hexR//dhaR//uhpA//rssB//hsdM//hxpA//ydcI//tadA//pepT//thrB//ydjM//ndk//ilvD//mreC//dcm//baeS//rpsB//chbG//yiaJ//pgaD//hda//yidZ//secG//deoD//cheW//artQ//chbB//nrfB//kup//narI//ompN//wcaJ//rzpD//mhpT//ygaV//ppiC//bepA//dgoD//fieF//bioA//katE//yoeB//gpmA//gmhB//panB//ribA//btuE//gadC//yedF//entE//livK//idnD//metE//yfdG//ibsC//rbsA//xseA//pheT//narQ//yhjV//tsaE//ykgF//ybaK//yacG//agaS//nei//marR//rpiR//fryA//hisP//ung//cueO//mntH//yjiA//hupB//alkA//hypC//garR//yhjA//birA//mtnN//rpsQ//fumA//yhdJ//lapB//puuC//hofQ//hslJ//mhpT//yhaV//pdeK//argI//pyrH//waaO//waaS//rsmG//potF//rutR//bioA//orn//soxR//nirD//glvC//feoA//kdsB//sthA//recD//cmoA//malS//torS//ompF//aas//yjjV//mreC//yecS//fruA//emrK//borD//bcsA//mhpR//ssb//acrA//aspA//idnD//btuR//lipA//nrdI//fetA//iscA//atpH//nemR//torY//pabB//yqcC//rpsG//ompT//pgaD//helD//uvrA//sgcX//wza//cutA//yhaO//rsmF//yadM//ycjU//evgS//ivbL//dut//queD//rlmB//csdA//copA//kdpE//sucC//speA//dcuD//flhA//rssB//oppC//edd//clpS//ompA//emrB//ghrB//ftsZ//oppD//yraH//yehD//paaC//kup//yedL//fadJ//hyaB//yphF//puuR//pabC//sodB//tpx//ybdO//paoC//lpxT//rfe//rutD//rapZ//rlmB//yneJ//yodD//tdk//murD//cobS//pheS//frmR//rcsF//dtpD//trxA//ariR//yefM//dapB//nrdH//cysP//ybiT//glrK//lysO//mtfA//ridA//torS//asnA//yddG//greB//ynbB//pppA//trkA//narQ//thiD//yejF//fhlA//csgG//hrsA//adhE//ydiF//dsbG//nrfG//yfbV//glpF//proX//rpoE//yghG//cydB//bioF//ydfD//ykgA//speD//paaC//pflC//trkH//bioC//wzb//yidR//fadI//yqaE//ydfH//murB//ais//yidA//sixA//yaaJ//cysE//aidB//glsA2//uspC//mdtK//rpsS//ribF//rrrQ//opgB//cydA//dppB//argK//mdtJ//pgi//ttdB//alaA//umuC//ushA//lpoB//sfmA//ybhP//yihP//rplT//apaH//nrdF//zwf//yafN//mtlA//hisB//ydeE//uidA//lhr//nikC//glgP//pheP//fimB//dicA//fimG//cyaY//pepA//deoB//wcaJ//iaaA//clsC//livF//priC//hcaT//lpxT//cysI//ridA//queG//zraR//gabT//yhbY//phnO//dgcJ//ygeV//ygjR//roxA//lsrR//fimD//zapC//frwC//oppB//pyrH//fecC//ybdM//yiaM//ydaN//argD//lspA//yraJ//tolQ//dsbD//nrdR//yraI//kdsC//hyi//narL//cbpM//xisE//apt//purF//lplT//artI//fadH//rclR//potD//dicC//rimO//kefG//yhdZ//wecE//chiP//psuG//bioP//ttdR//dut//treR//murF//casD//cueO//yajO//coaA//dmsA//rusA//wzyE//yhdZ//feaR//ompN//potE//metI//pppA//yfcQ//cspE//rlmF//eamA//trmL//dsbD//yciE//soxR//frmR//yfiE//elfD//nagD//dacC//metE//cheA//ispU//rplB//rph//mdtL//yhhT//yqaE//ilvB//opgD//rpmH//ptrA//pabB//btuE//treB//xerC//ynfH//cspA//ycbB//eco//epd//rfaQ//fbaA//ubiJ//sgbU//rcsB//betA//hicA//pspA//
GO_0071705_5	tag//leuA//fdhF//mntP//cysW//poxB//pabB//gpp//mntH//pdeR//trpC//yjhP//ptsH//ybaO//ygcR//ybdR//yohC//yafN//ydjJ//hycB//gltX//aroP//thiM//dinJ//ybhD//uvrC//rfaF//pliG//exoX//hyaB//lsrK//bamD//yjcO//motA//fkpA//mdaB//dicC//bioD2//rlmG//rrrD//gutM//yidD//pinR//gcvR//yiaT//yjiM//pheT//fliL//sgcR//pspC//yeeL//nudF//yqjI//tdcB//atpD//chiP//recR//rimO//rclC//fabR//mdtM//suhB//rutG//gyrA//baeS//mepS//rof//ybjL//mdtA//treB//cas2//recN//dicC//hybC//sgcR//tsaB//zapC//pntB//fixB//casD//hdfR//csiR//trmJ//plsC//dsbG//yggT//lrhA//fimA//idnT//rihB//mreC//dmsA//entB//flgA//ydeP//cysU//prlC//sbcD//glcE//pbpC//hemH//trpD//potI//yfdC//ydiK//idnT//rbsA//narP//narX//cbpM//atpE//decR//gudP//cusB//deoR//mdlA//btuB//yihW//arnB//yfcR//ynaI//menH//pppA//yajO//tatA//eptC//allS//paaE//nemA//uup//ybjX//uvrA//glpA//uxuR//solA//der//cdd//menB//nanK//ecpR//ykgO//fepG//gabP//yieK//lacI//sucD//suhB//livJ//sufA//dhaL//ycfL//hiuH//potA//rplQ//gadB//intE//purL//yidE//fimG//thiH//ibaG//mhpB//hisI//pntB//oxc//acpS//recN//lpxB//gltD//flgE//glsA//ybiO//ydcS//lptB//bsmA//trmD//pflC//perR//pdhR//rsmE//ftsW//ada//glnL//yegV//yobF//rbsA//phoP//argE//kdpA//yfcU//rlmL//lpp//udk//crr//uxuR//kch//yfdS//ydfG//mhpA//mutT//yiiE//opgB//lpcA//yfeD//pgaA//nikE//hisD//ttdA//cycA//csrA//kdsD//tufB//ydcI//thrL//psuG//yheT//hxpB//yehP//amiD//ynhG//cysN//slyA//hypE//malK//pgrR//garD//ompF//yggT//mepA//parE//pgpB//bluF//dgoR//rssB//caiF//glcB//
GO_0071709_5	tusA//cdaR//galS//xylH//dctR//yceK//gshB//iap//ykgF//cedA//
GO_0071731_5	lptB//zntR//ascG//
GO_0071732_6	rmf//
GO_0071769_5	cysD//
GO_0071804_3	cyoE//yqiG//trmH//rffT//ortT//yeeY//potA//ydjH//yjiX//uxuB//nuoB//ybdG//lpxB//bisC//dxr//
GO_0071805_4	tktB//aldB//yafC//atpG//priB//nadE//rlmD//hrpA//hyaB//yiiE//artI//ybdO//ilvH//xanP//aaeR//
GO_0071806_6	lptB//rpiB//kefG//rne//rpmH//yjbB//rsmG//epmC//aroB//mdtP//qseB//ldtA//deoB//eco//rpsK//crfC//waaS//yehD//ygiB//
GO_0071807_8	ubiE//
GO_0071824_5	ccmD//
GO_0071826_5	ygbL//glnE//relE//rclB//ompL//yhiM//rpsD//eutB//tdcD//clpA//oppF//yjcO//argP//pepA//xylE//yafQ//rmf//fryC//folM//frwB//pgaA//amiD//yqeA//hisQ//aas//ugpE//
GO_0071897_6	frwB//bglF//relE//yqhC//malZ//nagD//tolB//lpp//pgpB//tdcE//rnr//secY//rdgC//ydfD//glpC//pyrG//yohC//fiu//sgbH//flhC//
GO_0071915_9	elfG//
GO_0071932_8	dosP//
GO_0071934_6	essD//ydcM//ccmE//
GO_0071941_4	ycjW//asmA//mtgA//ydcM//mrdA//glxK//cspA//topAI//thiI//
GO_0071945_7	malY//
GO_0071951_8	rzpR//
GO_0071963_4	rssB//
GO_0071973_6	fau//glsA//ansB//yojI//ybiH//metB//nfsB//yajL//rclR//mgsA//yfcQ//leuD//rhtC//fbaA//yidC//lysR//mltA//ydcO//csgB//iscS//gcvH//preT//paaG//yafC//lacY//dut//allS//ydeO//gnsB//ansB//folD//
GO_0071975_4	zapD//
GO_0071977_5	ycbB//
GO_0071978_7	ppsA//cspC//yfeD//hdeA//fimH//btuD//lolC//yahN//ccmD//manY//chbA//mutT//polA//ydcO//
GO_0072321_6	ascF//cusR//
GO_0072322_6	degQ//
GO_0072323_7	deaD//
GO_0072329_7	fepB//intZ//cirA//yihS//ttdA//yigL//yhjR//trmH//dicA//pdeF//yahO//yeaV//narK//yddM//frvR//rclA//arsB//ligB//uspC//puuD//yraJ//zapE//yagU//cysE//hycH//ydcP//panC//accB//opgG//bglB//pspG//cpoB//nemR//ydjE//xanP//fimG//tnaC//ydgA//upp//yjbH//treC//pdxH//leuB//hpt//fdoG//trpS//mioC//ariR//def//holE//purR//eptB//zapD//yccA//yraH//lon//murA//elaB//ynfH//lit//argB//potI//yneJ//nmpC//gspJ//ydfD//selD//xapR//ydiO//mgsA//etp//wecA//tusA//rhaS//degQ//yfcR//priA//yeeJ//afuB//tauA//dgkA//
GO_0072330_7	ypdB//rimL//dgoD//mlaF//yraK//allB//speF//yjjB//fixB//rpsL//kdgT//hcaD//xseB//gltK//ybiV//pyrL//phnO//rlmH//csiR//hofM//arcC//gadB//fliK//yibH//ybjN//dsdA//mdtB//yaiV//tadA//tomB//roxA//mnmC//fabZ//glxK//rplL//ygeA//menE//araH//gcvH//lrhA//cheY//mglA//yjhB//rluF//nuoI//cca//ttdT//elfA//ydgA//ldtD//gdhA//ulaA//yphD//ftsY//nhaB//sufD//ydaV//adk//
GO_0072337_6	cyoA//folA//ycjU//yiiM//chaC//zntA//fimB//araB//yciE//pepA//tolB//lepA//yajR//waaZ//lyxK//eamB//cadC//cdh//cdaR//rhtA//glgA//dinI//sapB//ykgM//tatA//rspB//
GO_0072344_7	yidP//plsB//waaL//asnA//
GO_0072348_5	guaB//deoB//djlC//manZ//yijO//yieL//mltA//mioC//argO//elfA//leuS//gatY//asd//gadA//yhdX//malF//ompW//kdsC//murI//tnaC//yihS//ydjH//rpsS//nuoG//lysS//cpdA//hyfC//ydhC//alkB//ydiQ//ydfK//cyoD//apaH//waaY//waaO//bioD//yehC//rpsK//yibA//mrcA//
GO_0072350_7	rplX//rnb//gloB//ybiW//frlR//gntT//malE//gpp//lolD//mhpD//hslJ//glvC//citG//lit//gpr//ybiO//gabD//argD//
GO_0072488_7	pliG//glpR//cyoE//ldrB//gltP//uvrY//marA//
GO_0072490_6	nhaR//proP//
GO_0072491_6	gldA//ppx//
GO_0072501_7	rstB//
GO_0072502_7	yehC//
GO_0072503_7	rseC//allD//
GO_0072505_8	aroG//
GO_0072506_8	modC//
GO_0072507_8	ynaI//rbsC//frvB//
GO_0072511_7	rpoS//nuoL//yahD//rapZ//pepT//msrP//yiiM//rof//lpxK//fecD//cyaY//lolD//paaZ//fliG//dtpB//codA//tpiA//
GO_0072512_7	grxD//dsbG//gadC//gudP//torY//glpX//yoeB//ybdM//dctR//mtnN//caiT//adiY//
GO_0072521_5	rpoE//tdcR//nudC//glpX//ybdO//ruvA//phnP//sbcC//setB//ubiB//sufE//wcaB//cpdB//yraJ//rcnB//fucI//yiaL//aroL//iraP//yihL//thiL//secB//sufE//manX//nrfB//bglH//chpB//moaD//entC//ftnA//ybjD//livF//priA//puuE//zapE//glpD//gpsA//htrE//yhbO//lptC//norR//ymdB//ftsZ//frwD//osmY//malK//bsmA//livH//wzzB//sspB//lamB//dnaC//mgtL//xylB//zapC//casE//tolQ//cpxR//yraK//rihB//cheA//garD//ibsB//dinI//tus//rplF//livF//hcp//
GO_0072522_6	puuD//yagG//lldD//ulaF//hemL//mdtN//orn//rzoR//dcuA//glpA//fepA//mnmC//yhjR//xanQ//arfB//speC//appB//ydbD//gapA//artJ//yahB//cobT//gstA//glmU//pdeR//hpt//yjjQ//aroP//mzrA//soxR//agaV//cysZ//ampD//gcvR//mutH//entS//trmI//rffT//pitB//pdxA//corA//ybjC//yhjG//
GO_0072523_6	mnmG//guaA//cysH//marR//agaV//artP//gnd//plsB//feaB//yfaV//ybjL//hdeA//
GO_0072524_5	ybcM//hisQ//rhlB//rpoD//casB//bglJ//amiC//cbtA//hpf//ldtE//bhsA//yneJ//yieK//ilvE//yqcG//yihX//cynX//cysP//rffT//yahO//lpxH//lgoT//gntU//moaB//argA//yqeA//rluD//agaS//ansA//frdA//appA//feoC//fabD//fadH//mngA//eutA//sseA//recE//hisG//ybhG//bfr//wecC//uof//fadI//clpX//yjeI//iscS//
GO_0072525_6	flgD//arcC//ibaG//rfbX//yjhC//rseB//folD//sugE//ulaG//hflK//sodC//yohD//puuD//trmI//maeA//dsdA//bcsQ//rpiB//rcnA//rfaB//ygeR//dgcE//yfdC//gloC//xapA//gapA//yihV//potI//nhaA//rlmE//insH-6//yccX//mutM//opgH//dmsC//ybhJ//rppH//
GO_0072526_6	abgR//tsaC//
GO_0072527_5	lsrG//arsR//slmA//rimM//nirB//pdxA//fumA//hcaB//serC//hyfC//melB//hyi//greA//avtA//waaZ//nrfE//yoaB//metE//ampG//tdcF//higA//rplF//pckA//asd//spoT//yjiQ//cmoB//ydhK//hemC//murG//ascG//kbp//amiC//ybiX//rluF//eptB//yfdO//soxR//gldA//rihC//ymgC//cas2//corA//pagP//yghW//ynjD//fecC//yfdC//tnaC//nrdA//yejA//aaeB//eutA//torC//yggT//ydhK//ibpA//
GO_0072528_6	appY//yhfS//aceB//nuoE//nrdE//plsB//fkpA//fabH//xerC//dinI//crl//rimK//afuB//tktB//chaC//malY//nrfE//mglA//dnaB//yahF//nanK//cysM//acnB//melB//amiB//agaV//trmL//pnp//ygiB//
GO_0072529_6	dinJ//mdtD//norV//frmR//eutR//rplB//kbaY//coaD//ltaE//mdtG//miaA//yeeO//mmuM//mipA//tcyP//nrdG//hslR//nlpD//yciE//fbp//nrdH//dctR//acrZ//
GO_0072530_6	pheM//emrD//yccA//mdtA//
GO_0072531_6	cvpA//rplT//yejB//ydcO//fimG//glrK//
GO_0072581_9	fadR//
GO_0072593_4	yejF//citT//thiQ//rplQ//der//glmU//casE//mutT//yfcV//
GO_0072594_5	mdtJ//
GO_0072599_6	ypdB//
GO_0072657_6	yfdR//hcaC//hisF//rlmH//kdpC//hisQ//dsdC//insK//ibpA//gcvP//gntT//barA//hupB//pcnB//shoB//patZ//rmuC//
GO_0072714_5	pdxY//
GO_0075713_7	iscS//crp//osmE//
GO_0080033_5	hicB//nhaA//
GO_0080090_5	rcnB//upp//eutA//rhtA//btuE//lpoA//ybaO//dcuA//lipA//lysR//frmR//lsrK//torY//yibA//recX//murE//yhfS//rplM//tusC//htrE//ycfL//ydcP//sfmH//mepH//bioD//pgpA//araF//glyA//srlA//yojI//ytfP//znuC//ybhG//bioA//codB//ydiF//rplM//dapA//setC//yieH//nusA//uspB//ypdI//cysA//kdsB//lysO//ykgM//slyA//cpsB//lysO//cynS//yddM//yfhM//pckA//xanP//thrS//yqeA//phnN//galF//napC//djlC//msrB//yijE//rpsJ//treR//ybcJ//entC//infB//rfbB//lolC//glcB//thrS//ftsZ//dgkA//yiiD//rlmB//trpE//rluB//gcl//yqaB//yidZ//oppD//glmU//plsC//ubiB//lldD//hemH//ygaH//nadB//ygjR//yqgF//ompA//fadL//rhtA//degP//gnsB//dmsC//gnd//chpB//sdhC//sgcA//mdtQ//yfdG//kdsB//nirD//mngR//nusG//hda//degS//yfaV//adiA//thrL//galS//evgS//yciE//guaD//dgcE//focA//gmk//cspE//rbsB//hybG//ldrD//kefC//glnS//chbA//ydaN//ygbL//yehA//rnd//csiD//btuC//tauC//ompN//ompW//soxR//eutN//mdtE//yggP//lsrD//fhuF//rpnA//hda//rnlB//yadI//lsrR//hybA//casC//etp//zwf//potB//phnP//thiE//gspF//rfaQ//ldtC//dgcZ//pcm//cmtB//yoaA//dsdX//dinB//hlyE//ydiP//cheR//prfB//yeiE//tdcG//insA-1//cdd//nfo//cobS//fucA//proP//folC//avtA//ppx//tusB//mliC//hprS//secE//yraJ//yaaJ//ascB//cpdA//bluF//rssB//lpxB//exuT//iraD//sapD//pstA//btuF//uhpB//rpsS//elfA//dhaK//yeaK//ogrK//ghxQ//bamD//uidA//mak//nlpA//ydhQ//ychO//ydiB//rlmN//basS//ccmH//nuoH//cusS//livF//setA//ycjU//lpxM//sbcC//atpB//glcD//brnQ//rtcB//yabI//agaB//ilvE//nrfG//afuC//artQ//atoB//yejF//nfo//frlR//ygjH//afuC//atpF//pcm//aspS//lsrK//lptC//yrbG//yieF//rpsM//garR//moaD//rzoR//ybdO//lptA//rhoL//slmA//asd//thrA//proW//rhaD//bioH//thiM//ispG//fimG//ulaC//ptsP//cdsA//nagD//nusA//oppB//gabT//trpD//clpX//yceD//rpnB//degQ//hflC//msrP//rhaD//yjbE//sanA//yohC//ycgR//purN//hyi//zapB//dmsA//frdC//ybdR//ugpE//eutN//trpS//fklB//pykF//focB//xylH//yiaF//hemL//treF//thiC//gntP//rluA//cspC//rlmG//fabA//eamB//iscU//rstB//dinG//slyA//murF//fes//menF//ptsG//nfuA//rlmB//ybdM//yceD//yehA//phnC//yghW//yneE//tap//ushA//yjeH//cvrA//hemL//nei//dnaX//rseC//yoaB//yraJ//dgt//lysS//dnaQ//argD//comR//gapA//casA//ygaV//ampE//gcvH//tnaA//baeR//nadA//rhaS//btuE//pdxH//narG//ahr//truC//yihV//opgB//
GO_0080111_4	djlC//yeiG//
GO_0080134_5	lolB//
GO_0089705_7	ybiT//yajQ//
GO_0089709_7	ahr//waaH//
GO_0089718_7	hslJ//lolB//serA//elbB//mnmA//kduD//cynX//uup//yigB//uxuR//
GO_0090066_4	yfdS//hofM//lpxK//ycbB//gatY//
GO_0090068_7	ygbI//
GO_0090069_5	gmk//rpsA//mtnN//
GO_0090071_6	ycdY//yahI//rhtB//
GO_0090087_6	tehB//fkpA//plsB//
GO_0090116_7	narU//
GO_0090143_4	motA//
GO_0090150_5	rimL//azoR//feaB//entH//panZ//mdtL//ycjY//thiI//yggW//alaC//pgpA//pgpC//
