#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	sgrR//ygeW//metI//ilvD//
GO_1901565_5	epmA//yidE//yrfG//rhaM//ybiT//gcl//flgC//leuD//bioB//thiQ//adeD//folM//ilvN//kilR//chaA//ravA//oppB//pdeK//ompG//queD//yfcR//flgG//ybbY//ttdB//hypB//ligA//sfmF//bluR//tsaE//pfkB//yahD//alaA//rfbD//tcdA//pdxJ//pepB//speG//msbA//ccmC//atoB//caiD//fryA//manZ//thiG//gldA//iraD//folA//sxy//ccmG//rhtC//lacY//ralR//betT//mutM//hybO//gcvH//yfeW//rutC//leuB//sfmA//ubiG//yjtD//plsX//murR//mppA//rplY//hcaR//yohD//ygiN//dtpD//evgS//murJ//metC//ccmE//mpaA//cyaA//nagA//yfcF//fabD//tar//hokE//suhB//ypdF//yhcF//fimG//sfmH//metF//yqcC//ygcR//ytfR//ggt//ubiD//thiD//higB//btuD//ghxQ//tpiA//dhaM//sseA//yodD//glgB//yjjW//srlR//hha//glxK//greA//ulaA//rplT//slmA//fieF//glnQ//tatB//yeiE//tilS//ligA//citC//uup//mraZ//hisI//rbsK//yahD//yhjR//mltA//cysA//bcsQ//mdfA//elfG//speE//rcsD//metF//dcuR//galM//nlpE//cysE//
GO_1901566_5	roxA//mgtL//rbsR//rodZ//rihB//mscL//cho//glpR//phoB//ispA//tatD//asnC//ynfH//ycfJ//mdlA//acrD//dgoR//yibT//dxs//rspB//trpA//puuB//csiD//lysP//yodD//ycjR//yiaF//hicA//rutA//glpT//insI3//rfaQ//hxpB//rpiA//araD//mdoD//basR//frr//hybF//nusG//exuR//nanE//ychF//hflX//yfcQ//argA//cycA//eutR//hofQ//hdeB//yggF//msrQ//dpiA//ralR//cheZ//clpX//kbaY//ulaF//yjeI//flhD//tdcB//aspC//ygfZ//minE//aldB//feaB//insI4//sulA//fecC//hdeD//flgD//yihS//hofP//tauA//pyrC//rep//hisM//yedP//lapB//flgB//yjhP//holE//yneE//yhaC//ispG//uhpC//araC//torD//yebQ//rhsD//yigL//yqcG//guaA//elfA//ppk//hdeB//alr//srlE//ibaG//glpB//rpnC//ompF//rplX//rpsE//yjiA//tufB//carB//dppD//aroB//aceB//hpf//thiE//ybiA//flgB//dhaR//ybaT//prfB//gltL//yidC//dusC//pldB//ydeP//tufA//dsdX//dacD//ydhK//mutL//fimI//waaZ//cysQ//nepI//bhsA//narY//yfdG//oppB//folC//fixA//ycdY//rpsI//yfdG//ddlA//panC//yehC//oppB//mutL//elyC//queC//yoaB//rhaD//yqjA//ampH//hisH//livH//prmB//truC//galM//hscA//arcA//ribF//uacT//paaK//frwB//chiP//yieL//lysO//fadK//msrC//srlB//tatB//kgtP//ribA//yfdK//wzc//vsr//rutG//yjjU//ftsN//emrE//narU//lasT//flhA//ygdG//upp//yhcH//cobS//puuA//glnH//proV//ygeR//purF//rbsA//glpD//ypdA//ribB//elbB//epmB//mug//malG//lptG//flgD//hscC//feaR//gyrB//pheA//plaP//ibpA//ydcS//eptC//hscB//yhcN//cydC//ytfE//gapA//yheT//ybdM//selD//fucI//fimE//hslJ//scpC//paaH//glgB//ccmE//osmE//gltI//bdm//nrdG//cyoD//greB//rnd//rmuC//yjbB//xdhB//pyrD//ftsB//mgtL//eutB//narQ//bioD//dnaN//ubiD//tktB//ptsI//yghU//frvR//fliZ//dapF//hyfF//gph//ykfM//ortT//tdcD//aas//yedL//araC//yoeB//ydiV//paaK//ribA//yehX//alaE//alaS//viaA//lpxD//phnC//cmoM//galU//fadA//tbpA//mlaB//purC//dedD//yhhZ//atpD//vsr//blc//pliG//acrB//adk//atoC//thiP//ybiH//hscB//sixA//mnmA//helD//cfa//yhjC//exbB//glsA//ytfP//yidH//mtr//rpsA//dgcM//hha//yqaE//rng//sad//xseA//arcB//gatB//cmoM//secF//leuC//ftsQ//idnK//tabA//panD//lon//polA//yjeI//lyxK//purN//ung//tdcD//mdtA//yjhH//acnA//yiaB//borD//rpsL//djlC//gspF//tolQ//paaG//nlpI//rraB//motA//xseA//rbfA//cysZ//rplY//dppC//casB//flgE//potH//mrr//metF//acrE//waaH//dcuD//pepB//acpS//bglJ//proQ//argH//lgoD//lpcA//ynfE//pdeK//proW//cysU//radA//fliZ//ybhP//insI1//pbpC//trmH//ftsX//dxr//rfe//rplD//alr//dgoK//tufB//efp//acnB//nuoN//tatA//rpiB//radD//truB//ydeO//hisH//djlC//bamA//ilvA//phnL//yjjU//malX//gfcE//mepM//mgtA//yihW//yeeY//mrdA//
GO_1901568_4	elfA//
GO_1901569_5	thiD//
GO_1901575_4	proA//mcbR//tdcE//skp//yciE//recR//dcm//fruK//queA//galP//yiaA//bcr//ulaF//rseB//priA//tadA//potG//clpB//ynbD//glpD//cysQ//adk//lspA//yehU//yraJ//ebgR//aer//waaZ//puuA//yqjH//ybgI//rbfA//tufB//zraR//malX//mmuP//potE//bioH//fixB//zapE//tehA//ypjD//rimJ//murJ//hdeD//idnT//rhaB//leuA//rfaQ//rhsD//ydcZ//yceO//yafQ//ascG//yieK//rfaD//yphD//hyfF//rluA//accC//phnL//ynjA//ybiJ//lnt//gadC//aroD//aas//wcaB//rplJ//aroP//yqeG//pyrF//hycH//gutM//minC//ompF//yedX//hexR//slt//arfB//narZ//lpcA//yiaN//gltK//rfaC//menF//yeeA//fdoH//lpoB//mcrB//ldcA//trpGD//birA//puuD//dsdX//yfaU//murC//gstA//yihU//era//murC//dtpD//csgG//symE//dam//dmsA//secG//adhP//pgl//ycjY//ribA//lysC//gyrB//ebgA//cnu//ibsD//slmA//glgA//hisI//rluE//rzpR//oppF//lasT//pck//entD//mngB//mreD//araH//etp//narJ//arnT//ygjH//insF-1//dinQ//glrR//bacA//mgsA//waaH//ubiD//mdtI//ascB//mcrB//pflA//yraH//nupC//yejA//glrR//hisP//bcsQ//holB//dtpA//preT//narQ//hiuH//ygjR//nanT//chiP//rnd//bglH//pyrE//aer//bamB//bdcA//basS//insA-2//selB//ddpX//xthA//yqiG//ispH//fepD//ygbN//mocA//frdA//rhtA//pstS//ftp//prkB//leuE//fdoI//yddL//ychF//vsr//yqaE//ybeQ//ydcR//agaR//pdeK//yadV//surA//yehC//acrE//kefC//ybgP//eptA//yddG//insI3//bioH//yqhC//pdxY//btuR//argO//smpB//tynA//prs//glmU//eamB//thiG//relB//ynbD//glsA//raiA//ftsK//yqiG//leuS//yjiY//proX//allD//ybbY//cpsB//glmU//nirB//fdx//sbp//ykfI//ibsD//shiA//purD//rplT//cadB//chbA//gluQ//valS//rpsJ//bdcR//cysD//lolA//ypdI//rhaT//kdpC//hemD//ycgR//fhuC//ivbL//aspS//zwf//ydcS//yoeB//hisM//ybdN//xapB//leuC//dinQ//srkA//msrB//polB//aroF//rpsK//rcnR//fabA//feoB//yqiH//hslJ//emrD//entS//gshB//dmsC//dapB//ycfJ//pdhR//yeeA//sdhD//yjjV//gph//yebS//pntB//csrA//hdfR//fruA//yaaY//manA//ydiB//yraJ//sapA//yiiM//uxuB//yedA//kilR//yqiI//dgcT//zwf//yfaL//osmC//yedX//rfbC//gluQ//bcp//eutA//dnaB//hcaC//hicA//accB//phnI//adeQ//frdD//ynaI//nfi//yojI//dedD//rpnB//bglX//fadR//fadE//bioD1//yhbQ//tabA//rpsG//nuoG//yhbS//pitB//rfaE//dxs//ybeQ//iscU//pdeF//relA//osmY//cusC//dacD//plsB//tag//mdtO//rfe//rbsK//nrdA//insI4//rfbC//bdcA//zur//ybaQ//cynT//ampD//oxc//ychH//ariR//lsrA//pliG//yibA//yrdA//yghB//ybhI//hldE//dmsC//rbsB//dacC//nanR//trmD//atpB//pdxA//rpsI//cedA//ybhJ//dppD//maa//recD//rluC//yahF//glnE//maa//ribF//rzoR//yihQ//aas//csgE//eutK//miaB//rfbC//kbaY//mioC//uup//yqiG//grxD//iraD//mdtP//ascF//degP//msrA//modA//ygiS//ydiR//sspA//fiu//shoB//mliC//tcdA//holC//evgS//xapR//pnuC//ynfH//waaH//oxc//uvrB//
GO_1901576_4	glpT//xisR//srmB//rnd//sbmA//fucO//mpaA//yhdX//iscR//ubiE//yfdC//rpsR//yieK//astB//rcsD//mtlR//wzyE//pcm//hybD//yfaU//kdpF//mfd//glk//ykgO//relA//holB//arcB//hemA//fumA//essD//yeeY//treF//yjbE//mdoD//nikB//pnuC//kdpF//surE//nupC//menE//dicA//yobF//grcA//aas//ahr//mocA//xseB//mgtL//folP//msbA//ybhI//yhhT//idnO//nrfE//pckA//fecC//emrB//ydcS//hycH//hofM//surA//yhhY//epmB//rpsN//ebgA//mlc//cysI//araF//nirC//pspA//aspA//fdhF//gadW//lepA//mntS//torR//entA//wzyE//pppA//rpmH//recN//napD//rluE//bioC//thiL//wzc//ilvA//yjjI//cspA//lhr//dgcM//ldtD//eptC//mscS//nudB//mnmG//cstA//lapA//fetA//matP//phnN//sfmA//yqjA//dusB//agaW//chaA//pdeF//gutQ//putA//ykgM//cedA//ycfJ//idnD//otsB//queF//aroC//yeeL//tnaB//yccA//wza//ftsP//sapA//yghG//ybiJ//puuP//yagJ//yeiG//intZ//kdsA//glk//trmD//dicA//yejF//yhjB//yajQ//cspA//yagG//pflB//uidC//putA//gyrB//hofQ//fdoI//ydcS//hisD//dacC//hxpA//secD//prlF//cycA//recQ//cpxA//mltF//ykgM//oxyR//rpmJ//yjhH//yjaZ//uspE//fpr//ogrK//ybeY//ynaI//folP//malQ//mscK//yqjH//frdA//ynjD//phoP//sufS//mtn//cysU//fucA//hsdM//surE//sdhE//betT//ytfT//npr//kdpD//ppx//argB//pth//fklB//tsf//iraD//aroC//flgA//cyoE//artM//yjcS//yejE//bolA//hcaB//recF//lpxL//dgoA//proW//ybjD//xapA//nagA//gnsB//narQ//malY//yidC//csgA//casB//ssuD//rbsD//rcnR//mpaA//umuD//pflC//cysK//higB//rpsA//iscX//hdeD//nlpA//mngA//pyrF//hemH//dinG//zraS//cysE//lpxP//kch//rpmH//holE//yphB//cmoA//mobA//dmlR//wbbK//thiP//fliT//gsiB//yiaA//orn//yggT//rfaG//panD//ybbW//nrdA//yjhH//aslB//gstB//yddM//kgtP//kdpD//waaL//crr//ulaR//nudC//mlaF//aes//trpD//hycA//pitA//yghU//paaA//ruvC//nadB//fhuC//nhaA//ybiX//fimC//ugpB//ycbU//uhpC//chbC//etp//yddA//garR//dgcQ//yehY//mutM//frmA//zinT//yfdK//yaaA//cobT//cheR//ccmC//dbpA//ydiR//narL//ccmD//trpA//yicJ//rsmG//ybiO//znuC//nrdG//thiP//glcA//yiaT//sgbH//yhdX//dedD//ybhP//adeP//ada//exbB//melB//rplM//rbsK//livF//mngA//sanA//atoS//rplW//allC//rihA//mdtC//dcuS//osmF//luxS//eutK//pth//caiE//mltC//nrdD//casB//rihA//srlD//pabC//waaJ//mutH//birA//atpC//yraI//cra//katG//fepG//yeiG//yihR//hxpB//sdhE//chbC//dtpA//ccmA//hpf//icd//waaP//hisI//adhP//uspC//aroE//dbpA//grxD//phnP//yhbQ//mscM//ybgI//hxpA//yqhC//dgt//fucP//frwC//cysN//yghB//lsrK//gltP//entB//ybhS//asnS//roxA//murR//yfdG//idi//mglB//yidH//dinG//patA//ycaN//ilvD//yhjB//ydbD//ompT//rpnA//kdpB//tdh//rfaG//tgt//tusB//proW//qseB//ldrB//folM//dhaL//glpR//nanT//glpG//wzyE//lrp//yfbR//agaR//xylF//fabZ//yhaC//alaS//yehW//yeiL//yiaA//queE//fhuF//gadB//ycfJ//citG//zinT//msrB//amiC//ygfZ//dusC//tqsA//atpB//rclC//lplT//amiC//envC//paaG//feaR//shiA//hdeA//blr//hyfA//sstT//pgk//rplY//tar//folX//suhB//yedA//ychH//yaiP//mppA//flgJ//murG//ushA//ybaT//leuS//ypdB//lpxT//ydeT//yeeL//betA//ompW//sapD//rsfS//rlmA//trxA//glgB//fadR//glnS//torD//ynhF//rfbD//glnE//dcuR//ilvB//rplD//patA//ispB//nirD//dosP//ygbI//nei//hsdR//lolC//atpF//rpnC//ssuD//ugd//csgA//ppsR//gsiC//fic//poxB//emrY//kefG//codB//galM//rrrD//holD//ftp//fabD//cca//yhjD//pdeK//rsmI//atpA//dnaT//yfcG//ttdT//tdcC//ftsE//sfmH//paaD//yphD//kdsB//hemL//truB//cyoD//rpiA//mtgA//yjbF//mdtG//potD//gldA//rpmB//csiD//yebC//lpxH//alsC//fdx//rna//dtpB//yaaJ//fliD//ruvC//ulaC//betA//yjiQ//ydjK//phnJ//thrB//secY//cnu//pppA//rpmB//hsdM//pal//mreC//artJ//yihV//yjeI//nei//dicC//aer//rpsM//rfaH//bglF//murI//dicB//rstB//yidA//dgcE//pinQ//ymgF//yhjB//dcuR//rluA//malK//ydiR//glpG//trmJ//cutA//pstA//pheM//ulaG//frdA//trmH//yfbV//dhaR//uvrC//basS//yejF//uvrY//glnK//elaA//ybiI//glgB//sgcA//dgcN//rzpR//phnK//yhfK//kdpF//proX//ybaM//nuoG//uxaC//prmB//selD//oxc//ilvE//emrB//rayT//ybhJ//paaK//envY//hybA//glcC//uhpC//lsrR//leuA//accA//hupB//fabA//acrZ//tag//agp//acpH//yfcV//yidR//ftsL//rcsA//phoU//ymgC//flgF//insA-1//ackA//yaiV//proQ//ybhR//dcuA//folD//waaY//panD//glpB//yodD//atpF//rpsN//mngA//gltP//nrdG//rep//ycfJ//flgH//gluQ//ptrA//pflA//znuB//insA-2//lptE//dhaR//priC//ymfA//pheT//corA//menD//atpB//potI//lysP//rbn//rmuC//gyrB//rof//focA//miaB//yegD//evgA//yihO//narZ//fruA//fadE//ispH//ycaO//trpD//cpdA//cysZ//pepB//yceO//ybjL//yiaJ//flgC//rhaA//flgH//nuoN//ribF//evgS//cpxP//minC//bluR//narG//rayT//opgH//narP//fruA//ruvB//sfmF//cysP//waaL//pbpC//hicB//hycB//araD//ydfH//lsrD//hemF//ygeA//yhjR//yfhH//groL//setB//flhD//cheY//ilvB//hemA//flgB//skp//alaC//yihR//ilvA//malQ//rep//mutS//ibsB//ribC//cysK//yadK//pppA//hns//aroA//yneL//xapB//zinT//ygaH//aas//prmA//yhhZ//upp//comR//fis//amtB//deoD//ypdI//adeD//asnS//narJ//afuC//ugd//yheT//nsrR//yhfS//fabB//flgH//mhpR//nrfC//yfeO//yfdK//nirD//umpH//cdgI//cysD//allB//ispH//ynfH//cspB//yraJ//fhlA//relB//fepC//nrfG//rihB//leuA//uspG//patZ//lasT//macA//livF//
GO_1901605_5	cspD//flgH//osmF//yehY//glnE//argO//trkA//yiaU//yebK//purR//fecB//nrdB//dcuD//ydeO//ilvM//murF//nrfE//yadM//yihX//hcaB//rnr//ynjD//fic//tdcB//ilvB//glnH//cyaA//aceF//fecC//cheW//rsfS//ilvN//waaY//intQ//hypT//topAI//glgP//ybaM//cmoA//asr//bcsQ//putA//msrP//yfdO//ppiD//rpmC//yedX//dkgB//thiI//yjbG//prfC//frlB//flhC//pta//acrF//recB//gntK//tamA//cueR//mnaT//fetA//hofN//holD//parE//rbsD//kbaY//sgcE//hyaD//rpiA//gntP//ompW//bglA//yhdX//bioF//hrsA//sucB//tcdA//cpsG//trmJ//ybfE//mdtM//greB//rhmD//dnaQ//trpD//wzc//ldtC//tonB//aas//cusA//insI-1//yedX//macA//potI//ulaA//glnE//cpdA//bluR//ybhF//moaB//rzoR//rutB//thiQ//glpD//epmB//lpoB//lolB//yjfF//ydiV//napB//arnB//trkG//ybhG//ydcO//alpA//sapD//ymgA//pal//accA//aroA//ruvB//potB//gstB//tabA//garD//katG//hupB//pbpG//fruA//ydiK//mnmE//fdoI//rpmH//rlmG//alsA//topAI//bluF//rplL//gcvH//nadD//hcaC//yiaT//soxR//livJ//intA//ispA//rhtA//kdsC//osmF//yihV//yqaE//mqsR//phoE//yccS//phnH//emrB//dapD//
GO_1901606_6	ydfH//degQ//rnhB//aldB//ddlA//nlpA//truB//galP//ttdR//hyfF//lrp//nlpI//sgcB//yafQ//hybC//ydiZ//yjhI//agaB//sgcR//mmuP//aas//mtr//rcdA//cadA//hprS//fimF//pldB//trmJ//dinJ//cadA//ompC//wzc//sdhE//ubiX//pepA//topAI//tnaC//acs//xdhB//secB//cbrC//ttdT//prpD//ftsB//yhdH//coaA//opgB//
GO_1901607_6	rluD//tpiA//hprR//modB//eutA//ccmA//ycfH//yaiW//fecB//greB//paaF//phoU//mrr//phoA//lpxC//lgoT//aceF//lysO//flgF//yfcS//oppA//malF//nhaR//cadC//rplM//csgA//acpT//casB//ecpR//xerC//yciT//cmk//yhdJ//yeaD//fcl//csgB//modB//ampG//yjiM//ymgC//gyrA//phnP//moaB//iscR//kduI//hscC//yhaV//bssR//thiE//ybbN//sspB//sseA//aroK//insA-1//cho//mdtM//ghoT//iraM//clpP//ebgR//frvR//xanQ//agaS//yhfK//ypdC//ybeY//cysH//pdxH//yfaX//acnA//ilvN//acnA//ycfH//kduI//yfgI//rplQ//hprS//ascF//recO//yaaJ//amyA//thyA//flgB//uxuR//hcaB//mhpC//agaB//rihB//arcB//lpxD//citE//mngB//yagI//ddlB//ravA//mutS//yqiI//ykgO//fadK//thiD//
GO_1901615_4	slyD//rbfA//ratA//lptF//hcaD//curA//ytfT//sulA//glpG//chbF//pgpC//lpxH//pgaC//dsbB//dgcT//menI//lptF//rcnR//yfcA//holC//glpD//pgaA//fryC//trpGD//napB//gcvA//xisE//grxD//rodZ//pdeH//yqcG//fhuD//ybeF//groL//yhdJ//pabB//setA//glcA//ahr//ruvC//ruvA//nanK//rhaD//ychF//yfdR//dnaN//dsbC//pncB//narJ//nikE//xseB//queF//sppA//dctR//rpsE//ycdX//gpmM//yghB//insA-1//ydcI//gabP//flgJ//cheB//yceO//ygaV//rsmJ//ftsL//dsdC//nepI//rpmC//trpA//mdtN//hemF//yfbR//araA//adeD//hokB//napA//uhpB//insI3//aldA//trpL//pepQ//livK//
GO_1901616_5	ftnA//mrdB//cadA//pdeH//araD//frlR//rplD//amyA//nsrR//aspS//qseC//ldtE//ykgO//tusA//gntU//ydiZ//yceD//preT//cspG//tabA//yehZ//tusC//lolE//uxuB//asr//
GO_1901617_5	ghoS//mtlA//ychH//osmY//gntP//rfaQ//cysQ//tdcB//aroG//ptsP//radA//csiR//aroC//yegT//ytfR//tap//yeeJ//hicA//yjjG//lgoD//preT//fliD//metN//rpsP//glnQ//rbfA//
GO_1901642_6	allB//sapC//ybjL//fruK//rlpA//tnaA//spy//sapB//
GO_1901652_5	yihW//dcuB//frvA//cdd//yjjU//
GO_1901653_6	rhaD//tufA//
GO_1901654_5	glmS//artJ//sstT//ybdG//msrQ//
GO_1901656_7	mdtC//hflC//rimM//frmB//rne//
GO_1901657_5	yidC//ttdR//yaiW//yjjW//potH//rraB//gsiD//yejB//menD//yfjV//pgsA//ynfF//gshB//soxR//napA//mdtI//potE//scpC//nsrR//exuT//mngA//tehA//yaaA//ais//plsX//treB//acrB//ldcC//manY//fadH//pgl//amyA//malG//yebG//nudF//ldrB//sfmD//fruA//lolE//amiB//polA//zapD//sfmC//gpmM//
GO_1901658_6	wcaJ//fliK//idnT//xylR//slmA//ydhC//clcB//ppk//pth//ftsN//gsiD//envR//ldcC//yjjG//
GO_1901659_6	puuD//elaA//dosP//pgsA//yebS//mrdA//ycjQ//focB//borD//lpcA//yihX//narJ//rna//ygbL//clpS//gnsB//rluB//elyC//acpS//
GO_1901661_5	srlD//hisP//hemD//nupG//yjhG//tsr//ybhF//lpxM//yfgI//nirD//exbB//znuB//mtgA//recB//ftsP//gpsA//perR//queC//ruvB//xapR//mrr//bglX//cdgI//glxR//
GO_1901663_6	yeeA//mtn//atpB//xerC//rplE//argE//yidE//yfaE//rpsD//mepM//alsA//bioF//yqjI//rlmH//rpmF//cas2//ygfA//lptC//fbaA//lepA//atoB//glnK//intF//
GO_1901678_5	glgA//manZ//ptsH//ygfZ//ebgA//efp//dld//pheM//frdD//ybbW//zraR//narK//era//hdeA//ybjG//miaA//ptsH//aroF//mngR//yiaF//ykfM//dmsA//idi//sucB//xapA//ubiE//hcaE//
GO_1901679_6	guaC//
GO_1901684_8	adhP//
GO_1901698_4	yiaF//nlpI//galS//lolA//ydaN//dnaQ//eptA//mutH//mnmC//moeA//frwC//ibpA//nirB//rsmF//ydfG//hyaC//yebZ//atpF//lrhA//flgJ//brnQ//
GO_1901699_5	dosP//rfbX//atpA//cvpA//elaD//tsaD//
GO_1901700_4	yaiP//zur//yqiI//nuoB//aspS//uidR//abgR//exuT//yggE//arfB//ubiB//yggW//folP//ariR//uvrC//yggW//miaA//clpB//ydiK//nth//ygeR//agaD//nanR//fixB//ynhG//mtfA//ydhC//yegV//ygfX//srlD//ydcM//nhaA//nagE//yibA//sohB//ycbU//ykfI//rnb//ydfG//glmU//epmA//mltF//cfa//yeeA//ddpX//ppiC//gcd//zraR//mglA//trg//yhbX//ybjG//prfC//hslV//parC//dgoT//xylE//fdhD//ydcI//trkG//nikD//rnhB//asd//
GO_1901701_5	asnB//icd//yhcN//aceF//roxA//narI//insI4//trmI//aspS//rplL//uidR//rpmH//pykA//rbsK//mltG//yejF//mdlA//yhaO//
GO_1901891_5	gdhA//gpp//hypB//
GO_1901892_6	yeiE//
GO_1901998_5	insE-1//cyaA//
GO_1902021_6	yggT//rof//yddG//yibF//metH//ivbL//pntA//mrp//ompT//gnd//menA//tqsA//
GO_1902022_6	srmB//aldB//adiY//ogrK//
GO_1902023_6	moaA//oppC//gpmM//yihW//atpA//
GO_1902031_7	ltaE//
GO_1902047_6	livJ//rpoH//rlmJ//ftsL//deoB//ytfQ//frc//
GO_1902115_5	narW//iclR//rplM//
GO_1902116_6	malX//nikR//
GO_1902117_6	amtB//
GO_1902170_6	hscA//treB//serA//
GO_1902201_7	bdcR//fliS//fhlA//ligB//dsbG//yidQ//arcA//
GO_1902208_6	pdeD//hcaF//rng//
GO_1902209_7	sspA//xapA//
GO_1902210_7	metR//
GO_1902221_6	fadH//hdeD//proX//mltF//ssuE//ygfZ//
GO_1902222_7	ddlA//yieK//
GO_1902223_7	ygcR//ygbM//sfsB//lgt//
GO_1902224_5	argP//
GO_1902270_7	murB//
GO_1902292_4	cstA//
GO_1902299_4	lpxB//
GO_1902328_5	gsiA//
GO_1902358_7	ddlB//rihB//priB//phoR//ykgA//nadB//cysI//
GO_1902369_8	rplA//
GO_1902373_8	lasT//
GO_1902410_5	nhaB//blr//yfcQ//hisD//nudF//yjbE//rnhA//ade//mngA//
GO_1902412_7	narQ//yhdW//cutA//
GO_1902413_8	asnS//
GO_1902475_8	glk//katG//hybE//yedL//glnB//dacB//xseB//pdxH//argI//poxB//potB//yahO//metN//cdh//yhjV//trg//prfA//yejB//aroA//ascG//panZ//ydaV//yfiR//dnaX//rpsE//yjgX//
GO_1902476_9	gnd//thrA//
GO_1902531_6	aaeR//
GO_1902532_7	nemA//
GO_1902599_7	flgC//aas//kup//narH//yfgI//
GO_1902600_8	hisB//kduI//gltP//tsgA//holA//recA//yfdS//ptsP//ileS//nhaB//puuP//mntS//sixA//ycaO//ibsB//alkA//flgC//mltD//chaA//yhiM//yghG//garP//xapA//symE//ybiS//
GO_1902601_8	prmA//ampD//
GO_1902603_8	yhaJ//
GO_1902679_8	yiaJ//yidA//mmuM//thiI//galU//yqgF//asnS//uof//topA//bglA//oppF//yjbE//ygbN//setB//ilvE//tdcD//ackA//tauC//scpB//srmB//dcd//idnO//ypdF//pykF//btuF//lpp//rpsT//narV//rhaT//fryC//crr//rhmD//adiC//galM//dtd//dcuD//tar//mtgA//hyi//modA//ssuB//roxA//argO//ynhG//hfq//dhaR//ymgF//ssuD//nsrR//fucP//dgcE//exoX//tabA//aroL//ahpC//cvpA//rhtC//fryB//ydjJ//adiY//cpdA//otsA//ebgA//fabD//idnD//yfdR//flgI//emrB//cyoC//glcB//yciH//fhlA//yciE//yaaU//cpoB//talB//aer//rutG//pagP//melA//ychO//yehP//purF//fadM//dnaJ//setA//sapD//ihfB//mpaA//yddG//garK//selB//aaeA//
GO_1902680_8	cheB//yebZ//ydiR//relE//cobT//fau//galM//tyrB//lysP//adk//proQ//fabH//serS//ycjP//zraS//guaD//fetB//yqjH//focA//cpsG//yafS//cof//nadD//appY//dpiB//waaJ//secG//kdpB//yfjV//agaD//ispF//chbC//fur//yqjA//frmA//artM//ygiS//rfaE//rimL//adk//fliS//mdtP//zapE//ppx//ampG//trmJ//pgl//basS//osmE//tatD//dgcQ//serS//setC//yohD//yceO//sgcR//lptF//fdnG//fdhD//tusC//ybfA//ppiC//nirC//pstB//ftp//plsX//mrp//cptB//tsaD//frvB//codA//norR//
GO_1902757_7	garK//
GO_1902758_6	dnaJ//
GO_1902759_7	yedF//
GO_1902760_6	ydcR//
GO_1902767_6	yobA//
GO_1902776_5	priC//sbcC//rdgC//cmoB//gyrB//acrZ//
GO_1902777_6	mglA//ykfM//ebgA//torC//yaaA//pncB//
GO_1902778_5	yciK//
GO_1902815_7	bcp//purF//ihfA//
GO_1903008_5	cadB//ccmE//
GO_1903047_4	queE//ssuD//bacA//xapB//rpoE//dusB//nrdR//fliA//rplC//
GO_1903227_8	ycgR//
GO_1903228_9	ytfQ//
GO_1903311_7	lpoA//fimC//yjhH//sxy//manY//narX//
GO_1903312_8	cobC//
GO_1903313_8	groL//
GO_1903314_6	gmd//
GO_1903352_7	rof//
GO_1903400_7	fau//pldB//ybaM//surA//
GO_1903401_7	clcA//allS//
GO_1903424_9	iaaA//
GO_1903436_8	speA//nuoI//elfD//
GO_1903437_9	paaG//
GO_1903457_6	phoB//
