#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	eutR//fnr//cbrC//aroD//
GO_0072511_7	nlpE//ppx//luxS//manX//rplQ//ettA//rfaD//gsiA//yfaX//fruB//rzpR//gloC//fucP//ubiB//ribB//ypdA//yaaU//
GO_0072512_7	manZ//lacY//purR//arsR//ilvH//coaA//ibsD//rfbX//mdtC//atpE//rpsE//ykgM//
GO_0072521_5	astC//qseC//ybaT//topAI//rplC//mdtO//fepB//gabT//adiC//malZ//ssuA//yacG//cheY//acrR//nuoL//pdxB//arnT//srlE//yieH//eamA//glyA//phoE//slyA//pcm//yobF//cbl//aspC//dgoK//lacY//yecS//yjjU//ampG//fabI//ygbL//pspF//treB//ettA//ydeM//seqA//intF//fimA//yieK//gshB//aroE//sufS//tufB//yodD//lsrD//yciK//yraH//ybcC//frmA//frwB//pykF//dnaA//pcm//ppsR//yidZ//hemA//yieH//hisS//lysU//yoeB//norR//tdcR//gyrB//yafN//casB//
GO_0072522_6	dmsC//rutA//nagA//rhlE//pgpB//codB//yfaU//aas//coaA//alsE//nrdD//dinG//pspA//pgpB//frmA//holA//kdpA//ade//ymgA//ydcZ//metK//nrfG//cecR//solA//elaD//tonB//mlaD//rfbX//frdA//frlA//pdeK//tig//skp//dctR//hemG//fkpB//mraZ//rimK//mppA//yehW//dicC//argK//lysS//
GO_0072523_6	fepA//suhB//rhmR//insA-1//cof//lplA//hofO//hypT//livG//nfsB//mdoD//lrhA//
GO_0072524_5	ftsZ//rlmI//gldA//fimB//msrQ//tauD//yhjB//tdk//hrsA//rnhA//yidE//bcsQ//rho//ulaF//csdE//yjjB//viaA//sdhC//lipB//mdoG//rcsF//napC//yafC//clcB//clpX//ydiB//paaA//ribF//epmB//tpx//cysK//guaC//eptC//tdcF//recB//cysN//fadH//nadC//yaiP//speB//lldR//rpmA//lsrA//rzpD//caiF//malE//yeaD//
GO_0072525_6	clpP//rdgC//fabG//rplW//yghG//allS//nrfB//msrB//rluC//selB//ftsH//mocA//rfbX//ynbD//tmk//yifB//eutD//nikC//hemE//guaC//lplT//infB//gloC//clcB//ompF//speC//sucB//ptsG//dacD//artP//panE//glxK//alkB//atpA//yjjB//cspG//sufD//
GO_0072526_6	ilvC//rpsA//
GO_0072527_5	patZ//ycbX//mrr//sdhD//holC//oxyR//murC//pepA//tnaB//pgaC//wzzB//hemD//atpE//hcaD//ampE//pdeK//chbC//secF//yfeO//uspB//glk//aaeB//ccmG//rutB//sdhD//borD//ppsA//ldcA//metF//uacT//yejF//ompA//acrE//yadG//znuB//pdeL//torR//ydiP//yccA//pdxY//rsmC//rimL//cheA//cdsA//ptsI//yfcG//glpC//wzzB//pcnB//xylR//waaZ//folX//cheY//gspI//pyrG//pgpB//mhpD//
GO_0072528_6	galK//dacC//argB//ygeR//trkA//mgtA//uhpA//cobU//rsmJ//cynX//aceB//lolE//rlmG//argC//tusB//focB//yibF//rhaT//qseB//nsrR//alsC//malX//pepN//ydcI//rplR//waaP//ldtC//fabA//dmsA//
GO_0072529_6	pykF//araE//kbaY//sfmD//ybdH//mfd//ampD//kdgR//ybcL//accD//rpoD//secD//ugpA//fdoH//mutT//agp//alsA//ygiN//ispF//epmB//dtpD//mmuM//mreC//
GO_0072530_6	ompF//bglX//waaO//bisC//
GO_0072531_6	mlaC//frmR//fadB//csrA//yehY//wecB//
GO_0072581_9	rlmF//
GO_0072593_4	cysH//torA//ybaL//rsfS//argF//ribF//exuR//yjhP//waaP//
GO_0072594_5	yphD//
GO_0072599_6	ydcS//
GO_0072657_6	pth//yahD//citE//clsC//yhhY//ycjR//coaA//pflA//hycB//relE//selA//mntS//bolA//ldrA//gatB//insI4//mhpA//
GO_0072714_5	luxS//
GO_0075713_7	dinB//apt//glcF//
GO_0080033_5	asnC//ulaR//
GO_0080090_5	ilvH//yjjW//ldtC//araB//ccmD//metH//ssuD//speF//rnlB//yiiD//araG//insB-2//etp//ygiV//pepB//murI//ydcT//yebQ//nmpC//artQ//setA//eutN//artI//mrcB//pnuC//ydjE//yfcS//ybdZ//rplK//sucA//yjjB//ybdZ//ynfE//nikC//yebQ//parE//ymdB//emrE//sapC//clsA//mreB//lptE//csrD//purL//rpoA//mnmE//wzzE//betB//tdcD//serS//rlpA//nrdD//yfcQ//yihT//ubiH//coaE//rlmE//satP//gltP//tolA//ydgA//mobA//ftsW//waaJ//sbcC//paaK//menB//ybbN//argI//dppA//narW//yhcH//dkgA//osmC//gadB//stpA//crp//ybfA//yejB//flgD//elbB//fetB//ddpX//sgbH//ybiJ//flhD//accC//clcB//lipB//yjtD//allD//idnD//rzpD//yceD//ydcP//recE//ymdB//proC//yebK//ligB//prkB//garP//allR//nanA//rpmG//asr//cynX//uspF//intE//betB//lpd//yjbG//sodA//nikR//bamE//cycA//ribB//orn//rplO//rhtA//ftp//ybfA//nemA//malE//yraR//fdnH//folA//cysM//wcaC//abgT//rpnC//yehA//chbF//aroH//yafN//yjjX//bcp//yjjQ//dadA//tpx//ygeX//fdoH//nanE//ibsA//ghxQ//pnp//polB//mdfA//gnd//tktA//secM//nrdR//ydiK//yahB//etp//cusS//yieK//xanQ//paaA//orn//hyi//appA//oppC//mreC//mnmA//nrdE//hypT//ndk//gudP//frlC//yfeR//fepA//glsA2//modB//yaaJ//moeB//mscM//ftsH//cirA//holA//pflB//rhtA//ompW//yiaU//phoP//torD//sad//moaD//tdcB//lepA//yghU//wrbA//chbR//idnK//rimI//betA//frlC//ykgO//holE//rpoE//glcF//fur//cusB//narP//glnQ//folA//fixA//degP//parC//dnaX//aaeB//torS//rsmD//katG//astC//citT//ybjI//soxS//yjeI//cydC//panE//arcA//yfcF//gcvH//macA//aroC//ghxQ//lnt//araD//pnuC//argP//mglA//mscK//nagK//citT//hrpA//gatB//ychF//lacI//ybbN//ychH//gluQ//astB//sufA//tomB//yhdJ//ycbV//mutS//garD//chbC//ribD//lpoB//yneL//mqsR//ibsE//gatZ//arnD//hcaR//hybG//ychH//sdaA//yadC//ydcT//clpA//relA//gsiC//rcsC//zraS//srlR//pdeH//yihP//rhtC//yfhM//ygeX//folM//cspE//yqaA//mgtL//ortT//prmA//hyfR//galE//tcyJ//flgI//rffG//hyi//speB//ais//coaE//emrY//lgoR//ccmD//thiM//cpxR//betA//dhaR//clpB//cusC//yehY//sfsB//yciK//holA//dgcT//livG//entA//glnH//tatA//napC//atpC//glmM//minC//hybD//tgt//leuO//yhjB//rpmB//ybcJ//glyS//murQ//paaJ//evgA//xdhB//coaA//csgA//cdsA//erpA//wrbA//yohC//ompN//treR//hslJ//aceF//fruB//bioD//abgA//phnN//rpsR//iscA//bamE//rffG//greA//modA//dmsC//ycaN//iraP//
GO_0080111_4	uhpC//gcvR//
GO_0080134_5	tdk//
GO_0089705_7	rhaA//envZ//
GO_0089709_7	maa//viaA//
GO_0089718_7	kdgR//citT//yfgO//sgcB//ldtB//exbB//yafN//idnD//flgI//kdsD//
GO_0090066_4	osmC//tyrA//gluQ//oppB//higA//
GO_0090068_7	ygeW//
GO_0090069_5	sutR//nadE//ydhK//
GO_0090071_6	bglB//opgG//spoT//
GO_0090087_6	hofM//clsC//hofM//
GO_0090116_7	nth//
GO_0090143_4	ptsH//
GO_0090150_5	yneL//wecE//melB//abpA//recD//ybhJ//ghxP//rclC//recO//hsrA//alkB//speF//
GO_0090304_5	crp//bioF//pyrB//casD//treA//csgE//mgrB//holD//ybjX//vsr//ymgA//ydjH//ynbB//dfp//glsA//sfmH//paaD//tdcB//sfmA//ygeX//rutC//mngB//rpsJ//rffG//ogrK//exoX//ybiH//eutD//speA//ybiO//garD//sapC//recO//rmf//fhlA//pepA//yhdJ//modB//ypdB//ybjG//secA//rfaE//raiA//feoC//dinG//ygcW//gspE//dnaQ//clsA//galR//feoA//rpoH//nrdA//dld//dsdC//cysM//cheW//narJ//ygiN//nanT//pdxA//accC//ada//ubiH//yagG//uspF//casD//kdgT//pheA//xylR//chiP//bioA//lldD//gpr//yaiW//potF//rzpR//fadL//nrdB//yiaJ//deoC//wzzB//astC//agaS//fdhF//glrR//zntR//ung//entD//tolQ//eptA//menA//rutD//yihO//ybcQ//efeO//xanP//yahK//secF//panE//blr//maeA//sutR//yiaT//murG//hemC//lyxK//frlA//fabD//dsbD//uxaC//prfB//agaV//dcp//ilvE//yjjB//nirB//ygbN//phnH//zapD//uhpA//rpsL//ubiG//rrrD//yihW//yciE//ydcP//yagJ//prpD//argD//osmC//norR//pyrL//mppA//agaI//phnL//bglF//mltC//hisA//rplJ//dtpD//htpX//lapA//mppA//rluE//barA//cpdA//rimP//rnb//rimK//dinI//setC//fadA//glnH//tehB//yadG//fecC//nagE//ptsI//narG//perR//yhjD//yhaC//ivy//ydcS//rluA//topAI//tdcC//hsrA//ypdB//clcA//fecA//phnJ//ppiA//cecR//bglH//nusA//dxs//rutB//csiR//dhaK//cpxA//lpcA//cobB//rpiA//mqsR//yjiR//gsiD//tauA//yefM//allC//yjcO//gatB//mrcB//yggF//codB//panC//lacY//nimT//yiaN//maa//prpD//dsdX//groS//frvA//rapA//argA//cydC//mraY//grcA//yrbG//intS//abpB//sfmH//fucK//cobT//arcB//oppA//rng//purB//yihP//dcuR//cobS//ycdY//xseA//yfbU//aaeB//copA//cyoE//nikC//folA//agaR//mcrA//yibT//mutL//hmp//gpsA//phnH//rcdA//xapR//fimH//kefG//trpB//pntA//zinT//oppB//araG//cecR//eco//lsrC//yciT//chpB//iaaA//phoA//waaA//ridA//paaA//ycfL//hisM//caiT//ybbY//essD//katG//mntP//rutR//waaZ//ygeX//folM//putP//ade//bisC//yfeR//nepI//cusA//minC//amyA//mliC//nagK//ygiS//sucB//yceO//fliZ//tdcB//yobA//ftsQ//aroG//amiA//lysC//clpX//yiaN//eutN//rnc//torR//cvrA//lgt//aas//dtpC//rcnR//bhsA//emrK//tpiA//ebgR//yraN//feoA//intQ//tatB//fliS//tktA//selA//nfuA//sutR//gspJ//xisE//ptsG//tauC//araC//nuoF//hybF//bamB//metN//fimE//tdcE//cysK//acpT//pitA//rhlB//def//xylR//gudP//yqjA//aldA//moaA//metE//tatC//gatD//rhtC//tktB//garK//pck//holB//yegV//ptsN//mngA//ugpE//ung//sanA//sufE//nrfF//atoS//sufD//recO//gsiD//lptE//setA//emrE//ligA//pcnB//lysR//yfcR//phoA//ybhD//gyrA//lpxM//sbmA//ushA//mlaE//gppA//accD//cspC//ybiV//yajQ//acpT//tsaB//elfD//yajL//mdtI//dicB//add//ytfP//pnp//cof//dnaJ//adiC//emrK//phnN//maeA//phnI//cas3//soxR//livH//ydeP//ascG//ykfM//pspD//adeD//ilvM//potI//add//ampH//atpG//nei//ubiC//adeD//alsK//fdhD//clpX//rimM//pdeR//mcrB//narJ//xapA//dtpD//pnp//ampD//yhbQ//hslU//wrbA//nepI//fabG//pinR//yagF//tauD//yhhZ//iap//solA//aslB//sufB//hokB//ralR//yqiG//elaD//torR//dacC//waaC//ybgQ//barA//pyrH//apaH//ihfA//putA//araG//ubiC//ydcZ//yedL//infC//
GO_0090305_6	cyoE//gluQ//sbcD//narU//nupC//metC//hyfF//ubiJ//entE//ccmA//csrD//galU//bcsQ//wzyE//kdgT//ybdZ//ftnA//tusD//gatA//ycjQ//mntR//fliK//thrS//yhaM//tnaA//tynA//yfcA//ybiW//fliD//yebQ//nlpE//bglB//mdh//thiE//uvrY//gatC//prmC//def//yecS//ftp//ybhS//ftsX//yihP//atpC//mtlD//pepT//yhcD//gltK//yfeR//yeeO//kbaY//tag//xylE//ydhJ//torD//ydhJ//tolQ//yfgO//ibsE//yqiI//hupB//trpD//murG//yibH//gmk//acnA//yghG//rimL//rnlB//yciF//ydiO//lhr//csdA//lldP//yehD//qorA//gfcE//eutN//pfkA//yhdJ//cecR//
GO_0090313_8	dnaT//yfdO//
GO_0090329_8	osmF//yihL//glxR//mcrB//recE//thiP//mioC//
GO_0090347_6	yjcE//
GO_0090352_6	gloA//
GO_0090357_7	srlR//rnr//
GO_0090358_8	pepT//
GO_0090407_5	hcaB//seqA//ydeT//pldB//cspC//lsrK//lptF//agaA//pstS//narY//tolR//yddM//galM//sanA//asr//lsrR//infC//rapZ//fabI//dinI//ralR//sanA//sapA//cysB//paaJ//rlpA//waaL//ackA//yibH//mdtD//rutD//yeaV//rsgA//sohB//macB//folE//argE//gpsA//moaC//pyrE//ynfF//gltD//glpF//decR//pphB//mtr//spoT//ygbI//hofO//xapR//cstA//yehP//uxuB//xerC//ybhF//rplT//argI//ychF//ompC//hypF//alaE//hcaB//yfcV//yegT//glnP//rna//queC//pdxH//hchA//ade//lipA//paaZ//yggP//bamB//ydeT//pgk//agaS//zapA//frmB//radD//zupT//cpoB//aroF//xapR//gatA//ydcP//glsA2//leuB//sxy//avtA//yedL//ynbB//yeiE//yhjV//appB//gstA//mdtN//zapA//yabI//fecA//yaaA//guaA//yhaV//mcrA//pabA//yjiR//yagG//appY//arnT//narX//galP//cueO//bacA//rpnC//waaH//yihW//sodC//hxpA//eutD//yajQ//yhdX//hofQ//yfiC//adhP//holA//dcuC//metQ//ubiF//ariR//zraS//yiaL//
GO_0090487_4	yjcO//
GO_0090501_7	feoB//uvrD//ycgB//yiaT//ptsI//uacT//ytfE//pmbA//fadK//modA//thyA//gstA//ibpA//basR//yfdS//ftsA//insH-5//fliZ//dhaL//nudB//cusB//wzyE//yicJ//gspF//aroK//dsbA//yidA//yfgO//ydiK//sodB//yjbE//cecR//
GO_0090502_8	rfbB//asnC//truD//uxaC//ybcJ//katG//pepQ//rnlA//sdhA//idnD//putP//galP//yafO//ypjD//slmA//yeaG//opgC//pdeK//asnC//thiC//ydcS//
GO_0090503_8	yihR//galR//der//hisD//nrfG//nimT//yhjV//alaC//
GO_0090529_5	gpsA//rutR//hemF//oxc//folP//tynA//
GO_0090540_10	dgcN//guaD//ybhD//
GO_0090549_5	dinB//yghO//
GO_0090605_5	yieK//zapB//paaZ//pepQ//abpB//ynaI//ssuB//fadI//sgcB//
GO_0090609_6	dacB//oppF//ssb//hisP//alsA//mdtE//lsrG//sodC//ycgB//
GO_0090662_6	rplD//
GO_0097035_4	ycgV//pspA//
GO_0097056_7	cysH//
GO_0097164_4	fetA//dcuC//dld//ycgB//glcC//pta//yjiQ//acpT//miaB//rpsP//acrE//wzzE//focA//citG//nsrR//ftsQ//hslV//apt//fhuD//iscS//livK//ampH//gatC//brnQ//fliL//moeA//
GO_0097237_5	glnD//hsrA//moaC//ftsY//plsC//gnsB//mntR//moaA//glpC//lpoB//
GO_0097264_6	endA//
GO_0097286_10	ycbB//
GO_0097292_8	alaA//
GO_0097293_9	ypdI//
GO_0097304_7	fetB//
GO_0097305_5	moaD//ddpX//insK//rplX//zitB//hybB//
GO_0097339_7	aceA//
GO_0097366_5	ycjQ//rph//fumB//
GO_0097428_6	ybcM//yddM//glpT//tonB//ccmE//cheW//alkB//
GO_0097435_4	gsiD//murB//
GO_0097501_4	prpD//
GO_0097502_4	dkgB//
GO_0097510_7	yoeE//
GO_0097532_4	trpC//
GO_0097533_5	fmt//
GO_0097577_5	pphB//bioD2//ampD//
GO_0097588_5	ybdM//yciV//raiA//ghrB//dedD//accB//nemR//fepE//yicJ//ydeI//ggt//yfbU//era//yhjD//pspF//acpP//cadB//nusG//iscS//intF//ldrD//sfmA//bipA//opgG//yhjB//yfcA//paaC//lepA//fdnG//folD//nfo//
GO_0097638_8	envZ//yjfP//rffC//yihR//
GO_0097659_7	ybiO//yehU//yjjU//fepA//xylH//pdxY//patD//trpE//cbl//creB//ydjL//qseC//prmA//clpX//fdoH//pepN//hfq//ispH//rzoR//ybfE//mdtO//ynjD//prmC//lsrG//rmf//sbcB//yaiP//gpr//ybhG//relE//epd//yqcC//ybgI//tisB//frdC//yhdJ//fadD//yidL//alsK//manA//rnd//agaB//uidA//ptsN//yqaB//cusC//yfeR//ybhG//afuB//ruvB//aldA//uxaC//narK//murF//pstB//lepB//napF//ybiY//cra//rutD//ulaG//proW//gyrA//melA//flhC//yecS//tufA//deoB//djlC//gltP//erpA//agaI//atpF//ftsL//yddM//ccmF//adiA//asmA//skp//yaiW//sgcR//dgcF//trpA//ghoS//malX//rpmC//yhhY//ynfK//pdeH//ybbY//yccS//mlaE//dnaX//cysK//yhdJ//astC//trmJ//hofP//narL//degS//bamE//nuoG//glpD//setA//cutC//nac//menE//matP//nrfC//feoA//solA//agaD//serC//ebgR//acrZ//hofO//ptsP//ydeI//tatC//
GO_0098002_8	mrdB//
GO_0098542_4	ndk//ycfL//pdxJ//prfA//mdtA//purU//ybhR//rcsA//ldrA//mglA//
GO_0098586_5	rutD//cysC//tolA//
GO_0098655_7	ynbC//fadI//aphA//fepG//fimF//ybfE//nrfF//hipA//lptC//pyrF//aas//napF//secB//nupC//yehD//uxuB//flgG//fimH//uhpC//ftp//rssA//mglC//fhuF//argB//cspI//def//mltD//ffh//treC//leuS//atpC//kilR//dgoR//ackA//recE//caiB//kdgR//hycI//yehY//xapA//murB//aspS//ampG//yieK//cysS//yphD//dinJ//ratA//pldB//waaF//yhcF//aroP//ldtC//fecB//oxyR//uidC//rimP//gabT//tolA//yecS//chbC//trmI//kbaY//dnaA//mepS//zur//ubiB//rcsA//alsC//ydhK//cho//cdd//recR//yadK//opgH//fbaA//atoB//mnaT//hybF//gnd//rimM//queC//rhaA//mukB//yegV//uxaB//cpxA//rffM//ypdC//nuoE//yeeY//tdcF//mcrA//ygiW//nrdR//yejB//yhjC//kdpC//thiI//recF//acpS//hypB//pstA//cusA//gatD//leuC//
GO_0098656_7	acpP//pbpC//pabB//rhaT//zapB//yihU//metE//chaA//dcuB//opgB//lpoA//blc//cutC//bglA//thiD//rayT//argB//allS//yihL//lasT//gsiB//ptsH//cheW//lsrA//ygiN//ivbL//waaF//leuB//hdeD//aes//ynfE//iscX//asd//kch//rph//essD//asd//hcaR//proX//rpiA//yqjH//cspB//yihP//prmA//fkpA//insE-1//paaB//dnaE//ychF//mscS//yfjV//ybjL//frdC//ybjD//mzrA//yggX//mak//ftnA//leuD//kdpD//yqaA//yhaM//dedD//cpoB//mepM//ahpC//cspE//htrE//manA//uxaB//dtpC//ybhF//sapD//ftsH//yadI//casE//grxD//csiR//yedL//yagG//mqsR//ygcO//ygiN//yfiE//casE//clpB//cysN//cho//gltX//lrp//yjjG//gcvT//casE//kdpE//katG//rfaH//mtgA//
GO_0098657_5	recX//yeiE//fucK//yhjC//ycbU//fdnG//ubiJ//ygdG//fkpB//yagE//hipA//nlpE//cysB//rpsJ//hisH//hyfR//aroK//yiaT//wza//ydfK//
GO_0098659_8	rhmR//opgE//
GO_0098660_7	yfeW//uacT//uidC//cobU//ugpA//glnL//talB//argH//eutR//ydcP//bglJ//glmS//wcaJ//ftsQ//ibpA//mutS//sixA//carB//hyi//rplN//mdtN//ispA//csgB//cadB//dppD//rimI//yihT//trpR//ldhA//yhjB//iscA//dnaT//mzrA//yieK//hprR//gcvH//otsA//narP//patZ//dcm//lpxH//corA//yccS//yihR//amiD//yhdX//yicJ//bluR//glgB//cheR//ulaE//xthA//eco//yraN//ygiW//cyoD//kefB//cirA//ydhK//yaaU//tsf//adhP//mntS//rimO//gnd//ubiX//amtB//nhaR//osmE//chbB//puuE//yaaU//kdsA//ydjK//lpxD//ilvB//astB//
GO_0098661_8	yfcA//yeaK//hofC//mdtQ//yibA//decR//cyoE//metN//ldrB//dgoA//arnE//rssB//rpmG//glnQ//shiA//tamB//phnK//yjfF//recT//
GO_0098662_8	hisD//fabD//yeiG//rpsJ//ybiO//yhbO//feoA//fepE//torC//flgK//dgt//lon//dkgB//hybF//fabH//fetB//acpP//recD//tamA//yfdS//cof//rsuA//xapR//sbcB//flgJ//hycB//sgbH//aer//fucP//lrhA//osmY//rlmF//ydeP//pppA//ytfP//flgC//treA//pinE//rcdA//mscL//ruvC//srlR//yfcA//phnJ//dhaK//betT//ydjM//yhjC//umuC//glxR//srmB//ybgQ//rplQ//tsgA//araH//rbsB//queC//dnaG//dapF//eptB//emrE//
GO_0098670_7	lpoB//
GO_0098704_7	yebQ//queF//fixC//ackA//
GO_0098707_10	elfG//
GO_0098708_8	kch//malK//ybaQ//ydaV//
GO_0098710_7	tqsA//iscX//
GO_0098711_9	leuB//
GO_0098713_8	atoB//hofC//ygaZ//yadM//
GO_0098719_9	rluD//
GO_0098732_6	rpsN//betA//rplN//kch//
GO_0098739_6	vsr//folA//lysA//glyA//dtpD//yddM//xylA//moaA//pdeD//mrcA//rhsD//lolE//hha//ftsW//ubiB//lrhA//gltX//ugpC//
GO_0098771_7	ispH//mqsR//umpH//hyfC//rutB//cadB//nrdG//yigL//yihS//sfsA//yacG//hofN//paaD//yqhD//znuC//minC//carA//thiG//yidQ//ftsQ//ycaO//ulaG//narU//thiQ//hexR//ibsA//sufC//ompC//rpoH//fucA//grpE//nrdF//hrpA//yafQ//truA//dgcQ//
GO_0098776_7	yddA//parC//serA//syd//frvR//
GO_0098795_9	rlmI//
GO_0098869_4	waaO//glcB//nupG//ybjG//yeaE//srmB//prmB//rclA//waaF//pspF//yieK//glcB//umuC//nadE//ybeF//skp//rhaS//ugpB//ydiQ//srlB//fepA//sspA//
GO_0099046_5	phnC//dsdA//
GO_0099116_10	mscL//
GO_0099131_7	fucI//
GO_0099132_7	prpR//setB//prpR//recB//elfD//ftsW//yajD//yjhI//ratA//tdcB//trmJ//yeeO//iscS//nuoF//fabD//leuC//fepE//lplT//relB//allB//ybaO//yddG//mprA//
GO_0099133_8	gudX//htpX//yphC//ptsP//asnS//dsbC//ahpC//kdsC//nrdE//rplB//yejE//alaA//rpmB//ade//dmsC//ribB//rpsD//guaC//ubiE//codA//
GO_0099587_7	murD//yaaA//
GO_0101030_8	hyi//
GO_0104004_4	dgoD//hdfR//glgB//yciK//ttcA//cyoD//rpsO//napD//pstC//xanQ//yggX//mrr//ybhI//mqsA//yidR//mnmG//ydiV//rffH//fimB//rutD//bioD//sbcB//cheB//rbsR//
GO_0110017_7	alaS//
GO_0110095_4	cytR//glcE//
GO_0140115_6	xanP//cysA//livH//dcd//yhcN//
GO_1900190_5	cspA//oxyR//patD//purB//mngR//yehZ//argI//rph//chbF//pheS//ybiO//yebC//rssB//
GO_1900191_6	yagJ//ugpC//ymgA//gntT//
GO_1900192_6	artJ//arfB//
GO_1900231_6	dtpD//ybjX//thrL//pstA//zitB//
GO_1900232_7	rbfA//nrdI//yiaO//
GO_1900233_7	eutN//
GO_1900371_8	cspE//
GO_1900372_9	frwC//
GO_1900376_6	yahK//nirB//ansA//
GO_1900377_7	fadI//
GO_1900378_7	sgrT//
GO_1900542_7	uxuB//
GO_1900543_8	ssuE//
GO_1900704_7	ydcR//
GO_1900705_8	purT//
GO_1900725_7	sfmD//
GO_1900727_8	mdtM//
GO_1900749_6	livG//
GO_1900751_9	lgoD//
GO_1900866_6	rfaQ//
GO_1901068_8	viaA//rbn//metF//hupB//ydcT//cyoA//sspA//flhC//alkA//rffT//ligB//
GO_1901069_9	dhaL//
GO_1901070_9	tgt//dps//hdhA//narK//
GO_1901071_6	hha//yajD//uspF//yajQ//yeaE//
GO_1901072_7	mutH//leuD//yjgX//uidR//
GO_1901135_4	lpxL//etp//citG//mdtD//secY//putA//mdtE//potA//cysZ//bamB//fecD//tauD//recJ//creC//yejF//macA//nrdE//waaG//nikA//tcdA//ybiJ//mak//cheA//leuO//yrfG//yahN//gspE//wzzB//rplB//gshA//truD//flgE//phnK//yqeA//gstB//mukB//setA//hrsA//fimB//atpE//ykfI//paaD//yheT//tcyJ//ynfF//flgJ//mdtD//dgoR//rbsD//yhdW//yejB//gluQ//uraA//frwC//crr//csrA//pgaA//cspE//nagD//yjbE//yjjW//cpsG//lepA//yqjA//aldA//tcyP//pcm//alsK//ilvL//msrB//xdhB//recG//yfeD//alr//exuT//yahO//fimA//ligB//trkA//argI//xylR//hisP//entF//glnL//kdpD//clsC//dgoT//yfbR//cra//pdxH//hokE//hypF//yafN//rutA//ytfP//yjeI//chbC//tldD//frc//alpA//ycfS//fhuF//emrE//adiA//kdpD//nudC//proB//pdeF//alr//hmp//fliZ//ddpA//gpsA//melA//ade//allC//zntA//rplT//yegV//sxy//pstB//plaP//ydiO//holB//pykA//sbmC//cptB//cirA//topA//rlmB//soxS//cspG//livK//fadA//uxaA//yqjH//tehA//cyoD//livF//rmuC//metR//ybfA//yagE//lpxT//tauD//bioD//yjhP//kdpE//yedL//pyrE//pntB//exuR//ygbI//waaL//fiu//pdxB//ybgQ//mlaB//rplX//fadI//hycH//potE//lysP//kefC//psuT//yihW//yabI//pstB//hldE//lipA//tsaB//yhcF//hyaB//rlmE//fimA//yhjB//dicC//yhbX//rsmA//moaD//yfdG//pyrH//yjjV//rayT//metH//btuF//ydcO//rhaA//yobF//pgm//sucD//polB//ftsQ//cdsA//fimB//rplQ//gatZ//recQ//yhcF//ivbL//hemN//gstB//eutK//paaJ//mgtA//ssuC//amyA//pabC//torS//ybiS//fimA//hisH//ybaM//waaA//adeD//yjiQ//hupB//yhaJ//hcaT//katG//insE-1//ygeX//rtcR//ugpA//fabH//rbsK//potB//ghrB//accC//yfdO//nrdB//yfjV//psuT//yehD//manA//fsr//rplF//livF//srmB//parE//cusB//phoB//hcp//bluF//asnA//atpF//rlmD//queC//bcsA//rlmJ//secG//yhdX//chiP//elfC//topAI//dbpA//sthA//rpsS//yobA//malP//ydiV//xisE//fdhD//ydgA//dcuB//cspD//gcvR//yghO//
GO_1901136_5	rluC//hipB//bglH//pyrC//hcaD//cyoB//metF//dmsA//yjiY//rlmL//fliS//aer//cysI//cyoC//yggX//nupG//miaA//recX//glsB//ybdO//insF-1//yedX//betI//fmt//lsrG//yggX//treB//baeS//deoC//xylF//cydB//intA//yjbB//ppiD//pbpG//lpxD//pgm//ycjY//ybiO//mrdA//ibsA//yqeA//relE//rlmJ//emrD//appC//bglH//yqaE//ydhC//glsB//yahB//yiiE//
GO_1901137_5	ydcR//cpoB//yfcV//glnD//ulaE//metE//hycB//ccmH//yfeD//yedX//yeiL//acnB//tusE//yciK//galE//opgD//rutR//pldB//ispF//rfbC//groL//yehX//rplA//msrC//yhjG//recJ//uspF//rayT//glgB//ygaV//yjiA//pstC//rnr//tauA//clpB//tusB//tyrR//mdoG//thiE//perR//ghrB//mnmC//yigB//gsiB//btuD//hslO//csgD//gabP//chiP//basS//creB//paaC//dxs//cobC//dtpB//gntT//dnaN//pagP//rusA//pbpG//baeS//ppx//sucC//insH-6//folA//hdfR//waaU//yehB//hyaB//yeiG//cpxA//yjiM//uspE//argI//rutG//metI//rsmD//yehB//murA//elfG//preT//yhjB//ydfG//ymgF//recO//manA//ypdA//uxaC//sapB//mntH//glpB//emrD//fecD//phnP//waaC//rfbD//asnA//entS//chbF//dinB//acrZ//tpx//fadE//araH//hcp//mtgA//recO//yihS//ycjP//cspB//fruA//oxyR//yggX//decR//ygeW//rtcR//crp//tmk//alsC//ydeP//dauA//yjjI//rnlB//pflB//mmuP//dnaQ//hypD//araB//maa//yehY//mutS//dhaL//wcaJ//trpGD//ygbI//cheY//hybF//bglF//allC//fecA//yfaU//ftsA//ilvH//ccmC//adhE//rseP//nrfE//yijO//casE//pabC//lptE//glmU//menE//rtcB//gstA//hyfR//rcsB//crr//yfjR//
GO_1901159_6	tyrA//yidE//csiD//
GO_1901160_5	abgR//ychH//ulaC//
GO_1901161_6	gltD//fucK//gmhB//
GO_1901260_9	rihB//
