#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	rbsD//cobS//cysQ//ascB//
GO_1901137_5	yneL//pabA//bepA//arsC//yebC//yahK//tynA//yhbS//uvrD//ybfE//narI//rplD//ycjR//nadK//yjbH//ycfL//perR//norW//mtnN//gstA//yphD//ftsW//hisG//yehY//nimT//livJ//yhdJ//alkA//yebZ//amyA//mgtL//luxS//ybjN//cmk//dxs//holC//gadE//yaaY//guaD//mhpD//polB//cspA//yjhC//nrfF//holC//marR//fucO//cusC//yfdK//glgC//aldB//mepS//proS//creC//ybjD//mqsA//alaC//deoR//dgcE//gpmA//udk//yjeI//rzoD//yadV//mobA//cusS//torA//dnaA//garL//lptC//opgB//mglB//fhuD//hda//pgaC//dgcN//hypD//prc//nikC//rnlA//eutD//potC//ghxP//pdxA//ldrD//tesB//gatY//yddA//betB//rhtC//glnK//lsrC//lrhA//hcaE//hisB//yihW//amyA//pinR//ptsP//rbfA//yggN//talB//ydjM//paaB//aroF//afuC//pdeH//dgoK//hrsA//ycjP//mepM//ydcI//fkpB//exuR//pheM//malX//fabI//appB//fdnI//rhmD//vsr//proC//bssR//ccmC//xylG//lasT//ldtE//nirB//yoeE//moaA//mdtP//fimA//cheY//metQ//ghoS//pheS//mltF//entD//mrp//trmI//dedD//ppsR//perR//trkH//cbpM//rfaC//dinI//ygcR//wzzE//potB//rbsD//fimH//mdlB//allD//yjbF//ydeI//yqaE//phoB//hns//
GO_1901159_6	yhdJ//bglH//rlpA//
GO_1901160_5	idnO//prlC//rbsR//
GO_1901161_6	rbsA//prfA//cstA//
GO_1901260_9	rhaD//
GO_1901264_6	tcyJ//ubiF//solA//fdhE//basR//yieF//ftsB//rmuC//gadB//ybjN//ydhC//yqhC//yhbS//leuS//guaA//fliL//hrsA//pstA//rutE//rffC//secB//cbtA//dmlA//rna//yfbS//pmbA//bepA//accC//malP//htpG//pcnB//ldrA//mazG//rrrQ//pstB//cobT//groL//ssuA//araA//aroC//mliC//mazF//tdcR//nrfG//
GO_1901269_5	proX//rfbD//arfA//dedD//bisC//murA//fabD//rutB//caiB//hyfF//yghB//gppA//
GO_1901271_6	gcvH//lon//rlmG//nrfA//kdpA//purD//fumA//insI1//yigB//fau//torY//ffh//
GO_1901275_3	sbp//
GO_1901281_6	rpsD//
GO_1901292_6	yqjI//dtd//nanE//acnA//kefB//uhpB//pepD//cdaR//rtcR//ybgI//slyD//yhdJ//yphD//cspA//yhhT//mlaB//waaA//rffG//yphB//yiiE//panB//mtlA//scpC//waaQ//idnO//fcl//groL//ybeY//murQ//argB//dsbG//gdhA//
GO_1901293_6	fecB//frlB//nrdD//malY//yqcG//ycbV//bssS//eco//sodC//sfmH//mdtA//rfbC//citE//frvR//cobU//yjhC//yjaZ//oxc//feaB//metN//hybC//treF//nhaA//narP//rplA//yhdZ//purA//sufS//puuP//livJ//malZ//yqhC//rutE//rpoS//ppiD//dcm//potE//lptD//ubiB//yciA//ribA//fdhD//yedA//glrR//minE//ldcC//livH//fixA//manA//rssB//xanP//mngB//rnpA//aceF//rnb//vsr//dgcZ//mreB//rpoD//yggF//norW//fucO//atpE//lhr//pgrR//ygcO//gltK//fimB//insI3//gltS//hslR//ldtD//efeO//yjcS//rpsB//
GO_1901360_4	exuT//selA//cusF//fdoG//rseP//yihR//frvR//nudF//fic//yjgX//idi//opgD//metF//sufE//rbsA//tauA//sgbE//nrfB//ais//lepA//pstA//yejA//yiaN//crcB//uacT//clpB//tyrR//relE//hcp//hemD//pfkB//tadA//focB//lpd//cdgI//eutN//rfbX//ddpX//yihP//lysP//acnB//amiB//chbG//mqsA//araD//cytR//dtpA//waaA//cusS//dnaT//ybfA//rpsR//rplN//yabI//ada//macB//yehU//rpnB//nrfD//mdtG//acnA//rtcB//ycaO//yiaA//yigL//lysR//lptB//dnaE//bacA//kbaZ//yfdO//murE//moeA//adeP//glyS//ubiD//ptsI//dmsC//ycfL//sgbH//oxc//dps//cheB//nsrR//sucB//metH//sdhE//dsdC//mcbR//hycI//lacZ//rluD//menI//ccmA//ada//alpA//ygcR//ldcA//hprS//bioH//pdxJ//recX//map//moeA//ortT//dtpD//ydcM//narH//tcyL//nudF//dpiA//birA//glpX//nanS//lpp//map//frwC//dtpC//pgpB//glnP//mdoG//uhpT//yfdK//yfdO//gntP//clsC//ytfR//dgkA//alsE//argF//pepD//manX//cyaA//sgrR//ybhP//torR//ccmD//guaA//murQ//tamA//ruvB//trpR//secF//ybcL//livH//mtlA//bcr//yahO//ytfQ//gntR//yahD//rplO//tus//basR//rzoR//moaA//proP//ydgA//gspF//hofM//rplM//satP//dnaA//ydhK//intF//casE//guaD//gadX//yaiW//appB//yfeW//secD//cydB//rluB//ccmC//acrZ//fucI//yciT//mepH//purF//xylF//rraA//hsrA//fixB//ydcR//nsrR//yiaJ//uspB//flhD//fur//yidE//dcuR//norW//ypdA//pnp//yfcA//prpD//yjgX//ynfF//tatE//deoD//ftsB//yphB//menF//glpF//aroH//cpsG//yeeJ//argE//rplK//mdtP//nrfF//ygeA//glcC//ampG//yiaT//ccmH//abgR//rfaE//katG//djlC//recQ//rhaD//cobB//skp//znuB//bolA//abpB//hisS//nrdB//thiE//xseA//fryB//fdx//nadK//rpsA//yjiA//yihQ//fadE//purN//galK//ugpE//thiM//yihS//hypE//gdhA//hda//ispU//rhmD//dapA//abpB//ykfI//rapA//sufD//guaB//menA//yqeF//argK//bioD2//yadN//hyaD//rodZ//betT//ulaA//ispH//gloC//udk//glvC//tamA//nudC//frdB//narW//yahK//acrB//phnL//rutG//ldrD//plaP//yqiG//marA//rpsK//glmS//glgA//tcyL//nmpC//lacI//casE//ibsD//yraK//rutG//mnmA//prkB//trpE//atpD//lpoB//fadJ//ilvE//paaA//yqaA//asmA//ampE//sufC//uvrC//ybaK//hofM//pgm//yggE//rlmE//recB//era//rsgA//cycA//fdnH//hflC//ptsG//ompR//sdhE//mprA//mrp//gsiA//fimZ//orn//fetA//fimG//smpB//yfgO//yqiJ//maa//hemC//sapF//zitB//ygeW//yfeO//ydfG//fic//cas3//ydeE//rhlE//ubiG//nanT//livH//sgcR//yahK//gltX//phnG//carA//rpsB//cca//rplA//sucA//fumB//ugpE//mug//rpiA//emrK//rcsC//spy//ybdO//insB-4//kdpE//phnI//ybaL//tktB//ybaK//mltC//ynfF//hypF//dgcE//yjhH//udk//cspE//abgA//ecpR//phnI//yfeO//yccA//pstB//fepG//murG//glpD//tolB//topAI//rpmG//xylB//glpX//zitB//yaaA//hns//rcsA//rhoL//holA//betI//uxuR//sucA//sixA//cadC//ybiA//fliT//ykfI//menA//dhaK//yobF//tbpA//hycB//sgcC//acnA//glxR//fklB//rutG//ybgP//yhjD//kefF//idnT//ung//cbrC//gsiB//pgaC//cadC//leuO//speA//frwB//fucK//bdm//mngA//gntR//xylH//kdsC//dhaR//torI//ybaT//ttcA//oppD//secB//yedL//mngA//ygiV//gnsB//lptA//ndh//fepC//fdnH//paaJ//yidL//yibA//puuB//pdeR//mngA//yecS//flgD//sodA//caiD//ascB//bepA//csdA//mdtF//rlmN//mscK//modC//torS//ytfR//puuR//speA//yraI//setB//gluQ//mhpB//ihfA//uhpB//cspB//fecA//glxK//yebS//rarD//rssA//cobB//cmoM//recJ//yfcA//ygeW//rimJ//yraR//dedD//dusC//yjiM//ybiJ//pta//xylH//ybjI//mdtO//rplJ//agaR//pdxA//decR//carA//phoA//ydeI//ubiJ//malS//insI-1//srlB//metB//rpoS//argP//nrdG//cysS//nanS//dnaG//phnI//zapB//ybeF//yfjR//tdcB//sgbU//feoB//rutC//oxc//fliM//afuB//cydA//wrbA//slmA//flgG//mocA//ygbI//sucD//ompT//ydcI//secA//yjhC//pdxJ//greB//yraK//otsB//cysE//waaZ//wrbA//tilS//lpcA//rnlB//rimO//ydiO//rcdA//manZ//pdxB//mraZ//speC//hcp//ynfE//ybbY//degP//fsr//rpsG//rne//ytfE//ampG//btuB//malI//menC//sapA//rpiB//prs//sufB//trpS//rpmC//nikD//allB//otsA//xylF//fhuD//viaA//rplT//ybhP//fkpA//xylH//uvrA//lapB//ycjU//entE//pnuC//yqeF//ygiS//yfeX//proW//ggt//surE//mntP//tusE//basS//ybiW//ibpB//ytfR//zapE//torA//waaH//kdpE//sufC//recB//rsmF//fixA//acpT//grcA//aspA//ccmF//mqsR//recO//yraR//fadB//ydfK//araC//tig//pyrD//yjhB//yqcG//napB//hcaT//ydhC//tatB//srlR//ptsG//aaeR//ybhG//tcdA//uvrA//cobU//glrR//hsdM//cpxR//yeeL//mepM//yigL//fimF//livH//yihX//ubiH//ycaO//rhtA//mhpA//rpnD//aroK//sfmH//prlF//citX//yhhY//uspF//yhgF//mlaF//fieF//fabG//insH-6//yeaG//scpB//folP//fabG//artP//pyrD//osmC//glnB//ybhD//yphD//glpT//maoP//nrdB//narI//ybiX//nagB//rlpA//glnE//yfaE//trpC//ogrK//yejA//ettA//livH//ppiC//rpsQ//rpmH//mraY//zitB//phnC//yiaO//yccX//hslR//kdsA//pspA//ccmF//gspI//lpxM//csgE//def//cusF//nuoL//hofM//yaaJ//ilvC//rpsA//cadC//lptD//gpr//ppiC//adiC//tktA//manX//lptB//ffh//dnaA//yhdX//ade//dcp//groS//gsiC//murI//afuB//tdcE//fetA//nagA//prpD//amiC//pth//mazG//rclB//flgC//spoT//accB//rnd//lpxT//kdpF//fixA//ldcA//fucO//deoB//ycbU//sufB//serA//yfcS//nanC//yidA//mog//fre//yjeI//ydgA//ilvL//preT//glcC//hemB//pyrH//glyA//rlmE//yhiM//metE//ubiI//metF//yfeO//glxR//eptB//def//cysA//proC//rhoL//eutK//mraZ//gspF//kdgR//rimO//dinI//ycgV//
GO_1901361_5	uacT//atpE//atpA//kdgK//narU//fumC//dicC//iaaA//panZ//mipA//yiaB//yieL//yggP//thrA//flgB//yfaU//etp//hofO//abpA//ybdH//tbpA//hofC//sspA//lplT//dapA//dsbC//agp//nrfC//ldtC//tas//cusS//ybhJ//gutQ//hflX//yhaM//ynfK//lptB//araD//napC//lpcA//ecpR//csdA//malX//dapA//dnaB//ampD//cstA//zntR//tabA//maa//bamC//carB//yjeI//frlA//cyoE//cheR//dpiB//mngA//dgcM//fadH//zraS//rtcB//glgS//folX//lpxB//dnaT//dnaC//frvA//pepQ//ydeM//mtr//tdcF//glmU//citC//ydjK//fryB//soxR//sapF//accA//rlmE//mcrB//ribF//mdtK//hrsA//ygfX//accA//glnB//betI//idnK//ugpC//mog//maoP//pspG//ychH//hisF//rcsA//ugpE//ymjB//gcvP//msrQ//arcA//araC//dcuC//fliM//cbeA//tpiA//aroA//nfi//yajL//gluQ//cysM//mzrA//blr//hflX//map//rimK//dgcM//rcsC//yccA//yphB//gshB//leuB//alpA//sapD//zur//hsdR//
GO_1901362_5	yoaB//umuC//crcB//thiM//ygeX//paaA//clpP//tyrA//basS//rimL//kdsC//hsdM//adeD//ydiF//cutC//metQ//yccS//yihU//araG//mglB//mutS//ydgA//hmp//aroH//rlmC//rsfS//ygcW//bioP//aaeR//flgK//zitB//prmC//argP//waaG//proB//fhuD//sgcR//panF//nhaR//ruvC//ybaK//waaO//rplM//pspC//ynbB//pitA//fdnI//lpxK//exbB//ybfE//arcA//udp//speG//napB//dgcM//fimB//tauC//yhjG//rho//folP//bamB//alr//menD//pdxB//insE-1//ftsA//yraJ//feaB//pstA//dgoA//mobA//waaF//yfeR//puuD//mlaF//mgrB//yhjA//emrK//yccX//ubiI//yjjB//nanK//purF//yhbQ//emrD//galE//uhpT//ebgA//umpH//ynfL//yahB//ydeO//fcl//cdgI//cpxA//nuoE//ligB//yciK//murP//qorA//napF//mscS//yfeW//entC//rpmE//ypjD//hns//gutQ//nudF//essD//yfgJ//moaA//gatA//emrD//purN//ydbD//uhpT//zur//allB//paaJ//yjbE//sgrR//cptB//rpsP//spoT//decR//rsmI//ompA//rlmN//yebC//frwD//yhjD//udk//plsX//hha//ivy//dgcZ//sodA//pdeL//yidZ//folP//yahI//clpB//ybiJ//ldtA//yehU//aceB//gsiA//rbsC//yjjG//ygjR//yadK//treB//puuE//glrK//mrcB//yadV//cusF//dapB//rpmA//cpoB//torY//aslB//plaP//decR//yadK//rplR//livF//erpA//pal//surE//glnH//sdaB//sgcB//pmbA//viaA//csgB//arnT//dgcT//moaD//aceA//tauD//queF//dmsA//arfA//qseB//yfcA//tsaE//umuC//frlC//lpxB//ybaT//intA//lptE//yihI//higA//yidL//malK//feoA//mtnN//entC//mreD//narG//malI//rhtA//tsaD//pphB//ihfB//emrB//soxR//ybaL//def//yacG//lrp//yqjA//iclR//hupA//tap//lysC//glcE//folD//yobF//intF//mdtE//mngB//ttcA//rnr//pdxY//rbsA//abpB//yfhM//yegT//waaU//nadD//rcnB//otsA//ghxP//intE//yadC//nrdD//fklB//rimP//pinR//ypdF//tatD//sxy//aroC//glyS//gadE//csgA//clpB//frdA//lysO//yafS//rplR//narQ//coaE//sgrT//ebgR//phnG//lsrK//fucA//def//ulaR//yheT//gcvA//frlC//ydiO//afuB//selU//nagD//malP//ybeF//kefB//opgH//tldD//scpB//dpiB//rpoS//pppA//menI//deoD//rzpR//mhpC//guaB//mutS//ffh//pgaB//nrdD//yafQ//scpB//yhgH//znuC//fcl//arcA//yajD//chbG//exoX//adiC//dinQ//sucC//ynbB//yicJ//alpA//ygfZ//mngB//yoaA//rutF//fadJ//rpsT//hcaF//tdcA//fliD//leuA//lptB//casA//ugpA//livK//frdC//rpmB//ccmF//sufD//dut//yraK//spoT//ibsD//hpt//ompG//yggF//cyoE//rodZ//arnF//pdeH//aaeA//mepM//marA//dcuR//ybaM//apt//rbsC//rpoE//hexR//ybiJ//mazF//fimD//cbl//potA//pyrL//yfbV//kdsD//yneL//chbA//gcvP//zupT//tisB//yfdC//nikE//recG//msrC//nuoN//ydcT//lepB//mdoG//hemD//secM//ykfM//nrdD//yajR//trmI//ompG//pnuC//amiD//ldrA//lldD//yoeE//cysN//fadI//sspB//rraA//arfB//yafE//infC//prfC//
GO_1901367_6	rcsB//ihfA//
GO_1901401_6	yraJ//
GO_1901422_5	rpsJ//ddpX//mog//
GO_1901440_4	fur//
GO_1901441_5	trpGD//
GO_1901463_7	murB//
GO_1901530_5	btuB//gatB//cusS//yoaA//
GO_1901562_5	wzc//
GO_1901564_4	rluA//arnF//gcvP//xanQ//insB-2//mreD//ybiJ//purU//yacG//hypF//treF//zupT//ispA//xanQ//ydeM//hypT//alaS//aroG//dinB//bioD//ogt//apt//epd//cadC//nikC//gabT//ytfQ//sbp//yidK//ycfH//purC//ybhS//dgcT//fryB//hycB//nanK//selA//yhhY//ivy//ydaN//agaR//rluA//yqhC//mdtQ//elfD//ynaE//ubiF//gsiC//dppA//astB//torD//uxuR//chiP//ycjR//napB//yccA//nagD//yfgO//bssR//recJ//casD//yafE//rfbC//xylG//tatB//fumC//rsmE//carB//pppA//fimG//rnhB//speG//ybhR//trpB//djlC//rfbB//cydB//mtlR//cysA//garK//yadC//yjiR//mltG//mhpT//yahO//ybeY//glgB//fdnG//norR//cynT//bfr//kefC//ppiD//hokE//hicB//ymgC//ibpB//ilvL//fis//mutM//glnP//pyrH//trg//pcnB//setA//hybD//uspE//hypB//kefG//hypB//ldrB//yfaU//pspF//ybcF//rlmJ//dnaE//rplS//fis//cpxP//puuB//frlR//dsdX//hypE//glpB//rplT//malP//dusC//xylG//cydD//yaaY//brnQ//bhsA//malY//rplP//rplP//murI//ydiQ//cydC//secG//frr//panE//ymgA//frlR//ycfS//qseC//tdcA//hypC//ydeP//recD//hrsA//ygbL//narK//caiF//gmhB//ascF//dam//pdxA//setB//alsC//atpA//hinT//asnA//topA//luxS//emrB//actP//cadC//yiaN//artQ//lamB//minD//ygbI//caiE//caiD//ibsC//atpD//rpmA//pheA//macA//rraA//ttdT//tamA//ybcF//ldhA//cysC//ribA//lsrD//marA//waaS//hyfF//pphA//sufA//yeeY//ompT//ydeI//adiY//alaE//fruK//yajO//ydiB//fdx//mltC//lapA//dadA//yjhH//cueR//speA//yjjQ//sucB//mdtC//yfdR//alkB//tqsA//epd//waaP//cpsG//frwC//yhjV//yfjR//tabA//gltS//rihA//pgaA//rsgA//acnB//manZ//frmB//pstB//acrA//rsmJ//yihU//rpsP//intQ//fruB//fimB//rplI//gloA//dnaC//kdgT//crp//ygeR//creC//trxC//pck//mobA//nth//ampE//murE//frdC//tldD//pta//narL//pgaC//sufC//glsA2//rfaF//rplD//puuP//paaK//tehB//wecA//creC//nrdB//cusC//mtnN//mltA//bioB//hyfF//yfdR//mlaF//insI4//soxR//lolC//ppsA//ybcQ//gatA//cspI//sdhE//fetB//purD//dnaT//grpE//ptsH//yhcN//mgrB//metG//yehU//yjcO//hflC//tatE//glnE//eutR//hicA//murR//ydjM//yhjB//rsmD//yecS//iscU//menE//purN//npr//ybcL//waaQ//tmcA//uvrD//rzoD//nudC//yoaA//gltD//mhpT//mutL//fcl//uidR//obgE//ydeO//fepE//yiaJ//ygiN//rplS//qseB//ycbU//yjaZ//xylE//ycbB//lsrG//dhaM//rapZ//ileS//speE//arnA//zraS//yghB//yqgB//nagZ//glvC//cbrC//ygfI//potB//dacD//secB//rseB//obgE//yggE//lrp//pabA//ydcT//preT//yiaJ//acrD//abgB//nrdH//hybF//csiR//selB//ydbK//btuD//ubiF//frlC//thiM//dppF//hybG//gcvA//yqhD//umuD//iap//ispA//ykfI//fryA//ycfJ//cdgI//cusA//smrA//ampH//alsC//cyoD//hemH//atpD//ptsP//ycfL//umpH//lpxP//frlC//rpsP//acnA//mglB//gntR//glsA//yadC//lldR//tehA//idnO//elyC//recN//dsdA//hdfR//rpsR//truB//setA//cysI//ycfH//rpsJ//kdgK//ydbK//narJ//ycdX//gnd//hdhA//lysO//puuB//pspC//nudC//dmsC//asnA//nusG//yciA//mhpB//ldtC//lasT//xanP//pyrC//cysH//aceF//gmk//dosP//yiaB//gnd//pgaD//glnQ//ydhJ//livM//pepD//rlmD//argS//rimP//clcA//pnuC//mdtN//marA//yjjU//msbA//lexA//rimK//metQ//trxA//ynfH//ftsE//abgT//frmB//napA//yceD//atpE//atoC//narK//insK//valS//hemD//dtd//fur//glpA//alkA//mltD//yggN//hemF//mtgA//ydfD//ulaB//trpD//yajL//speG//katE//mngB//fruB//fabA//focB//cysN//mltG//sdhD//ygbL//ymgC//intF//cynT//yahI//tadA//metQ//sbcD//insB-4//hycI//dgcF//cdgI//murD//betT//lgoT//amiB//srlA//ybhR//fnr//fabI//nrdR//fes//dmsB//talB//ybcC//gltX//tap//dusC//talB//ydfD//speG//fetA//narP//gadX//mcbR//cydC//rnlA//cyaY//dnaQ//rpnA//waaH//ulaF//dsdX//glrK//glpB//ydaV//puuA//yjfF//zapC//rimJ//viaA//rodZ//uspC//mukB//yciG//btuB//iscU//cdh//ddpX//ltaE//hybF//fadR//yggP//yhjB//yigL//gnsB//sbp//yhgH//clsB//acrZ//ydfG//ymgC//iscR//pgm//wza//hcaE//gsiA//yagJ//bamB//hflK//argC//sugE//yahB//ypdC//arnA//rpe//smpB//sapA//tsr//lptA//narV//raiA//prfC//phnC//apaH//ycdX//rimL//yafN//cfa//arnT//hcaC//ndh//rlmE//amiA//motA//htpX//lolD//cysE//ulaC//nhaB//gatD//nudF//fadR//acs//rimP//fliD//eutA//cho//yrdA//rbsA//ulaA//murG//ppx//ybaK//ybhI//yfaV//yciK//yciH//speA//purD//cptB//yghW//cydC//alsB//rplM//sapC//rarD//bcsQ//cutA//yfbR//potE//fdnG//cydA//tnaB//rseC//pbpC//sfmF//murF//rfaG//fucA//csdA//hsdM//ydaC//truB//argO//yggN//cbrC//murC//zwf//sucD//trmL//rplW//ldrB//ccmE//deoD//paaA//asd//astC//lptB//rhlB//cspG//queG//nrdH//elfA//purN//mscS//tolR//ybaE//nlpD//lapA//dapF//ydjL//lpxB//narG//malG//acnB//ddlA//menB//pyrC//ppiA//yajQ//yraR//ynfF//xylF//clsB//rffG//dicB//yiaT//efeO//kdpF//oppD//dhaK//dgcM//preA//nadA//yadM//dmsB//ugpC//gfcE//eutD//rpsB//ribA//yeeL//queD//bglF//ydeT//ynjD//pncB//ascB//waaP//upp//yehU//sxy//malP//pgaB//dnaK//fepA//rbsR//sgcA//rbfA//gntT//nrfF//fdhD//ftsH//modB//glgB//dgoD//ccmH//qseB//rlmA//sdhA//raiA//rsmC//murC//sutR//lysU//patA//puuR//ybjC//emrE//psuT//pheA//lysA//xapR//folC//ptrA//yjfF//envR//serA//cyoA//sufD//ttcA//waaY//ycbX//mhpR//cycA//yghW//leuE//dps//sucC//tldD//yahK//prmB//rluA//aceF//leuA//iscU//uxaC//cysQ//cusF//yafQ//rapA//rplE//nikC//pdxY//
GO_1901565_5	mak//rlmH//ldrD//cspD//truB//yggD//satP//ilvM//rpiA//prpB//dacB//allC//ydjE//yceK//mdtA//amiC//mgtA//rrrQ//casA//lysC//yijE//bglX//adk//yehC//ycfS//atpA//mntS//waaL//purA//mqsA//yebK//adiA//rplR//cydC//ldtE//smpB//ydcZ//hofM//rhlE//metE//ycjQ//ybjN//hscC//casB//ompR//ptsG//ydfD//hisH//trkA//upp//cysE//yohD//yccX//era//ascF//fes//sufC//bioD//glnK//yihW//alsC//ygcW//chbF//acs//bioD//lepA//betI//sufB//infC//ygiN//ychH//ulaC//yaiW//sgcX//argI//guaA//gspE//hyi//uhpC//hycH//map//ghrB//yhiM//glvB//yfdR//nadD//recE//setB//cca//hdeB//yfcG//citX//lsrD//menC//yihO//dmlA//queE//glrK//uvrD//rutF//yjfF//yfaL//ydjJ//uspG//rusA//mdoG//ykgO//dgt//ynaE//pdxH//ybhR//ymjB//yraI//thiL//accC//yehC//erpA//maa//nudC//spy//dgcM//pgk//hslV//csrA//kgtP//tcyJ//srlR//oppB//hisB//dppB//prfB//ligB//focA//ibpB//
GO_1901566_5	ygbL//cpxP//ascB//fepD//envY//wzzE//cptB//ftnB//pstA//recC//ybdH//ynfH//tauD//dgoR//yfcV//alkB//gltP//recD//mdtI//gloC//prkB//rimK//mazG//sdhD//proV//flgH//yjiX//brnQ//agaV//rplF//arnF//abgB//chbB//cbl//sspB//lepB//mgtA//hisQ//yihU//dicA//ampH//yhbO//cdaR//ascG//cmoA//yagJ//dadA//polA//hdeD//flhC//ssuA//folM//narP//ftsQ//glcC//ykgF//hisI//fruB//fadA//zapB//tauD//pyrH//yfiF//norR//yiaA//higB//yiiE//dedD//yefM//slyA//yfaX//trmI//fadE//gcd//ftsE//clsC//mocA//arnD//rfaB//leuA//adhP//tap//envZ//rcnR//narX//yadM//rfaG//prpR//glsA1//waaL//ftnB//ldtB//rplF//psd//gspE//yghB//rzoD//holD//leuO//pckA//serS//yjjQ//dapB//ydhC//ybeY//mhpC//rnd//waaC//ypdB//atoC//rplX//ybhD//gph//allS//mcbR//pdeR//oppB//cysZ//thiH//shoB//fabR//secB//yciK//ruvA//mntH//ymfK//rcsF//fliZ//cstA//yedA//yedL//ygfA//yehC//pnuC//iscR//pdxH//opgE//ydcI//arnB//hscA//cpxP//ybjX//rplK//amiB//murJ//thiC//nrfC//tufB//nagE//groS//thiG//ffh//dusC//glgA//narH//waaZ//lsrC//rluA//appC//bcsQ//rnr//ppx//hdfR//lolA//yahN//glsA1//rimM//dnaT//rimP//lepA//araB//yeaV//cspE//lolC//trkG//yhaM//pdxJ//fnr//trmB//era//glpR//ybhD//pepT//mdtC//tsaD//rnhA//gatD//ybiH//yeaG//ydiZ//rplC//yhaM//waaB//plsB//bhsA//ribF//lpxT//bfr//dgt//truB//ycjU//ynaI//ompC//ydgA//hflC//yeaK//acrR//rfaE//pgl//topB//yfdR//puuR//nirB//mcrA//gmk//sodA//yhaM//mreC//npr//menH//crfC//yqeF//nimR//waaL//rihC//moaE//ldrD//pdxB//gfcE//yfiR//clpP//ybbN//pyrG//ltaE//baeR//hyaA//yfhH//dppF//flgI//sfsB//gltI//bglF//hisM//yagI//lpxP//dfp//sfsB//leuO//yfcG//iscS//yjeH//evgS//fecD//mutY//glvC//nagK//hemN//rhaT//trxC//hrpA//yahI//lptC//yjbF//yhjX//yciE//yfjV//rna//yhjX//chbA//elfG//hyfC//htpX//rplO//nuoG//fliD//ldhA//yihO//yphF//essD//murR//cdaR//yadK//cas2//lpp//ybjX//appY//yaaA//yciK//yagE//mgtA//sufE//yiiM//lplA//roxA//agp//yagF//cheW//recC//yeiL//prpD//proQ//mtn//ydiQ//recJ//cheB//lyxK//bioH//yeeJ//frvB//yiaO//ygjK//yfiR//gldA//flgK//nudB//corA//yecS//mutL//yhbY//hypE//fre//hslJ//cspC//yadK//mdtN//hisG//yoeB//ydeM//elfG//arcA//ynfL//phoA//fabB//holE//ydjE//cdh//cheY//gltS//mgsA//arfB//yidK//yehW//murC//yfcF//ycjU//mngB//tesB//envR//yggF//yfcF//atpC//yafE//epmC//cysN//mipA//serB//yajQ//rhaD//panB//nrfC//creB//fimI//tusE//mraZ//tdcG//hypE//betA//metI//bamD//treC//melA//yoaA//ymjB//fiu//rarA//fepG//arsC//fpr//yagE//ftsX//fucA//yfbU//rmuC//lsrD//agaI//ispF//tsr//
GO_1901568_4	yhcD//
GO_1901569_5	cspE//
