#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	hprR//b3290//b3264//b2622//
GO_1901135_4	b0225//b3366//b0808//b0085//b2627//b2333//b4315//b0982//b1782//b0418//b1378//b1377//b4532//b3546//b1917//b1445//b1518//b2155//insI3//b0043//b3300//b2405//b1897//b2582//b2481//b0524//b2327//b2524//b1249//b0014//b2425//b4301//b1072//b2751//b3021//b0550//b4015//b1499//b3949//b0315//b0353//b3899//b4356//b3824//b3024//b3040//b0153//b3083//b3056//b3535//b0792//b1925//b1206//b4052//b2294//b0215//b3234//b0210//b1075//b2370//b0621//b0409//b2184//b2811//b3615//b2140//b3178//b1533//b0162//b2415//b2424//b1552//b1779//b4550//b3010//b1557//b1993//b0196//b4014//b3924//b3212//b2916//b0757//b2261//b3074//b1930//b2287//b3433//b3534//b0060//b3125//b2061//b3811//b0214//b0067//b4313//b1058//b0587//b2151//b1269//b0315//b2057//b2831//b3526//b1678//b3973//b3882//b0572//b3524//b3249//b2819//b1799//b3526//b2515//b2417//b3175//b3227//b3311//b3576//b3193//b1415//b2779//b0572//b0431//b1059//b3231//b0623//b2536//b0059//b0084//b3829//bioD2//b2362//b4550//b2785//b3135//rpnC//b0210//b3206//b3384//b3735//gapC//b1679//b4093//b3441//b3029//b4618//b3304//b2780//b2955//b2177//b1206//b3653//b2147//b1891//b0727//b2755//b1099//b2989//b2992//b0001//b2597//b4084//b0096//b4662//b1185//b4382//b0727//b2516//b4055//b1474//b1807//b0979//b3429//b0094//b1526//b2268//b3266//b0367//b3313//b3650//b4266//b3256//b3432//b2601//b2476//b2429//b1394//b2972//b1651//b1466//b0717//b0444//b3933//b3028//b2961//b0655//b3954//b2794//b1513//b2316//b1852//b0938//b2664//b2584//b2797//b1116//b3842//b0484//b2078//b4467//b3386//b2196//b2183//b2531//b2514//b3647//b0239//b3706//b3307//b1634//b2233//b0938//b1881//b0774//b1025//b3883//b3704//b4314//b2803//b0766//b1644//b1694//b2368//b3421//b3648//b2711//b0506//b0333//b3819//b2611//b1493//b3192//b2148//b3731//b3139//b0639//b4129//b4058//b4510//b0593//b3142//b4393//b2167//b0763//b3148//glsA2//b2812//b2523//b2710//b1350//b3357//b1590//b2682//b3928//b4075//b0900//b3704//
GO_1901136_5	b1160//b3413//b2164//b1197//b4356//b0634//b2429//hprR//b2703//b2136//b0198//b0003//b0167//b1600//b2424//b3289//b3724//b1943//b0946//b0438//b0608//b1711//b0175//b1162//b1569//maoP//b0980//b2730//b1206//b2717//b3636//b1819//b0036//b1686//b1697//b2796//b1206//b2524//b4097//b3400//b2615//b4095//b2757//b0446//b3613//b3167//b1412//b0815//b3479//b4122//b1644//b1104//
GO_1901137_5	b1826//b1603//b2216//b1866//b4209//b0298//b3344//b0993//b2165//b2803//b2541//b0071//b4350//b4220//b1637//b1593//b2500//b0312//b4471//b4352//b1301//b3360//b0102//b1515//b3116//b3469//b4062//b2178//b1262//b4232//b4365//b3884//b1348//b0968//b3829//qorA//b2318//b1450//b2517//gapC//b3869//b4300//b0975//b1737//b4197//b2779//b1707//b2263//b1014//b3883//b3271//b0741//b4299//b2757//b3578//b0513//b0115//b4485//b3950//b1804//b1391//b3956//b1344//b3126//b1189//b3282//b4146//b3943//b1390//b1077//b4528//b0775//b0904//b2224//b1520//b2502//b3580//b4259//b3813//b3421//b0330//b3153//b0605//b1658//b0710//b3900//b3659//b0110//b2151//b0095//b1835//b2380//b2517//b1781//b1865//b3089//b4125//b4076//b3501//b0815//b2676//b3271//b3306//b3650//b3168//b4041//b4227//b3563//b3597//b2032//b2431//b0915//b1299//b2201//b0717//b0857//b0635//b0405//b3115//b2617//b3141//b0146//b1914//b3230//b2174//b2196//b0802//b2164//b1159//b4074//b3319//b1277//b2607//b4166//b0900//b0853//b2989//b0584//b0330//b0938//b0652//b0082//b1522//b1163//b4554//b2150//b0151//b3253//b3984//b2574//b4358//b0750//b4312//b3940//b1376//b3180//b2206//b3736//b4148//
GO_1901159_6	b1623//b0941//b4073//
GO_1901160_5	b1236//b0064//b0478//
GO_1901161_6	b3363//b0718//b3113//
GO_1901260_9	b2937//
GO_1901264_6	b3361//b3982//b0931//b4301//b0873//b1204//b3394//b3367//b1187//b2667//b3266//b3813//b4391//b0237//b0047//b2383//b0794//b3305//b3996//b1200//b0877//b2604//b2380//b0256//b0200//b3066//b2032//b2601//b1340//b2470//b2151//b0355//b1738//b0325//b3017//b1557//b1552//b1073//insI3//b1790//b3145//b2924//b0793//b0110//
GO_1901269_5	b1552//b0173//b1981//b4409//b1955//b0001//b2627//b4089//b0727//b4288//b3396//b2669//
GO_1901271_6	b3313//b3192//b4086//b0487//b4298//b0483//b2743//b4146//b3429//b0583//b0811//b3748//
GO_1901275_3	b1413//
GO_1901281_6	b3844//
GO_1901292_6	b0153//b4241//b2981//b3258//b1395//b0138//b1293//b0630//b1427//b0196//b2676//b1787//b4123//b0222//b1539//b0653//b1204//b0465//b4314//b0136//b3035//b3880//b0674//b1642//b1481//b1389//b4484//b0727//b1013//b1584//b4031//b3491//
GO_1901293_6	b0405//b0828//b0077//b0141//b2551//b1250//b2077//b0349//b1694//b2789//b0333//b2616//b2519//b4378//b3993//b3316//b0840//b2213//b2918//b4098//b0444//b3781//b0071//b4175//b0943//b4381//hxpA//b0303//b2526//b2662//b3942//b1132//b2131//b0376//b1610//b4403//b0448//b0597//b2964//b4120//b3571//b1953//b3834//b1739//b1222//b1712//b0651//b2981//b2281//b0427//b3447//b0693//b3413//b1122//b4242//b3769//b0183//b0049//b1128//b2091//b0594//b3770//b2421//b1432//b0010//b2677//b3344//b3262//b3441//b3011//b4373//b2311//b3412//b3738//b0411//
GO_1901360_4	b1075//b1545//b3499//b0102//b4279//b0009//b0596//b3935//b0141//b4362//b2421//b1167//b3670//b1580//b3074//b2548//b3654//b0149//b2552//b4319//b0264//b3258//b0141//b0881//b3095//b2437//b4071//b3826//b2219//b2726//b3424//b3697//b1377//b0572//b2262//b0627//b2729//b0742//b3491//b2469//b0110//b0440//b1438//b4484//b3806//b3721//b2421//b2289//b0156//b0135//b1612//b1122//b0696//b0875//b2725//b0376//b0949//b0528//b0929//b3032//b3360//b3235//b4161//b1388//b0775//b3228//b0508//b1272//b2025//b1135//b3541//b2546//b1809//b4005//b1178//b4419//b1564//b4357//b4267//b1289//b1266//b3860//b1780//b1397//b0850//b0422//b0688//b2423//b2022//b0029//b3421//b2500//b3205//b1206//b3632//b4191//b3414//b3567//b4350//b4046//b3481//b0027//b0637//b3454//b1521//b3018//b0066//b0750//b2413//b2469//b4177//b0424//b0093//b0276//b4101//b1183//b1738//b0479//b3918//b4101//b3011//b1826//b0345//b0083//b2533//b1327//b0588//b4085//b3996//b3261//b1970//b4242//b1732//b0325//b3376//b3064//b3465//yeeL//b4532//b1002//b0662//b0198//b1520//b2786//b0928//b2603//b0526//b1041//b0432//b0149//b2287//b2703//b0042//b3847//b1132//b0907//b1422//b1278//b1664//b1098//b2712//b2891//b2710//b2435//b1865//b4133//b3497//b3034//b2143//b3522//b0652//b3581//b3250//b2500//b2730//b3915//b2075//b1874//b1178//b3835//b4161//b2209//b3734//b2820//b3577//b3994//b4075//b3876//b3201//b3794//b1296//b2257//b4520//b4035//b3907//b0831//b4224//b0862//b1743//b3062//b3791//b1073//b1004//b1338//b0088//b3928//b1227//b0138//b2520//b0444//b4339//b0301//b1661//rpnC//b2477//b1467//b3804//b0677//b4311//b0881//b1132//b1236//b3911//hprR//b3148//b1493//b3496//b3828//b0508//b0388//b0029//b3982//maoP//b3643//b3609//b3137//b0149//b2539//b1091//b3083//b2708//b0504//b1872//b0476//b0265//b1812//b2705//b1473//b1606//b0783//b0085//b0571//b0795//b1535//b3871//b0189//b1842//b1841//b4101//b3405//b0048//b1221//b2724//b0045//b0480//b3880//b1540//b2126//b4202//b2709//b2839//b0624//b0316//b0041//b0014//b3075//b0095//b4483//b3073//b4259//b0731//b3942//b4073//b0062//b0231//b0032//b3326//b3902//b0084//b0611//b0133//b3863//b1891//b2777//b0655//b1252//b0659//b0603//b2049//b3501//b0553//b1745//b0856//b0785//b1592//b2922//b4080//b0855//b2243//b2954//b2607//b0903//b0207//b2023//b0222//b2924//b2521//b1613//b0346//b3197//b0543//b3062//b0365//b1178//b2243//b2252//b0320//b0444//b4149//b0144//b0940//b1101//b3824//b2253//b3879//b1290//b2606//b2706//b0081//b0983//b3034//b1258//b1133//b0022//b4386//b1736//b4073//b2718//b3863//b1050//b1489//b1660//b3320//b0839//b0853//b0419//b2091//b3464//b4019//b0256//b2784//b2933//b1370//b2093//b2938//b4383//b0838//b3562//b0444//b0445//b0238//b2220//b0661//b0497//b0179//b2767//b3687//b0776//b1007//b0693//b3010//b1013//b4173//b0642//ftp//b1435//b3475//b1807//b3210//b0413//b2995//b1819//b1554//b0765//b4471//b0714//b0228//b0982//b2595//b1222//b4018//maoP//b4309//b2438//b3156//b3917//b0344//b3291//b1307//b0775//b0545//b3313//b3510//b2784//b1025//gpr//b4554//b0604//b1136//b1739//b4191//b3569//b4189//b2594//b3194//b3121//b0566//b3965//b1260//b4031//b4133//b2196//b0241//b1448//b1088//b2284//b3752//b3022//b4147//b4362//b0942//b4586//b1601//b1716//b3708//b2256//b2107//b1269//b2207//b3295//b3070//b2838//b4268//b4392//b0074//b4028//b0463//b3727//b2520//b2787//b1951//b3787//b1197//b0110//b0141//b1590//b2339//b2267//b2998//b4101//b2820//b3162//b3192//b4097//b1069//b0556//b0459//b0653//b0171//b1698//b0113//b3619//b3010//b1098//b2153//b4166//b2021//b0557//b3959//b0934//b0948//b1343//b4225//b2065//b3931//b2106//b1918//b2170//b4289//b0651//b3480//b0403//b0426//b4471//b2920//b0082//b1312//b1822//b2349//b3891//b3307//b3747//b4280//b1724//b4042//b3605//b0912//b1477//b1377//b2048//b1772//b1733//b2708//b0613//b0232//b2422//b1652//b3626//b3258//b0475//b0508//b0514//b0742//b0418//b0886//b3210//b2151//b4483//b1534//b1006//b1531//b0841//b3390//b1799//b2282//b2315//b2799//b2255//b1262//b0449//b2194//b0900//b1799//b0826//b3312//b1489//b3357//b0197//b0394//b0430//b4222//b3582//b1261//b1118//b1919//b1511//b2465//b0113//b1890//b2477//b0504//b3804//b2330//b3091//b0010//b1432//b2567//b1227//b3176//b4243//b1411//b4464//b3915//b0709//b2777//b3554//b2065//b1467//b2366//b4042//b0112//b3712//b0467//b1683//b3551//b3313//b0765//b0180//b4665//b1919//b1271//b3305//b1008//b1253//b1785//b1826//b4306//b3991//b1448//b0304//b2212//b0982//b3134//b3291//b4319//b4083//b1592//b1475//b1840//b4613//b2242//b0828//b0030//b0639//b0820//b0343//b1013//b4131//b0329//b2409//b0792//b1080//b2021//b0078//b3359//b2295//b1656//b0015//b4252//b1304//b4085//b1544//b0970//b3620//b1275//b0399//b0420//b3189//b3838//b3891//b4172//b2933//b1550//b1348//b0622//b3181//b2164//b0465//b2527//b2616//b3496//b4260//b3300//b3726//b2179//b3661//b1387//b3261//b2684//b2877//b2207//b2512//b0641//b4374//b4510//b0554//b0792//b0273//b3463//b2942//b3405//b1864//b2697//b3654//b1590//b3182//b2767//b4202//b4193//b0604//b3551//b4471//b1552//b3667//b0082//b4460//b1348//b4235//b1450//b3403//b2822//b3661//b0572//b0512//b0062//b2567//b2138//b4162//b4170//b1540//b4467//b0598//b0394//b1731//b4115//b3740//b2425//b1034//b0962//b1680//b2542//b0312//b3832//b2712//b4175//b0894//b3569//b2429//b1801//b2901//b4506//b2874//b0111//b0215//b0545//b3904//b0261//b0988//b3125//b3691//b1162//b2110//b0186//b2611//b0314//b0048//b3605//b1409//b1922//b3942//b2065//b4315//b2252//b4315//b3288//b0933//b2170//b4142//b0902//b3358//msrP//b2943//b3635//b1711//b1335//
GO_1901361_5	b3933//b2796//b3309//b2060//b1076//b2308//b3686//b3515//b1550//b0963//b4130//b3321//b1100//b0413//b3700//b2558//b0052//b0426//b1590//b2724//b2393//b4613//b0589//b2517//b2508//b4213//b0785//b0313//b3091//b2892//b1272//b0822//b0633//b1263//b1363//b2566//b1261//b1204//b3740//b3024//b1697//b0618//b0507//b0315//b4524//b3749//b0063//b3910//b2806//b3521//b4539//b3094//b0973//b1136//b0979//b0001//b3844//b0988//b3301//b3454//b2689//b0116//b3463//b0597//b2867//b1592//b4130//b1276//b2914//b1166//b2107//b0847//b3146//b2232//b1621//b4076//b2715//b4153//b1122//b3703//b1319//b2579//b1620//b4467//b1617//b0466//b0048//b4203//b4224//b3629//b2670//b1638//b3375//b0764//b1132//b2374//b0053//b3880//b3804//b3210//b3682//b0578//b0828//b3210//b3742//b4027//b3619//b3949//b2663//b0692//b0661//b3712//b3011//b3366//b3070//b0346//b0476//hprS//b2960//b1854//b2624//b3576//b4254//b1885//b2606//b4238//
GO_1901362_5	b2561//b4160//b1341//b2630//b2219//b4391//b0978//b0024//b2755//b1874//b2577//b0397//b0287//b4067//b0375//b1206//b2077//b3740//b3842//b0368//b0683//b0875//b2797//b2573//b0892//b2313//b3457//b3341//b2989//b1651//b3384//b2579//b0368//b0170//b0281//b3133//b3132//b3387//b2103//b0819//b3256//b2478//b2930//b1664//b0004//b2587//b2753//b1475//b4224//b0169//b3952//b1552//b3447//b0411//b3996//b4665//b0566//b2216//b1131//b1959//b1285//b1089//b0530//b1116//b3981//b0907//b3406//b4239//b0054//b0751//b3124//b1533//b1122//b0078//b1587//b0900//b4222//b2201//b0632//b3223//b1614//b3524//b3342//b1654//b0795//b1189//b0683//b2726//b1822//b0607//b1162//b0347//b1221//b4214//b1774//b1301//b1042//b4124//b3091//b3742//b0990//b1785//b1707//b0118//b3813//b3639//b4026//b1978//b0033//b3256//b4702//b1914//b4380//b3091//b2920//b1914//b3941//b4062//b3393//b4137//b4354//b4088//b3935//b3479//b4665//b1281//b1646//b2844//b0677//b0118//b0632//b2576//b3778//b1808//b1851//b0276//b3939//b0846//b0696//b2952//b2342//b3676//b2163//b2134//b3030//b3924//b2217//b4259//b2314//b1412//b2762//b0138//b2183//b3844//b1113//b0958//b2526//b1595//b2711//b1612//b0365//b3105//b1930//b2430//b1513//b0905//b0757//b0004//b4365//b3952//b0328//b0363//b3750//b0069//b0472//b3311//b2312//b0491//b2428//insI3//b1766//b2430//b4232//b0192//b2208//b3234//b3353//b4028//b3540//b3200//b0867//b0346//b4520//b1130//b1987//b2792//b3906//b3361//b0140//b3271//b2954//b2620//b4506//b2368//b3522//b2568//b3831//b1293//b3316//b2670//b2260//b0320//b2938//b2565//b4159//b3172//b2208//b2336//b2528//b4090//b3657//b1930//b0301//b3941//b2350//b0134//b2042//b0573//b1921//b0112//b3981//b1587//b1474//b0212//b2979//b1090//b3838//b0472//b3350//b2429//b0376//b3048//b0632//b0131//b2005//b2865//b0622//b3636//b2507//b0620//b1876//b1286//b2822//b3138//b2827//b3040//b3428//b1363//b3197//b2202//b2567//b2110//b1780//b1521//b1900//b1415//b0082//b0812//b1713//b4079//b1864//b3994//b2358//b3996//b2611//b1932//b1564//b4036//b3060//b2248//b3339//b4208//b3291//b0096//b0241//b0170//b1807//b0920//b3875//b0855//b0345//b2874//b1132//b3984//b0300//b3130//b3823//b0383//b0918//b2557//b0486//b0463//b0967//b0052//b1223//b1278//b0052//b4464//b1290//maoP//b4380//b0681//b2734//b0043//b1399//b3945//b4381//b4143//b2155//b2144//b1712//b4299//b0436//b0002//b3794//b2516//b3990//b1399//b3237//b2358//b0272//b3577//ftp//b2782//b3294//b2916//b1132//b4093//b0925//b3917//b2058//b3403//b1427//b3401//b0440//b3060//b3182//b1096//b0092//b3405//b4098//b4428//b2716//b4394//b4011//b0344//b2268//b2770//b2180//b3623//b1207//b4665//b3400//b4155//b4004//b2264//b2759//b3477//b0004//b2501//b2557//b0698//b3063//b3119//b4586//b1049//b2213//b1297//b0973//b2020//b3872//b2729//b1633//
GO_1901367_6	b1411//b1104//
GO_1901401_6	b0207//
GO_1901422_5	b1695//b4471//b3857//
GO_1901440_4	b1981//
GO_1901441_5	b4192//
GO_1901463_7	b2501//
GO_1901530_5	b1785//b3626//b3478//b3713//
GO_1901562_5	b3960//
GO_1901564_4	b0692//b1135//b1336//b1292//b2679//b2219//b2604//b4419//b3143//b3146//b1564//b0604//b2743//b0345//b2792//b0575//b0461//b3321//b1597//b2560//b1620//b2140//b2939//b0924//b2751//b1202//b4087//b0927//b3685//b2165//b3546//b0641//b1536//b4300//b2017//b1438//b2365//b4511//b2608//b1569//b3391//b1002//b1664//b1778//b2840//b3700//b4403//b1073//b0844//b0347//b1861//b1545//b0877//b1554//b2726//b3056//b0910//b2134//b3884//b2614//b0091//b1122//topAI//b2320//b1943//b4209//b3931//b3447//b2511//b3882//b3907//b0796//b3301//b2955//b2821//b1579//b0892//b3438//b0196//b3521//b4222//b4179//b2659//b1976//b2924//b2113//b1136//b3901//b2914//b3546//b0025//b0160//b0575//b4093//b1069//b3005//b2320//b1873//b3931//b4378//b2213//b4666//b4243//b1763//b1384//b0741//b1113//b3115//b3464//b1088//b0176//b2755//b4191//b1317//b2897//b2328//b0480//b3724//b2105//b2640//b0962//b1314//b0733//b2684//b0062//b1924//b1188//b2216//b2245//b3725//b1023//b3953//b1698//b0333//b2423//b0650//b1124//b3917//b1800//b0070//b2552//b2412//b3682//b2388//b0211//b2405//b1769//b0318//b3441//b1340//b0819//b0154//b0377//b3238//b4128//b4171//b3498//b1499//b0764//b3451//b2729//b0757//b0151//b3480//b4409//b1184//b2414//b3057//b2114//b3177//b4318//b1109//b1719//b2511//b0281//b2052//b3704//b0758//b0973//b2679//b3749//b2727//b1606//b3928//b0619//b4142//b3135//b3366//b2698//b2284//b4207//b0439//b1206//b4074//b0341//b0425//b1993//b0727//b2456//b1205//b0083//b0836//b1018//b1465//b2266//b0222//b0731//b0129//b2568//b3690//b3083//b3765//b3781//b1587//b2560//b4039//b1393//b1790//b0514//b2111//b2069//b1264//b1472//b2220//b2788//b1166//b0343//b3185//b1339//b2666//b1203//b1590//b0094//b2578//b4240//b3198//b3316//b4123//b4361//b2479//b0144//b1314//b0404//b3130//b2742//bioD1//b4154//b2026//b3421//b4092//b1132//b4258//b1716//b3642//b0118//b1257//b0724//b0473//b3645//b0970//b2211//b0676//b2333//b0608//b1090//b1413//b0857//b2209//b2659//b1337//b3391//b1415//b3727//b4318//b4668//b1125//b2062//b2257//b2242//b0171//b2942//b3903//b0474//b0566//b2382//b1481//b4265//b3048//b4020//b1404//b0693//b3093//b4266//b0947//b0854//b3087//b0675//b1890//b1280//b2156//b1745//b2594//b3885//b0077//b2177//b1701//b1320//b2526//b4389//b3456//b3800//b1859//b3391//b2369//b3226//b3052//b3633//b1335//b1465//b4093//b1800//b3711//b2024//b2128//b4383//b2924//b0847//b0182//b1194//b1141//b2478//b1259//b3785//b0091//b1918//b2082//b4320//b3423//b3494//b2386//b3590//b2451//b3022//b3105//b0911//b3041//b2336//hxpA//b1921//b1507//b0936//b3784//b3021//b0035//b0139//b2541//b4359//b3118//b3826//b0697//b2057//b4365//b1655//b3460//b4054//b3268//b0932//b2323//b2708//b3903//b1890//b2154//b2310//b3216//b1623//b0614//b0386//b3877//b0099//b3481//b3409//b4209//b0087//b0116//b2427//b0136//b0829//b4019//b2740//b3928//b1413//b2425//b3605//b3049//b0662//b1285//b3416//b3005//b0967//b4371//b2129//b4075//b1415//b1981//b4388//b3961//b0171//b1430//b0738//b0661//b2220//b2409//b3524//b4235//b0440//b1805//b2806//b2554//b3083//b2599//b1294//b0813//b2220//b2362//b1041//b2993//b0109//b4383//b4209//b0873//b1990//b3164//b0539//b3785//b2905//b1234//b3295//b3619//b3305//b3026//b2836//b0141//b3934//b1090//b4346//b3094//b1116//b4353//b1594//b1326//b0076//b1592//b0420//b1478//b4240//b1508//b2236//b2972//b2727//b3528//b3876//b3585//b0759//b3009//b3804//b2028//b3546//b2674//b0963//b2755//b2786//b1625//b2628//b0030//b0940//b2022//b1680//b0377//b0795//b4409//b4353//b0383//b2297//b3684//b0269//b3084//b3958//b3175//b1606//b0432//b3533//b3634//topAI//b2611//b3687//b2078//b0139//b4313//b2297//b1916//b0593//b1054//b1677//b0591//b1328//b4528//b0192//b2910//b2556//b1895//b0739//b4052//b3582//b3240//b2497//b2428//b2759//b3148//b1379//b0999//b4194//b0049//b1920//b0675//b1844//b0573//b2810//b0492//b2777//b2791//b0924//b4160//b1639//b4381//b1696//b1281//b0183//b3063//b4086//b2260//b0007//b0041//b3966//b1412//b3437//b0934//b0828//b0040//b0589//b1713//b4481//b2042//b3926//b0826//b2155//b2995//b3521//b3985//b0775//b2389//b2233//b2038//b4139//b3952//b0476//b1881//b2526//b2038//b3463//b3885//b0262//b2526//b0443//b3010//b4031//b3919//b3633//b0087//b2703//b3344//b0809//b0002//b2032//b2477//b3556//b1221//b2797//b0982//b3743//b3778//b2601//b0069//b3135//b3786//b3213//b3481//b4351//b2687//b1619//b0936//b1943//b3809//b1799//b2029//b2753//b2435//b0192//b3509//b2933//b0854//b2313//b4602//b3917//b0195//b3688//b0141//b1766//b0935//b1166//b0408//b0694//b1492//b0052//b0036//b4384//b3990//b3240//b1713//b0921//b0470//b3517//b2510//b0571//b0766//b0159//b0803//b2202//b2456//b1853//b3265//b3406//b3163//b3491//b0870//b3486//b0038//b0452//b0876//b1307//b0325//b2318//b4467//b4096//b1037//b0088//b0953//b3294//b3699//b2545//b0893//b4027//b2429//b1300//b0914//b0340//b3524//b1854//b3345//b3357//b0812//b4485//b1871//b0487//b1597//b3903//b4477//b2567//b2255//b0083//b2313//b2144//b0895//b2236//b3511//b1312//b2753//b2792//b0042//b4153//b3625//b4082//b2609//b0978//b2989//b3877//b4132//b1895//b2503//b0323//b4209//b4117//b0398//b0783//b2754//b4213//b4251//b2436//b0053//b2292//b1386//b3980//b2905//b2945//b0807//b1745//b2735//b0256//b0751//b2387//b2079//b0172//b3250//b3832//b2560//b2802//b0083//b1508//b1037//b2787//b2242//b0634//b2064//b3534//b1580//b2207//b0196//b3172//b0734//b0256//b3917//b4235//b1479//b4365//b2707//b0440//b1603//b4065//b2362//b1092//b0840//b4393//b4225//b4305//b4027//b2256//b0397//b3667//b1135//b2989//b3771//b4041//b3117//b1131//
GO_1901565_5	b1766//b4415//b4133//b1023//b2797//b1610//b2559//b1444//b1973//b4058//b2965//b1375//b2935//b3271//b3391//b2869//b3885//b3606//b1002//b1187//b4074//b2492//b1819//b3424//b2207//b0346//b3701//b1220//b2416//b3645//b2548//b1014//b1759//b4384//b0603//b0512//b3030//b3121//b3639//b4240//b2163//b1973//b0030//b3684//b3738//b3296//b3676//b1191//b1224//b0557//b4259//b1767//b1637//b0972//b0811//b3544//b3990//b3290//b1663//b2614//b1530//b1927//b0717//b3748//b4279//b0652//b3608//b1728//b0233//b2481//b1441//b0723//b0614//b2803//b3312//b2435//b3590//b3009//b0640//b1004//b1800//b1199//b4335//selU//b2385//b1058//b0381//b4016//b2574//b1530//b3734//b0960//b1926//b0889//b2367//b1927//b4337//b4015//b0475//b2258//b2677//b2560//b2739//b0346//b0299//b1319//b2774//b3662//b0831//b4087//b0930//b0894//b3748//b3982//b2296//b1489//b3084//b0368//b0311//b3156//b3405//b0115//b1222//b0463//b1635//b3845//b2519//b2630//b4040//b3228//b0426//b1951//b3895//b3967//
GO_1901566_5	b2415//b2267//b1535//b1269//b1012//b1718//b4095//b4586//b2232//b0762//b3188//b1981//b2024//b3775//b0598//b3711//b3115//b0490//b3635//b3581//b1783//b2990//hprR//b3745//b1550//b0413//b2323//b2788//b2916//b1764//b4357//b3011//b3216//b0956//b3625//b2751//b3264//b1060//b2559//b1131//b4376//b0363//b2076//b0330//b0433//b2735//b3024//b0840//b0343//b0076//b1203//b3083//selU//b0357//b4222//b2159//b1116//b3365//b1612//b2587//b3881//b1081//b3875//b0166//insI1//b1284//b1801//b3525//b2324//b3997//b3478//b1072//b2245//b3432//b0221//b0134//b4112//b2725//b1472//b3032//b3967//gpr//b1800//b0461//b0188//b1735//b3844//b4065//b3454//b3597//b0368//b1285//b4041//b1978//b3316//b0405//b4120//b4208//b2284//b2777//b3513//b2458//b1174//b3927//b4097//b1710//b1642//b0941//b0312//b1319//b1711//b0925//b3066//b3170//b2095//b3421//b1424//b3956//b0272//b4065//b2531//b1478//b2175//b3499//b2811//b0807//b3881//b1088//b2330//b4138//b1072//b2416//b2810//b2919//b0339//b2469//b4039//b0621//b0383//b1235//b1073//b1246//b1391//b3779//b1201//b3421//b2540//b1362//b0880//b1038//b1799//b0942//b0483//b1814//b2064//b4321//b3915//b1048//b4351//b3604//b0405//b1252//b1876//b1838//b2041//b2536//b3161//b0197//b3250//b3110//b3023//b2616//b2169//b3637//b0839//b4053//b0186//b3980//b3544//b1049//b1715//b3082//b0529//b1249//b1707//b0995//b3578//b3204//b3604//b2431//b0172//b0441//b3474//b1447//b2386//b2109//b0298//b2038//b3410//b4114//b2640//b1858//b0789//b4501//b0918//b1497//b0892//b3247//b3712//b1438//b0462//b2146//b3956//b0015//b3183//b0109//b0211//b2502//glsA2//b1943//b1289//b2053//b1827//b0737//b4031//b0260//b3197//b1304//b3216//b3502//b1704//b3201//b2822//b3927//b1440//b0254//b2670//b1398//b3226//b0479//b1429//b2835//b0192//b4020//b1284//b1320//b4096//b3680//b0034//b0733//b1505//b0053//b3784//b0881//b0340//b4131//b3517//b0740//b3982//b3144//b0490//b1222//b3114//b0915//b3024//b1293//b1477//b3076//b3068//b3189//b0508//b2265//b1125//b0529//b0135//b1998//b4467//b0723//b0318//b1018//b0109//b3292//b2616//b0595//b2481//b3497//b2058//b3261//b3364//b3143//b2417//b3144//b1223//b1764//b1854//b0683//b3580//b3070//b1324//b3857//b2734//b1465//hxpB//b0794//b0146//b2954//b0876//b3447//b0169//b2465//b3584//b0936//b3950//b1010//b2240//b3793//b0129//b0602//b0060//b0439//b2320//b3118//b2829//b3908//b1707//b2400//b3363//b1432//b3912//b0435//b2024//b2481//b2573//b1313//b4528//b4034//b0784//b0085//b2810//b4026//b3152//b4193//b2164//b3389//b4511//b0596//b1202//b2212//b0345//b0090//b4020//b0862//b1264//b3771//b0633//b1853//b3199//b0832//b0197//b4237//b3839//b0933//b2021//b0550//b1588//b3719//b3345//b2784//b0179//b1306//b3006//b0737//b1232//b3895//b4375//b0584//b3634//b2606//b2584//b2500//b0726//b2165//b2990//b0511//b2699//b3114//b0887//
